date,nav,cash,stock_value,option_liability,borrowed,notional_exposure,unleveraged_requirement,leveraged_requirement,available_capital,margin_utilization,n_short_puts,n_covered_calls,n_stock_names,n_active_names,cash_interest_accrued,cash_interest,financing_cost,available_liquidity,margin_liquidity,cash_liquidity
2025-04-02,58869036.81759822,-127771281.93240178,187166070.0,525751.25,127771281.93240178,187166070.0,186640318.75,37328063.75,21540973.067598224,0.6340865379819023,0,10,12,12,0.0,0.0,34996.34559414631,-127771281.93240178,21540973.067598224,-127771281.93240178
2025-04-03,58783219.44661535,-127805123.05338465,187028877.5,440535.0,127805123.05338465,187028877.5,186588342.5,37317668.5,21465550.946615353,0.6348353977769193,0,10,12,12,0.0,0.0,35005.83066641145,-127805123.05338465,21465550.946615353,-127805123.05338465
2025-04-04,53641487.30692251,-127839502.69307749,181753891.25,272901.25,127839502.69307749,181753891.25,181480990.0,36296198.0,17345289.30692251,0.6766441391216966,0,10,12,12,0.0,0.0,35015.10220640675,-127839502.69307749,17345289.30692251,-127839502.69307749
2025-04-07,46422407.529502794,-127941004.9704972,174603368.75,239956.25,127941004.9704972,174603368.75,174363412.5,34872682.5,11549725.029502794,0.7512036612456472,0,10,12,12,0.0,0.0,105073.56385732397,-127941004.9704972,11549725.029502794,-127941004.9704972
2025-04-08,49197377.699373886,-127976057.30062611,177456750.0,283315.0,127976057.30062611,177456750.0,177173435.0,35434687.0,13762690.699373886,0.7202556042016638,0,10,12,12,0.0,0.0,35052.33012890335,-127976057.30062611,13762690.699373886,-127976057.30062611
2025-04-09,48498770.76586686,-128011119.23413314,176721881.25,211991.25,128011119.23413314,176721881.25,176509890.0,35301978.0,13196792.76586686,0.7278942835566735,0,10,12,12,0.0,0.0,35061.933507020854,-128011119.23413314,13196792.76586686,-128011119.23413314
2025-04-11,53147590.186834455,-128081262.31316555,181465697.5,236845.0,128081262.31316555,181465697.5,181228852.5,36245770.5,16901819.686834455,0.6819833293020816,0,10,12,12,0.0,0.0,70143.07903240171,-128081262.31316555,16901819.686834455,-128081262.31316555
2025-04-15,57425750.90964195,-128221625.34035805,185941600.0,294223.75,128221625.34035805,185941600.0,185647376.25,37129475.25,20296275.65964195,0.6465649061937796,0,10,12,12,0.0,0.0,140363.0271925102,-128221625.34035805,20296275.65964195,-128221625.34035805
2025-04-16,57596290.44721994,-128256754.55278006,186214905.0,361860.0,128256754.55278006,186214905.0,185853045.0,37170609.0,20425681.447219938,0.645364635662819,0,10,12,12,0.0,0.0,35129.21242201591,-128256754.55278006,20425681.447219938,-128256754.55278006
2025-04-17,58930490.36035617,-128291893.38964383,188196572.5,974188.7499999999,128291893.38964383,188196572.5,187222383.75,37444476.75,21486013.610356167,0.635400732643313,0,10,12,12,0.0,0.0,35138.83686377536,-128291893.38964383,21486013.610356167,-128291893.38964383
2025-04-21,61540379.0045867,-128432487.2454133,190956205.0,983338.75,128432487.2454133,190956205.0,189972866.25,37994573.25,23545805.754586697,0.617392578085491,0,10,12,12,0.0,0.0,140593.8557694727,-128432487.2454133,23545805.754586697,-128432487.2454133
2025-04-22,60986169.52177973,-128467674.22822027,190034705.0,580861.25,128467674.22822027,190034705.0,189453843.75,37890768.75,23095400.77177973,0.621301010493342,0,10,12,12,0.0,0.0,35186.98280696255,-128467674.22822027,23095400.77177973,-128467674.22822027
2025-04-23,64033362.8987035,-128502870.8512965,193341455.0,805221.25,128502870.8512965,193341455.0,192536233.75,38507246.75,25526116.1487035,0.6013622431624572,0,10,12,12,0.0,0.0,35196.623076224736,-128502870.8512965,25526116.1487035,-128502870.8512965
2025-04-24,63610143.819356844,-101036051.18064316,164646195.0,0.0,101036051.18064316,164646195.0,164646195.0,32929239.0,30680904.819356844,0.5176727644809929,0,0,10,10,0.0,0.0,35206.265986656574,-101036051.18064316,30680904.819356844,-101036051.18064316
2025-04-25,60104527.18764667,-100073572.81235333,161206750.0,1028650.0,100073572.81235333,161206750.0,160178100.0,32035620.0,28068907.187646672,0.532998452845068,0,7,10,10,0.0,0.0,27681.109912504977,-100073572.81235333,28068907.187646672,-100073572.81235333
2025-04-28,60760167.572231576,-100135627.42776842,161912130.0,1016335.0,100135627.42776842,161912130.0,160895795.0,32179159.0,28581008.572231576,0.5296094511547467,0,7,10,10,0.0,0.0,82252.25162659178,-100135627.42776842,28581008.572231576,-100135627.42776842
2025-04-29,59793642.963559166,-100128574.53644083,160807175.0,884957.5,100128574.53644083,160807175.0,159922217.5,31984443.5,27809199.463559166,0.5349137787020721,0,7,10,10,0.0,0.0,27434.418473361213,-100128574.53644083,27809199.463559166,-100128574.53644083
2025-04-30,59941555.477384806,-100156007.0226152,161162255.0,1064692.5,100156007.0226152,161162255.0,160097562.5,32019512.5,27922042.977384806,0.5341788721529016,0,7,10,10,0.0,0.0,27432.486174367354,-100156007.0226152,27922042.977384806,-100156007.0226152
2025-05-02,59545276.473536804,-100210887.0264632,160800581.0,1044417.5,100210887.0264632,160800581.0,159756163.5,31951232.7,27594043.773536805,0.5365871920033793,0,7,10,10,0.0,0.0,54880.00384800833,-100210887.0264632,27594043.773536805,-100210887.0264632
2025-05-05,61408993.86091231,-100293252.13908769,162883246.0,1181000.0,100293252.13908769,162883246.0,161702246.0,32340449.2,29068544.66091231,0.5266402715089125,0,7,10,10,0.0,0.0,82365.1126244903,-100293252.13908769,29068544.66091231,-100293252.13908769
2025-05-06,61683772.257586524,-100320729.74241348,163321162.0,1316660.0,100320729.74241348,163321162.0,162004502.0,32400900.4,29282871.857586525,0.5252743017190391,0,7,10,10,0.0,0.0,27477.60332577745,-100320729.74241348,29282871.857586525,-100320729.74241348
2025-05-07,63231687.12615025,-100348214.87384975,165102742.0,1522840.0,100348214.87384975,165102742.0,163579902.0,32715980.4,30515706.726150252,0.5173985051945561,0,7,10,10,0.0,0.0,27485.131436277665,-100348214.87384975,30515706.726150252,-100348214.87384975
2025-05-08,61001090.96454097,-100375707.53545903,162416886.0,1040087.5,100375707.53545903,162416886.0,161376798.5,32275359.7,28725731.264540974,0.5290947946941013,0,7,10,10,0.0,0.0,27492.661609273902,-100375707.53545903,28725731.264540974,-100375707.53545903
2025-05-09,60119727.77069564,-100403207.72930436,161325423.0,802487.5,100403207.72930436,161325423.0,160522935.5,32104587.1,28015140.67069564,0.5340108528510146,0,7,10,10,0.0,0.0,27500.19384533124,-100403207.72930436,28015140.67069564,-100403207.72930436
2025-05-12,66146905.5862606,-100485730.9137394,168176624.0,1543987.5,100485730.9137394,168176624.0,166632636.5,33326527.3,32820378.2862606,0.5038259462725686,0,7,10,10,0.0,0.0,82523.18443504468,-100485730.9137394,32820378.2862606,-100485730.9137394
2025-05-13,63874647.24902396,-100513261.25097604,165388321.0,1000412.5,100513261.25097604,165388321.0,164387908.5,32877581.7,30997065.54902396,0.5147203642757086,0,7,10,10,0.0,0.0,27530.337236640935,-100513261.25097604,30997065.54902396,-100513261.25097604
