date,symbol,event,opening_cash,premium_received,margin_requirement,leveraged_requirement,stock_cash_flow,transaction_costs,interest_income,borrowing_cost,closing_cash,available_liquidity,required_liquidity,remaining_liquidity,lots_considered,lots_executed,lots_rejected,rejection_reason
2020-01-16,,cash_interest,20105710.76409111,0.0,0.0,0.0,0.0,0.0,2795.2446375994614,0.0,20108506.008728713,19174006.008728713,0.0,19174006.008728713,0,0,0,
2020-01-17,,cash_interest,20108506.008728713,0.0,0.0,0.0,0.0,0.0,2795.633253186133,0.0,20111301.6419819,19178481.6419819,0.0,19178481.6419819,0,0,0,
2020-01-20,,cash_interest,20111301.6419819,0.0,0.0,0.0,0.0,0.0,8388.065768403054,0.0,20119689.7077503,19188549.7077503,0.0,19188549.7077503,0,0,0,
2020-01-21,,cash_interest,20119689.7077503,0.0,0.0,0.0,0.0,0.0,2797.1880937528467,0.0,20122486.895844053,19192186.895844053,0.0,19192186.895844053,0,0,0,
2020-01-22,,cash_interest,20122486.895844053,0.0,0.0,0.0,0.0,0.0,2797.5769795331685,0.0,20125284.472823586,19189944.472823586,0.0,19189944.472823586,0,0,0,
2020-01-23,,cash_interest,20125284.472823586,0.0,0.0,0.0,0.0,0.0,2797.965919379268,0.0,20128082.438742965,19194842.438742965,0.0,19194842.438742965,0,0,0,
2020-01-24,,cash_interest,20128082.438742965,0.0,0.0,0.0,0.0,0.0,2798.3549132986623,0.0,20130880.793656264,19203100.793656264,0.0,19203100.793656264,0,0,0,
2020-01-27,,cash_interest,20130880.793656264,0.0,0.0,0.0,0.0,0.0,8396.231883896606,0.0,20139277.025540162,19212757.025540162,0.0,19212757.025540162,0,0,0,
2020-01-28,,cash_interest,20139277.025540162,0.0,0.0,0.0,0.0,0.0,2799.911267564481,0.0,20142076.936807726,19209256.936807726,0.0,19209256.936807726,0,0,0,
2020-01-29,,cash_interest,20142076.936807726,0.0,0.0,0.0,0.0,0.0,2800.3005319405697,0.0,20144877.237339668,19195677.237339668,0.0,19195677.237339668,0,0,0,
2020-01-30,,cash_interest,20144877.237339668,0.0,0.0,0.0,0.0,0.0,2800.6898504350725,0.0,20147677.927190103,19219057.927190103,0.0,19219057.927190103,0,0,0,
2020-01-31,,cash_interest,20147677.927190103,0.0,0.0,0.0,0.0,0.0,2801.0792230555116,0.0,20150479.006413158,20150479.006413158,0.0,20150479.006413158,0,0,0,
2020-02-03,,cash_interest,20150479.006413158,0.0,0.0,0.0,0.0,0.0,8404.40594942824,0.0,20158883.412362587,20158883.412362587,0.0,20158883.412362587,0,0,0,
2020-02-04,,cash_interest,20158883.412362587,0.0,0.0,0.0,0.0,0.0,2809.8169687779364,0.0,20161693.229331363,20161693.229331363,0.0,20161693.229331363,0,0,0,
2020-02-05,,cash_interest,20161693.229331363,0.0,0.0,0.0,0.0,0.0,2810.2086110746113,0.0,20164503.437942438,20164503.437942438,0.0,20164503.437942438,0,0,0,
2020-02-06,,cash_interest,20164503.437942438,0.0,0.0,0.0,0.0,0.0,2810.600307959785,0.0,20167314.038250398,20167314.038250398,0.0,20167314.038250398,0,0,0,
2020-02-07,,cash_interest,20167314.038250398,0.0,0.0,0.0,0.0,0.0,2810.992059441066,0.0,20170125.030309837,20170125.030309837,0.0,20170125.030309837,0,0,0,
2020-02-10,,cash_interest,20170125.030309837,0.0,0.0,0.0,0.0,0.0,8434.15159657819,0.0,20178559.181906417,20178559.181906417,0.0,20178559.181906417,0,0,0,
2020-02-11,,cash_interest,20178559.181906417,0.0,0.0,0.0,0.0,0.0,2812.5594476150386,0.0,20181371.741354033,20181371.741354033,0.0,20181371.741354033,0,0,0,
2020-02-12,,cash_interest,20181371.741354033,0.0,0.0,0.0,0.0,0.0,2812.951472168182,0.0,20184184.6928262,20184184.6928262,0.0,20184184.6928262,0,0,0,
2020-02-13,,cash_interest,20184184.6928262,0.0,0.0,0.0,0.0,0.0,2813.3435513631043,0.0,20186998.036377564,20186998.036377564,0.0,20186998.036377564,0,0,0,
2020-02-14,,cash_interest,20186998.036377564,0.0,0.0,0.0,0.0,0.0,2813.735685207421,0.0,20189811.77206277,20189811.77206277,0.0,20189811.77206277,0,0,0,
2020-02-17,,cash_interest,20189811.77206277,0.0,0.0,0.0,0.0,0.0,8442.38362112625,0.0,20198254.155683897,20198254.155683897,0.0,20198254.155683897,0,0,0,
2020-02-18,,cash_interest,20198254.155683897,0.0,0.0,0.0,0.0,0.0,2815.3046032066254,0.0,20201069.460287105,20201069.460287105,0.0,20201069.460287105,0,0,0,
2020-02-19,,cash_interest,20201069.460287105,0.0,0.0,0.0,0.0,0.0,2815.697010389333,0.0,20203885.157297496,20203885.157297496,0.0,20203885.157297496,0,0,0,
2020-02-20,,cash_interest,20203885.157297496,0.0,0.0,0.0,0.0,0.0,2816.0894722671515,0.0,20206701.246769764,20206701.246769764,0.0,20206701.246769764,0,0,0,
2020-02-24,,cash_interest,20206701.246769764,0.0,0.0,0.0,0.0,0.0,11265.927955390815,0.0,20217967.174725153,20217967.174725153,0.0,20217967.174725153,0,0,0,
2020-02-25,,cash_interest,20217967.174725153,0.0,0.0,0.0,0.0,0.0,2818.0522740113483,0.0,20220785.226999164,20220785.226999164,0.0,20220785.226999164,0,0,0,
2020-02-26,,cash_interest,20220785.226999164,0.0,0.0,0.0,0.0,0.0,2818.4450641741987,0.0,20223603.67206334,20223603.67206334,0.0,20223603.67206334,0,0,0,
2020-02-27,,cash_interest,20223603.67206334,0.0,0.0,0.0,0.0,0.0,2818.837909085541,0.0,20226422.509972423,20226422.509972423,0.0,20226422.509972423,0,0,0,
2020-02-28,,cash_interest,20226422.509972423,0.0,0.0,0.0,0.0,0.0,2819.230808753006,0.0,20229241.740781177,20229241.740781177,0.0,20229241.740781177,0,0,0,
2020-03-02,,cash_interest,20229241.740781177,0.0,0.0,0.0,0.0,0.0,8458.871289552677,0.0,20237700.612070728,20237700.612070728,0.0,20237700.612070728,0,0,0,
2020-03-03,,cash_interest,20237700.612070728,0.0,0.0,0.0,0.0,0.0,2763.430295700707,0.0,20240464.04236643,20240464.04236643,0.0,20240464.04236643,0,0,0,
2020-03-04,,cash_interest,20240464.04236643,0.0,0.0,0.0,0.0,0.0,2763.8076383220646,0.0,20243227.85000475,20243227.85000475,0.0,20243227.85000475,0,0,0,
2020-03-05,,cash_interest,20243227.85000475,0.0,0.0,0.0,0.0,0.0,2764.1850324690395,0.0,20245992.03503722,20245992.03503722,0.0,20245992.03503722,0,0,0,
2020-03-06,,cash_interest,20245992.03503722,0.0,0.0,0.0,0.0,0.0,2764.562478148668,0.0,20248756.597515367,20248756.597515367,0.0,20248756.597515367,0,0,0,
2020-03-09,,cash_interest,20248756.597515367,0.0,0.0,0.0,0.0,0.0,8294.819926103963,0.0,20257051.417441472,20257051.417441472,0.0,20257051.417441472,0,0,0,
2020-03-11,,cash_interest,20257051.417441472,0.0,0.0,0.0,0.0,0.0,5532.145243332259,0.0,20262583.562684804,20262583.562684804,0.0,20262583.562684804,0,0,0,
2020-03-12,,cash_interest,20262583.562684804,0.0,0.0,0.0,0.0,0.0,2766.8280285208257,0.0,20265350.390713327,20265350.390713327,0.0,20265350.390713327,0,0,0,
2020-03-13,,cash_interest,20265350.390713327,0.0,0.0,0.0,0.0,0.0,2767.205835097945,0.0,20268117.596548423,20268117.596548423,0.0,20268117.596548423,0,0,0,
2020-03-16,,cash_interest,20268117.596548423,0.0,0.0,0.0,0.0,0.0,8302.751079792104,0.0,20276420.347628213,20276420.347628213,0.0,20276420.347628213,0,0,0,
2020-03-17,,cash_interest,20276420.347628213,0.0,0.0,0.0,0.0,0.0,2768.717422550348,0.0,20279189.065050762,20279189.065050762,0.0,20279189.065050762,0,0,0,
2020-03-18,,cash_interest,20279189.065050762,0.0,0.0,0.0,0.0,0.0,2769.0954871216336,0.0,20281958.160537884,20281958.160537884,0.0,20281958.160537884,0,0,0,
2020-03-19,,cash_interest,20281958.160537884,0.0,0.0,0.0,0.0,0.0,2769.4736033171184,0.0,20284727.6341412,20284727.6341412,0.0,20284727.6341412,0,0,0,
2020-03-20,,cash_interest,20284727.6341412,0.0,0.0,0.0,0.0,0.0,2769.851771143852,0.0,20287497.48591234,20287497.48591234,0.0,20287497.48591234,0,0,0,
2020-03-23,,cash_interest,20287497.48591234,0.0,0.0,0.0,0.0,0.0,8310.689971826652,0.0,20295808.17588417,20295808.17588417,0.0,20295808.17588417,0,0,0,
2020-03-24,,cash_interest,20295808.17588417,0.0,0.0,0.0,0.0,0.0,2771.36480394003,0.0,20298579.54068811,20298579.54068811,0.0,20298579.54068811,0,0,0,
2020-03-25,,cash_interest,20298579.54068811,0.0,0.0,0.0,0.0,0.0,2771.743230007618,0.0,20301351.283918116,20301351.283918116,0.0,20301351.283918116,0,0,0,
2020-03-26,,cash_interest,20301351.283918116,0.0,0.0,0.0,0.0,0.0,2772.1217077487668,0.0,20304123.405625865,20304123.405625865,0.0,20304123.405625865,0,0,0,
2020-03-27,,cash_interest,20304123.405625865,0.0,0.0,0.0,0.0,0.0,2772.500237170533,0.0,20306895.905863035,20306895.905863035,0.0,20306895.905863035,0,0,0,
2020-03-30,,cash_interest,20306895.905863035,0.0,0.0,0.0,0.0,0.0,8318.63645483992,0.0,20315214.542317875,20315214.542317875,0.0,20315214.542317875,0,0,0,
2020-03-31,,cash_interest,20315214.542317875,0.0,0.0,0.0,0.0,0.0,2774.014716692489,0.0,20317988.557034567,20317988.557034567,0.0,20317988.557034567,0,0,0,
2020-04-01,,cash_interest,20317988.557034567,0.0,0.0,0.0,0.0,0.0,2774.3935046020333,0.0,20320762.950539168,20320762.950539168,0.0,20320762.950539168,0,0,0,
2020-04-03,,cash_interest,20320762.950539168,0.0,0.0,0.0,0.0,0.0,4603.181704867067,0.0,20325366.132244036,20325366.132244036,0.0,20325366.132244036,0,0,0,
2020-04-07,,cash_interest,20325366.132244036,0.0,0.0,0.0,0.0,0.0,9208.448890664116,0.0,20334574.5811347,20334574.5811347,0.0,20334574.5811347,0,0,0,
2020-04-08,,cash_interest,20334574.5811347,0.0,0.0,0.0,0.0,0.0,2303.1551993388757,0.0,20336877.736334037,20336877.736334037,0.0,20336877.736334037,0,0,0,
2020-04-09,,cash_interest,20336877.736334037,0.0,0.0,0.0,0.0,0.0,2303.4160616377685,0.0,20339181.152395673,20339181.152395673,0.0,20339181.152395673,0,0,0,
2020-04-13,,cash_interest,20339181.152395673,0.0,0.0,0.0,0.0,0.0,9214.707813930845,0.0,20348395.860209603,20348395.860209603,0.0,20348395.860209603,0,0,0,
2020-04-15,,cash_interest,20348395.860209603,0.0,0.0,0.0,0.0,0.0,4609.441278120139,0.0,20353005.30148772,20353005.30148772,0.0,20353005.30148772,0,0,0,
2020-04-16,,cash_interest,20353005.30148772,0.0,0.0,0.0,0.0,0.0,2305.2427182706956,0.0,20355310.544205993,20355310.544205993,0.0,20355310.544205993,0,0,0,
2020-04-17,,cash_interest,20355310.544205993,0.0,0.0,0.0,0.0,0.0,2305.503817008274,0.0,20357616.048023,20357616.048023,0.0,20357616.048023,0,0,0,
2020-04-20,,cash_interest,20357616.048023,0.0,0.0,0.0,0.0,0.0,6917.294835956045,0.0,20364533.342858955,20364533.342858955,0.0,20364533.342858955,0,0,0,
2020-04-21,,cash_interest,20364533.342858955,0.0,0.0,0.0,0.0,0.0,2306.5484189784443,0.0,20366839.891277935,20366839.891277935,0.0,20366839.891277935,0,0,0,
2020-04-22,,cash_interest,20366839.891277935,0.0,0.0,0.0,0.0,0.0,2306.8096656036196,0.0,20369146.70094354,20369146.70094354,0.0,20369146.70094354,0,0,0,
2020-04-23,,cash_interest,20369146.70094354,0.0,0.0,0.0,0.0,0.0,2307.0709418183756,0.0,20371453.771885358,20371453.771885358,0.0,20371453.771885358,0,0,0,
2020-04-24,,cash_interest,20371453.771885358,0.0,0.0,0.0,0.0,0.0,2307.332247626062,0.0,20373761.104132984,20373761.104132984,0.0,20373761.104132984,0,0,0,
2020-04-27,,cash_interest,20373761.104132984,0.0,0.0,0.0,0.0,0.0,6922.780749090098,0.0,20380683.884882074,20380683.884882074,0.0,20380683.884882074,0,0,0,
2020-04-28,,cash_interest,20380683.884882074,0.0,0.0,0.0,0.0,0.0,2308.377678040849,0.0,20382992.262560114,20382992.262560114,0.0,20382992.262560114,0,0,0,
2020-04-29,,cash_interest,20382992.262560114,0.0,0.0,0.0,0.0,0.0,2308.6391318534183,0.0,20385300.90169197,20385300.90169197,0.0,20385300.90169197,0,0,0,
2020-04-30,,cash_interest,20385300.90169197,0.0,0.0,0.0,0.0,0.0,2308.900615279035,0.0,20387609.802307248,20387609.802307248,0.0,20387609.802307248,0,0,0,
2020-04-30,VEDL,put_decision,20387609.802307248,294525.0,5057500.0,952595.0,0.0,0.0,0.0,0.0,20387609.802307248,20387609.802307248,952939.9797895,19434669.82251775,17,17,0,
2020-04-30,HINDALCO,put_decision,20387609.802307248,220500.0,5040000.0,963900.0,0.0,0.0,0.0,0.0,20387609.802307248,19376109.802307248,964164.20519,18411945.59711725,12,12,0,
2020-04-30,ONGC,put_decision,20387609.802307248,242720.0,4920000.0,935456.0,0.0,0.0,0.0,0.0,20387609.802307248,18368109.802307248,935744.4512096,17432365.351097647,16,16,0,
2020-04-30,TCS,put_decision,20387609.802307248,115625.0,4750000.0,926875.0,0.0,0.0,0.0,0.0,20387609.802307248,17384109.802307248,927024.7676875,16457085.034619749,10,10,0,
2020-04-30,RELIANCE,put_decision,20387609.802307248,174299.99999999997,4830000.0,931140.0,0.0,0.0,0.0,0.0,20387609.802307248,16434109.802307248,931353.7926739999,15502756.009633249,7,7,0,
2020-04-30,INFY,put_decision,20387609.802307248,85320.0,4824000.0,947736.0,0.0,0.0,0.0,0.0,20387609.802307248,15468109.802307248,947852.6994776,14520257.102829648,6,6,0,
2020-04-30,COALINDIA,put_decision,20387609.802307248,131625.0,4914000.0,956475.0,0.0,0.0,0.0,0.0,20387609.802307248,14503309.802307248,956642.2265675,13546667.575739749,13,13,0,
2020-04-30,TATASTEEL,put_decision,20387609.802307248,215099.99999999997,5040000.0,964980.0000000002,0.0,0.0,0.0,0.0,20387609.802307248,13520509.802307248,965238.3128180001,12555271.489489248,12,12,0,
2020-04-30,HDFCBANK,put_decision,20387609.802307248,123500.0,4700000.0,915300.0,0.0,0.0,0.0,0.0,20387609.802307248,12512509.802307248,915458.36073,11597051.441577248,10,10,0,
2020-04-30,BHARTIARTL,put_decision,20387609.802307248,130032.75,4442400.0,862473.45,0.0,0.0,0.0,0.0,20387609.802307248,11572509.802307248,862638.939136145,10709870.863171102,5,5,0,
2020-05-04,,cash_interest,20387609.802307248,0.0,0.0,0.0,0.0,0.0,9236.648513284208,0.0,20396846.45082053,10693266.450820532,0.0,10693266.450820532,0,0,0,
2020-05-04,VEDL,option_sale,20396846.45082053,565618.9,5057500.0,895475.0,0.0,640.792031302,0.0,0.0,20961824.558789227,20396846.45082053,910621.8920313045,19486224.558789227,17,17,0,
2020-05-04,HINDALCO,option_sale,20961824.558789227,475020.0,5040000.0,910560.0,0.0,541.9323235999999,0.0,0.0,21436302.626465626,19486224.558789227,923281.9323236011,18562942.626465626,12,12,0,
2020-05-04,ONGC,option_sale,21436302.626465626,335793.28,4920000.0,915120.0,0.0,390.0109112704001,0.0,0.0,21771705.895554356,18562942.626465626,924116.7309112698,17638825.895554356,16,16,0,
2020-05-04,TCS,option_sale,21771705.895554356,182446.75,4750000.0,912575.0,0.0,222.682244665,0.0,0.0,21953929.96330969,17638825.895554356,917475.9322446659,16721349.96330969,10,10,0,
2020-05-04,RELIANCE,option_sale,21953929.96330969,202020.0,4830000.0,924560.0,0.0,244.0401836,0.0,0.0,22155705.92312609,16721349.96330969,929984.0401836,15791365.92312609,7,7,0,
2020-05-04,INFY,option_sale,22155705.92312609,196911.36000000002,4824000.0,924408.0,0.0,238.46573780480003,0.0,0.0,22352378.817388285,15791365.92312609,929695.1057378054,14861670.817388285,6,6,0,
2020-05-04,COALINDIA,option_sale,22352378.817388285,212179.5,4914000.0,939276.0,0.0,255.12602680999998,0.0,0.0,22564303.191361476,14861670.817388285,944971.6260268092,13916699.191361476,13,13,0,
2020-05-04,TATASTEEL,option_sale,22564303.191361476,451035.0,5040000.0,915480.0,0.0,515.7603713,0.0,0.0,23014822.430990174,13916699.191361476,927560.7603713013,12989138.430990174,12,12,0,
2020-05-04,HDFCBANK,option_sale,23014822.430990174,311512.5,4700000.0,876100.0,0.0,363.51620975,0.0,0.0,23325971.414780423,12989138.430990174,884451.0162097514,12104687.414780423,10,10,0,
2020-05-04,BHARTIARTL,option_sale,23325971.414780423,119563.49399999999,4442400.0,863954.25,0.0,154.06529338292,0.0,0.0,23445380.84348704,12104687.414780423,867173.5712933838,11237513.84348704,5,5,0,
2020-05-05,,cash_interest,23445380.84348704,0.0,0.0,0.0,0.0,0.0,2198.881247086536,0.0,23447579.724734128,11239712.724734128,0.0,11239712.724734128,0,0,0,
2020-05-06,,cash_interest,23447579.724734128,0.0,0.0,0.0,0.0,0.0,2199.0874744355847,0.0,23449778.812208563,11319735.212208563,0.0,11319735.212208563,0,0,0,
2020-05-07,,cash_interest,23449778.812208563,0.0,0.0,0.0,0.0,0.0,2199.2937211261597,0.0,23451978.105929688,11536213.305929687,0.0,11536213.305929687,0,0,0,
2020-05-08,,cash_interest,23451978.105929688,0.0,0.0,0.0,0.0,0.0,2199.499987160075,0.0,23454177.605916847,11358776.205916846,0.0,11358776.205916846,0,0,0,
2020-05-11,,cash_interest,23454177.605916847,0.0,0.0,0.0,0.0,0.0,6599.118817617435,0.0,23460776.724734463,11450823.724734463,0.0,11450823.724734463,0,0,0,
2020-05-12,,cash_interest,23460776.724734463,0.0,0.0,0.0,0.0,0.0,2200.3251867172603,0.0,23462977.04992118,11806518.449921181,0.0,11806518.449921181,0,0,0,
2020-05-13,,cash_interest,23462977.04992118,0.0,0.0,0.0,0.0,0.0,2200.5315494896486,0.0,23465177.581470672,11908188.581470672,0.0,11908188.581470672,0,0,0,
2020-05-14,,cash_interest,23465177.581470672,0.0,0.0,0.0,0.0,0.0,2200.7379316162646,0.0,23467378.31940229,12297683.14260229,0.0,12297683.14260229,0,0,0,
2020-05-15,,cash_interest,23467378.31940229,0.0,0.0,0.0,0.0,0.0,2200.944333098923,0.0,23469579.263735387,11795829.486935388,0.0,11795829.486935388,0,0,0,
2020-05-18,,cash_interest,23469579.263735387,0.0,0.0,0.0,0.0,0.0,6603.452261818316,0.0,23476182.715997204,12010134.139197204,0.0,12010134.139197204,0,0,0,
2020-05-19,,cash_interest,23476182.715997204,0.0,0.0,0.0,0.0,0.0,2201.770074540007,0.0,23478384.486071743,11537813.109271742,0.0,11537813.109271742,0,0,0,
2020-05-20,,cash_interest,23478384.486071743,0.0,0.0,0.0,0.0,0.0,2201.976572824664,0.0,23480586.46264457,12010753.68584457,0.0,12010753.68584457,0,0,0,
2020-05-21,,cash_interest,23480586.46264457,0.0,0.0,0.0,0.0,0.0,2202.1830904762573,0.0,23482788.645735044,12445909.468935044,0.0,12445909.468935044,0,0,0,
2020-05-22,,cash_interest,23482788.645735044,0.0,0.0,0.0,0.0,0.0,2202.3896274966037,0.0,23484991.03536254,12615038.458562542,0.0,12615038.458562542,0,0,0,
2020-05-26,,cash_interest,23484991.03536254,0.0,0.0,0.0,0.0,0.0,8810.384735550078,0.0,23493801.420098092,12564351.843298092,0.0,12564351.843298092,0,0,0,
2020-05-27,,cash_interest,23493801.420098092,0.0,0.0,0.0,0.0,0.0,2203.4224869407285,0.0,23496004.842585035,12857275.265785035,0.0,12857275.265785035,0,0,0,
2020-05-28,,cash_interest,23496004.842585035,0.0,0.0,0.0,0.0,0.0,2203.6291402008437,0.0,23498208.471725237,13267193.094925236,0.0,13267193.094925236,0,0,0,
2020-05-28,COALINDIA,put_assignment,23498208.471725237,0.0,4699890.0,939978.0,-4914000.0,20153.198519999998,0.0,0.0,18564055.273205236,16735575.273205236,0.0,16735575.273205236,0,0,0,
2020-05-28,EICHERMOT,put_decision,18564055.273205236,174600.0,5400000.0,1045080.0,0.0,0.0,0.0,0.0,18564055.273205236,18564055.273205236,1045294.120028,17518761.153177235,12,12,0,
2020-05-28,HINDALCO,put_decision,18564055.273205236,218400.00000000003,5460000.0,1048320.0,0.0,0.0,0.0,0.0,18564055.273205236,17484055.273205236,1048581.913712,16435473.359493235,12,12,0,
2020-05-28,GRASIM,put_decision,18564055.273205236,174824.99999999997,5670000.0,1099035.0,0.0,0.0,0.0,0.0,18564055.273205236,16392055.273205236,1099249.3655435,15292805.907661736,14,14,0,
2020-05-28,MARUTI,put_decision,18564055.273205236,149435.0,5610000.0,1092112.9999999998,0.0,0.0,0.0,0.0,18564055.273205236,15258055.273205236,1092299.6604832998,14165755.612721935,11,11,0,
2020-05-28,LT,put_decision,18564055.273205236,167737.5,5805000.0,1127452.5,0.0,0.0,0.0,0.0,18564055.273205236,14136055.273205236,1127659.13180525,13008396.141399985,18,18,0,
2020-05-28,HDFCBANK,put_decision,18564055.273205236,135525.0,5720000.0,1116894.9999999998,0.0,0.0,0.0,0.0,18564055.273205236,12975055.273205236,1117066.4821694999,11857988.791035736,13,13,0,
2020-05-28,ITC,put_decision,18564055.273205236,165359.99999999997,5616000.0,1090128.0,0.0,0.0,0.0,0.0,18564055.273205236,11831055.273205236,1090332.0375248,10740723.235680435,13,13,0,
2020-05-28,TATASTEEL,put_decision,18564055.273205236,224250.0,5460000.0,1047150.0,0.0,0.0,0.0,0.0,18564055.273205236,10707855.273205236,1047418.297115,9660436.976090236,13,13,0,
2020-05-28,VEDL,put_decision,18564055.273205236,126350.0,5652500.0,1105229.9999999998,0.0,0.0,0.0,0.0,18564055.273205236,9615855.273205236,1105391.470593,8510463.802612236,19,19,0,
2020-05-28,JSWSTEEL,put_decision,18564055.273205236,180319.99999999997,5474000.0,1058736.0,0.0,0.0,0.0,0.0,18564055.273205236,8485355.273205236,1058956.3615776,7426398.911627635,14,14,0,
2020-05-28,TATAMOTORS,put_decision,18564055.273205236,347440.0,5676000.0,1065712.0,0.0,0.0,0.0,0.0,18564055.273205236,7390555.273205236,1066114.7195792,6324440.553626035,16,16,0,
2020-05-29,,cash_interest,18564055.273205236,0.0,0.0,0.0,0.0,0.0,1741.0744266697832,0.0,18565796.347631905,6257096.347631905,0.0,6257096.347631905,0,0,0,
2020-05-29,EICHERMOT,option_sale,18565796.347631905,146331.9,5400000.0,1049983.2,0.0,183.274442642,0.0,0.0,18711944.97318926,18565796.347631905,933851.3744426444,17631944.97318926,12,12,0,
2020-05-29,HINDALCO,option_sale,18711944.97318926,221130.0,5460000.0,1046640.0,0.0,264.89263339999997,0.0,0.0,18932810.08055586,17631944.97318926,871134.8926334009,16760810.08055586,12,12,0,
2020-05-29,GRASIM,option_sale,18932810.08055586,133599.9,5670000.0,1106595.0,0.0,169.381538882,0.0,0.0,19066240.599016976,16760810.08055586,1000569.4815388843,15760240.599016976,14,14,0,
2020-05-29,MARUTI,option_sale,19066240.599016976,116044.5,5610000.0,1098196.0,0.0,150.22543750999998,0.0,0.0,19182134.873579465,15760240.599016976,1006105.7254375108,14754134.873579465,11,11,0,
2020-05-29,LT,option_sale,19182134.873579465,121753.12500000001,5805000.0,1136025.0,0.0,156.4545749375,0.0,0.0,19303731.544004526,14754134.873579465,1039403.3295749389,13714731.544004526,18,18,0,
2020-05-29,HDFCBANK,option_sale,19303731.544004526,126116.25,5720000.0,1118130.0,0.0,161.215529675,0.0,0.0,19429686.57847485,13714731.544004526,1018044.9655296765,12696686.57847485,13,13,0,
2020-05-29,ITC,option_sale,19429686.57847485,110760.0,5616000.0,1100424.0,0.0,144.4590968,0.0,0.0,19540302.11937805,12696686.57847485,1012584.4590968005,11684102.119378049,13,13,0,
2020-05-29,TATASTEEL,option_sale,19540302.11937805,229101.59999999998,5460000.0,1045005.0,0.0,273.59108388799996,0.0,0.0,19769130.128294162,11684102.119378049,863171.9910838865,10820930.128294162,13,13,0,
2020-05-29,VEDL,option_sale,19769130.128294162,109725.0,5652500.0,1107225.0,0.0,143.32972550000002,0.0,0.0,19878711.798568662,10820930.128294162,1020918.3297255002,9800011.798568662,19,19,0,
2020-05-29,JSWSTEEL,option_sale,19878711.798568662,163254.0,5474000.0,1061312.0,0.0,201.73949971999997,0.0,0.0,20041764.05906894,9800011.798568662,931747.7394997217,8868264.05906894,14,14,0,
2020-05-29,TATAMOTORS,option_sale,20041764.05906894,352173.44,5676000.0,1062960.0,0.0,407.8846142592,0.0,0.0,20393529.614454683,8868264.05906894,783434.4446142577,8084829.614454683,16,16,0,
2020-06-01,,cash_interest,20393529.614454683,0.0,0.0,0.0,0.0,0.0,5737.968190470068,0.0,20399267.58264515,8090567.582645152,0.0,8090567.582645152,0,0,0,
2020-06-01,COALINDIA,option_sale,20399267.58264515,200199.87000000002,0.0,1001754.0,0.0,241.93597622330003,0.0,0.0,20599225.51666893,8090567.582645152,0.0,8090567.582645152,13,13,0,
2020-06-02,,cash_interest,20599225.51666893,0.0,0.0,0.0,0.0,0.0,1868.6178264747602,0.0,20601094.134495404,8292394.134495404,0.0,8292394.134495404,0,0,0,
