trade_id,cycle_id,date,symbol,sector,instrument,expiry,exit_date,strike,lots,lot_size,quantity,entry_quote,entry_premium,exit_price,status,assigned_or_exercised,underlying_entry,underlying_exit,premium_inr,option_pnl,stock_pnl,transaction_costs,margin_requirement,leveraged_capital_requirement,total_pnl,exit_reason
15,15,2020-05-29,MARUTI,Automobile,PE,2020-06-25,2020-06-25,5100.0,11.0,100.0,1100,108.2,105.495,0.0,expired_otm,False,5610.8,5762.25,116044.5,116044.5,0.0,150.22543750999998,5610000.0,1122000.0,115894.27456249,CONTRACT_EXPIRY
16,16,2020-05-29,LT,Capital Goods,PE,2020-06-25,2020-06-25,860.0,18.0,375.0,6750,18.5,18.0375,0.0,expired_otm,False,932.25,943.1,121753.12500000001,121753.12500000001,0.0,156.4545749375,5805000.0,1161000.0,121596.67042506252,CONTRACT_EXPIRY
18,18,2020-05-29,ITC,FMCG,PE,2020-06-25,2020-06-25,180.0,13.0,2400.0,31200,3.65,3.55,0.0,expired_otm,False,197.35,202.1,110760.0,110760.0,0.0,144.4590968,5616000.0,1123200.0,110615.5409032,CONTRACT_EXPIRY
21,21,2020-05-29,JSWSTEEL,Metals & Mining,PE,2020-06-25,2020-06-25,170.0,14.0,2300.0,32200,5.2,5.07,0.0,expired_otm,False,184.2,193.55,163254.0,163254.0,0.0,201.73949971999997,5474000.0,1094800.0,163052.26050028,CONTRACT_EXPIRY
22,22,2020-05-29,TATAMOTORS,Automobile,PE,2020-06-25,2020-06-25,82.5,16.0,4300.0,68800,5.25,5.1188,0.0,expired_otm,False,87.0,103.8,352173.44,352173.44,0.0,407.8846142592,5676000.0,1135200.0,351765.5553857408,CONTRACT_EXPIRY
27,26,2020-06-26,VEDL,Metals & Mining,PE,2020-07-30,2020-07-30,105.0,9.0,6200.0,55800,5.3,5.1675,0.0,expired_otm,False,109.95,110.9,288346.5,288346.5,0.0,338.06780943499996,5859000.0,1171800.0,288008.432190565,CONTRACT_EXPIRY
29,28,2020-06-26,RELIANCE,Oil Gas & Consumable Fuels,PE,2020-07-30,2020-07-30,1620.0,7.0,505.0,3535,34.05,33.1987,0.0,expired_otm,False,1741.65,2108.85,117357.4045,117357.4045,0.0,151.588811773655,5726700.0,1145340.0,117205.81568822634,CONTRACT_EXPIRY
30,8,2020-06-29,COALINDIA,Oil Gas & Consumable Fuels,CE,2020-07-30,2020-07-30,150.0,9.0,3700.0,33300,2.35,2.25,0.0,expired_otm,False,134.85,128.6,74925.0,74925.0,0.0,105.31245575,0.0,0.0,74819.68754425,CONTRACT_EXPIRY
25,24,2020-06-26,ITC,FMCG,PE,2020-07-30,2020-07-30,179.85,10.0,3200.0,32000,9.25,9.0188,0.0,expired_otm,False,195.2,193.35,288601.60000000003,288601.60000000003,0.0,338.34601894400004,6080000.0,1216000.0,288263.25398105604,CONTRACT_EXPIRY
24,23,2020-06-26,BAJFINANCE,Financial Services,PE,2020-07-30,2020-07-30,2850.0,8.0,250.0,2000,215.3,209.9175,0.0,expired_otm,False,2903.5,3218.3,419835.0,419835.0,0.0,481.46785265000005,5700000.0,1140000.0,419353.53214735,CONTRACT_EXPIRY
26,25,2020-06-26,HEROMOTOCO,Automobile,PE,2020-07-30,2020-07-30,2400.0,8.0,300.0,2400,83.3,81.2175,0.0,expired_otm,False,2540.45,2703.95,194922.0,194922.0,0.0,236.17998398,5760000.0,1152000.0,194685.82001602,CONTRACT_EXPIRY
28,27,2020-06-26,KOTAKBANK,Financial Services,PE,2020-07-30,2020-07-30,1300.0,12.0,400.0,4800,49.0,47.775,0.0,expired_otm,False,1340.1,1385.2,229320.0,229320.0,0.0,273.69409879999995,6240000.0,1248000.0,229046.3059012,CONTRACT_EXPIRY
35,33,2020-07-31,TATASTEEL,Metals & Mining,PE,2020-08-27,2020-08-27,345.0,7.0,1700.0,11900,12.9,12.5775,0.0,expired_otm,False,366.3,426.85,149672.25,149672.25,0.0,186.83105912749997,4105500.0,821100.0,149485.4189408725,CONTRACT_EXPIRY
34,32,2020-07-31,RELIANCE,Oil Gas & Consumable Fuels,PE,2020-08-27,2020-08-27,2000.0,6.0,505.0,3030,59.85,58.3538,0.0,expired_otm,False,2067.1,2110.65,176812.014,176812.014,0.0,216.42941434826,6060000.0,1212000.0,176595.58458565173,CONTRACT_EXPIRY
31,29,2020-07-31,INFY,Information Technology,PE,2020-08-27,2020-08-27,910.0,6.0,1200.0,7200,14.15,13.7962,0.0,expired_otm,False,966.0,947.0,99332.64,99332.64,0.0,131.9311838576,6552000.0,1310400.0,99200.7088161424,CONTRACT_EXPIRY
39,8,2020-05-28,COALINDIA,Oil Gas & Consumable Fuels,STOCK,,2020-08-27,,,,33300,,,140.55,called_away,True,133.9,140.55,0.0,0.0,221445.0000000002,0.0,4458870.0,891774.0,221445.0000000002,CONTRACT_EXPIRY
38,8,2020-08-04,COALINDIA,Oil Gas & Consumable Fuels,CE,2020-08-27,2020-08-27,135.0,9.0,3700.0,33300,3.0,2.9,5.550000000000011,exercised,True,128.75,140.55,96570.0,-88245.00000000038,0.0,18634.26391215,0.0,0.0,-106879.26391215037,CONTRACT_EXPIRY
33,31,2020-07-31,EICHERMOT,Automobile,PE,2020-08-27,2020-08-27,2000.0,9.0,350.0,3150,64.89,63.26775,0.0,expired_otm,False,20638.7,2236.35,199293.4125,199293.4125,0.0,240.94740273837502,6300000.0,1260000.0,199052.46509726162,CONTRACT_EXPIRY
32,30,2020-07-31,SUNPHARMA,Healthcare,PE,2020-08-27,2020-08-27,480.0,9.0,1400.0,12600,7.65,7.4588,0.0,expired_otm,False,531.7,532.25,93980.88,93980.88,0.0,126.09460791920002,6048000.0,1209600.0,93854.7853920808,CONTRACT_EXPIRY
36,34,2020-07-31,ULTRACEMCO,Construction Materials,PE,2020-08-27,2020-08-27,3900.0,8.0,200.0,1600,67.2,65.52,0.0,expired_otm,False,4117.3,4047.6,104832.0,104832.0,0.0,137.92873088,6240000.0,1248000.0,104694.07126912,CONTRACT_EXPIRY
37,35,2020-07-31,CIPLA,Healthcare,PE,2020-08-27,2020-08-27,650.0,7.0,1300.0,9100,9.9,9.6525,0.0,expired_otm,False,720.15,756.2,87837.75,87837.75,0.0,119.3949717725,5915000.0,1183000.0,87718.3550282275,CONTRACT_EXPIRY
40,8,2020-05-28,COALINDIA,Oil Gas & Consumable Fuels,STOCK,,2020-08-28,,,,1800,,,138.980475,residual_after_call_away,False,133.9,138.980475,0.0,0.0,9144.855000000012,275.2462744537,241020.0,48204.0,8869.608725546312,ODD_LOT_SALE
51,46,2020-08-28,TATASTEEL,Metals & Mining,PE,2020-09-24,2020-09-24,400.0,10.0,1700.0,17000,8.05,7.8488,56.10000000000002,assigned,True,424.2,343.9,133429.6,-820270.4000000005,0.0,28053.128987464002,6800000.0,1360000.0,-848323.5289874645,CONTRACT_EXPIRY
53,48,2020-08-28,EICHERMOT,Automobile,PE,2020-09-24,2020-09-24,2100.0,9.0,350.0,3150,54.9,53.5275,65.20000000000005,assigned,True,2213.6,2034.8,168611.625,-36768.37500000013,0.0,27332.88900210875,6615000.0,1323000.0,-64101.26400210888,CONTRACT_EXPIRY
48,43,2020-08-28,MARUTI,Automobile,PE,2020-09-24,2020-09-24,6700.0,10.0,100.0,1000,91.0,88.725,402.35000000000036,assigned,True,7104.1,6297.65,88725.0,-313625.00000000035,0.0,27594.31559775,6700000.0,1340000.0,-341219.31559775036,CONTRACT_EXPIRY
43,38,2020-08-28,JSWSTEEL,Metals & Mining,PE,2020-09-24,2020-09-24,270.0,9.0,2700.0,24300,9.4,9.165,11.449999999999989,assigned,True,280.7,258.55,222709.49999999997,-55525.499999999745,0.0,27170.455743605,6561000.0,1312200.0,-82695.95574360475,CONTRACT_EXPIRY
41,36,2020-08-28,TATAMOTORS,Automobile,PE,2020-09-24,2020-09-24,135.0,9.0,5700.0,51300,5.0,4.875,12.200000000000003,assigned,True,142.8,122.8,250087.5,-375772.5000000002,0.0,28694.978971624998,6925500.0,1385100.0,-404467.47897162515,CONTRACT_EXPIRY
49,44,2020-08-28,BAJFINANCE,Financial Services,PE,2020-09-24,2020-09-24,3450.0,8.0,250.0,2000,73.55,71.7112,421.0999999999999,assigned,True,3670.8,3028.9,143422.40000000002,-698777.5999999997,0.0,28474.086035216,6900000.0,1380000.0,-727251.6860352157,CONTRACT_EXPIRY
52,47,2020-08-28,KOTAKBANK,Financial Services,PE,2020-09-24,2020-09-24,1340.0,13.0,400.0,5200,15.45,15.0638,93.90000000000009,assigned,True,1467.1,1246.1,78331.76000000001,-409948.24000000046,0.0,28681.9389541384,6968000.0,1393600.0,-438630.1789541389,CONTRACT_EXPIRY
42,37,2020-08-28,INDUSINDBK,Financial Services,PE,2020-09-24,2020-09-24,560.0,15.0,800.0,12000,10.85,10.5788,69.75,assigned,True,665.65,490.25,126945.59999999999,-710054.4,0.0,27718.010401904,6720000.0,1344000.0,-737772.410401904,CONTRACT_EXPIRY
44,39,2020-08-28,SBIN,Financial Services,PE,2020-09-24,2020-09-24,200.0,11.0,3000.0,33000,2.25,2.15,23.650000000000006,assigned,True,224.85,176.35,70950.0,-709500.0000000002,0.0,27164.8713605,6600000.0,1320000.0,-736664.8713605002,CONTRACT_EXPIRY
45,40,2020-08-28,AXISBANK,Financial Services,PE,2020-09-24,2020-09-24,440.0,13.0,1200.0,15600,4.35,4.2412,37.55000000000001,assigned,True,509.2,402.45,66162.72,-519617.2800000002,0.0,28242.2061608048,6864000.0,1372800.0,-547859.486160805,CONTRACT_EXPIRY
46,41,2020-08-28,ASIANPAINT,Consumer Durables,PE,2020-09-24,2020-09-24,1880.0,8.0,300.0,2400,25.5,24.8625,0.0,expired_otm,False,1958.1,1918.35,59670.0,59670.0,0.0,88.67550530000001,4512000.0,902400.0,59581.3244947,CONTRACT_EXPIRY
47,42,2020-08-28,M&M,Automobile,PE,2020-09-24,2020-09-24,600.0,8.0,1400.0,11200,12.35,12.0412,24.950000000000045,assigned,True,631.4,575.05,134861.44,-144578.56000000052,0.0,27726.6433378496,6720000.0,1344000.0,-172305.2033378501,CONTRACT_EXPIRY
50,45,2020-08-28,ICICIBANK,Financial Services,PE,2020-09-24,2020-09-24,370.0,13.0,1375.0,17875,4.0,3.9,34.30000000000001,assigned,True,409.7,335.7,69712.5,-543400.0000000002,0.0,27219.904867875,6613750.0,1322750.0,-570619.9048678753,CONTRACT_EXPIRY
66,46,2020-09-24,TATASTEEL,Metals & Mining,STOCK,,2020-10-29,,,,17000,,,401.4,called_away,True,343.9,401.4,0.0,0.0,977500.0,0.0,5846300.0,1169260.0,977500.0,CONTRACT_EXPIRY
61,46,2020-09-25,TATASTEEL,Metals & Mining,CE,2020-10-29,2020-10-29,400.0,10.0,1700.0,17000,4.9,4.7775,1.3999999999999773,exercised,True,352.1,401.4,81217.5,57417.500000000386,0.0,27085.551035325,0.0,0.0,30331.948964675386,CONTRACT_EXPIRY
64,48,2020-09-29,EICHERMOT,Automobile,CE,2020-10-29,2020-10-29,2300.0,9.0,350.0,3150,45.35,44.2162,0.0,expired_otm,False,2198.5,2136.8,139281.03,139281.03,0.0,175.49849850770002,0.0,0.0,139105.5315014923,CONTRACT_EXPIRY
67,43,2020-09-24,MARUTI,Automobile,STOCK,,2020-10-29,,,,1000,,,7117.6,called_away,True,6297.65,7117.6,0.0,0.0,819950.0000000007,0.0,6297650.0,1259530.0,819950.0000000007,CONTRACT_EXPIRY
59,43,2020-09-25,MARUTI,Automobile,CE,2020-10-29,2020-10-29,6700.0,10.0,100.0,1000,209.35,204.1162,417.60000000000036,exercised,True,6497.7,7117.6,204116.19999999998,-213483.80000000037,0.0,28380.266470557995,0.0,0.0,-241864.06647055835,CONTRACT_EXPIRY
68,38,2020-09-24,JSWSTEEL,Metals & Mining,STOCK,,2020-10-29,,,,24300,,,306.8,called_away,True,258.55,306.8,0.0,0.0,1172475.0,0.0,6282765.0,1256553.0,1172475.0,CONTRACT_EXPIRY
65,38,2020-09-30,JSWSTEEL,Metals & Mining,CE,2020-10-29,2020-10-29,300.0,9.0,2700.0,24300,5.6,5.46,6.800000000000011,exercised,True,277.75,306.8,132678.0,-32562.000000000276,0.0,29636.233891620006,0.0,0.0,-62198.233891620286,CONTRACT_EXPIRY
63,36,2020-09-28,TATAMOTORS,Automobile,CE,2020-10-29,2020-10-29,135.0,9.0,5700.0,51300,8.1,7.8975,0.0,expired_otm,False,132.85,131.9,405141.75,405141.75,0.0,465.4435411325,0.0,0.0,404676.3064588675,CONTRACT_EXPIRY
55,44,2020-09-25,BAJFINANCE,Financial Services,CE,2020-10-29,2020-10-29,3400.0,8.0,250.0,2000,75.6,73.71,0.0,expired_otm,False,3138.95,3380.05,147420.0,147420.0,0.0,184.37477780000003,0.0,0.0,147235.6252222,CONTRACT_EXPIRY
69,47,2020-09-24,KOTAKBANK,Financial Services,STOCK,,2020-10-29,,,,5200,,,1570.9,called_away,True,1246.1,1570.9,0.0,0.0,1688960.000000001,0.0,6479719.999999999,1295943.9999999998,1688960.000000001,CONTRACT_EXPIRY
58,47,2020-09-25,KOTAKBANK,Financial Services,CE,2020-10-29,2020-10-29,1340.0,13.0,400.0,5200,20.85,20.3288,230.9000000000001,exercised,True,1253.05,1570.9,105709.76000000001,-1094970.2400000005,0.0,32425.331528358405,0.0,0.0,-1127395.5715283589,CONTRACT_EXPIRY
70,37,2020-09-24,INDUSINDBK,Financial Services,STOCK,,2020-10-29,,,,12000,,,588.7,called_away,True,490.25,588.7,0.0,0.0,1181400.0000000005,0.0,5883000.0,1176600.0,1181400.0000000005,CONTRACT_EXPIRY
57,37,2020-09-25,INDUSINDBK,Financial Services,CE,2020-10-29,2020-10-29,560.0,15.0,800.0,12000,21.1,20.5725,28.700000000000045,exercised,True,514.85,588.7,246870.00000000003,-97530.00000000052,0.0,28216.72194930001,0.0,0.0,-125746.72194930053,CONTRACT_EXPIRY
60,39,2020-09-25,SBIN,Financial Services,CE,2020-10-29,2020-10-29,200.0,11.0,3000.0,33000,3.55,3.45,0.0,expired_otm,False,182.2,188.7,113850.0,113850.0,0.0,147.76367150000004,0.0,0.0,113702.2363285,CONTRACT_EXPIRY
71,40,2020-09-24,AXISBANK,Financial Services,STOCK,,2020-10-29,,,,15600,,,493.85,called_away,True,402.45,493.85,0.0,0.0,1425840.0000000005,0.0,6278220.0,1255644.0,1425840.0000000005,CONTRACT_EXPIRY
54,40,2020-09-25,AXISBANK,Financial Services,CE,2020-10-29,2020-10-29,440.0,13.0,1200.0,15600,12.35,12.0412,53.85000000000002,exercised,True,415.05,493.85,187842.72,-652217.2800000003,0.0,30679.3817874048,0.0,0.0,-682896.661787405,CONTRACT_EXPIRY
62,42,2020-09-28,M&M,Automobile,CE,2020-10-29,2020-10-29,630.0,8.0,1400.0,11200,21.8,21.255,0.0,expired_otm,False,615.25,591.95,238056.0,238056.0,0.0,283.22149304000004,0.0,0.0,237772.77850696,CONTRACT_EXPIRY
72,45,2020-09-24,ICICIBANK,Financial Services,STOCK,,2020-10-29,,,,17875,,,399.9,called_away,True,335.7,399.9,0.0,0.0,1147574.9999999998,0.0,6000637.5,1200127.5,1147574.9999999998,CONTRACT_EXPIRY
56,45,2020-09-25,ICICIBANK,Financial Services,CE,2020-10-29,2020-10-29,370.0,13.0,1375.0,17875,8.25,8.0438,29.899999999999977,exercised,True,348.65,399.9,143782.925,-390679.57499999966,0.0,28435.405040550748,0.0,0.0,-419114.9800405504,CONTRACT_EXPIRY
78,48,2020-09-24,EICHERMOT,Automobile,STOCK,,2020-11-26,,,,3150,,,2549.25,called_away,True,2034.8,2549.25,0.0,0.0,1620517.5000000002,0.0,6409620.0,1281924.0,1620517.5000000002,CONTRACT_EXPIRY
77,48,2020-11-02,EICHERMOT,Automobile,CE,2020-11-26,2020-11-26,2200.0,9.0,350.0,3150,39.0,38.025,349.25,exercised,True,2029.65,2549.25,119778.75,-980358.7500000001,0.0,31893.3504130875,0.0,0.0,-1012252.1004130876,CONTRACT_EXPIRY
79,36,2020-09-24,TATAMOTORS,Automobile,STOCK,,2020-11-26,,,,51300,,,173.75,called_away,True,122.8,173.75,0.0,0.0,2613735.0,0.0,6299640.0,1259928.0,2613735.0,CONTRACT_EXPIRY
76,36,2020-10-30,TATAMOTORS,Automobile,CE,2020-11-26,2020-11-26,140.0,9.0,5700.0,51300,6.05,5.8988,33.75,exercised,True,132.65,173.75,302608.44,-1428766.5599999998,0.0,35582.051879829596,0.0,0.0,-1464348.6118798293,CONTRACT_EXPIRY
80,44,2020-09-24,BAJFINANCE,Financial Services,STOCK,,2020-11-26,,,,2000,,,4821.35,called_away,True,3028.9,4821.35,0.0,0.0,3584900.0000000005,0.0,6057800.0,1211560.0,3584900.0000000005,CONTRACT_EXPIRY
73,44,2020-10-30,BAJFINANCE,Financial Services,CE,2020-11-26,2020-11-26,3550.0,8.0,250.0,2000,63.05,61.4738,1271.3500000000004,exercised,True,3309.0,4821.35,122947.59999999999,-2419752.400000001,0.0,38267.37961608399,0.0,0.0,-2458019.779616085,CONTRACT_EXPIRY
81,39,2020-09-24,SBIN,Financial Services,STOCK,,2020-11-26,,,,33000,,,245.45,called_away,True,176.35,245.45,0.0,0.0,2280300.0,0.0,5819550.0,1163910.0,2280300.0,CONTRACT_EXPIRY
75,39,2020-10-30,SBIN,Financial Services,CE,2020-11-26,2020-11-26,200.0,11.0,3000.0,33000,6.45,6.2888,45.44999999999999,exercised,True,189.25,245.45,207530.4,-1292319.5999999996,0.0,32264.456990436,0.0,0.0,-1324584.0569904356,CONTRACT_EXPIRY
82,42,2020-09-24,M&M,Automobile,STOCK,,2020-11-26,,,,11200,,,728.5,called_away,True,575.05,728.5,0.0,0.0,1718640.0000000005,0.0,6440559.999999999,1288111.9999999998,1718640.0000000005,CONTRACT_EXPIRY
74,42,2020-10-30,M&M,Automobile,CE,2020-11-26,2020-11-26,630.0,8.0,1400.0,11200,14.9,14.5275,98.5,exercised,True,594.0,728.5,162708.0,-940492.0,0.0,32450.041645720004,0.0,0.0,-972942.04164572,CONTRACT_EXPIRY
83,49,2020-11-27,TATASTEEL,Metals & Mining,PE,2020-12-31,2020-12-31,530.0,9.0,1700.0,15300,10.0,9.75,0.0,expired_otm,False,577.35,643.65,149175.0,149175.0,0.0,186.28876325000002,8109000.0,1621800.0,148988.71123675,CONTRACT_EXPIRY
87,53,2020-11-27,ONGC,Oil Gas & Consumable Fuels,PE,2020-12-31,2020-12-31,75.0,14.0,7700.0,107800,2.2,2.1,0.0,expired_otm,False,78.5,93.05,226380.0,226380.0,0.0,270.4877642,8085000.0,1617000.0,226109.5122358,CONTRACT_EXPIRY
91,57,2020-11-27,HDFCBANK,Financial Services,PE,2020-12-31,2020-12-31,1340.0,11.0,550.0,6050,12.5,12.1875,0.0,expired_otm,False,1440.85,1436.3,73734.375,73734.375,0.0,104.01397203124999,8107000.0,1621400.0,73630.36102796876,CONTRACT_EXPIRY
92,58,2020-11-27,ITC,FMCG,PE,2020-12-31,2020-12-31,185.0,14.0,3200.0,44800,2.65,2.55,0.0,expired_otm,False,193.65,209.0,114239.99999999999,114239.99999999999,0.0,148.1890016,8288000.0,1657600.0,114091.81099839999,CONTRACT_EXPIRY
85,51,2020-11-27,JSWSTEEL,Metals & Mining,PE,2020-12-31,2020-12-31,340.0,9.0,2700.0,24300,11.0,10.725,0.0,expired_otm,False,350.2,387.2,260617.5,260617.5,0.0,307.826839325,8262000.0,1652400.0,260309.673160675,CONTRACT_EXPIRY
84,50,2020-11-27,BAJFINANCE,Financial Services,PE,2020-12-31,2020-12-31,4500.0,7.0,250.0,1750,101.4,98.865,0.0,expired_otm,False,4908.8,5295.25,173013.75,173013.75,0.0,212.28706561250002,7875000.0,1575000.0,172801.4629343875,CONTRACT_EXPIRY
88,54,2020-11-27,KOTAKBANK,Financial Services,PE,2020-12-31,2020-12-31,1780.0,11.0,400.0,4400,33.8,32.955,0.0,expired_otm,False,1907.1,1995.6,145002.0,145002.0,0.0,181.73773118,7832000.0,1566400.0,144820.26226882,CONTRACT_EXPIRY
86,52,2020-11-27,INDUSINDBK,Financial Services,PE,2020-12-31,2020-12-31,800.0,13.0,800.0,10400,30.5,29.7375,0.0,expired_otm,False,857.65,894.95,309270.0,309270.0,0.0,360.88676929999997,8320000.0,1664000.0,308909.1132307,CONTRACT_EXPIRY
89,55,2020-11-27,SBIN,Financial Services,PE,2020-12-31,2020-12-31,230.0,12.0,3000.0,36000,5.8,5.655,0.0,expired_otm,False,244.25,274.95,203580.0,203580.0,0.0,245.6223122,8280000.0,1656000.0,203334.3776878,CONTRACT_EXPIRY
93,59,2020-11-27,AXISBANK,Financial Services,PE,2020-12-31,2020-12-31,580.0,12.0,1200.0,14400,17.8,17.355,0.0,expired_otm,False,601.6,620.45,249912.0,249912.0,0.0,296.15152808000005,8352000.0,1670400.0,249615.84847192,CONTRACT_EXPIRY
90,56,2020-11-27,POWERGRID,Power,PE,2020-12-31,2020-12-31,185.0,10.0,4000.0,40000,3.95,3.85,0.0,expired_otm,False,192.4,189.85,154000.0,154000.0,0.0,191.55086,7400000.0,1480000.0,153808.44914,CONTRACT_EXPIRY
95,61,2021-01-01,TATASTEEL,Metals & Mining,PE,2021-01-28,2021-01-28,610.0,8.0,1700.0,13600,13.05,12.7238,0.0,expired_otm,False,643.1,623.7,173043.68000000002,173043.68000000002,0.0,218.4454532432,8296000.0,1659200.0,172825.2345467568,CONTRACT_EXPIRY
96,62,2021-01-01,INFY,Information Technology,PE,2021-01-28,2021-01-28,1180.0,12.0,600.0,7200,18.3,17.8425,0.0,expired_otm,False,1260.45,1276.2,128466.00000000001,128466.00000000001,0.0,168.25143134,8496000.0,1699200.0,128297.74856866001,CONTRACT_EXPIRY
102,68,2021-01-01,LT,Capital Goods,PE,2021-01-28,2021-01-28,1220.0,12.0,575.0,6900,15.9,15.5025,0.0,expired_otm,False,1297.0,1345.35,106967.25,106967.25,0.0,144.04405382750002,8418000.0,1683600.0,106823.2059461725,CONTRACT_EXPIRY
98,64,2021-01-01,BAJFINANCE,Financial Services,PE,2021-01-28,2021-01-28,5000.0,7.0,250.0,1750,113.45,110.6138,189.64999999999964,assigned,True,5280.15,4810.35,193574.15,-138313.34999999937,0.0,36121.725057158495,8750000.0,1750000.0,-174435.07505715787,CONTRACT_EXPIRY
