date,starting_cash,starting_nav,assigned_stock_value,n_assigned_stocks,assignments_today,open_put_exposure,covered_call_exposure,gross_exposure,borrowed,uncovered_usable_shares,covered_call_opportunities,covered_call_lots_ordered,covered_call_lots_sold,covered_call_premium,cash_after_calls,margin_utilization_after_calls,breach,new_put_capacity,new_put_lots_decided,new_put_lots_attempted,new_put_lots_executed,new_put_lots_rejected,rejection_reason
2020-01-16,20411418.008080658,20184615.508080658,0.0,0,0,35823000.0,0.0,35823000.0,0.0,0,0,0,0,0.0,20411418.008080658,0.3527062230712248,False,13065376.008080658,0,0,0,0,
2020-01-17,20414255.75440071,20166060.75440071,0.0,0,0,35823000.0,0.0,35823000.0,0.0,0,0,0,0,0.0,20414255.75440071,0.3528185839888114,False,13051099.754400712,0,0,0,0,
2020-01-20,20422770.17693433,20082275.17693433,0.0,0,0,35823000.0,0.0,35823000.0,0.0,0,0,0,0,0.0,20422770.17693433,0.3533713654193299,False,12985774.176934332,0,0,0,0,
2020-01-21,20425609.501516875,20086804.501516875,0.0,0,0,35823000.0,0.0,35823000.0,0.0,0,0,0,0,0.0,20425609.501516875,0.3533085115387107,False,12989965.501516875,0,0,0,0,
2020-01-22,20428449.220843326,19792071.720843326,0.0,0,0,35823000.0,0.0,35823000.0,0.0,0,0,0,0,0.0,20428449.220843326,0.35556280308892013,False,12754747.220843326,0,0,0,0,
2020-01-23,20431289.334968563,19890046.834968563,0.0,0,0,35823000.0,0.0,35823000.0,0.0,0,0,0,0,0.0,20431289.334968563,0.35476796804692656,False,12833695.334968563,0,0,0,0,
2020-01-24,20434129.843947474,20010839.843947474,0.0,0,0,35823000.0,0.0,35823000.0,0.0,0,0,0,0,0.0,20434129.843947474,0.3538053402661866,False,12930897.843947474,0,0,0,0,
2020-01-27,20442652.555609923,19790175.055609923,0.0,0,0,35823000.0,0.0,35823000.0,0.0,0,0,0,0,0.0,20442652.555609923,0.3554341727768619,False,12756070.555609923,0,0,0,0,
2020-01-28,20445494.644387826,19616552.144387826,0.0,0,0,35823000.0,0.0,35823000.0,0.0,0,0,0,0,0.0,20445494.644387826,0.3567809189140466,False,12617740.644387826,0,0,0,0,
2020-01-29,20448337.128293935,19828042.128293935,0.0,0,0,35823000.0,0.0,35823000.0,0.0,0,0,0,0,0.0,20448337.128293935,0.35507998996801554,False,12787501.128293935,0,0,0,0,
2020-01-30,8549568.720843183,19604923.72084318,11055355.0,4,4,0.0,0.0,11055355.0,0.0,54700,3,18,0,0.0,8549568.720843183,0.11278141305131816,False,8549568.720843183,0,0,0,0,SKIP_NEW_PUT:uncovered_assigned_shares_calls_pending
2020-01-31,8550757.34513014,19346427.345130138,10795670.0,4,0,0.0,0.0,10795670.0,0.0,8200,1,2,18,115900.56,8666460.63675708,0.11038398256748855,False,8666460.63675708,0,0,0,0,SKIP_NEW_PUT:uncovered_assigned_shares_calls_pending
2020-02-03,8670075.26315444,19133725.26315444,10523005.0,4,0,0.0,10869000.0,10523005.0,0.0,0,0,0,2,4100.0,8674147.18931644,0.10932731022639945,False,8674147.18931644,26,0,0,0,
2020-02-04,8675356.22284591,19405461.222845912,10806610.0,4,0,0.0,11853000.0,10806610.0,0.0,0,0,0,0,0.0,8675356.22284591,0.2703921693784599,False,5679339.437333366,0,23,23,0,
2020-02-05,8807566.896289187,19459956.896289185,10881195.0,4,0,15635000.0,11853000.0,26516195.0,0.0,0,0,0,0,0.0,8807566.896289187,0.27016904652047546,False,5680566.896289187,0,0,0,0,
2020-02-06,8808794.526332607,19522669.52633261,10927335.0,4,0,15635000.0,11853000.0,26562335.0,0.0,0,0,0,0,0.0,8808794.526332607,0.26993106618395657,False,5681794.5263326075,0,0,0,0,
2020-02-07,8810022.327487476,19666469.827487476,11096525.0,4,0,15635000.0,11853000.0,26731525.0,0.0,0,0,0,0,0.0,8810022.327487476,0.2694072472831232,False,5683022.327487476,0,0,0,0,
2020-02-10,8813706.244357977,19357451.244357977,10754685.0,4,0,15635000.0,11853000.0,26389685.0,0.0,0,0,0,0,0.0,8813706.244357977,0.2704771890631024,False,5686706.244357977,0,0,0,0,
2020-02-11,8814934.730125599,19489947.2301256,10851795.0,4,0,15635000.0,11853000.0,26486795.0,0.0,0,0,0,0,0.0,8814934.730125599,0.2699854667572689,False,5687934.730125599,0,0,0,0,
2020-02-12,8816163.387123942,19533730.887123942,10855760.0,4,0,15635000.0,11853000.0,26490760.0,0.0,0,0,0,0,0.0,8816163.387123942,0.2698160187859538,False,5689163.387123942,0,0,0,0,
2020-02-13,8817392.215376874,19444197.215376876,10761560.0,4,0,15635000.0,11853000.0,26396560.0,0.0,0,0,0,0,0.0,8817392.215376874,0.2701248573968548,False,5690392.215376874,0,0,0,0,
2020-02-14,8818621.214908265,19295781.214908265,10578685.0,4,0,15635000.0,11853000.0,26213685.0,0.0,0,0,0,0,0.0,8818621.214908265,0.2706514932893754,False,5691621.214908265,0,0,0,0,
2020-02-17,8822308.72740943,18995701.22740943,10301135.0,4,0,15635000.0,11853000.0,25936135.0,0.0,0,0,0,0,0.0,8822308.72740943,0.271728768430621,False,5695308.72740943,0,0,0,0,
2020-02-18,8823538.412221778,18939933.41222178,10230405.0,4,0,15635000.0,11853000.0,25865405.0,0.0,0,0,0,0,0.0,8823538.412221778,0.27192698558679035,False,5696538.412221778,0,0,0,0,
2020-02-19,8824768.268431975,19202475.768431976,10473945.0,4,0,15635000.0,11853000.0,26108945.0,0.0,0,0,0,0,0.0,8824768.268431975,0.27093076761241114,False,5697768.268431975,0,0,0,0,
2020-02-20,8825998.29606391,19326858.296063907,10608755.0,4,0,15635000.0,11853000.0,26243755.0,0.0,0,0,0,0,0.0,8825998.29606391,0.27046154734132666,False,5698998.296063909,0,0,0,0,
2020-02-24,8830919.092374181,18854389.092374183,10217215.0,4,0,15635000.0,11853000.0,25852215.0,0.0,0,0,0,0,0.0,8830919.092374181,0.27217503441018714,False,5703919.092374181,0,0,0,0,
2020-02-25,8832149.977329865,18703314.977329865,10102910.0,4,0,15635000.0,11853000.0,25737910.0,0.0,0,0,0,0,0.0,8832149.977329865,0.27274485866185555,False,5705149.977329865,0,0,0,0,
2020-02-26,8833381.033850677,18504816.033850677,9938800.0,4,0,15635000.0,11853000.0,25573800.0,0.0,0,0,0,0,0.0,8833381.033850677,0.2735118787855787,False,5706381.033850677,0,0,0,0,
2020-02-27,-428221.12353946763,18385601.37646053,18813822.5,6,2,0.0,0.0,18813822.5,428221.12353946763,59950,5,33,0,0.0,-428221.12353946763,0.20465822264685593,False,-428221.12353946763,0,0,0,0,SKIP_NEW_PUT:uncovered_assigned_shares_calls_pending
2020-02-28,-428338.4443952319,17804844.055604767,18233182.5,6,0,0.0,0.0,18233182.5,359679.07486618194,15200,0,0,29,68852.5,-359679.07486618194,0.20404146996576356,False,-359679.07486618194,0,0,0,0,SKIP_NEW_PUT:cash_liquidity
2020-03-02,-359974.70150305826,17409930.29849694,17827350.0,6,0,0.0,16729000.0,17827350.0,359974.70150305826,15200,0,0,0,0.0,-359974.70150305826,0.2041352802145812,False,-359974.70150305826,0,0,0,0,
2020-03-03,-180073.32470894948,17995426.67529105,18238940.0,6,0,0.0,16729000.0,18238940.0,180073.32470894948,15200,0,0,0,0.0,-180073.32470894948,0.202001323202369,False,-180073.32470894948,0,0,0,0,
2020-03-04,-180122.659866404,17974439.840133596,18220217.5,6,0,0.0,16729000.0,18220217.5,180122.659866404,15200,0,0,0,0.0,-180122.659866404,0.20200420888181697,False,-180122.659866404,0,0,0,0,
2020-03-05,-180172.00854034,17871720.49145966,18109227.5,6,0,0.0,16729000.0,18109227.5,180172.00854034,15200,0,0,0,0.0,-180172.00854034,0.2020162805100543,False,-180172.00854034,0,0,0,0,
2020-03-06,-180221.37073446065,17418003.62926554,17644635.0,6,0,0.0,16729000.0,17644635.0,180221.37073446065,15200,0,0,0,0.0,-180221.37073446065,0.2020693688504193,False,-180221.37073446065,0,0,0,0,
2020-03-09,-180369.497888489,16324713.00211151,16538002.5,6,0,0.0,16729000.0,16538002.5,180369.497888489,15200,0,0,0,0.0,-180369.497888489,0.20220977236004284,False,-180369.497888489,0,0,0,0,
2020-03-11,-180468.33049007173,16445009.169509929,16664287.5,6,0,0.0,16729000.0,16664287.5,180468.33049007173,15200,1,3,0,0.0,-180468.33049007173,0.20219480972774,False,-180468.33049007173,0,0,0,0,
2020-03-12,-180517.7738682882,14838187.226131711,15054257.5,6,0,0.0,16729000.0,15054257.5,180181.7666930882,14800,0,0,1,360.0,-180181.7666930882,0.20242863283799445,False,-180181.7666930882,0,0,0,0,
2020-03-13,-180231.13156067533,15187826.368439324,15404547.5,6,0,0.0,17309000.0,15404547.5,180231.13156067533,14800,0,0,0,0.0,-180231.13156067533,0.2023733630763017,False,-180231.13156067533,0,0,0,0,
2020-03-16,-180379.26673730055,14143503.2332627,14357580.0,6,0,0.0,17309000.0,14357580.0,180379.26673730055,14800,0,0,0,0.0,-180379.26673730055,0.20255070138935713,False,-180379.26673730055,0,0,0,0,
2020-03-17,-180428.68571448885,13973913.814285511,14179237.5,6,0,0.0,17309000.0,14179237.5,179912.87495168883,14400,0,0,1,540.0,-179912.87495168883,0.20257499371725302,False,-179912.87495168883,0,0,0,0,
2020-03-18,-179962.16615030574,13375397.833849695,13575267.5,6,0,0.0,17889000.0,13575267.5,179962.16615030574,14400,0,0,0,0.0,-179962.16615030574,0.2026909430042502,False,-179962.16615030574,0,0,0,0,
2020-03-19,111588.52914663937,12635251.02914664,12542010.0,6,0,0.0,17597400.0,12542010.0,0.0,14400,0,0,0,0.0,111588.52914663937,0.19823369509811511,False,111588.52914663937,0,0,0,0,
2020-03-20,111603.76640743334,13271326.266407434,13170305.0,6,0,0.0,17597400.0,13170305.0,0.0,14400,0,0,0,0.0,111603.76640743334,0.19831812187919867,False,111603.76640743334,0,0,0,0,
2020-03-23,152649.48443169653,11617039.484431697,11470187.5,6,0,0.0,17597400.0,11470187.5,0.0,14400,0,0,0,0.0,152649.48443169653,0.19737197270205947,False,152649.48443169653,0,0,0,0,
2020-03-24,190170.3285096868,11600975.328509687,11418175.0,6,0,0.0,17597400.0,11418175.0,0.0,14400,0,0,0,0.0,190170.3285096868,0.19672147689095867,False,190170.3285096868,0,0,0,0,
2020-03-25,190196.29600753752,11853071.296007536,11668857.5,6,0,0.0,17597400.0,11668857.5,0.0,14400,0,0,0,0.0,190196.29600753752,0.19679076770471127,False,190196.29600753752,0,0,0,0,
2020-03-26,190222.26705121447,12527552.267051214,12337330.0,6,0,0.0,0.0,12337330.0,0.0,59950,0,0,0,0.0,190222.26705121447,0.19696313752285802,False,190222.26705121447,1,0,0,0,
2020-03-27,190248.24164120186,12554030.741641201,12363782.5,6,0,0.0,0.0,12363782.5,0.0,59950,0,0,0,0.0,190248.24164120186,0.20784847390388056,False,83390.04319812186,0,1,1,0,
2020-03-30,227483.19259483833,12271745.692594837,12090882.5,6,0,720000.0,0.0,12810882.5,0.0,59950,0,0,0,0.0,227483.19259483833,0.20802684181603215,False,83483.19259483833,0,0,0,0,
2020-03-31,227514.25511316635,12650489.255113166,12459935.0,6,0,720000.0,0.0,13179935.0,0.0,59950,0,0,0,0.0,227514.25511316635,0.20778603475257335,False,83514.25511316635,0,0,0,0,
2020-04-01,227545.3218730387,12421462.821873039,12243597.5,6,0,720000.0,0.0,12963597.5,0.0,59950,0,0,0,0.0,227545.3218730387,0.2079290931380448,False,83545.32187303869,0,0,0,0,
2020-04-03,227596.86681085543,12288874.366810855,12116297.5,6,0,720000.0,0.0,12836297.5,0.0,59950,0,0,0,0.0,227596.86681085543,0.20801380368114109,False,83596.86681085543,0,0,0,0,
2020-04-07,227699.9800390289,13276417.480039028,13073257.5,6,0,720000.0,0.0,13793257.5,0.0,59950,0,0,0,0.0,227699.9800390289,0.20741615756963264,False,83699.98003902889,0,0,0,0,
2020-04-08,227725.77002498723,13133985.770024987,12934100.0,6,0,720000.0,0.0,13654100.0,0.0,59950,0,0,0,0.0,227725.77002498723,0.20749618948268553,False,83725.77002498723,0,0,0,0,
2020-04-09,227751.5629319971,13692386.562931998,13490255.0,6,0,720000.0,0.0,14210255.0,0.0,59950,0,0,0,0.0,227751.5629319971,0.20719010429344167,False,83751.56293199709,0,0,0,0,
2020-04-13,227854.7462455661,14089337.246245567,13884822.5,6,0,720000.0,0.0,14604822.5,0.0,59950,0,0,0,0.0,227854.7462455661,0.2069860667702532,False,83854.74624556609,0,0,0,0,
2020-04-15,227906.3612760567,14114038.861276057,13907432.5,6,0,720000.0,0.0,14627432.5,0.0,59950,0,0,0,0.0,227906.3612760567,0.2069731087403206,False,83906.3612760567,0,0,0,0,
2020-04-16,227932.17463737592,14375744.674637375,14173552.5,6,0,720000.0,0.0,14893552.5,0.0,59950,0,0,0,0.0,227932.17463737592,0.2068458064121125,False,83932.17463737592,0,0,0,0,
2020-04-17,227957.99092239424,14692512.990922395,14483875.0,6,0,720000.0,0.0,15203875.0,0.0,59950,0,0,0,0.0,227957.99092239424,0.20669786045969954,False,83957.99092239424,0,0,0,0,
2020-04-20,228035.4485495399,14320735.448549539,14105300.0,6,0,720000.0,0.0,14825300.0,0.0,59950,0,0,0,0.0,228035.4485495399,0.20687066042408164,False,84035.4485495399,0,0,0,0,
2020-04-21,228061.27653167275,13640338.776531674,13425177.5,6,0,720000.0,0.0,14145177.5,0.0,59950,0,0,0,0.0,228061.27653167275,0.20721299861429704,False,84061.27653167275,0,0,0,0,
2020-04-22,228087.10743916067,13716367.10743916,13495060.0,6,0,720000.0,0.0,14215060.0,0.0,59950,0,0,0,0.0,228087.10743916067,0.20717264110398514,False,84087.10743916067,0,0,0,0,
2020-04-23,228112.94127233504,13827787.941272335,13602555.0,6,0,720000.0,0.0,14322555.0,0.0,59950,0,0,0,0.0,228112.94127233504,0.20711447211682368,False,84112.94127233504,0,0,0,0,
2020-04-24,228138.7780315272,13604833.778031528,13379575.0,6,0,720000.0,0.0,14099575.0,0.0,59950,0,0,0,0.0,228138.7780315272,0.20723068329967703,False,84138.77803152721,0,0,0,0,
2020-04-27,228216.29708815133,13871148.797088152,13644012.5,6,0,720000.0,0.0,14364012.5,0.0,59950,0,0,0,0.0,228216.29708815133,0.2070907422320361,False,84216.29708815133,0,0,0,0,
2020-04-28,228242.14555373468,13840394.645553734,13612932.5,6,0,720000.0,0.0,14332932.5,0.0,59950,0,0,0,0.0,228242.14555373468,0.20710612474629464,False,84242.14555373468,0,0,0,0,
2020-04-29,228267.99694699314,14243450.496946994,14015362.5,6,0,720000.0,0.0,14735362.5,0.0,59950,0,0,0,0.0,228267.99694699314,0.2069046752843829,False,84267.99694699314,0,0,0,0,
2020-04-30,228293.8512682583,15088766.351268258,14860472.5,6,0,0.0,0.0,14860472.5,0.0,59950,0,0,0,0.0,228293.8512682583,0.1969739891790548,False,228293.8512682583,5,0,0,0,
2020-05-04,228397.28026667234,14108719.780266672,13880322.5,6,0,0.0,0.0,13880322.5,0.0,59950,0,0,0,0.0,228397.28026667234,0.21549815821346693,False,97050.65319864237,0,5,5,0,
2020-05-05,394587.6570774932,13923442.657077493,13705605.0,6,0,1487500.0,0.0,15193105.0,0.0,59950,0,0,0,0.0,394587.6570774932,0.2156988809425945,False,97087.6570774932,0,0,0,0,
2020-05-06,394624.66442684154,13978949.66442684,13748825.0,6,0,1487500.0,0.0,15236325.0,0.0,59950,1,2,0,0.0,394624.66442684154,0.21563601503415197,False,97124.66442684154,0,0,0,0,
2020-05-07,394661.67524701287,13728529.175247014,13509742.5,6,0,1487500.0,0.0,14997242.5,0.0,59950,0,0,0,0.0,394661.67524701287,0.2159206905678346,False,97161.67524701287,0,0,0,0,
2020-05-08,394698.6895383327,13641256.189538334,13433807.5,6,0,1487500.0,0.0,14921307.5,0.0,59950,0,0,0,0.0,394698.6895383327,0.21602200406293595,False,97198.68953833269,0,0,0,0,
2020-05-11,394809.74282671424,13965359.742826713,13718425.0,6,0,1487500.0,0.0,15205925.0,0.0,59950,0,0,0,0.0,394809.74282671424,0.21564858016256325,False,97309.74282671424,0,0,0,0,
2020-05-12,394846.771004907,14102401.771004908,13785430.0,6,0,1487500.0,0.0,15272930.0,0.0,59950,0,0,0,0.0,394846.771004907,0.21549598780034235,False,97346.77100490697,0,0,0,0,
2020-05-13,394883.80265587615,14575198.802655876,14227565.0,6,0,1487500.0,0.0,15715065.0,0.0,59950,0,0,0,0.0,394883.80265587615,0.2149928136437498,False,97383.80265587615,0,0,0,0,
2020-05-14,394920.8377799475,14399258.337779947,14048087.5,6,0,1487500.0,0.0,15535587.5,0.0,59950,0,0,0,0.0,394920.8377799475,0.21517549218980822,False,97420.8377799475,0,0,0,0,
2020-05-15,394957.87637744675,14379882.876377447,14017300.0,6,0,1487500.0,0.0,15504800.0,0.0,59950,0,0,0,0.0,394957.87637744675,0.21519542451096493,False,97457.87637744675,0,0,0,0,
2020-05-18,395069.0025912054,13555846.502591206,13195777.5,6,0,1487500.0,0.0,14683277.5,0.0,59950,0,0,0,0.0,395069.0025912054,0.21611748845341344,False,97569.00259120541,0,0,0,0,
2020-05-19,395106.0550846967,13666888.555084698,13291032.5,6,0,1487500.0,0.0,14778532.5,0.0,59950,0,0,0,0.0,395106.0550846967,0.21598599330802157,False,97606.05508469668,0,0,0,0,
2020-05-20,395143.11105324485,13949153.111053245,13568010.0,6,0,1487500.0,0.0,15055510.0,0.0,59950,0,0,0,0.0,395143.11105324485,0.21566198148733742,False,97643.11105324485,0,0,0,0,
2020-05-21,395180.1704971759,14217990.170497175,13829810.0,6,0,1487500.0,0.0,15317310.0,0.0,59950,0,0,0,0.0,395180.1704971759,0.2153653198012392,False,97680.17049717589,0,0,0,0,
2020-05-22,395217.2334168157,13973252.233416816,13584160.0,6,0,1487500.0,0.0,15071660.0,0.0,59950,0,0,0,0.0,395217.2334168157,0.21563390896173773,False,97717.2334168157,0,0,0,0,
2020-05-26,395365.498999514,14183967.998999514,13795602.5,6,0,1487500.0,0.0,15283102.5,0.0,59950,0,0,0,0.0,395365.498999514,0.21539956239435284,False,97865.49899951398,0,0,0,0,
2020-05-27,395402.57930063165,14513960.079300633,14121182.5,6,0,1487500.0,0.0,15608682.5,0.0,59950,0,0,0,0.0,395402.57930063165,0.21504892413555535,False,97902.57930063165,0,0,0,0,
2020-05-28,395439.6630794143,14962024.663079415,14566585.0,6,0,0.0,0.0,14566585.0,0.0,59950,0,0,0,0.0,395439.6630794143,0.19471408887521474,False,395439.6630794143,5,0,0,0,
2020-05-29,395476.750336188,15461224.250336189,15065747.5,6,0,0.0,0.0,15065747.5,0.0,59950,1,6,0,0.0,395476.750336188,0.2232042892438105,False,6358.244318420533,0,5,5,0,
2020-06-01,456486.6462742792,15748486.64627428,15330437.5,6,0,2250000.0,0.0,17580437.5,0.0,58700,0,0,5,20718.75,477159.2006127167,0.22251525300029423,False,27159.200612716726,0,0,0,0,
2020-06-02,477202.48516181833,15821142.485161819,15401257.5,6,0,2250000.0,3875000.0,17651257.5,0.0,58450,0,0,1,4655.625,481829.4327837496,0.22235220516293597,False,31829.432783749595,0,0,0,0,
2020-06-03,481873.1409836861,15883503.140983686,15460115.0,6,0,2250000.0,4650000.0,17710115.0,0.0,58450,0,0,0,0.0,481873.1409836861,0.22226368885153647,False,31873.140983686084,0,0,0,0,
2020-06-04,481916.8531485251,15729431.853148526,15313965.0,6,0,2250000.0,4650000.0,17563965.0,0.0,58450,0,0,0,0.0,481916.8531485251,0.22248120801003451,False,31916.853148525115,0,0,0,0,
2020-06-05,481960.56927862635,16053905.569278626,15620552.5,6,0,2250000.0,4650000.0,17870552.5,0.0,58450,0,0,0,0.0,481960.56927862635,0.22202628417230463,False,31960.569278626353,0,0,0,0,
2020-06-08,482091.72956579586,16155799.229565796,15732507.5,6,0,2250000.0,4650000.0,17982507.5,0.0,58450,0,0,0,0.0,482091.72956579586,0.22188574202134,False,32091.72956579586,0,0,0,0,
2020-06-09,482135.46155946393,15987492.961559465,15557370.0,6,0,2250000.0,4650000.0,17807370.0,0.0,58450,0,0,0,0.0,482135.46155946393,0.2221155942672339,False,32135.461559463933,0,0,0,0,
2020-06-10,482179.19752019295,15896829.197520193,15453492.5,6,0,2250000.0,4650000.0,17703492.5,0.0,58450,0,0,0,0.0,482179.19752019295,0.2222411750231999,False,32179.197520192945,0,0,0,0,
2020-06-11,482222.9374483428,15707902.937448343,15285882.5,6,0,2250000.0,4650000.0,17535882.5,0.0,58450,0,0,0,0.0,482222.9374483428,0.22250812307144063,False,32222.937448342796,0,0,0,0,
2020-06-12,482266.6813442733,15746301.681344274,15308390.0,6,0,2250000.0,4650000.0,17558390.0,0.0,58450,0,0,0,0.0,482266.6813442733,0.22245267942186173,False,32266.681344273326,0,0,0,0,
2020-06-15,482397.9249364869,15460290.424936488,15017560.0,6,0,2250000.0,4650000.0,17267560.0,0.0,58450,0,0,0,0.0,482397.9249364869,0.22286635019756781,False,32397.924936486874,0,0,0,0,
2020-06-16,482441.6847060598,15493846.68470606,15039297.5,6,0,2250000.0,4650000.0,17289297.5,0.0,58450,0,0,0,0.0,482441.6847060598,0.22281626185237385,False,32441.68470605981,0,0,0,0,
2020-06-17,482485.4484452133,15351787.948445212,14885630.0,6,0,2250000.0,4650000.0,17135630.0,0.0,58450,0,0,0,0.0,482485.4484452133,0.22302682342265934,False,32485.44844521332,0,0,0,0,
2020-06-18,482529.21615430753,15649349.216154307,15175002.5,6,0,2250000.0,4650000.0,17425002.5,0.0,58450,0,0,0,0.0,482529.21615430753,0.2225884253643109,False,32529.216154307534,0,0,0,0,
2020-06-19,482572.98783370253,15647440.487833703,15170530.0,6,0,2250000.0,4650000.0,17420530.0,0.0,58450,0,0,0,0.0,482572.98783370253,0.2225906213037272,False,32572.98783370253,0,0,0,0,
2020-06-22,482704.31478387036,16086741.814783871,15613007.5,6,0,2250000.0,4650000.0,17863007.5,0.0,58450,0,0,0,0.0,482704.31478387036,0.22197207744817496,False,32704.31478387036,0,0,0,0,
2020-06-23,482748.10234698973,16546165.60234699,16069440.0,6,0,2250000.0,4650000.0,18319440.0,0.0,58450,0,0,0,0.0,482748.10234698973,0.22136146754632183,False,32748.102346989734,0,0,0,0,
2020-06-24,482791.89388221095,16169146.893882211,15687712.5,6,0,2250000.0,4650000.0,17937712.5,0.0,58450,0,0,0,0.0,482791.89388221095,0.22185901479794748,False,32791.89388221095,0,0,0,0,
2020-06-25,482835.68938989425,15979755.689389894,15496920.0,6,0,0.0,0.0,15496920.0,0.0,59950,1,6,0,0.0,482835.68938989425,0.1939569077428326,False,482835.68938989425,0,0,0,0,SKIP_NEW_PUT:uncovered_assigned_shares_calls_pending
2020-06-26,482879.48887040006,16298699.488870401,15815820.0,6,0,0.0,0.0,15815820.0,0.0,58450,0,0,6,75830.7,558603.8886672871,0.19314455514770595,False,558603.8886672871,5,0,0,0,
2020-06-29,558755.9065939015,15884440.906593902,15392885.0,6,0,0.0,4650000.0,15392885.0,0.0,58450,0,0,0,0.0,558755.9065939015,0.22937434839791498,False,35297.448496301426,0,5,5,0,
2020-06-30,627354.35253834,15811276.85253834,15313047.5,6,0,2960000.0,4650000.0,18273047.5,0.0,58450,0,0,0,0.0,627354.35253834,0.22950610085721418,False,35354.35253834003,0,0,0,0,
2020-07-01,627411.2617423157,15864121.261742316,15330935.0,6,0,2960000.0,4650000.0,18290935.0,0.0,58450,0,0,0,0.0,627411.2617423157,0.22940709667774567,False,35411.26174231572,0,0,0,0,
2020-07-02,627466.5667558371,16005176.566755837,15463060.0,6,0,2960000.0,4650000.0,18423060.0,0.0,58450,0,0,0,0.0,627466.5667558371,0.22914723775167892,False,35466.56675583706,0,0,0,0,
2020-07-03,627521.8766443817,16094354.376644382,15560832.5,6,0,2960000.0,4650000.0,18520832.5,0.0,58450,0,0,0,0.0,627521.8766443817,0.2289850474119103,False,35521.87664438167,0,0,0,0,
2020-07-06,627687.8209363747,16290947.820936374,15736985.0,6,0,2797600.0,4650000.0,18534585.0,0.0,58450,0,0,0,0.0,627687.8209363747,0.2266394835084421,False,68167.82093637472,0,0,0,0,
2020-07-07,627743.1503280208,16098648.150328021,15539330.0,6,0,2797600.0,4650000.0,18336930.0,0.0,58450,0,0,0,0.0,627743.1503280208,0.22695700694132837,False,68223.1503280208,0,0,0,0,
2020-07-08,627798.4845968391,16174420.98459684,15621397.5,6,0,2797600.0,4650000.0,18418997.5,0.0,58450,0,0,0,0.0,627798.4845968391,0.22683003635764765,False,68278.48459683906,0,0,0,0,
2020-07-09,627853.8237432594,16371411.32374326,15821582.5,6,0,2797600.0,4650000.0,18619182.5,0.0,58450,0,0,0,0.0,627853.8237432594,0.22650652571547064,False,68333.82374325942,0,0,0,0,
2020-07-10,627909.1677677118,16304266.667767711,15754682.5,6,0,2797600.0,4650000.0,18552282.5,0.0,58450,0,0,0,0.0,627909.1677677118,0.2266150066905076,False,68389.1677677118,0,0,0,0,
