date,symbol,event,opening_cash,premium_received,margin_requirement,leveraged_requirement,stock_cash_flow,transaction_costs,interest_income,borrowing_cost,closing_cash,available_liquidity,required_liquidity,remaining_liquidity,lots_considered,lots_executed,lots_rejected,rejection_reason
2020-01-09,,cash_interest,20195712.209134307,0.0,0.0,0.0,0.0,0.0,2807.7573042534805,0.0,20198519.96643856,17061323.96643856,0.0,17061323.96643856,0,0,0,
2020-01-10,,cash_interest,20198519.96643856,0.0,0.0,0.0,0.0,0.0,2808.1476594436294,0.0,20201328.114098005,17120432.114098005,0.0,17120432.114098005,0,0,0,
2020-01-13,,cash_interest,20201328.114098005,0.0,0.0,0.0,0.0,0.0,8425.614206711532,0.0,20209753.728304718,17145477.728304718,0.0,17145477.728304718,0,0,0,
2020-01-14,,cash_interest,20209753.728304718,0.0,0.0,0.0,0.0,0.0,2809.709460117323,0.0,20212563.437764835,17157255.437764835,0.0,17157255.437764835,0,0,0,
2020-01-15,,cash_interest,20212563.437764835,0.0,0.0,0.0,0.0,0.0,2810.1000867106204,0.0,20215373.537851546,17180321.537851546,0.0,17180321.537851546,0,0,0,
2020-01-16,,cash_interest,20215373.537851546,0.0,0.0,0.0,0.0,0.0,2810.490767611717,0.0,20218184.02861916,17194100.02861916,0.0,17194100.02861916,0,0,0,
2020-01-17,,cash_interest,20218184.02861916,0.0,0.0,0.0,0.0,0.0,2810.881502828162,0.0,20220994.91012199,17183982.91012199,0.0,17183982.91012199,0,0,0,
2020-01-20,,cash_interest,20220994.91012199,0.0,0.0,0.0,0.0,0.0,8433.816877102523,0.0,20229428.726999093,17197880.726999093,0.0,17197880.726999093,0,0,0,
2020-01-21,,cash_interest,20229428.726999093,0.0,0.0,0.0,0.0,0.0,2812.4448239769013,0.0,20232241.17182307,17189461.17182307,0.0,17189461.17182307,0,0,0,
2020-01-22,,cash_interest,20232241.17182307,0.0,0.0,0.0,0.0,0.0,2812.8358308607167,0.0,20235054.00765393,17183242.00765393,0.0,17183242.00765393,0,0,0,
2020-01-23,,cash_interest,20235054.00765393,0.0,0.0,0.0,0.0,0.0,2813.226892105202,0.0,20237867.234546036,17158003.234546036,0.0,17158003.234546036,0,0,0,
2020-01-24,,cash_interest,20237867.234546036,0.0,0.0,0.0,0.0,0.0,2813.6180077179138,0.0,20240680.852553755,17192916.852553755,0.0,17192916.852553755,0,0,0,
2020-01-27,,cash_interest,20240680.852553755,0.0,0.0,0.0,0.0,0.0,8442.027533119235,0.0,20249122.880086873,17222002.880086873,0.0,17222002.880086873,0,0,0,
2020-01-28,,cash_interest,20249122.880086873,0.0,0.0,0.0,0.0,0.0,2815.1828508219405,0.0,20251938.062937696,17121430.062937696,0.0,17121430.062937696,0,0,0,
2020-01-29,,cash_interest,20251938.062937696,0.0,0.0,0.0,0.0,0.0,2815.5742383665024,0.0,20254753.637176063,17063249.637176063,0.0,17063249.637176063,0,0,0,
2020-01-30,,cash_interest,20254753.637176063,0.0,0.0,0.0,0.0,0.0,2815.9656803246558,0.0,20257569.602856386,17127325.602856386,0.0,17127325.602856386,0,0,0,
2020-01-30,ONGC,put_assignment,20257569.602856386,0.0,947920.0,189584.0,-984000.0,4035.56112,0.0,0.0,19269534.041736387,18408534.041736387,0.0,18408534.041736387,0,0,0,
2020-01-30,HINDALCO,put_assignment,19269534.041736387,0.0,4062449.9999999995,812489.9999999999,-4305000.0,17655.5799,0.0,0.0,14946878.461836386,14946878.461836386,0.0,14946878.461836386,0,0,0,
2020-01-31,,cash_interest,14946878.461836386,0.0,0.0,0.0,0.0,0.0,2078.0256097147603,0.0,14948956.487446101,14948956.487446101,0.0,14948956.487446101,0,0,0,
2020-01-31,HINDALCO,option_sale,14948956.487446101,52500.0,0.0,784350.0,0.0,80.88695,0.0,0.0,15001375.600496102,14948956.487446101,0.0,14948956.487446101,6,6,0,
2020-02-03,,cash_interest,15001375.600496102,0.0,0.0,0.0,0.0,0.0,6256.806615182258,0.0,15007632.407111285,15007632.407111285,0.0,15007632.407111285,0,0,0,
2020-02-03,ONGC,option_sale,15007632.407111285,4100.0,0.0,168674.0,0.0,28.073838000000002,0.0,0.0,15011704.333273286,15007632.407111285,0.0,15007632.407111285,2,2,0,
2020-02-03,BAJFINANCE,put_decision,15011704.333273286,32600.0,4100000.0,813480.0,0.0,0.0,0.0,0.0,15011704.333273286,15011704.333273286,813539.172468,14198165.160805287,4,4,0,
2020-02-04,,cash_interest,15011704.333273286,0.0,0.0,0.0,0.0,0.0,2092.3848163158314,0.0,15013796.718089601,14193796.718089601,0.0,14193796.718089601,0,0,0,
2020-02-04,BAJFINANCE,option_sale,15013796.718089601,14673.8,4100000.0,816990.0,0.0,39.611757084,0.0,0.0,15028430.906332517,15013796.718089601,805365.811757084,14208430.906332517,4,4,0,
2020-02-05,,cash_interest,15028430.906332517,0.0,0.0,0.0,0.0,0.0,2094.716225642923,0.0,15030525.62255816,14210525.62255816,0.0,14210525.62255816,0,0,0,
2020-02-06,,cash_interest,15030525.62255816,0.0,0.0,0.0,0.0,0.0,2095.008194651086,0.0,15032620.630752811,14212620.630752811,0.0,14212620.630752811,0,0,0,
2020-02-07,,cash_interest,15032620.630752811,0.0,0.0,0.0,0.0,0.0,2095.3002043549295,0.0,15034715.930957166,14214715.930957166,0.0,14214715.930957166,0,0,0,
2020-02-10,,cash_interest,15034715.930957166,0.0,0.0,0.0,0.0,0.0,6286.776764280377,0.0,15041002.707721448,14221002.707721448,0.0,14221002.707721448,0,0,0,
2020-02-11,,cash_interest,15041002.707721448,0.0,0.0,0.0,0.0,0.0,2096.468528096791,0.0,15043099.176249545,14223099.176249545,0.0,14223099.176249545,0,0,0,
2020-02-12,,cash_interest,15043099.176249545,0.0,0.0,0.0,0.0,0.0,2096.7607413471114,0.0,15045195.936990893,14225195.936990893,0.0,14225195.936990893,0,0,0,
2020-02-13,,cash_interest,15045195.936990893,0.0,0.0,0.0,0.0,0.0,2097.0529953271553,0.0,15047292.98998622,14227292.98998622,0.0,14227292.98998622,0,0,0,
2020-02-14,,cash_interest,15047292.98998622,0.0,0.0,0.0,0.0,0.0,2097.3452900426,0.0,15049390.335276263,14229390.335276263,0.0,14229390.335276263,0,0,0,
2020-02-17,,cash_interest,15049390.335276263,0.0,0.0,0.0,0.0,0.0,6292.912876497368,0.0,15055683.24815276,14235683.24815276,0.0,14235683.24815276,0,0,0,
2020-02-18,,cash_interest,15055683.24815276,0.0,0.0,0.0,0.0,0.0,2098.5147541089636,0.0,15057781.76290687,14237781.76290687,0.0,14237781.76290687,0,0,0,
2020-02-19,,cash_interest,15057781.76290687,0.0,0.0,0.0,0.0,0.0,2098.807252569554,0.0,15059880.570159439,14239880.570159439,0.0,14239880.570159439,0,0,0,
2020-02-20,,cash_interest,15059880.570159439,0.0,0.0,0.0,0.0,0.0,2099.0997917996206,0.0,15061979.669951238,14241979.669951238,0.0,14241979.669951238,0,0,0,
2020-02-24,,cash_interest,15061979.669951238,0.0,0.0,0.0,0.0,0.0,8397.569487219389,0.0,15070377.239438457,14250377.239438457,0.0,14250377.239438457,0,0,0,
2020-02-25,,cash_interest,15070377.239438457,0.0,0.0,0.0,0.0,0.0,2100.5628549491275,0.0,15072477.802293407,14252477.802293407,0.0,14252477.802293407,0,0,0,
2020-02-26,,cash_interest,15072477.802293407,0.0,0.0,0.0,0.0,0.0,2100.855638881307,0.0,15074578.657932289,14254578.657932289,0.0,14254578.657932289,0,0,0,
2020-02-27,,cash_interest,15074578.657932289,0.0,0.0,0.0,0.0,0.0,2101.1484636227538,0.0,15076679.806395913,14256679.806395913,0.0,14256679.806395913,0,0,0,
2020-02-28,,cash_interest,15076679.806395913,0.0,0.0,0.0,0.0,0.0,2101.4413291791566,0.0,15078781.247725092,15078781.247725092,0.0,15078781.247725092,0,0,0,
2020-02-28,HINDALCO,option_sale,15078781.247725092,1400.0,0.0,654360.0,0.0,25.127651999999998,0.0,0.0,15080156.120073091,15078781.247725092,0.0,15078781.247725092,2,2,0,
2020-02-28,ONGC,option_sale,15080156.120073091,1640.0,0.0,150306.0,0.0,25.389535199999997,0.0,0.0,15081770.730537891,15080156.120073091,0.0,15080156.120073091,2,2,0,
2020-03-02,,cash_interest,15081770.730537891,0.0,0.0,0.0,0.0,0.0,6306.452760954372,0.0,15088077.183298845,15088077.183298845,0.0,15088077.183298845,0,0,0,
2020-03-02,HINDALCO,call_fill_rejected,15088077.183298845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15088077.183298845,15088077.183298845,0.0,15088077.183298845,0,0,0,participation_or_shares
2020-03-03,,cash_interest,15088077.183298845,0.0,0.0,0.0,0.0,0.0,2060.256270780576,0.0,15090137.439569626,15090137.439569626,0.0,15090137.439569626,0,0,0,
2020-03-04,,cash_interest,15090137.439569626,0.0,0.0,0.0,0.0,0.0,2060.5375959520825,0.0,15092197.977165578,15092197.977165578,0.0,15092197.977165578,0,0,0,
2020-03-05,,cash_interest,15092197.977165578,0.0,0.0,0.0,0.0,0.0,2060.8189595381555,0.0,15094258.796125116,15094258.796125116,0.0,15094258.796125116,0,0,0,
2020-03-06,,cash_interest,15094258.796125116,0.0,0.0,0.0,0.0,0.0,2061.1003615440404,0.0,15096319.89648666,15096319.89648666,0.0,15096319.89648666,0,0,0,
2020-03-09,,cash_interest,15096319.89648666,0.0,0.0,0.0,0.0,0.0,6184.145405924953,0.0,15102504.041892586,15102504.041892586,0.0,15102504.041892586,0,0,0,
2020-03-11,,cash_interest,15102504.041892586,0.0,0.0,0.0,0.0,0.0,4124.452477117463,0.0,15106628.494369704,15106628.494369704,0.0,15106628.494369704,0,0,0,
2020-03-12,,cash_interest,15106628.494369704,0.0,0.0,0.0,0.0,0.0,2062.789426894547,0.0,15108691.2837966,15108691.2837966,0.0,15108691.2837966,0,0,0,
2020-03-13,,cash_interest,15108691.2837966,0.0,0.0,0.0,0.0,0.0,2063.0710979650507,0.0,15110754.354894564,15110754.354894564,0.0,15110754.354894564,0,0,0,
2020-03-16,,cash_interest,15110754.354894564,0.0,0.0,0.0,0.0,0.0,6190.058422492058,0.0,15116944.413317056,15116944.413317056,0.0,15116944.413317056,0,0,0,
2020-03-17,,cash_interest,15116944.413317056,0.0,0.0,0.0,0.0,0.0,2064.198051495412,0.0,15119008.611368552,15119008.611368552,0.0,15119008.611368552,0,0,0,
2020-03-18,,cash_interest,15119008.611368552,0.0,0.0,0.0,0.0,0.0,2064.479914911675,0.0,15121073.091283463,15121073.091283463,0.0,15121073.091283463,0,0,0,
2020-03-19,,cash_interest,15121073.091283463,0.0,0.0,0.0,0.0,0.0,2064.7618168160016,0.0,15123137.85310028,15123137.85310028,0.0,15123137.85310028,0,0,0,
2020-03-20,,cash_interest,15123137.85310028,0.0,0.0,0.0,0.0,0.0,2065.0437572136475,0.0,15125202.896857493,15125202.896857493,0.0,15125202.896857493,0,0,0,
2020-03-23,,cash_interest,15125202.896857493,0.0,0.0,0.0,0.0,0.0,6195.977208329603,0.0,15131398.874065822,15131398.874065822,0.0,15131398.874065822,0,0,0,
2020-03-24,,cash_interest,15172398.874065822,0.0,0.0,0.0,0.0,0.0,2071.7702821456414,0.0,15174470.644347968,15174470.644347968,0.0,15174470.644347968,0,0,0,
2020-03-25,,cash_interest,15174470.644347968,0.0,0.0,0.0,0.0,0.0,2072.053179539627,0.0,15176542.697527507,15176542.697527507,0.0,15176542.697527507,0,0,0,
2020-03-26,,cash_interest,15176542.697527507,0.0,0.0,0.0,0.0,0.0,2072.336115562864,0.0,15178615.03364307,15178615.03364307,0.0,15178615.03364307,0,0,0,
2020-03-27,,cash_interest,15178615.03364307,0.0,0.0,0.0,0.0,0.0,2072.6190902206276,0.0,15180687.65273329,15180687.65273329,0.0,15180687.65273329,0,0,0,
2020-03-30,,cash_interest,15180687.65273329,0.0,0.0,0.0,0.0,0.0,6218.7063105545785,0.0,15186906.359043846,15186906.359043846,0.0,15186906.359043846,0,0,0,
2020-03-31,,cash_interest,15186906.359043846,0.0,0.0,0.0,0.0,0.0,2073.751259346124,0.0,15188980.110303191,15188980.110303191,0.0,15188980.110303191,0,0,0,
2020-04-01,,cash_interest,15188980.110303191,0.0,0.0,0.0,0.0,0.0,2074.034427239832,0.0,15191054.144730432,15191054.144730432,0.0,15191054.144730432,0,0,0,
2020-04-03,,cash_interest,15191054.144730432,0.0,0.0,0.0,0.0,0.0,3441.169147382471,0.0,15194495.313877814,15194495.313877814,0.0,15194495.313877814,0,0,0,
2020-04-07,,cash_interest,15194495.313877814,0.0,0.0,0.0,0.0,0.0,6883.897323518057,0.0,15201379.21120133,15201379.21120133,0.0,15201379.21120133,0,0,0,
2020-04-08,,cash_interest,15201379.21120133,0.0,0.0,0.0,0.0,0.0,1721.7540218363679,0.0,15203100.965223167,15203100.965223167,0.0,15203100.965223167,0,0,0,
2020-04-09,,cash_interest,15203100.965223167,0.0,0.0,0.0,0.0,0.0,1721.9490328857287,0.0,15204822.914256053,15204822.914256053,0.0,15204822.914256053,0,0,0,
2020-04-13,,cash_interest,15204822.914256053,0.0,0.0,0.0,0.0,0.0,6888.576264090516,0.0,15211711.490520144,15211711.490520144,0.0,15211711.490520144,0,0,0,
2020-04-15,,cash_interest,15211711.490520144,0.0,0.0,0.0,0.0,0.0,3445.848573860785,0.0,15215157.339094006,15215157.339094006,0.0,15215157.339094006,0,0,0,
2020-04-16,,cash_interest,15215157.339094006,0.0,0.0,0.0,0.0,0.0,1723.3145741246171,0.0,15216880.65366813,15216880.65366813,0.0,15216880.65366813,0,0,0,
2020-04-17,,cash_interest,15216880.65366813,0.0,0.0,0.0,0.0,0.0,1723.5097619268336,0.0,15218604.163430057,15218604.163430057,0.0,15218604.163430057,0,0,0,
2020-04-20,,cash_interest,15218604.163430057,0.0,0.0,0.0,0.0,0.0,5171.114915509826,0.0,15223775.278345568,15223775.278345568,0.0,15223775.278345568,0,0,0,
2020-04-21,,cash_interest,15223775.278345568,0.0,0.0,0.0,0.0,0.0,1724.290667896121,0.0,15225499.569013463,15225499.569013463,0.0,15225499.569013463,0,0,0,
2020-04-22,,cash_interest,15225499.569013463,0.0,0.0,0.0,0.0,0.0,1724.4859662536592,0.0,15227224.054979717,15227224.054979717,0.0,15227224.054979717,0,0,0,
2020-04-23,,cash_interest,15227224.054979717,0.0,0.0,0.0,0.0,0.0,1724.681286731278,0.0,15228948.73626645,15228948.73626645,0.0,15228948.73626645,0,0,0,
2020-04-24,,cash_interest,15228948.73626645,0.0,0.0,0.0,0.0,0.0,1724.8766293314832,0.0,15230673.612895781,15230673.612895781,0.0,15230673.612895781,0,0,0,
2020-04-27,,cash_interest,15230673.612895781,0.0,0.0,0.0,0.0,0.0,5175.215982170338,0.0,15235848.828877952,15235848.828877952,0.0,15235848.828877952,0,0,0,
2020-04-28,,cash_interest,15235848.828877952,0.0,0.0,0.0,0.0,0.0,1725.6581546154616,0.0,15237574.487032568,15237574.487032568,0.0,15237574.487032568,0,0,0,
2020-04-29,,cash_interest,15237574.487032568,0.0,0.0,0.0,0.0,0.0,1725.8536078586671,0.0,15239300.340640428,15239300.340640428,0.0,15239300.340640428,0,0,0,
2020-04-30,,cash_interest,15239300.340640428,0.0,0.0,0.0,0.0,0.0,1726.0490832394958,0.0,15241026.389723668,15241026.389723668,0.0,15241026.389723668,0,0,0,
2020-04-30,VEDL,put_decision,15241026.389723668,259875.0,4462500.0,840525.0,0.0,0.0,0.0,0.0,15241026.389723668,15241026.389723668,840832.1704025,14400194.219321167,15,15,0,
2020-04-30,TCS,put_decision,15241026.389723668,104062.5,4275000.0,834187.5,0.0,0.0,0.0,0.0,15241026.389723668,14348526.389723668,834324.6509187501,13514201.738804918,9,9,0,
2020-04-30,RELIANCE,put_decision,15241026.389723668,149399.99999999997,4140000.0,798120.0000000001,0.0,0.0,0.0,0.0,15241026.389723668,13493526.389723668,798306.622292,12695219.767431667,6,6,0,
2020-04-30,INFY,put_decision,15241026.389723668,71100.0,4020000.0,789780.0,0.0,0.0,0.0,0.0,15241026.389723668,12665526.389723668,789881.182898,11875645.206825668,5,5,0,
2020-04-30,COALINDIA,put_decision,15241026.389723668,121500.0,4536000.0,882900.0,0.0,0.0,0.0,0.0,15241026.389723668,11861526.389723668,883056.1783699999,10978470.211353667,12,12,0,
2020-04-30,TATASTEEL,put_decision,15241026.389723668,197174.99999999997,4620000.0,884565.0,0.0,0.0,0.0,0.0,15241026.389723668,10954326.389723668,884803.7534165,10069522.636307169,11,11,0,
2020-04-30,HDFCBANK,put_decision,15241026.389723668,111149.99999999999,4230000.0,823769.9999999999,0.0,0.0,0.0,0.0,15241026.389723668,10030326.389723668,823914.8846570001,9206411.505066669,9,9,0,
2020-04-30,BHARTIARTL,put_decision,15241026.389723668,130032.75,4442400.0,862473.45,0.0,0.0,0.0,0.0,15241026.389723668,9184326.389723668,862638.939136145,8321687.450587523,5,5,0,
2020-05-04,,cash_interest,15241026.389723668,0.0,0.0,0.0,0.0,0.0,6904.978323041822,0.0,15247931.36804671,8302751.36804671,0.0,8302751.36804671,0,0,0,
2020-05-04,VEDL,option_sale,15247931.36804671,499075.5,4462500.0,790125.0,0.0,568.18120409,0.0,0.0,15746438.68684262,15247931.36804671,393992.6812040899,14853938.68684262,15,15,0,
2020-05-04,TCS,option_sale,15746438.68684262,164202.075,4275000.0,821317.5,0.0,202.7740201985,0.0,0.0,15910437.98782242,14853938.68684262,691000.6990201995,14162937.98782242,9,9,0,
2020-05-04,RELIANCE,option_sale,15910437.98782242,173160.0,4140000.0,792480.0,0.0,212.5487288,0.0,0.0,16083385.439093621,14162937.98782242,655052.5487287994,13507885.439093621,6,6,0,
2020-05-04,INFY,option_sale,16083385.439093621,164092.80000000002,4020000.0,770340.0,0.0,202.654781504,0.0,0.0,16247275.584312119,13507885.439093621,640109.8547815029,12867775.584312119,5,5,0,
2020-05-04,COALINDIA,option_sale,16247275.584312119,195858.0,4536000.0,867024.0,0.0,237.31633244,0.0,0.0,16442896.267979678,12867775.584312119,711579.3163324408,12156196.267979678,12,12,0,
2020-05-04,TATASTEEL,option_sale,16442896.267979678,413448.75,4620000.0,839190.0,0.0,474.747007025,0.0,0.0,16855870.270972654,12156196.267979678,511025.99700702354,11645170.270972654,11,11,0,
2020-05-04,HDFCBANK,option_sale,16855870.270972654,280361.25,4230000.0,788490.0,0.0,329.524588775,0.0,0.0,17135901.99638388,11645170.270972654,565968.2745887749,11079201.99638388,9,9,0,
2020-05-04,BHARTIARTL,option_sale,17135901.99638388,119563.49399999999,4442400.0,863954.25,0.0,154.06529338292,0.0,0.0,17255311.425090495,11079201.99638388,769070.5712933838,10310131.425090495,5,5,0,
2020-05-05,,cash_interest,17255311.425090495,0.0,0.0,0.0,0.0,0.0,1618.3307474747064,0.0,17256929.75583797,10311749.75583797,0.0,10311749.75583797,0,0,0,
2020-05-06,,cash_interest,17256929.75583797,0.0,0.0,0.0,0.0,0.0,1618.482526503418,0.0,17258548.238364473,10313368.238364473,0.0,10313368.238364473,0,0,0,
2020-05-07,,cash_interest,17258548.238364473,0.0,0.0,0.0,0.0,0.0,1618.6343197670903,0.0,17260166.87268424,10314986.87268424,0.0,10314986.87268424,0,0,0,
2020-05-07,ONGC,call_fill_rejected,17260166.87268424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17260166.87268424,10314986.87268424,0.0,10314986.87268424,0,0,0,participation_or_shares
2020-05-08,,cash_interest,17260166.87268424,0.0,0.0,0.0,0.0,0.0,1618.7861272670575,0.0,17261785.658811506,10316605.658811506,0.0,10316605.658811506,0,0,0,
2020-05-11,,cash_interest,17261785.658811506,0.0,0.0,0.0,0.0,0.0,4856.813847013964,0.0,17266642.47265852,10321462.472658519,0.0,10321462.472658519,0,0,0,
2020-05-12,,cash_interest,17266642.47265852,0.0,0.0,0.0,0.0,0.0,1619.3934569343437,0.0,17268261.866115455,10323081.866115455,0.0,10323081.866115455,0,0,0,
2020-05-13,,cash_interest,17268261.866115455,0.0,0.0,0.0,0.0,0.0,1619.5453356318098,0.0,17269881.411451086,10324701.411451086,0.0,10324701.411451086,0,0,0,
2020-05-14,,cash_interest,17269881.411451086,0.0,0.0,0.0,0.0,0.0,1619.697228573584,0.0,17271501.10867966,10325893.414279658,0.0,10325893.414279658,0,0,0,
2020-05-15,,cash_interest,17271501.10867966,0.0,0.0,0.0,0.0,0.0,1619.8491357610017,0.0,17273120.95781542,10327513.263415419,0.0,10327513.263415419,0,0,0,
2020-05-18,,cash_interest,17273120.95781542,0.0,0.0,0.0,0.0,0.0,4860.003171586196,0.0,17277980.960987005,10332373.266587004,0.0,10332373.266587004,0,0,0,
2020-05-19,,cash_interest,17277980.960987005,0.0,0.0,0.0,0.0,0.0,1620.4568642435386,0.0,17279601.41785125,10333993.72345125,0.0,10333993.72345125,0,0,0,
2020-05-20,,cash_interest,17279601.41785125,0.0,0.0,0.0,0.0,0.0,1620.6088426752085,0.0,17281222.026693925,10335614.332293924,0.0,10335614.332293924,0,0,0,
2020-05-21,,cash_interest,17281222.026693925,0.0,0.0,0.0,0.0,0.0,1620.7608353605399,0.0,17282842.787529286,10337235.093129285,0.0,10337235.093129285,0,0,0,
2020-05-22,,cash_interest,17282842.787529286,0.0,0.0,0.0,0.0,0.0,1620.9128423008697,0.0,17284463.700371586,10338856.005971584,0.0,10338856.005971584,0,0,0,
2020-05-26,,cash_interest,17284463.700371586,0.0,0.0,0.0,0.0,0.0,6484.259453990139,0.0,17290947.959825575,10345340.265425574,0.0,10345340.265425574,0,0,0,
2020-05-27,,cash_interest,17290947.959825575,0.0,0.0,0.0,0.0,0.0,1621.673005314885,0.0,17292569.63283089,10346961.93843089,0.0,10346961.93843089,0,0,0,
2020-05-28,,cash_interest,17292569.63283089,0.0,0.0,0.0,0.0,0.0,1621.8250978052606,0.0,17294191.4579287,10348583.763528697,0.0,10348583.763528697,0,0,0,
2020-05-28,COALINDIA,put_assignment,17294191.4579287,0.0,4338360.0,867672.0,-4536000.0,18602.95248,0.0,0.0,12739588.505448699,11005108.505448699,0.0,11005108.505448699,0,0,0,
2020-05-28,EICHERMOT,put_decision,12739588.505448699,160050.0,4950000.0,957990.0,0.0,0.0,0.0,0.0,12739588.505448699,12739588.505448699,958188.243359,11781400.2620897,11,11,0,
2020-05-28,GRASIM,put_decision,12739588.505448699,149850.0,4860000.0,942030.0000000002,0.0,0.0,0.0,0.0,12739588.505448699,11749588.505448699,942217.113323,10807371.3921257,12,12,0,
2020-05-28,MARUTI,put_decision,12739588.505448699,135850.0,5100000.0,992830.0,0.0,0.0,0.0,0.0,12739588.505448699,10777588.505448699,993001.836803,9784586.668645699,10,10,0,
2020-05-28,LT,put_decision,12739588.505448699,139781.25,4837500.0,939543.75,0.0,0.0,0.0,0.0,12739588.505448699,9757588.505448699,939719.8765043749,8817868.628944324,15,15,0,
2020-05-28,HDFCBANK,put_decision,12739588.505448699,114675.00000000001,4840000.0,945065.0,0.0,0.0,0.0,0.0,12739588.505448699,8790088.505448699,945213.7310665001,7844874.774382199,11,11,0,
2020-05-28,ITC,put_decision,12739588.505448699,139920.0,4752000.0,922416.0,0.0,0.0,0.0,0.0,12739588.505448699,7822088.505448699,922592.2779056,6899496.227543099,11,11,0,
2020-05-28,TATASTEEL,put_decision,12739588.505448699,207000.0,5040000.0,966600.0,0.0,0.0,0.0,0.0,12739588.505448699,6871688.505448699,966849.47426,5904839.0311886985,12,12,0,
2020-05-28,VEDL,put_decision,12739588.505448699,113049.99999999999,5057500.0,988889.9999999998,0.0,0.0,0.0,0.0,12739588.505448699,5863688.505448699,989036.957899,4874651.5475496985,17,17,0,
2020-05-28,JSWSTEEL,put_decision,12739588.505448699,167440.0,5083000.0,983112.0000000002,0.0,0.0,0.0,0.0,12739588.505448699,4852188.505448699,983318.3071792,3868870.198269499,13,13,0,
2020-05-28,TATAMOTORS,put_decision,12739588.505448699,304010.0,4966500.0,932498.0,0.0,0.0,0.0,0.0,12739588.505448699,3835588.505448699,932853.3296318001,2902735.175816899,14,14,0,
2020-05-29,,cash_interest,12739588.505448699,0.0,0.0,0.0,0.0,0.0,1194.812848092937,0.0,12740783.318296792,2843483.318296792,0.0,2843483.318296792,0,0,0,
2020-05-29,EICHERMOT,option_sale,12740783.318296792,134137.575,4950000.0,962484.6,0.0,169.96823908850004,0.0,0.0,12874750.925057704,12740783.318296792,856032.3932390884,11884750.925057704,11,11,0,
2020-05-29,GRASIM,option_sale,12874750.925057704,114514.20000000001,4860000.0,948510.0,0.0,148.555604756,0.0,0.0,12989116.569452947,11884750.925057704,857634.3556047566,11027116.569452947,12,12,0,
2020-05-29,MARUTI,option_sale,12989116.569452947,105495.0,5100000.0,998360.0,0.0,138.71403410000002,0.0,0.0,13094472.855418848,11027116.569452947,914643.7140340991,10112472.855418848,10,10,0,
2020-05-29,LT,option_sale,13094472.855418848,101460.93750000001,4837500.0,946687.5,0.0,134.31214578125,0.0,0.0,13195799.480773067,10112472.855418848,866173.3746457808,9246299.480773067,15,15,0,
