date,nav,cash,stock_value,option_liability,borrowed,notional_exposure,unleveraged_requirement,leveraged_requirement,available_capital,margin_utilization,n_short_puts,n_covered_calls,n_stock_names,n_active_names,cash_interest_accrued,cash_interest,financing_cost,available_liquidity,margin_liquidity,cash_liquidity
2020-01-23,20130412.234546036,20237867.234546036,0.0,107455.0,0.0,14809000.0,14701545.0,2940309.0,17190103.234546036,0.14606302969564136,4,0,0,4,2813.226892105202,2813.226892105202,0.0,17190103.234546036,17190103.234546036,17276067.234546036
2020-01-24,20159030.852553755,20240680.852553755,0.0,81650.0,0.0,14809000.0,14727350.0,2945470.0,17213560.852553755,0.1461116866948426,4,0,0,4,2813.6180077179138,2813.6180077179138,0.0,17213560.852553755,17213560.852553755,17278880.852553755
2020-01-27,20038237.880086873,20249122.880086873,0.0,210885.0,0.0,14809000.0,14598115.0,2919623.0,17118614.880086873,0.14570258210685252,4,0,0,4,8442.027533119235,8442.027533119235,0.0,17118614.880086873,17118614.880086873,17287322.880086873
2020-01-28,19964808.062937696,20251938.062937696,0.0,287130.0,0.0,14809000.0,14521870.0,2904374.0,17060434.062937696,0.14547467678347617,4,0,0,4,2815.1828508219405,2815.1828508219405,0.0,17060434.062937696,17060434.062937696,17290138.062937696
2020-01-29,20044198.637176063,20254753.637176063,0.0,210555.0,0.0,14809000.0,14598445.0,2919689.0,17124509.637176063,0.14566254569962403,4,0,0,4,2815.5742383665024,2815.5742383665024,0.0,17124509.637176063,17124509.637176063,17292953.637176063
2020-01-30,19957248.461836386,14946878.461836386,5010370.0,0.0,0.0,5010370.0,5010370.0,1002073.9999999999,18955174.461836386,0.050211029938131715,0,0,2,2,2815.9656803246558,2815.9656803246558,0.0,14946878.461836386,18955174.461836386,14946878.461836386
2020-01-31,19816515.600496102,15001375.600496102,4869740.0,54600.0,0.0,4869740.0,4815140.0,963028.0,18853487.600496102,0.04859724178633557,0,1,2,2,2078.0256097147603,2078.0256097147603,0.0,15001375.600496102,18853487.600496102,15001375.600496102
2020-02-03,19649774.333273288,15011704.333273286,4666090.0,28020.000000000004,0.0,4666090.0,4638070.0,927614.0000000001,18722160.333273288,0.04720736148248054,0,2,2,2,6256.806615182258,6256.806615182258,0.0,14191704.333273286,17908680.333273288,14191704.333273286
2020-02-04,19820180.906332515,15028430.906332517,4844680.0,52930.0,0.0,8944680.0,8891750.0,1778350.0,18041830.906332515,0.08972420627259865,1,2,2,3,2092.3848163158314,2092.3848163158314,0.0,14208430.906332517,18041830.906332515,14208430.906332517
2020-02-05,19946105.62255816,15030525.62255816,4998060.0,82480.0,0.0,9098060.0,9015580.0,1803116.0,18142989.62255816,0.09039940097182458,1,2,2,3,2094.716225642923,2094.716225642923,0.0,14210525.62255816,18142989.62255816,14210525.62255816
2020-02-06,19918350.63075281,15032620.630752811,4953450.0,67720.0,0.0,9053450.0,8985730.0,1797146.0,18121204.63075281,0.09022564334344571,1,2,2,3,2095.008194651086,2095.008194651086,0.0,14212620.630752811,18121204.63075281,14212620.630752811
2020-02-07,19994925.93095717,15034715.930957166,5041250.0,81040.0,0.0,9141250.0,9060210.0,1812042.0,18182883.93095717,0.09062509189866534,1,2,2,3,2095.3002043549295,2095.3002043549295,0.0,14214715.930957166,18182883.93095717,14214715.930957166
2020-02-10,19875372.70772145,15041002.707721448,4878690.0,44320.0,0.0,8978690.0,8934370.0,1786874.0,18088498.70772145,0.08990392413148617,1,2,2,3,6286.776764280377,6286.776764280377,0.0,14221002.707721448,18088498.70772145,14221002.707721448
2020-02-11,19935439.176249545,15043099.176249545,4942410.0,50070.0,0.0,9042410.0,8992340.0,1798468.0,18136971.176249545,0.09021461649777138,1,2,2,3,2096.468528096791,2096.468528096791,0.0,14223099.176249545,18136971.176249545,14223099.176249545
2020-02-12,19942275.936990894,15045195.936990893,4941590.0,44510.0,0.0,9041590.0,8997080.0,1799416.0,18142859.936990894,0.09023122564773393,1,2,2,3,2096.7607413471114,2096.7607413471114,0.0,14225195.936990893,18142859.936990894,14225195.936990893
2020-02-13,19970272.98998622,15047292.98998622,4964120.0,41140.0,0.0,9064120.0,9022980.0,1804596.0,18165676.98998622,0.0903641127442217,1,2,2,3,2097.0529953271553,2097.0529953271553,0.0,14227292.98998622,18165676.98998622,14227292.98998622
2020-02-14,19939920.33527626,15049390.335276263,4921060.0,30530.000000000004,0.0,9021060.0,8990530.0,1798106.0,18141814.33527626,0.09017618775632325,1,2,2,3,2097.3452900426,2097.3452900426,0.0,14229390.335276263,18141814.33527626,14229390.335276263
2020-02-17,19852843.248152763,15055683.24815276,4814840.0,17680.0,0.0,8914840.0,8897160.0,1779432.0,18073411.248152763,0.08963109101088429,1,2,2,3,6292.912876497368,6292.912876497368,0.0,14235683.24815276,18073411.248152763,14235683.24815276
2020-02-18,19733061.76290687,15057781.76290687,4685610.0,10330.0,0.0,8785610.0,8775280.0,1755056.0,17978005.76290687,0.08893987264049708,1,2,2,3,2098.5147541089636,2098.5147541089636,0.0,14237781.76290687,17978005.76290687,14237781.76290687
2020-02-19,19833490.57015944,15059880.570159439,4784040.0,10430.0,0.0,8884040.0,8873610.0,1774722.0,18058768.57015944,0.08948107211496928,1,2,2,3,2098.807252569554,2098.807252569554,0.0,14239880.570159439,18058768.57015944,14239880.570159439
2020-02-20,19885159.669951238,15061979.669951238,4831910.0,8730.0,0.0,8931910.0,8923180.0,1784636.0,18100523.669951238,0.08974712949862756,1,2,2,3,2099.0997917996206,2099.0997917996206,0.0,14241979.669951238,18100523.669951238,14241979.669951238
2020-02-24,19629677.23943846,15070377.239438457,4564060.0,4760.0,0.0,8664060.0,8659300.0,1731860.0,17897817.23943846,0.08822661620337181,1,2,2,3,8397.569487219389,8397.569487219389,0.0,14250377.239438457,17897817.23943846,14250377.239438457
2020-02-25,19532077.802293405,15072477.802293407,4463360.0,3760.0,0.0,8563360.0,8559600.0,1711920.0,17820157.802293405,0.08764658923276411,1,2,2,3,2100.5628549491275,2100.5628549491275,0.0,14252477.802293407,17820157.802293405,14252477.802293407
2020-02-26,19426128.65793229,15074578.657932289,4353460.0,1910.0,0.0,8453460.0,8451550.0,1690310.0,17735818.65793229,0.0870121901159032,1,2,2,3,2100.855638881307,2100.855638881307,0.0,14254578.657932289,17735818.65793229,14254578.657932289
2020-02-27,19377499.80639591,15076679.806395913,4300820.0,0.0,0.0,4300820.0,4300820.0,860164.0,18517335.80639591,0.044389834013368774,0,0,2,2,2101.1484636227538,2101.1484636227538,0.0,15076679.806395913,18517335.80639591,15076679.806395913
2020-02-28,19105100.73053789,15081770.730537891,4027890.0,4560.0,0.0,4027890.0,4023330.0,804666.0,18300434.73053789,0.04211786220597148,0,2,2,2,2101.4413291791566,2101.4413291791566,0.0,15081770.730537891,18300434.73053789,15081770.730537891
2020-03-02,18959297.183298845,15088077.183298845,3875370.0,4150.0,0.0,3875370.0,3871220.0,774244.0,18185053.183298845,0.04083716777655808,0,2,2,2,6306.452760954372,6306.452760954372,0.0,15088077.183298845,18185053.183298845,15088077.183298845
2020-03-03,19197107.439569626,15090137.439569626,4110770.0000000005,3800.0,0.0,4110770.0000000005,4106970.0000000005,821394.0000000001,18375713.439569626,0.04278738359857899,0,2,2,2,2060.256270780576,2060.256270780576,0.0,15090137.439569626,18375713.439569626,15090137.439569626
2020-03-04,19222307.97716558,15092197.977165578,4133560.0,3450.0,0.0,4133560.0,4130110.0,826022.0,18396285.97716558,0.04297205106594077,0,2,2,2,2060.5375959520825,2060.5375959520825,0.0,15092197.977165578,18396285.97716558,15092197.977165578
2020-03-05,19115338.796125114,15094258.796125116,4024820.0,3740.0,0.0,4024820.0,4021080.0,804216.0,18311122.796125114,0.042071762817147834,0,2,2,2,2060.8189595381555,2060.8189595381555,0.0,15094258.796125116,18311122.796125114,15094258.796125116
2020-03-06,18970669.896486662,15096319.89648666,3877800.0,3450.0,0.0,3877800.0,3874350.0,774870.0,18195799.896486662,0.04084568463992432,0,2,2,2,2061.1003615440404,2061.1003615440404,0.0,15096319.89648666,18195799.896486662,15096319.89648666
2020-03-09,18723284.041892584,15102504.041892586,3623759.9999999995,2980.0,0.0,3623759.9999999995,3620779.9999999995,724155.9999999999,17999128.041892584,0.03867676196012037,0,2,2,2,6184.145405924953,6184.145405924953,0.0,15102504.041892586,17999128.041892584,15102504.041892586
2020-03-11,18586788.494369704,15106628.494369704,3481740.0000000005,1580.0,0.0,3481740.0000000005,3480160.0000000005,696032.0000000001,17890756.494369704,0.03744767420207324,0,2,2,2,4124.452477117463,4124.452477117463,0.0,15106628.494369704,17890756.494369704,15106628.494369704
2020-03-12,18142411.2837966,15108691.2837966,3036700.0,2980.0,0.0,3036700.0,3033720.0,606744.0,17535667.2837966,0.03344340454578366,0,2,2,2,2062.789426894547,2062.789426894547,0.0,15108691.2837966,17535667.2837966,15108691.2837966
2020-03-13,18324954.354894564,15110754.354894564,3216830.0,2630.0,0.0,3216830.0,3214200.0,642840.0,17682114.354894564,0.03508003280937497,0,2,2,2,2063.0710979650507,2063.0710979650507,0.0,15110754.354894564,17682114.354894564,15110754.354894564
2020-03-16,18035434.413317055,15116944.413317056,2921880.0,3390.0,0.0,2921880.0,2918490.0,583698.0,17451736.413317055,0.03236395567877242,0,2,2,2,6190.058422492058,6190.058422492058,0.0,15116944.413317056,17451736.413317055,15116944.413317056
2020-03-17,18032188.61136855,15119008.611368552,2915400.0,2220.0,0.0,2915400.0,2913180.0,582636.0,17449552.61136855,0.03231088652392822,0,2,2,2,2064.198051495412,2064.198051495412,0.0,15119008.611368552,17449552.61136855,15119008.611368552
2020-03-18,17970413.091283463,15121073.091283463,2852030.0,2690.0,0.0,2852030.0,2849340.0,569868.0,17400545.091283463,0.03171145800072977,0,2,2,2,2064.479914911675,2064.479914911675,0.0,15121073.091283463,17400545.091283463,15121073.091283463
2020-03-19,17715867.853100277,15123137.85310028,2595360.0,2630.0,0.0,2595360.0,2592730.0,518546.0,17197321.853100277,0.029270143822463342,0,2,2,2,2064.7618168160016,2064.7618168160016,0.0,15123137.85310028,17197321.853100277,15123137.85310028
2020-03-20,17932042.896857493,15125202.896857493,2808770.0,1930.0,0.0,2808770.0,2806840.0,561368.0,17370674.896857493,0.03130530097596282,0,2,2,2,2065.0437572136475,2065.0437572136475,0.0,15125202.896857493,17370674.896857493,15125202.896857493
2020-03-23,17512818.874065824,15172398.874065822,2341180.0,760.0,0.0,2341180.0,2340420.0,468084.00000000006,17044734.874065824,0.026728078635768385,0,2,2,2,6195.977208329603,6195.977208329603,0.0,15172398.874065822,17044734.874065824,15172398.874065822
2020-03-24,17549550.644347966,15174470.644347968,2376250.0,1170.0,0.0,2376250.0,2375080.0,475016.0,17074534.644347966,0.027067131781689485,0,2,2,2,2071.7702821456414,2071.7702821456414,0.0,15174470.644347968,17074534.644347966,15174470.644347968
2020-03-25,17665632.697527505,15176542.697527507,2490260.0,1170.0,0.0,2490260.0,2489090.0,497818.0,17167814.697527505,0.02818002663837084,0,2,2,2,2072.053179539627,2072.053179539627,0.0,15176542.697527507,17167814.697527505,15176542.697527507
2020-03-26,17695115.03364307,15178615.03364307,2516500.0,0.0,0.0,2516500.0,2516500.0,503300.0,17191815.03364307,0.028442878107494313,0,0,2,2,2072.336115562864,2072.336115562864,0.0,15178615.03364307,17191815.03364307,15178615.03364307
2020-03-27,17631727.65273329,15180687.65273329,2451040.0,0.0,0.0,2451040.0,2451040.0,490208.0,17141519.65273329,0.027802607302864473,0,0,2,2,2072.6190902206276,2072.6190902206276,0.0,15180687.65273329,17141519.65273329,15180687.65273329
2020-03-30,17571176.359043844,15186906.359043846,2384270.0,0.0,0.0,2384270.0,2384270.0,476854.0,17094322.359043844,0.02713842205303257,0,0,2,2,6218.7063105545785,6218.7063105545785,0.0,15186906.359043846,17094322.359043844,15186906.359043846
2020-03-31,17758740.110303193,15188980.110303191,2569760.0,0.0,0.0,2569760.0,2569760.0,513952.0,17244788.110303193,0.028940791790844297,0,0,2,2,2073.751259346124,2073.751259346124,0.0,15188980.110303191,17244788.110303193,15188980.110303191
2020-04-01,17654854.144730434,15191054.144730432,2463800.0,0.0,0.0,2463800.0,2463800.0,492760.00000000006,17162094.144730434,0.02791073752071056,0,0,2,2,2074.034427239832,2074.034427239832,0.0,15191054.144730432,17162094.144730434,15191054.144730432
2020-04-03,17632065.313877814,15194495.313877814,2437570.0,0.0,0.0,2437570.0,2437570.0,487514.0,17144551.313877814,0.027649285056600168,0,0,2,2,3441.169147382471,3441.169147382471,0.0,15194495.313877814,17144551.313877814,15194495.313877814
2020-04-07,17982109.211201333,15201379.21120133,2780730.0,0.0,0.0,2780730.0,2780730.0,556146.0,17425963.211201333,0.030927740092556444,0,0,2,2,6883.897323518057,6883.897323518057,0.0,15201379.21120133,17425963.211201333,15201379.21120133
2020-04-08,17931440.965223167,15203100.965223167,2728340.0,0.0,0.0,2728340.0,2728340.0,545668.0,17385772.965223167,0.030430794773174487,0,0,2,2,1721.7540218363679,1721.7540218363679,0.0,15203100.965223167,17385772.965223167,15203100.965223167
2020-04-09,18097232.91425605,15204822.914256053,2892410.0,0.0,0.0,2892410.0,2892410.0,578482.0,17518750.91425605,0.031965218259654614,0,0,2,2,1721.9490328857287,1721.9490328857287,0.0,15204822.914256053,17518750.91425605,15204822.914256053
2020-04-13,18216921.490520142,15211711.490520144,3005210.0,0.0,0.0,3005210.0,3005210.0,601042.0,17615879.490520142,0.03299360983208797,0,0,2,2,6888.576264090516,6888.576264090516,0.0,15211711.490520144,17615879.490520142,15211711.490520144
2020-04-15,18241927.339094006,15215157.339094006,3026770.0,0.0,0.0,3026770.0,3026770.0,605354.0,17636573.339094006,0.03318476105880955,0,0,2,2,3445.848573860785,3445.848573860785,0.0,15215157.339094006,17636573.339094006,15215157.339094006
2020-04-16,18367120.653668128,15216880.65366813,3150240.0,0.0,0.0,3150240.0,3150240.0,630048.0,17737072.653668128,0.034303035945602724,0,0,2,2,1723.3145741246171,1723.3145741246171,0.0,15216880.65366813,17737072.653668128,15216880.65366813
2020-04-17,18451414.163430057,15218604.163430057,3232810.0,0.0,0.0,3232810.0,3232810.0,646562.0,17804852.163430057,0.0350413249777602,0,0,2,2,1723.5097619268336,1723.5097619268336,0.0,15218604.163430057,17804852.163430057,15218604.163430057
2020-04-20,18276025.27834557,15223775.278345568,3052250.0,0.0,0.0,3052250.0,3052250.0,610450.0,17665575.27834557,0.033401682844206526,0,0,2,2,5171.114915509826,5171.114915509826,0.0,15223775.278345568,17665575.27834557,15223775.278345568
2020-04-21,18043269.56901346,15225499.569013463,2817770.0,0.0,0.0,2817770.0,2817770.0,563554.0,17479715.56901346,0.031233474501085837,0,0,2,2,1724.290667896121,1724.290667896121,0.0,15225499.569013463,17479715.56901346,15225499.569013463
2020-04-22,18037394.05497972,15227224.054979717,2810170.0,0.0,0.0,2810170.0,2810170.0,562034.0,17475360.05497972,0.031159379136856805,0,0,2,2,1724.4859662536592,1724.4859662536592,0.0,15227224.054979717,17475360.05497972,15227224.054979717
2020-04-23,18117468.73626645,15228948.73626645,2888520.0,0.0,0.0,2888520.0,2888520.0,577704.0,17539764.73626645,0.03188657358318423,0,0,2,2,1724.681286731278,1724.681286731278,0.0,15228948.73626645,17539764.73626645,15228948.73626645
2020-04-24,17961643.61289578,15230673.612895781,2730970.0,0.0,0.0,2730970.0,2730970.0,546194.0,17415449.61289578,0.03040890977303733,0,0,2,2,1724.8766293314832,1724.8766293314832,0.0,15230673.612895781,17415449.61289578,15230673.612895781
2020-04-27,18069338.828877952,15235848.828877952,2833490.0,0.0,0.0,2833490.0,2833490.0,566698.0,17502640.828877952,0.031362409292714014,0,0,2,2,5175.215982170338,5175.215982170338,0.0,15235848.828877952,17502640.828877952,15235848.828877952
2020-04-28,18088764.48703257,15237574.487032568,2851190.0,0.0,0.0,2851190.0,2851190.0,570238.0,17518526.48703257,0.03152443056068262,0,0,2,2,1725.6581546154616,1725.6581546154616,0.0,15237574.487032568,17518526.48703257,15237574.487032568
2020-04-29,18259700.340640426,15239300.340640428,3020400.0,0.0,0.0,3020400.0,3020400.0,604080.0,17655620.340640426,0.03308268967894864,0,0,2,2,1725.8536078586671,1725.8536078586671,0.0,15239300.340640428,17655620.340640426,15239300.340640428
2020-04-30,18630406.389723666,15241026.389723668,3389379.9999999995,0.0,0.0,3389379.9999999995,3389379.9999999995,677875.9999999999,17952530.389723666,0.03638546501991009,0,0,2,2,1726.0490832394958,1726.0490832394958,0.0,8295846.389723668,11236209.439723667,8295846.389723668
2020-05-04,18255625.175090495,17255311.425090495,3061610.0,2061296.25,0.0,37787510.0,35726213.75,7145242.75,11110382.425090495,0.3913995100945416,8,0,2,10,6904.978323041822,6904.978323041822,0.0,10310131.425090495,11110382.425090495,10310131.425090495
2020-05-05,18271457.75583797,17256929.75583797,3077190.0,2062662.0,0.0,37803090.0,35740428.0,7148085.6,11123372.15583797,0.39121594431709167,8,0,2,10,1618.3307474747064,1618.3307474747064,0.0,10311749.75583797,11123372.15583797,10311749.75583797
2020-05-06,18479839.738364473,17258548.238364473,3140450.0,1919158.5,0.0,37866350.0,35947191.5,7189438.3,11290401.438364472,0.38904224288669553,8,0,2,10,1618.482526503418,1618.482526503418,0.0,10313368.238364473,11290401.438364472,10313368.238364473
2020-05-07,18307550.12268424,17260166.87268424,3090570.0,2043186.75,0.0,37816470.0,35773283.25,7154656.65,11152893.47268424,0.3908036084596004,8,0,2,10,1618.6343197670903,1618.6343197670903,0.0,10314986.87268424,11152893.47268424,10314986.87268424
2020-05-08,18359656.908811506,17261785.658811506,3082300.0,1984428.75,0.0,37808200.0,35823771.25,7164754.25,11194902.658811506,0.3902444520388264,8,0,2,10,1618.7861272670575,1618.7861272670575,0.0,10316605.658811506,11194902.658811506,10316605.658811506
2020-05-11,18709816.72265852,17266642.47265852,3146560.0,1703385.75,0.0,37872460.0,36169074.25,7233814.85,11476001.87265852,0.3866320529607054,8,0,2,10,4856.813847013964,4856.813847013964,0.0,10321462.472658519,11476001.87265852,10321462.472658519
2020-05-12,18801388.116115455,17268261.866115455,3168760.0,1635633.75,0.0,37894660.0,36259026.25,7251805.25,11549582.866115455,0.38570584284594256,8,0,2,10,1619.3934569343437,1619.3934569343437,0.0,10323081.866115455,11549582.866115455,10323081.866115455
2020-05-13,19222446.161451086,17269881.411451086,3235790.0,1283225.25,0.0,37963828.472,36680603.222,7336120.6444,11886325.517051086,0.38164344864244903,8,0,2,10,1619.5453356318098,1619.5453356318098,0.0,10324273.717051085,11886325.517051086,10324273.717051085
2020-05-14,18656425.10867966,17271501.10867966,3085630.0,1700706.0,0.0,37813668.472,36112962.472,7222592.494399999,11433832.614279661,0.3871370025246574,8,0,2,10,1619.697228573584,1619.697228573584,0.0,10325893.414279658,11433832.61427966,10325893.414279658
2020-05-15,18861941.45781542,17273120.95781542,3128680.0,1539859.5,0.0,37856718.472,36316858.972,7263371.794399999,11598569.66341542,0.3850808152832237,8,0,2,10,1619.8491357610017,1619.8491357610017,0.0,10327513.263415419,11598569.66341542,10327513.263415419
2020-05-18,18356335.460987005,17277980.960987005,3020130.0,1941775.5,0.0,37748168.472,35806392.972,7161278.5944,11195056.866587006,0.3901257203334496,8,0,2,10,4860.003171586196,4860.003171586196,0.0,10332373.266587004,11195056.866587006,10332373.266587004
2020-05-19,18750361.66785125,17279601.41785125,3095930.0,1625169.75,0.0,37823968.472,36198798.722,7239759.744399999,11510601.923451252,0.38611307198479544,8,0,2,10,1620.4568642435386,1620.4568642435386,0.0,10333993.72345125,11510601.92345125,10333993.72345125
2020-05-20,19172004.276693925,17281222.026693925,3176400.0,1285617.75,0.0,37904438.472,36618820.722,7323764.1444,11848240.132293925,0.38200305188242584,8,0,2,10,1620.6088426752085,1620.6088426752085,0.0,10335614.332293924,11848240.132293925,10335614.332293924
2020-05-21,19439550.787529286,17282842.787529286,3350900.0,1194192.0,0.0,38078938.472,36884746.472,7376949.294399999,12062601.493129287,0.3794814692494028,8,0,2,10,1620.7608353605399,1620.7608353605399,0.0,10337235.093129285,12062601.493129287,10337235.093129285
2020-05-22,19264847.950371586,17284463.700371586,3246280.0,1265895.75,0.0,37974318.472,36708422.722,7341684.544399999,11923163.405971587,0.3810922652134605,8,0,2,10,1620.9128423008697,1620.9128423008697,0.0,10338856.005971584,11923163.405971587,10338856.005971584
2020-05-26,19623407.209825575,17290947.959825575,3342500.0,1010040.75,0.0,38070538.472,37060497.722,7412099.544399999,12211307.665425576,0.37771725700563913,8,0,2,10,6484.259453990139,6484.259453990139,0.0,10345340.265425574,12211307.665425576,10345340.265425574
2020-05-27,20150684.13283089,17292569.63283089,3438490.0000000005,580375.5,0.0,38166528.472,37586152.972,7517230.5944,12633453.538430892,0.37305088724766455,8,0,2,10,1621.673005314885,1621.673005314885,0.0,10346961.93843089,12633453.538430892,10346961.93843089
2020-05-28,20630918.5054487,12739588.505448699,7891330.0,0.0,0.0,7891330.0,7891330.0,1578266.0,19052652.5054487,0.07650003559381878,0,0,3,3,1621.8250978052606,1621.8250978052606,0.0,2842288.505448699,9481677.755448699,2842288.505448699
2020-05-29,20874987.02958951,14164431.529589513,8176210.0,1465654.5,0.0,57662710.0,56197055.5,11239411.1,9635575.929589512,0.5384152375313362,10,0,3,13,1194.812848092937,1194.812848092937,0.0,4267131.529589513,9635575.929589512,4267131.529589513
2020-06-01,21586012.85418888,14352991.60418888,8423560.0,1190538.75,0.0,57910060.0,56719521.25,11343904.25,10242108.604188882,0.5255210550751921,10,1,3,13,3985.3355004946848,3985.3355004946848,0.0,4455691.60418888,10242108.604188882,4455691.60418888
2020-06-02,21736536.357312888,14354293.607312888,8301570.0,919327.25,0.0,57788070.0,56868742.75,11373748.55,10362787.807312887,0.5232548720290249,10,1,3,13,1302.0031240071091,1302.0031240071091,0.0,4456993.607312888,10362787.807312887,4456993.607312888
2020-06-03,21882886.228545524,14355595.728545522,8309090.0,781799.5,0.0,57795590.0,57013790.5,11402758.1,10480128.128545525,0.5210810850501735,10,1,3,13,1302.1212326343332,1302.1212326343332,0.0,4458295.728545522,10480128.128545525,4458295.728545522
2020-06-04,21837302.967897497,14356897.967897497,8235930.0,755525.0,0.0,57722430.0,56966905.0,11393381.0,10443921.967897497,0.5217393840598878,10,1,3,13,1302.2393519755462,1302.2393519755462,0.0,4459597.967897497,10443921.967897497,4459597.967897497
2020-06-05,22293913.825379528,14358200.325379528,8540380.0,604666.5,0.0,58026880.0,57422213.5,11484442.7,10809471.125379529,0.5151380233167511,10,1,3,13,1302.3574820317208,1302.3574820317208,0.0,4460900.325379528,10809471.125379529,4460900.325379528
2020-06-08,22250041.502247937,14362107.752247939,8572220.0,684286.25,0.0,58058720.0,57374433.75,11474886.75,10775154.752247937,0.5157242852261954,10,1,3,13,3907.4268684114863,3907.4268684114863,0.0,4464807.752247939,10775154.752247937,4464807.752247939
2020-06-09,22112708.08232521,14363410.582325209,8407920.0,658622.5,0.0,57894420.0,57235797.5,11447159.5,10665548.582325209,0.5176733422872691,10,1,3,13,1302.8300772708694,1302.8300772708694,0.0,4466110.582325209,10665548.582325209,4466110.582325209
2020-06-10,22153650.03058612,14364713.530586122,8368280.0,579343.5,0.0,57854780.0,57275436.5,11455087.3,10698562.730586119,0.5170744903970541,10,1,3,13,1302.9482609135157,1302.9482609135157,0.0,4467413.530586122,10698562.730586119,4467413.530586122
