cycle_id,symbol,start,end,status,n_puts,n_calls,assigned,called_away,premium,option_pnl,stock_pnl,costs,max_margin_lev,max_margin_unlev,put_strike,assign_fsp,assign_date,first_call_spot,min_spot_while_held,shares_assigned,shares_ca_delta,shares_called_away,shares_sold,max_uncovered_at_call,residual_after_call_away,n_call_topups,option_pnl_t,stock_pnl_t,costs_t,total_pnl,sector,duration_days,assignment_gap_pct,drawdown_while_held_pct
11,TATASTEEL,2020-05-04,2020-05-28,put_expired_otm,1,0,False,False,413448.75,413448.75,0.0,474.747007025,920040.0,4600200.0,280.0,0.0,,,,0,0,0,0,0,0,0,413448.75,0.0,474.747007025,412974.002992975,Metals & Mining,24,,
12,HDFCBANK,2020-05-04,2020-05-28,put_expired_otm,1,0,False,False,280361.25,280361.25,0.0,329.524588775,812205.0,4061025.0,940.0,0.0,,,,0,0,0,0,0,0,0,280361.25,0.0,329.524588775,280031.725411225,Financial Services,24,,
13,BHARTIARTL,2020-05-04,2020-05-28,put_expired_otm,1,0,False,False,119563.49399999999,119563.49399999999,0.0,154.06529338292,888294.9,4441474.5,480.0,0.0,,,,0,0,0,0,0,0,0,119563.49399999999,0.0,154.06529338292,119409.42870661707,Telecommunication,24,,
14,EICHERMOT,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,134137.575,134137.575,0.0,169.96823908850004,989897.7,4949488.5,15000.0,0.0,,,,0,0,0,0,0,0,0,134137.575,0.0,169.96823908850004,133967.6067609115,Automobile,27,,
15,GRASIM,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,114514.20000000001,114514.20000000001,0.0,148.555604756,971460.0,4857300.0,540.0,0.0,,,,0,0,0,0,0,0,0,114514.20000000001,0.0,148.555604756,114365.64439524402,Construction Materials,27,,
16,MARUTI,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,105495.0,105495.0,0.0,138.71403410000002,1019860.0,5099300.0,5100.0,0.0,,,,0,0,0,0,0,0,0,105495.0,0.0,138.71403410000002,105356.2859659,Automobile,27,,
17,LT,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,101460.93750000001,101460.93750000001,0.0,134.31214578125,966768.75,4833843.75,860.0,0.0,,,,0,0,0,0,0,0,0,101460.93750000001,0.0,134.31214578125,101326.62535421876,Capital Goods,27,,
18,HDFCBANK,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,106713.75,106713.75,0.0,140.043909725,967780.0,4838900.0,880.0,0.0,,,,0,0,0,0,0,0,0,106713.75,0.0,140.043909725,106573.706090275,Financial Services,27,,
19,ITC,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,93720.0,93720.0,0.0,125.8653896,949608.0,4748040.0,180.0,0.0,,,,0,0,0,0,0,0,0,93720.0,0.0,125.8653896,93594.1346104,FMCG,27,,
20,TATASTEEL,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,211478.4,211478.4,0.0,254.361000512,1007820.0,5039100.0,280.0,0.0,,,,0,0,0,0,0,0,0,211478.4,0.0,254.361000512,211224.038999488,Metals & Mining,27,,
21,VEDL,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,98175.0,98175.0,0.0,130.7265965,1010905.0,5054525.0,85.0,0.0,,,,0,0,0,0,0,0,0,98175.0,0.0,130.7265965,98044.2734035,Metals & Mining,27,,
22,JSWSTEEL,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,151593.0,151593.0,0.0,189.01524973999997,1016002.0,5080010.0,170.0,0.0,,,,0,0,0,0,0,0,0,151593.0,0.0,189.01524973999997,151403.98475026,Metals & Mining,27,,
23,TATAMOTORS,2020-05-29,2020-06-25,put_expired_otm,1,0,False,False,308151.76,308151.76,0.0,359.8490374768,992096.0,4960480.0,82.5,0.0,,,,0,0,0,0,0,0,0,308151.76,0.0,359.8490374768,307791.9109625232,Automobile,27,,
24,BAJFINANCE,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,367355.625,367355.625,0.0,424.23437106875,997342.5,4986712.5,2850.0,0.0,,,,0,0,0,0,0,0,0,367355.625,0.0,424.23437106875,366931.3906289312,Financial Services,34,,
25,ITC,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,259741.44000000003,259741.44000000003,0.0,306.8714170496,1082016.0,5410080.0,190.0,0.0,,,,0,0,0,0,0,0,0,259741.44000000003,0.0,306.8714170496,259434.56858295042,FMCG,34,,
26,HEROMOTOCO,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,170556.75,170556.75,0.0,209.6074859825,1007874.0,5039370.0,2400.0,0.0,,,,0,0,0,0,0,0,0,170556.75,0.0,209.6074859825,170347.1425140175,Automobile,34,,
27,VEDL,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,256308.00000000003,256308.00000000003,0.0,303.12694172000005,1038624.0,5193120.0,105.0,0.0,,,,0,0,0,0,0,0,0,256308.00000000003,0.0,303.12694172000005,256004.87305828003,Metals & Mining,34,,
28,KOTAKBANK,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,191100.0,191100.0,0.0,232.011749,1039920.0,5199600.0,1300.0,0.0,,,,0,0,0,0,0,0,0,191100.0,0.0,232.011749,190867.988251,Financial Services,34,,
29,RELIANCE,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,100592.061,100592.061,0.0,133.30469580598998,981689.7,4908448.5,1620.0,0.0,,,,0,0,0,0,0,0,0,100592.061,0.0,133.30469580598998,100458.75630419402,Oil Gas & Consumable Fuels,34,,
30,M&M,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,181817.44,181817.44,0.0,221.8882818896,1075088.0,5375440.0,480.0,0.0,,,,0,0,0,0,0,0,0,181817.44,0.0,221.8882818896,181595.5517181104,Automobile,34,,
31,POWERGRID,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,71000.0,71000.0,0.0,101.03189,679600.0,3398000.0,170.0,0.0,,,,0,0,0,0,0,0,0,71000.0,0.0,101.03189,70898.96811,Power,34,,
32,HINDUNILVR,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,100298.25,100298.25,0.0,132.9842684675,1112319.0,5561595.0,2060.0,0.0,,,,0,0,0,0,0,0,0,100298.25,0.0,132.9842684675,100165.2657315325,FMCG,34,,
33,INFY,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,82777.2,82777.2,0.0,113.875986548,1091760.0,5458800.0,910.0,0.0,,,,0,0,0,0,0,0,0,82777.2,0.0,113.875986548,82663.324013452,Information Technology,27,,
34,SUNPHARMA,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,93980.88,93980.88,0.0,126.09460791920002,1209222.0,6046110.0,480.0,0.0,,,,0,0,0,0,0,0,0,93980.88,0.0,126.09460791920002,93854.7853920808,Healthcare,27,,
35,EICHERMOT,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,177149.7,177149.7,0.0,216.797691323,1119860.0,5599300.0,20000.0,0.0,,,,0,0,0,0,0,0,0,177149.7,0.0,216.797691323,176932.902308677,Automobile,27,,
36,RELIANCE,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,176812.014,176812.014,0.0,216.42941434826,1211727.3,6058636.5,2000.0,0.0,,,,0,0,0,0,0,0,0,176812.014,0.0,216.42941434826,176595.58458565173,Oil Gas & Consumable Fuels,27,,
37,TATASTEEL,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,149672.25,149672.25,0.0,186.83105912749997,820981.0,4104905.0,345.0,0.0,,,,0,0,0,0,0,0,0,149672.25,0.0,186.83105912749997,149485.4189408725,Metals & Mining,27,,
38,ULTRACEMCO,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,91728.0,91728.0,0.0,123.63763952000001,1091482.0,5457410.0,3900.0,0.0,,,,0,0,0,0,0,0,0,91728.0,0.0,123.63763952000001,91604.36236048,Construction Materials,27,,
39,CIPLA,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,87837.75,87837.75,0.0,119.3949717725,1182909.0,5914545.0,650.0,0.0,,,,0,0,0,0,0,0,0,87837.75,0.0,119.3949717725,87718.3550282275,Healthcare,27,,
40,MARUTI,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,131381.2,131381.2,0.0,166.88302290800002,1179960.0,5899800.0,5900.0,0.0,,,,0,0,0,0,0,0,0,131381.2,0.0,166.88302290800002,131214.316977092,Automobile,27,,
41,JSWSTEEL,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,98010.0,98010.0,0.0,130.4887259,1187703.0,5938515.0,200.0,0.0,,,,0,0,0,0,0,0,0,98010.0,0.0,130.4887259,97879.5112741,Metals & Mining,27,,
42,VEDL,2020-07-31,2020-08-03,universe_removal,1,0,False,False,117180.0,19530.000000000004,0.0,235.5959497,1147248.0,5736240.0,105.0,0.0,,,,0,0,0,0,0,0,0,19530.000000000004,0.0,235.5959497,19294.404050300003,Metals & Mining,3,,
43,M&M,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,72345.0,72345.0,0.0,102.49873355,783790.0,3918950.0,560.0,0.0,,,,0,0,0,0,0,0,0,72345.0,0.0,102.49873355,72242.50126645,Automobile,27,,
44,TATAMOTORS,2020-08-28,2020-11-26,completed,1,2,True,True,851411.28,-1243908.7200000002,2323320.0,57558.43723785521,1280903.9999999998,6404519.999999999,135.0,122.8,2020-09-24,132.85,126.95,45600,0,45600,0,0,0,0,-1243908.7200000002,2323320.0,57558.43723785521,1021852.842762145,Automobile,90,-0.09037037037037043,0.033794788273615595
45,INDUSINDBK,2020-08-28,2020-10-29,completed,1,1,True,True,348894.56000000006,-753745.4400000004,1102640.0000000005,52209.91952779041,1254848.0,6274240.0,560.0,490.25,2020-09-24,514.85,514.85,11200,0,11200,0,0,0,0,-753745.4400000004,1102640.0000000005,52209.91952779041,296684.64047220955,Financial Services,62,-0.12455357142857137,0.05017848036715966
46,JSWSTEEL,2020-08-28,2020-10-29,completed,1,1,True,True,355387.5,-88087.50000000003,1172475.0,56806.689635225004,1454355.0000000002,7271775.000000001,270.0,258.55,2020-09-24,277.75,268.35,24300,0,24300,0,0,0,0,-88087.50000000003,1172475.0,56806.689635225004,1027580.8103647749,Metals & Mining,62,-0.04240740740740734,0.037903693676271555
47,SBIN,2020-08-28,2020-11-26,completed,1,2,True,True,392330.4,-1887969.5999999999,2280300.0,59577.092022436,1322310.0,6611550.0,200.0,176.35,2020-09-24,182.2,182.2,33000,0,33000,0,0,0,0,-1887969.5999999999,2280300.0,59577.092022436,332753.30797756417,Financial Services,90,-0.11825000000000008,0.033172667989793014
48,AXISBANK,2020-08-28,2020-10-29,completed,1,1,True,True,234466.56,-1081693.4400000004,1316160.0000000005,54393.96887527041,1274976.0,6374880.0,440.0,402.45,2020-09-24,415.05,415.05,14400,0,14400,0,0,0,0,-1081693.4400000004,1316160.0000000005,54393.96887527041,180072.5911247296,Financial Services,62,-0.08534090909090908,0.03130823704808061
49,ASIANPAINT,2020-08-28,2020-09-24,put_expired_otm,1,0,False,False,59670.0,59670.0,0.0,88.67550530000001,902112.0,4510560.0,1880.0,0.0,,,,0,0,0,0,0,0,0,59670.0,0.0,88.67550530000001,59581.3244947,Consumer Durables,27,,
50,M&M,2020-08-28,2020-11-26,completed,1,2,True,True,468672.26,-741137.7400000005,1503810.0000000005,52913.1856670334,1234604.0,6173020.0,600.0,575.05,2020-09-24,615.25,591.95,9800,0,9800,0,0,0,0,-741137.7400000005,1503810.0000000005,52913.1856670334,709759.0743329667,Automobile,90,-0.041583333333333417,0.02938874880445197
51,MARUTI,2020-08-28,2020-10-29,completed,1,1,True,True,263557.07999999996,-474397.9200000006,737955.0000000007,50383.3778614772,1206162.0,6030810.0,6700.0,6297.65,2020-09-24,6497.7,6497.7,900,0,900,0,0,0,0,-474397.9200000006,737955.0000000007,50383.3778614772,213173.7021385229,Automobile,62,-0.060052238805970215,0.03176581740808082
52,BAJFINANCE,2020-08-28,2020-11-26,completed,1,2,True,True,362066.25,-2599721.2500000005,3136787.5000000005,58570.8778754625,1259405.0,6297025.0,3450.0,3028.9,2020-09-24,3138.95,3138.95,1750,0,1750,0,0,0,0,-2599721.2500000005,3136787.5000000005,58570.8778754625,478495.37212453736,Financial Services,90,-0.12205797101449267,0.03633332232823783
53,ICICIBANK,2020-08-28,2020-10-29,completed,1,1,True,True,213495.425,-934079.575,1147574.9999999998,55655.30990842575,1325073.75,6625368.75,370.0,335.7,2020-09-24,348.65,348.65,17875,0,17875,0,0,0,0,-934079.575,1147574.9999999998,55655.30990842575,157840.1150915741,Financial Services,62,-0.09270270270270276,0.038576109621685895
54,TATASTEEL,2020-08-28,2020-10-29,completed,1,1,True,True,193182.39,-686567.61,879750.0,49631.0660205101,1219104.0,6095520.0,400.0,343.9,2020-09-24,352.1,352.1,15300,0,15300,0,0,0,0,-686567.61,879750.0,49631.0660205101,143551.32397948985,Metals & Mining,62,-0.1402500000000001,0.023844140738586983
55,KOTAKBANK,2020-08-28,2020-10-29,completed,1,1,True,True,169884.48,-1389155.520000001,1559040.000000001,56411.521983843195,1294896.0,6474480.0,1340.0,1246.1,2020-09-24,1253.05,1253.05,4800,0,4800,0,0,0,0,-1389155.520000001,1559040.000000001,56411.521983843195,113472.95801615668,Financial Services,62,-0.07007462686567167,0.005577401492657064
56,EICHERMOT,2020-08-28,2020-11-26,completed,1,2,True,True,427671.405,-877846.0950000002,1620517.5000000002,59401.73791370395,1401403.5,7007017.5,2100.0,2034.8,2020-09-24,2198.5,2029.65,3150,0,3150,0,0,0,0,-877846.0950000002,1620517.5000000002,59401.73791370395,683269.6670862961,Automobile,90,-0.0310476190476191,-0.0025309612738352305
57,SUNPHARMA,2020-08-28,2020-11-26,completed,1,2,True,True,359336.88,32996.88000000031,326339.9999999997,51782.8591857592,1260378.0,6301890.0,500.0,485.8,2020-09-24,489.65,456.35,12600,0,12600,0,0,0,0,32996.88000000031,326339.9999999997,51782.8591857592,307554.02081424085,Healthcare,90,-0.02839999999999998,-0.060621655002058406
58,TITAN,2020-08-28,2020-09-24,put_expired_otm,1,0,False,False,93015.0,93015.0,0.0,125.04122884999998,1294920.0,6474600.0,1080.0,0.0,,,,0,0,0,0,0,0,0,93015.0,0.0,125.04122884999998,92889.95877115,Consumer Durables,27,,
59,TATASTEEL,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,132600.0,132600.0,0.0,168.212234,1441464.0,7207320.0,530.0,0.0,,,,0,0,0,0,0,0,0,132600.0,0.0,168.212234,132431.787766,Metals & Mining,34,,
60,BAJFINANCE,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,173013.75,173013.75,0.0,212.28706561250002,1574930.0,7874650.0,4500.0,0.0,,,,0,0,0,0,0,0,0,173013.75,0.0,212.28706561250002,172801.4629343875,Financial Services,34,,
61,JSWSTEEL,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,231660.0,231660.0,0.0,276.2460793999999,1468584.0,7342920.0,340.0,0.0,,,,0,0,0,0,0,0,0,231660.0,0.0,276.2460793999999,231383.7539206,Metals & Mining,34,,
62,INDUSINDBK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,285480.0,285480.0,0.0,334.9416332,1535808.0,7679040.0,800.0,0.0,,,,0,0,0,0,0,0,0,285480.0,0.0,334.9416332,285145.0583668,Financial Services,34,,
63,KOTAKBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,145002.0,145002.0,0.0,181.73773118,1566356.0,7831780.0,1780.0,0.0,,,,0,0,0,0,0,0,0,145002.0,0.0,181.73773118,144820.26226882,Financial Services,34,,
64,SBIN,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,186615.0,186615.0,0.0,227.12045285000002,1517670.0,7588350.0,230.0,0.0,,,,0,0,0,0,0,0,0,186615.0,0.0,227.12045285000002,186387.87954715,Financial Services,34,,
65,POWERGRID,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,154000.0,154000.0,0.0,191.55086,1479200.0,7396000.0,185.0,0.0,,,,0,0,0,0,0,0,0,154000.0,0.0,191.55086,153808.44914,Power,34,,
66,HDFCBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,67031.25,67031.25,0.0,96.7036109375,1473835.0,7369175.0,1340.0,0.0,,,,0,0,0,0,0,0,0,67031.25,0.0,96.7036109375,66934.5463890625,Financial Services,34,,
67,ITC,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,106079.99999999999,106079.99999999999,0.0,139.28978719999998,1538784.0,7693920.0,185.0,0.0,,,,0,0,0,0,0,0,0,106079.99999999999,0.0,139.28978719999998,105940.71021279998,FMCG,34,,
68,AXISBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,229086.0,229086.0,0.0,273.43890074,1530936.0,7654680.0,580.0,0.0,,,,0,0,0,0,0,0,0,229086.0,0.0,273.43890074,228812.56109926,Financial Services,34,,
69,ASIANPAINT,2021-01-01,2021-04-29,completed,1,3,True,True,360360.3,-154739.69999999943,515099.9999999995,63478.738207197,1556670.0000000002,7783350.000000001,2600.0,2441.75,2021-01-28,2407.35,2277.2,3000,0,3000,0,0,0,0,-154739.69999999943,515099.9999999995,63478.73820719699,296881.56179280306,Consumer Durables,118,-0.0608653846153846,-0.06739019146104241
70,TATASTEEL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,173043.68000000002,173043.68000000002,0.0,218.4454532432,1656888.0,8284440.0,610.0,0.0,,,,0,0,0,0,0,0,0,173043.68000000002,0.0,218.4454532432,172825.2345467568,Metals & Mining,27,,
71,INFY,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,128466.00000000001,128466.00000000001,0.0,168.25143134,1698912.0,8494560.0,1180.0,0.0,,,,0,0,0,0,0,0,0,128466.00000000001,0.0,168.25143134,128297.74856866001,Information Technology,27,,
72,ICICIBANK,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,119047.5,119047.5,0.0,157.646294525,1648845.0,8244225.0,500.0,0.0,,,,0,0,0,0,0,0,0,119047.5,0.0,157.646294525,118889.853705475,Financial Services,27,,
73,BAJFINANCE,2021-01-01,2021-02-25,completed,1,1,True,True,323505.0,-605894.9999999992,1079399.999999999,63951.0761507,1534920.0,7674600.0,5000.0,4810.35,2021-01-28,4734.55,4734.55,1500,0,1500,0,0,0,0,-605894.9999999992,1079399.999999999,63951.0761507,409553.9238492999,Financial Services,55,-0.03792999999999991,-0.015757689149438203
74,GAIL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,154330.0,154330.0,0.0,197.3740367,1542629.0,7713145.0,115.0,0.0,,,,0,0,0,0,0,0,0,154330.0,0.0,197.3740367,154132.6259633,Oil Gas & Consumable Fuels,27,,
75,TECHM,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,126126.0,126126.0,0.0,165.61661474000002,1544928.0,7724640.0,920.0,0.0,,,,0,0,0,0,0,0,0,126126.0,0.0,165.61661474000002,125960.38338526,Information Technology,27,,
76,DIVISLAB,2021-01-01,2021-03-31,fo_exit,1,2,True,False,555019.08,180249.0800000002,420944.9200000011,41482.9366780852,1577070.0,7885350.0,3600.0,3429.65,2021-01-28,3463.6,3272.9,2200,0,0,2200,0,0,0,180249.0800000002,420944.9200000011,41482.9366780852,559711.063321916,Healthcare,89,-0.04731944444444447,-0.045704372166256
77,LT,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,106967.25,106967.25,0.0,144.04405382750002,1682841.0,8414205.0,1220.0,0.0,,,,0,0,0,0,0,0,0,106967.25,0.0,144.04405382750002,106823.2059461725,Capital Goods,27,,
78,SUNPHARMA,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,146736.8,146736.8,0.0,188.82416943199996,1564920.0,7824600.0,560.0,0.0,,,,0,0,0,0,0,0,0,146736.8,0.0,188.82416943199996,146547.975830568,Healthcare,27,,
79,ULTRACEMCO,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,129011.99999999999,129011.99999999999,0.0,168.86622188,1599584.0,7997920.0,5000.0,0.0,,,,0,0,0,0,0,0,0,129011.99999999999,0.0,168.86622188,128843.13377811998,Construction Materials,27,,
80,SBILIFE,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,56562.45,56562.45,0.0,87.2887530755,881685.0,4408425.0,840.0,0.0,,,,0,0,0,0,0,0,0,56562.45,0.0,87.2887530755,56475.161246924494,Financial Services,27,,
81,UPL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,161479.5,161479.5,0.0,205.424302205,1601054.0,8005270.0,440.0,0.0,,,,0,0,0,0,0,0,0,161479.5,0.0,205.424302205,161274.075697795,Chemicals,27,,
82,HDFCLIFE,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,116474.16,116474.16,0.0,154.7487394184,1689336.0,8446680.0,640.0,0.0,,,,0,0,0,0,0,0,0,116474.16,0.0,154.7487394184,116319.4112605816,Financial Services,27,,
83,TATAMOTORS,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,193398.72,193398.72,0.0,241.3650247328,1549944.0,7749720.0,170.0,0.0,,,,0,0,0,0,0,0,0,193398.72,0.0,241.3650247328,193157.3549752672,Automobile,27,,
84,BAJAJ-AUTO,2021-02-02,2021-02-25,put_expired_otm,1,0,False,False,104312.7,104312.7,0.0,141.055057073,1749510.0,8747550.0,3900.0,0.0,,,,0,0,0,0,0,0,0,104312.7,0.0,141.055057073,104171.644942927,Automobile,23,,
85,TATAMOTORS,2021-02-02,2021-02-25,put_expired_otm,1,0,False,False,120874.2,120874.2,0.0,159.703140458,1510215.0,7551075.0,265.0,0.0,,,,0,0,0,0,0,0,0,120874.2,0.0,159.703140458,120714.49685954199,Automobile,23,,
86,UPL,2021-02-02,2021-02-25,put_expired_otm,1,0,False,False,107926.78,107926.78,0.0,145.1244750122,1689324.0,8446620.0,500.0,0.0,,,,0,0,0,0,0,0,0,107926.78,0.0,145.1244750122,107781.6555249878,Chemicals,23,,
87,AXISBANK,2021-02-02,2021-02-25,put_expired_otm,1,0,False,False,132210.0,132210.0,0.0,172.46713789999998,1607880.0,8039400.0,670.0,0.0,,,,0,0,0,0,0,0,0,132210.0,0.0,172.46713789999998,132037.5328621,Financial Services,23,,
88,HEROMOTOCO,2021-02-02,2021-02-25,put_expired_otm,1,0,False,False,289048.5,289048.5,0.0,349.06572051500007,1700892.0,8504460.0,3150.0,0.0,,,,0,0,0,0,0,0,0,289048.5,0.0,349.06572051500007,288699.434279485,Automobile,23,,
89,COALINDIA,2021-03-02,2021-05-27,completed,1,2,True,True,504390.60000000003,-689459.4000000011,1036350.000000001,74118.659949594,1791720.0,8958600.0,145.0,128.1,2021-03-25,132.95,124.5,63000,0,63000,0,16800,0,1,-689459.4000000011,1036350.000000001,74118.659949594,272771.9400504059,Oil Gas & Consumable Fuels,86,-0.11655172413793102,-0.02810304449648704
90,ADANIPORTS,2021-03-02,2021-03-25,put_expired_otm,1,0,False,False,141985.0,141985.0,0.0,183.47369014999998,1624250.0,8121250.0,650.0,0.0,,,,0,0,0,0,0,0,0,141985.0,0.0,183.47369014999998,141801.52630985,Services,23,,
91,BPCL,2021-03-02,2021-05-27,completed,1,2,True,True,519304.5,-151915.5000000007,968220.0000000007,72184.8545810866,1755864.0,8779320.0,430.0,418.95,2021-03-25,424.2,403.95,19800,0,19800,0,0,0,0,-151915.5000000007,968220.0000000007,72184.8545810866,744119.6454189133,Oil Gas & Consumable Fuels,86,-0.02569767441860471,-0.03580379520229149
92,UPL,2021-03-02,2021-03-25,put_expired_otm,1,0,False,False,261612.0,261612.0,0.0,318.17249588000004,1745952.0,8729760.0,560.0,0.0,,,,0,0,0,0,0,0,0,261612.0,0.0,318.17249588000004,261293.82750412,Chemicals,23,,
93,GAIL,2021-03-02,2021-04-01,universe_removal_sale,1,1,True,False,475484.02,-561627.0,810562.9675000001,47932.377776399975,1798280.0,8991400.0,135.0,128.0,2021-03-25,131.8,131.8,67100,0,0,67100,0,0,0,-561627.0,810562.9675000001,47932.377776399975,201003.58972360007,Oil Gas & Consumable Fuels,30,-0.051851851851851816,0.02968750000000009
94,INDUSINDBK,2021-03-02,2021-05-27,completed,1,2,True,True,762547.5,321097.4999999994,441450.00000000064,73654.446002203,1784520.0,8922600.0,1000.0,957.8,2021-03-25,952.75,832.0,9000,0,9000,0,0,0,0,321097.4999999994,441450.00000000064,73654.446002203,688893.0539977971,Financial Services,86,-0.042200000000000015,-0.13134266026310293
