threshold,final_nav,total_pnl,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,avg_names_selected,n_puts_sold,assignment_rate,margin_call_liquidations,financing_cost,cash_interest_income,avg_margin_util
2.0,74914247.39457792,54914247.39457792,0.22540005833782817,0.2636382715487792,0.7205795446819571,1.0130068541391728,-0.42677109342436403,0.5281521213848929,8.294871794871796,295,0.22033898305084745,0,11859708.083910422,4990309.617006874,0.349542183653102
1.5,67375058.9312258,47375058.93122581,0.2055565121493863,0.2714792327891652,0.6461112052385892,0.9079757334906685,-0.41986247579956404,0.48958057458679843,10.628205128205128,286,0.22377622377622378,0,10990599.563975882,3774016.5769788558,0.359916734165246
1.0,46335337.70081808,26335337.700818077,0.138052657275759,0.2790212195282499,0.4254623190639993,0.5838803607857935,-0.42589590064593563,0.32414648055165884,12.935897435897436,248,0.2217741935483871,0,7089656.486426164,2051067.099314568,0.34629410894245555
0.5,49426647.55458563,29426647.55458563,0.14942226741870734,0.2809944463943863,0.46057956048702925,0.6328553581852442,-0.425268960623423,0.35135944838217625,15.23076923076923,279,0.2078853046594982,0,7524849.435486446,2185605.816648084,0.3575534837906569
