date,symbol,event,opening_cash,premium_received,margin_requirement,leveraged_requirement,stock_cash_flow,transaction_costs,interest_income,borrowing_cost,closing_cash,available_liquidity,required_liquidity,remaining_liquidity,lots_considered,lots_executed,lots_rejected,rejection_reason
2020-02-05,,cash_interest,9416308.049378432,0.0,0.0,0.0,0.0,0.0,1312.4785534578843,0.0,9417620.52793189,7711370.5279318895,0.0,7711370.5279318895,0,0,0,
2020-02-06,,cash_interest,9417620.52793189,0.0,0.0,0.0,0.0,0.0,1312.6614913932465,0.0,9418933.189423284,7712683.189423284,0.0,7712683.189423284,0,0,0,
2020-02-07,,cash_interest,9418933.189423284,0.0,0.0,0.0,0.0,0.0,1312.8444548271495,0.0,9420246.03387811,7713996.03387811,0.0,7713996.03387811,0,0,0,
2020-02-07,ONGC,option_sale,9420246.03387811,1845.0,0.0,111417.5,0.0,25.613227099999996,0.0,0.0,9422065.420651011,7713996.03387811,0.0,7713996.03387811,1,1,0,
2020-02-10,,cash_interest,9422065.420651011,0.0,0.0,0.0,0.0,0.0,3939.8431091146867,0.0,9426005.263760125,7719755.263760125,0.0,7719755.263760125,0,0,0,
2020-02-11,,cash_interest,9426005.263760125,0.0,0.0,0.0,0.0,0.0,1313.8301857364286,0.0,9427319.09394586,7721069.093945861,0.0,7721069.093945861,0,0,0,
2020-02-12,,cash_interest,9427319.09394586,0.0,0.0,0.0,0.0,0.0,1314.0133120671117,0.0,9428633.107257929,7722383.107257929,0.0,7722383.107257929,0,0,0,
2020-02-13,,cash_interest,9428633.107257929,0.0,0.0,0.0,0.0,0.0,1314.1964639225948,0.0,9429947.30372185,7723697.303721851,0.0,7723697.303721851,0,0,0,
2020-02-14,,cash_interest,9429947.30372185,0.0,0.0,0.0,0.0,0.0,1314.3796413064363,0.0,9431261.683363156,7725011.683363156,0.0,7725011.683363156,0,0,0,
2020-02-17,,cash_interest,9431261.683363156,0.0,0.0,0.0,0.0,0.0,3943.6885326665806,0.0,9435205.371895824,7728955.371895824,0.0,7728955.371895824,0,0,0,
2020-02-18,,cash_interest,9435205.371895824,0.0,0.0,0.0,0.0,0.0,1315.1125295758907,0.0,9436520.4844254,7730270.484425399,0.0,7730270.484425399,0,0,0,
2020-02-19,,cash_interest,9436520.4844254,0.0,0.0,0.0,0.0,0.0,1315.2958346442254,0.0,9437835.780260043,7731585.780260043,0.0,7731585.780260043,0,0,0,
2020-02-20,,cash_interest,9437835.780260043,0.0,0.0,0.0,0.0,0.0,1315.4791652622732,0.0,9439151.259425305,7732901.259425305,0.0,7732901.259425305,0,0,0,
2020-02-24,,cash_interest,9439151.259425305,0.0,0.0,0.0,0.0,0.0,5262.650085734383,0.0,9444413.909511039,7738163.909511039,0.0,7738163.909511039,0,0,0,
2020-02-25,,cash_interest,9444413.909511039,0.0,0.0,0.0,0.0,0.0,1316.3960483462306,0.0,9445730.305559386,7739480.305559386,0.0,7739480.305559386,0,0,0,
2020-02-26,,cash_interest,9445730.305559386,0.0,0.0,0.0,0.0,0.0,1316.579532315983,0.0,9447046.885091702,7740796.8850917015,0.0,7740796.8850917015,0,0,0,
2020-02-27,,cash_interest,9447046.885091702,0.0,0.0,0.0,0.0,0.0,1316.7630418603846,0.0,9448363.648133561,7742113.648133561,0.0,7742113.648133561,0,0,0,
2020-02-28,,cash_interest,9448363.648133561,0.0,0.0,0.0,0.0,0.0,1316.9465769829999,0.0,9449680.594710544,9449680.594710544,0.0,9449680.594710544,0,0,0,
2020-02-28,HINDALCO,option_sale,9449680.594710544,1400.0,0.0,681537.5,0.0,25.127651999999998,0.0,0.0,9451055.467058543,9449680.594710544,0.0,9449680.594710544,2,2,0,
2020-02-28,TATASTEEL,option_sale,9451055.467058543,21000.0,0.0,710343.75,0.0,46.51478,0.0,0.0,9472008.952278543,9451055.467058543,0.0,9451055.467058543,5,5,0,
2020-02-28,VEDL,option_sale,9472008.952278543,15925.0,0.0,693656.25,0.0,40.9770415,0.0,0.0,9487892.975237044,9472008.952278543,0.0,9472008.952278543,7,7,0,
2020-03-02,,cash_interest,9487892.975237044,0.0,0.0,0.0,0.0,0.0,3967.368946152202,0.0,9491860.344183195,9491860.344183195,0.0,9491860.344183195,0,0,0,
2020-03-02,HINDALCO,call_fill_rejected,9491860.344183195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9491860.344183195,9491860.344183195,0.0,9491860.344183195,0,0,0,participation_or_shares
2020-03-03,,cash_interest,9491860.344183195,0.0,0.0,0.0,0.0,0.0,1296.1005274497986,0.0,9493156.444710646,9493156.444710646,0.0,9493156.444710646,0,0,0,
2020-03-04,,cash_interest,9493156.444710646,0.0,0.0,0.0,0.0,0.0,1296.2775082013418,0.0,9494452.722218847,9494452.722218847,0.0,9494452.722218847,0,0,0,
2020-03-05,,cash_interest,9494452.722218847,0.0,0.0,0.0,0.0,0.0,1296.454513119364,0.0,9495749.176731966,9495749.176731966,0.0,9495749.176731966,0,0,0,
2020-03-06,,cash_interest,9591299.176731966,0.0,0.0,0.0,0.0,0.0,1309.6787638167546,0.0,9592608.855495783,9592608.855495783,0.0,9592608.855495783,0,0,0,
2020-03-09,,cash_interest,9592608.855495783,0.0,0.0,0.0,0.0,0.0,3929.57279597362,0.0,9596538.428291757,9596538.428291757,0.0,9596538.428291757,0,0,0,
2020-03-11,,cash_interest,9596538.428291757,0.0,0.0,0.0,0.0,0.0,2620.788352880374,0.0,9599159.216644637,9599159.216644637,0.0,9599159.216644637,0,0,0,
2020-03-12,,cash_interest,9599159.216644637,0.0,0.0,0.0,0.0,0.0,1310.7520414996518,0.0,9600469.968686137,9600469.968686137,0.0,9600469.968686137,0,0,0,
2020-03-13,,cash_interest,9600469.968686137,0.0,0.0,0.0,0.0,0.0,1310.931022895368,0.0,9601780.899709033,9601780.899709033,0.0,9601780.899709033,0,0,0,
2020-03-16,,cash_interest,9601780.899709033,0.0,0.0,0.0,0.0,0.0,3933.330086192245,0.0,9605714.229795225,9605714.229795225,0.0,9605714.229795225,0,0,0,
2020-03-17,,cash_interest,9605714.229795225,0.0,0.0,0.0,0.0,0.0,1311.6471195658944,0.0,9607025.876914792,9607025.876914792,0.0,9607025.876914792,0,0,0,
2020-03-18,,cash_interest,9607025.876914792,0.0,0.0,0.0,0.0,0.0,1311.8262231832944,0.0,9608337.703137975,9608337.703137975,0.0,9608337.703137975,0,0,0,
2020-03-19,,cash_interest,9608337.703137975,0.0,0.0,0.0,0.0,0.0,1312.0053512570478,0.0,9609649.708489232,9609649.708489232,0.0,9609649.708489232,0,0,0,
2020-03-20,,cash_interest,9609649.708489232,0.0,0.0,0.0,0.0,0.0,1312.1845037904945,0.0,9610961.892993022,9610961.892993022,0.0,9610961.892993022,0,0,0,
2020-03-23,,cash_interest,9610961.892993022,0.0,0.0,0.0,0.0,0.0,3937.0910423609216,0.0,9614898.984035382,9614898.984035382,0.0,9614898.984035382,0,0,0,
2020-03-24,,cash_interest,9635398.984035382,0.0,0.0,0.0,0.0,0.0,1315.700532093341,0.0,9636714.684567476,9636714.684567476,0.0,9636714.684567476,0,0,0,
2020-03-25,,cash_interest,9636714.684567476,0.0,0.0,0.0,0.0,0.0,1315.8801891986689,0.0,9638030.564756675,9638030.564756675,0.0,9638030.564756675,0,0,0,
2020-03-26,,cash_interest,9638030.564756675,0.0,0.0,0.0,0.0,0.0,1316.0598708359285,0.0,9639346.62462751,9639346.62462751,0.0,9639346.62462751,0,0,0,
2020-03-27,,cash_interest,9639346.62462751,0.0,0.0,0.0,0.0,0.0,1316.2395770084693,0.0,9640662.864204518,9640662.864204518,0.0,9640662.864204518,0,0,0,
2020-03-27,TATASTEEL,option_sale,9640662.864204518,4725.0,0.0,518550.0,0.0,28.7558255,0.0,0.0,9645359.10837902,9640662.864204518,0.0,9640662.864204518,3,3,0,
2020-03-27,KOTAKBANK,put_decision,9645359.10837902,236100.0,2680000.0,610975.0,0.0,0.0,0.0,0.0,9645359.10837902,9645359.10837902,611256.227598,9034102.88078102,5,5,0,
2020-03-30,,cash_interest,9645359.10837902,0.0,0.0,0.0,0.0,0.0,3951.1817202853767,0.0,9649310.290099304,8979310.290099304,0.0,8979310.290099304,0,0,0,
2020-03-30,TATASTEEL,option_sale,9649310.290099304,2250.0,0.0,474750.0,0.0,26.055155,0.0,0.0,9651534.234944304,9649310.290099304,0.0,9649310.290099304,2,2,0,
2020-03-30,KOTAKBANK,option_sale,9651534.234944304,309855.0,2680000.0,590550.0,0.0,361.70757890000004,0.0,0.0,9961027.527365405,9651534.234944304,360506.70757889934,9291027.527365405,5,5,0,
2020-03-31,,cash_interest,9961027.527365405,0.0,0.0,0.0,0.0,0.0,1360.1646636185578,0.0,9962387.692029024,9292387.692029024,0.0,9292387.692029024,0,0,0,
2020-04-01,,cash_interest,9962387.692029024,0.0,0.0,0.0,0.0,0.0,1360.3503922401358,0.0,9963748.042421265,9293748.042421265,0.0,9293748.042421265,0,0,0,
2020-04-03,,cash_interest,9963748.042421265,0.0,0.0,0.0,0.0,0.0,2257.048262036918,0.0,9966005.090683302,9296005.090683302,0.0,9296005.090683302,0,0,0,
2020-04-07,,cash_interest,9966005.090683302,0.0,0.0,0.0,0.0,0.0,4515.119084426722,0.0,9970520.209767729,9300520.209767729,0.0,9300520.209767729,0,0,0,
2020-04-08,,cash_interest,9970520.209767729,0.0,0.0,0.0,0.0,0.0,1129.291167101391,0.0,9971649.50093483,9301649.50093483,0.0,9301649.50093483,0,0,0,
2020-04-09,,cash_interest,9971649.50093483,0.0,0.0,0.0,0.0,0.0,1129.41907402232,0.0,9972778.920008853,9302778.920008853,0.0,9302778.920008853,0,0,0,
2020-04-13,,cash_interest,9972778.920008853,0.0,0.0,0.0,0.0,0.0,4518.187981721491,0.0,9977297.107990574,9307297.107990574,0.0,9307297.107990574,0,0,0,
2020-04-15,,cash_interest,9977297.107990574,0.0,0.0,0.0,0.0,0.0,2260.117478035279,0.0,9979557.22546861,9309557.22546861,0.0,9309557.22546861,0,0,0,
2020-04-16,,cash_interest,9979557.22546861,0.0,0.0,0.0,0.0,0.0,1130.3147267345146,0.0,9980687.540195344,9310687.540195344,0.0,9310687.540195344,0,0,0,
2020-04-17,,cash_interest,9980687.540195344,0.0,0.0,0.0,0.0,0.0,1130.4427495868924,0.0,9981817.982944932,9311817.982944932,0.0,9311817.982944932,0,0,0,
2020-04-20,,cash_interest,9981817.982944932,0.0,0.0,0.0,0.0,0.0,3391.712360818574,0.0,9985209.69530575,9315209.69530575,0.0,9315209.69530575,0,0,0,
2020-04-21,,cash_interest,9985209.69530575,0.0,0.0,0.0,0.0,0.0,1130.9549425031096,0.0,9986340.650248254,9316340.650248254,0.0,9316340.650248254,0,0,0,
2020-04-22,,cash_interest,9986340.650248254,0.0,0.0,0.0,0.0,0.0,1131.0830378682551,0.0,9987471.733286122,9317471.733286122,0.0,9317471.733286122,0,0,0,
2020-04-23,,cash_interest,9987471.733286122,0.0,0.0,0.0,0.0,0.0,1131.2111477418673,0.0,9988602.944433864,9318602.944433864,0.0,9318602.944433864,0,0,0,
2020-04-24,,cash_interest,9988602.944433864,0.0,0.0,0.0,0.0,0.0,1131.3392721255902,0.0,9989734.283705989,9319734.283705989,0.0,9319734.283705989,0,0,0,
2020-04-27,,cash_interest,9989734.283705989,0.0,0.0,0.0,0.0,0.0,3394.4022330632,0.0,9993128.685939051,9323128.685939051,0.0,9323128.685939051,0,0,0,
2020-04-28,,cash_interest,9993128.685939051,0.0,0.0,0.0,0.0,0.0,1131.8518712476887,0.0,9994260.5378103,9324260.5378103,0.0,9324260.5378103,0,0,0,
2020-04-29,,cash_interest,9994260.5378103,0.0,0.0,0.0,0.0,0.0,1131.9800682016867,0.0,9995392.5178785,9325392.5178785,0.0,9325392.5178785,0,0,0,
2020-04-30,,cash_interest,9995392.5178785,0.0,0.0,0.0,0.0,0.0,1132.1082796756577,0.0,9996524.626158176,9326524.626158176,0.0,9326524.626158176,0,0,0,
2020-04-30,UPL,put_decision,9996524.626158176,200069.99999999997,3240000.0,759982.5000000001,0.0,0.0,0.0,0.0,9996524.626158176,9996524.626158176,760224.4123826,9236300.213775575,9,9,0,
2020-04-30,TCS,put_decision,9996524.626158176,90649.99999999999,3360000.0,817337.5,0.0,0.0,0.0,0.0,9996524.626158176,9186524.626158176,817460.015467,8369064.610691176,7,7,0,
2020-04-30,RELIANCE,put_decision,9996524.626158176,112600.0,2800000.0,671850.0,0.0,0.0,0.0,0.0,9996524.626158176,8346524.626158176,671996.466868,7674528.159290176,4,4,0,
2020-04-30,INFY,put_decision,9996524.626158176,69600.0,3264000.0,798600.0,0.0,0.0,0.0,0.0,9996524.626158176,7646524.626158176,798699.546128,6847825.080030176,4,4,0,
2020-04-30,COALINDIA,put_decision,9996524.626158176,91125.0,3402000.0,827718.75,0.0,0.0,0.0,0.0,9996524.626158176,6830524.626158176,827841.7837775,6002682.842380676,9,9,0,
2020-04-30,HDFCBANK,put_decision,9996524.626158176,108675.0,3360000.0,812831.2500000001,0.0,0.0,0.0,0.0,9996524.626158176,5980024.626158176,812973.4339865,5167051.192171676,7,7,0,
2020-04-30,BHARTIARTL,put_decision,9996524.626158176,98565.75,2720970.0,655601.0625,0.0,0.0,0.0,0.0,9996524.626158176,5140024.626158176,655732.215475085,4484292.410683091,3,3,0,
2020-05-04,,cash_interest,9996524.626158176,0.0,0.0,0.0,0.0,0.0,4528.946022684988,0.0,10001053.572180862,4464311.072180862,0.0,4464311.072180862,0,0,0,
2020-05-04,UPL,option_sale,10001053.572180862,342356.22,3240000.0,722216.25,0.0,397.1722601396,0.0,0.0,10343012.619920723,10001053.572180862,468040.95226013847,9533012.619920723,9,9,0,
2020-05-04,TCS,option_sale,10343012.619920723,142471.875,3360000.0,803468.75,0.0,179.06246056250004,0.0,0.0,10485305.43246016,9533012.619920723,697707.1874605622,8835305.43246016,7,7,0,
2020-05-04,RELIANCE,option_sale,10485305.43246016,131137.6,2800000.0,666375.0,0.0,166.694726368,0.0,0.0,10616276.337733792,8835305.43246016,569029.0947263688,8266276.337733792,4,4,0,
2020-05-04,INFY,option_sale,10616276.337733792,151866.24,3264000.0,777060.0,0.0,189.3134037632,0.0,0.0,10767953.26433003,8266276.337733792,664323.0734037627,7601953.2643300295,4,4,0,
2020-05-04,COALINDIA,option_sale,10767953.26433003,146893.5,3402000.0,812835.0,0.0,183.88724933,0.0,0.0,10914662.8770807,7601953.2643300295,703790.3872493301,6898162.877080699,9,9,0,
2020-05-04,HDFCBANK,option_sale,10914662.8770807,260714.99999999997,3360000.0,773150.0,0.0,308.0869937,0.0,0.0,11175069.790087,6898162.877080699,579593.0869936999,6318569.790087,7,7,0,
2020-05-04,BHARTIARTL,option_sale,11175069.790087,86355.8136,2720970.0,658099.9125,0.0,117.82973668404799,0.0,0.0,11261307.773950316,6318569.790087,594004.5161366835,5724565.273950316,3,3,0,
2020-05-05,,cash_interest,11261307.773950316,0.0,0.0,0.0,0.0,0.0,1056.1687458656897,0.0,11262363.942696182,5725621.442696182,0.0,5725621.442696182,0,0,0,
2020-05-06,,cash_interest,11262363.942696182,0.0,0.0,0.0,0.0,0.0,1056.267801183432,0.0,11263420.210497366,5726677.710497366,0.0,5726677.710497366,0,0,0,
2020-05-07,,cash_interest,11263420.210497366,0.0,0.0,0.0,0.0,0.0,1056.366865791315,0.0,11264476.577363158,5727734.077363158,0.0,5727734.077363158,0,0,0,
2020-05-08,,cash_interest,11264476.577363158,0.0,0.0,0.0,0.0,0.0,1056.4659396902098,0.0,11265533.043302847,5728790.543302847,0.0,5728790.543302847,0,0,0,
2020-05-11,,cash_interest,11265533.043302847,0.0,0.0,0.0,0.0,0.0,3169.6950686429623,0.0,11268702.73837149,5731960.23837149,0.0,5731960.23837149,0,0,0,
2020-05-12,,cash_interest,11268702.73837149,0.0,0.0,0.0,0.0,0.0,1056.8623003315838,0.0,11269759.60067182,5733017.10067182,0.0,5733017.10067182,0,0,0,
2020-05-13,,cash_interest,11269759.60067182,0.0,0.0,0.0,0.0,0.0,1056.9614206959945,0.0,11270816.562092517,5734074.062092517,0.0,5734074.062092517,0,0,0,
2020-05-14,,cash_interest,11270816.562092517,0.0,0.0,0.0,0.0,0.0,1057.0605503566462,0.0,11271873.622642873,5734769.499142873,0.0,5734769.499142873,0,0,0,
2020-05-15,,cash_interest,11271873.622642873,0.0,0.0,0.0,0.0,0.0,1057.1596893144106,0.0,11272930.782332188,5735826.658832188,0.0,5735826.658832188,0,0,0,
2020-05-18,,cash_interest,11272930.782332188,0.0,0.0,0.0,0.0,0.0,3171.7765127104794,0.0,11276102.558844898,5738998.435344898,0.0,5738998.435344898,0,0,0,
2020-05-19,,cash_interest,11276102.558844898,0.0,0.0,0.0,0.0,0.0,1057.5563102339781,0.0,11277160.115155132,5740055.991655133,0.0,5740055.991655133,0,0,0,
2020-05-20,,cash_interest,11277160.115155132,0.0,0.0,0.0,0.0,0.0,1057.6554956877712,0.0,11278217.77065082,5741113.647150821,0.0,5741113.647150821,0,0,0,
2020-05-21,,cash_interest,11278217.77065082,0.0,0.0,0.0,0.0,0.0,1057.7546904439098,0.0,11279275.525341265,5742171.401841265,0.0,5742171.401841265,0,0,0,
2020-05-22,,cash_interest,11279275.525341265,0.0,0.0,0.0,0.0,0.0,1057.8538945032665,0.0,11280333.379235769,5743229.255735769,0.0,5743229.255735769,0,0,0,
2020-05-26,,cash_interest,11280333.379235769,0.0,0.0,0.0,0.0,0.0,4231.812431466854,0.0,11284565.191667236,5747461.068167237,0.0,5747461.068167237,0,0,0,
2020-05-27,,cash_interest,11284565.191667236,0.0,0.0,0.0,0.0,0.0,1058.3499985403548,0.0,11285623.541665778,5748519.418165778,0.0,5748519.418165778,0,0,0,
2020-05-28,,cash_interest,11285623.541665778,0.0,0.0,0.0,0.0,0.0,1058.4492584321083,0.0,11286681.99092421,5749577.86742421,0.0,5749577.86742421,0,0,0,
2020-05-28,UPL,put_assignment,11286681.99092421,0.0,3167910.0,791977.5,-3240000.0,13287.823199999999,0.0,0.0,8033394.167724209,6342894.167724209,0.0,6342894.167724209,0,0,0,
2020-05-28,HDFCBANK,put_assignment,8033394.167724209,0.0,3308375.0,827093.75,-3360000.0,13779.964800000002,0.0,0.0,4659614.202924209,3809114.2029242087,0.0,3809114.2029242087,0,0,0,
2020-05-28,COALINDIA,put_assignment,4659614.202924209,0.0,3253770.0,813442.5,-3402000.0,13952.21436,0.0,0.0,1243661.9885642086,1243661.9885642086,0.0,1243661.9885642086,0,0,0,
2020-05-29,,cash_interest,1243661.9885642086,0.0,0.0,0.0,0.0,0.0,116.63982097897373,0.0,1243778.6283851876,1243778.6283851876,0.0,1243778.6283851876,0,0,0,
2020-05-29,COALINDIA,option_sale,1243778.6283851876,137416.5,0.0,823162.5000000001,0.0,173.54613647000002,0.0,0.0,1381021.5822487175,1243778.6283851876,0.0,1243778.6283851876,9,9,0,
2020-05-29,HDFCBANK,option_sale,1381021.5822487175,87871.7,0.0,810162.5,0.0,119.483841606,0.0,0.0,1468773.7984071115,1381021.5822487175,0.0,1381021.5822487175,7,7,0,
