date,symbol,mark_value
2020-02-05,DRREDDY,-34437.5
2020-02-05,BAJFINANCE,-8250.0
2020-02-06,TATASTEEL,3418875.0
2020-02-06,VEDL,3443475.0
2020-02-06,ONGC,439725.0
2020-02-06,HINDALCO,3350375.0
2020-02-06,DRREDDY,-28375.0
2020-02-06,BAJFINANCE,-6937.5
2020-02-07,TATASTEEL,3404250.0
2020-02-07,VEDL,3464300.0
2020-02-07,ONGC,445670.0
2020-02-07,HINDALCO,3398500.0
2020-02-07,DRREDDY,-21500.0
2020-02-07,BAJFINANCE,-6075.0
2020-02-10,TATASTEEL,3291000.0
2020-02-10,VEDL,3387125.0000000005
2020-02-10,ONGC,433575.0
2020-02-10,HINDALCO,3311875.0
2020-02-10,DRREDDY,-24062.5
2020-02-10,BAJFINANCE,-4350.0
2020-02-11,TATASTEEL,3295125.0
2020-02-11,VEDL,3403050.0
2020-02-11,ONGC,436035.0
2020-02-11,HINDALCO,3355625.0
2020-02-11,DRREDDY,-17437.5
2020-02-11,BAJFINANCE,-3937.5
2020-02-12,TATASTEEL,3322500.0
2020-02-12,VEDL,3421425.0000000005
2020-02-12,ONGC,436035.0
2020-02-12,HINDALCO,3360000.0
2020-02-12,DRREDDY,-14437.5
2020-02-12,BAJFINANCE,-4012.4999999999995
2020-02-13,TATASTEEL,3284250.0
2020-02-13,VEDL,3444700.0
2020-02-13,ONGC,430295.0
2020-02-13,HINDALCO,3388875.0
2020-02-13,DRREDDY,-9375.0
2020-02-13,BAJFINANCE,-2887.5
2020-02-14,TATASTEEL,3243750.0
2020-02-14,VEDL,3423875.0
2020-02-14,ONGC,422505.0
2020-02-14,HINDALCO,3375750.0
2020-02-14,DRREDDY,-6875.0
2020-02-14,BAJFINANCE,-3112.5000000000005
2020-02-17,TATASTEEL,3262500.0
2020-02-17,VEDL,3448375.0
2020-02-17,ONGC,409385.0
2020-02-17,HINDALCO,3318875.0
2020-02-17,DRREDDY,-6812.5
2020-02-17,BAJFINANCE,-2887.5
2020-02-18,TATASTEEL,3226125.0
2020-02-18,VEDL,3421425.0000000005
2020-02-18,ONGC,406720.0
2020-02-18,HINDALCO,3220875.0
2020-02-18,DRREDDY,-6000.0
2020-02-18,BAJFINANCE,-2100.0
2020-02-19,TATASTEEL,3240000.0
2020-02-19,VEDL,3467975.0
2020-02-19,ONGC,416560.0
2020-02-19,HINDALCO,3285625.0
2020-02-19,DRREDDY,-4437.5
2020-02-19,BAJFINANCE,-1387.5
2020-02-20,TATASTEEL,3317250.0
2020-02-20,VEDL,3469200.0
2020-02-20,ONGC,421275.0
2020-02-20,HINDALCO,3319750.0
2020-02-20,DRREDDY,-4312.5
2020-02-20,BAJFINANCE,-1687.5
2020-02-24,TATASTEEL,3112875.0
2020-02-24,VEDL,3257274.9999999995
2020-02-24,ONGC,401800.0
2020-02-24,HINDALCO,3130750.0
2020-02-24,DRREDDY,-6125.0
2020-02-24,BAJFINANCE,-900.0
2020-02-25,TATASTEEL,3158250.0
2020-02-25,VEDL,3247474.9999999995
2020-02-25,ONGC,399750.0
2020-02-25,HINDALCO,3051125.0
2020-02-25,DRREDDY,-7687.5
2020-02-25,BAJFINANCE,-937.5
2020-02-26,TATASTEEL,3121875.0
2020-02-26,VEDL,3189900.0
2020-02-26,ONGC,392575.0
2020-02-26,HINDALCO,2972375.0
2020-02-26,DRREDDY,-4937.5
2020-02-26,BAJFINANCE,-337.5
2020-02-27,TATASTEEL,3096000.0
2020-02-27,VEDL,3198475.0000000005
2020-02-27,ONGC,382735.0
2020-02-27,HINDALCO,2946125.0
2020-02-28,TATASTEEL,2841375.0
2020-02-28,VEDL,2774625.0
2020-02-28,ONGC,376995.0
2020-02-28,HINDALCO,2726150.0
2020-03-02,TATASTEEL,2716875.0
2020-03-02,VEDL,2706025.0
2020-03-02,ONGC,365310.0
2020-03-02,HINDALCO,2618525.0
2020-03-03,TATASTEEL,2888250.0
2020-03-03,VEDL,2911825.0
2020-03-03,ONGC,382735.0
2020-03-03,HINDALCO,2786000.0
2020-03-04,TATASTEEL,2816625.0
2020-03-04,VEDL,2910600.0
2020-03-04,ONGC,380480.0
2020-03-04,HINDALCO,2809100.0
2020-03-05,TATASTEEL,2808375.0
2020-03-05,VEDL,2855475.0
2020-03-05,ONGC,379660.0
2020-03-05,HINDALCO,2719150.0
2020-03-06,TATASTEEL,2629500.0
2020-03-06,VEDL,2709700.0
2020-03-06,ONGC,362850.0
2020-03-06,HINDALCO,2625350.0
2020-03-09,TATASTEEL,2411250.0
2020-03-09,VEDL,2316475.0
2020-03-09,ONGC,305655.0
2020-03-09,HINDALCO,2508625.0
2020-03-11,TATASTEEL,2244000.0
2020-03-11,VEDL,2247875.0
2020-03-11,ONGC,293970.0
2020-03-11,HINDALCO,2411150.0
2020-03-12,TATASTEEL,2151375.0
2020-03-12,VEDL,1951424.9999999998
2020-03-12,ONGC,256250.0
2020-03-12,HINDALCO,2101750.0
2020-03-13,TATASTEEL,2443500.0
2020-03-13,VEDL,2053100.0
2020-03-13,ONGC,270190.0
2020-03-13,HINDALCO,2228975.0
2020-03-16,TATASTEEL,2166000.0
2020-03-16,VEDL,1828924.9999999998
2020-03-16,ONGC,246615.0
2020-03-16,HINDALCO,2022125.0
2020-03-17,TATASTEEL,2116125.0
2020-03-17,VEDL,1833825.0
2020-03-17,ONGC,246000.0
2020-03-17,HINDALCO,2018100.0
2020-03-18,TATASTEEL,2102625.0
2020-03-18,VEDL,1784825.0
2020-03-18,ONGC,279415.0
2020-03-18,HINDALCO,1909950.0
2020-03-19,TATASTEEL,2037000.0000000002
2020-03-19,VEDL,1696624.9999999998
2020-03-19,ONGC,250305.0
2020-03-19,HINDALCO,1744225.0
2020-03-20,TATASTEEL,2231625.0
2020-03-20,VEDL,1847300.0
2020-03-20,ONGC,296635.0
2020-03-20,HINDALCO,1845550.0
2020-03-23,TATASTEEL,2032124.9999999998
2020-03-23,VEDL,1533700.0
2020-03-23,ONGC,247640.0
2020-03-23,HINDALCO,1537900.0
2020-03-24,TATASTEEL,2038874.9999999998
2020-03-24,VEDL,1537375.0
2020-03-24,ONGC,256250.0
2020-03-24,HINDALCO,1552775.0
2020-03-25,TATASTEEL,2150625.0
2020-03-25,VEDL,1571675.0
2020-03-25,ONGC,252355.0
2020-03-25,HINDALCO,1654275.0
2020-03-26,TATASTEEL,2133375.0
2020-03-26,VEDL,1612100.0
2020-03-26,ONGC,265475.0
2020-03-26,HINDALCO,1654625.0
2020-03-27,TATASTEEL,2074200.0
2020-03-27,VEDL,1561875.0
2020-03-27,ONGC,264245.0
2020-03-27,HINDALCO,1602125.0
2020-03-30,TATASTEEL,1899000.0
2020-03-30,VEDL,1507975.0
2020-03-30,ONGC,259735.0
2020-03-30,HINDALCO,1554000.0
2020-03-30,KOTAKBANK,-317800.0
2020-03-31,TATASTEEL,2015625.0000000002
2020-03-31,VEDL,1585150.0
2020-03-31,ONGC,280030.0
2020-03-31,HINDALCO,1674750.0
2020-03-31,KOTAKBANK,-278500.0
2020-04-01,TATASTEEL,1992000.0000000002
2020-04-01,VEDL,1534925.0
2020-04-01,ONGC,269575.0
2020-04-01,HINDALCO,1603875.0
2020-04-01,KOTAKBANK,-405800.0
2020-04-03,TATASTEEL,1900500.0
2020-04-03,VEDL,1538600.0
2020-04-03,ONGC,286385.0
2020-04-03,HINDALCO,1554000.0
2020-04-03,KOTAKBANK,-424100.0
2020-04-07,TATASTEEL,2067000.0
2020-04-07,VEDL,1635375.0
2020-04-07,ONGC,298890.0
2020-04-07,HINDALCO,1819125.0
2020-04-07,KOTAKBANK,-395500.0
2020-04-08,TATASTEEL,2054625.0
2020-04-08,VEDL,1722350.0
2020-04-08,ONGC,305245.0
2020-04-08,HINDALCO,1764875.0
2020-04-08,KOTAKBANK,-399000.0
2020-04-09,TATASTEEL,2131875.0
2020-04-09,VEDL,1881600.0
2020-04-09,ONGC,316930.0
2020-04-09,HINDALCO,1882125.0
2020-04-09,KOTAKBANK,-281500.0
2020-04-13,TATASTEEL,2114625.0
2020-04-13,VEDL,1918350.0
2020-04-13,ONGC,307705.0
2020-04-13,HINDALCO,1991500.0
2020-04-13,KOTAKBANK,-271000.0
2020-04-15,TATASTEEL,2136000.0
2020-04-15,VEDL,1925699.9999999998
2020-04-15,ONGC,304835.0
2020-04-15,HINDALCO,2014250.0
2020-04-15,KOTAKBANK,-379500.0
2020-04-16,TATASTEEL,2164125.0
2020-04-16,VEDL,2026150.0
2020-04-16,ONGC,309345.0
2020-04-16,HINDALCO,2109625.0
2020-04-16,KOTAKBANK,-406200.0
2020-04-17,TATASTEEL,2197875.0
2020-04-17,VEDL,2060449.9999999998
2020-04-17,ONGC,312830.0
2020-04-17,HINDALCO,2172625.0
2020-04-17,KOTAKBANK,-385600.0
2020-04-20,TATASTEEL,2146125.0
2020-04-20,VEDL,1995525.0
2020-04-20,ONGC,303400.0
2020-04-20,HINDALCO,2037875.0
2020-04-20,KOTAKBANK,-355000.0
2020-04-21,TATASTEEL,1993500.0
2020-04-21,VEDL,1922025.0
2020-04-21,ONGC,284335.0
2020-04-21,HINDALCO,1874250.0
2020-04-21,KOTAKBANK,-431400.0
2020-04-22,TATASTEEL,2011500.0000000002
2020-04-22,VEDL,1864449.9999999998
2020-04-22,ONGC,267935.0
2020-04-22,HINDALCO,1895250.0
2020-04-22,KOTAKBANK,-380000.0
2020-04-23,TATASTEEL,2026500.0
2020-04-23,VEDL,1901199.9999999998
2020-04-23,ONGC,276135.0
2020-04-23,HINDALCO,1946875.0
2020-04-23,KOTAKBANK,-230500.0
2020-04-24,TATASTEEL,2006250.0
2020-04-24,VEDL,1909775.0
2020-04-24,ONGC,277160.0
2020-04-24,HINDALCO,1813875.0
2020-04-24,KOTAKBANK,-235500.0
2020-04-27,TATASTEEL,2036999.9999999998
2020-04-27,VEDL,1922025.0
2020-04-27,ONGC,280645.0
2020-04-27,HINDALCO,1893500.0
2020-04-27,KOTAKBANK,-106500.0
2020-04-28,TATASTEEL,2051250.0
2020-04-28,VEDL,1882824.9999999998
2020-04-28,ONGC,283720.0
2020-04-28,HINDALCO,1903125.0
2020-04-28,KOTAKBANK,-66200.0
2020-04-29,TATASTEEL,2119500.0
2020-04-29,VEDL,1939175.0000000002
2020-04-29,ONGC,289050.0
2020-04-29,HINDALCO,2035250.0
2020-04-29,KOTAKBANK,-42900.0
2020-04-30,TATASTEEL,2237250.0
2020-04-30,VEDL,2193975.0
2020-04-30,ONGC,327590.0
2020-04-30,HINDALCO,2278500.0
2020-05-04,TATASTEEL,2052000.0000000002
2020-05-04,VEDL,1958775.0
2020-05-04,ONGC,313855.0
2020-05-04,HINDALCO,2028250.0
2020-05-04,UPL,-351135.0
2020-05-04,TCS,-146125.0
2020-05-04,RELIANCE,-134500.0
2020-05-04,INFY,-155760.0
2020-05-04,COALINDIA,-150660.0
2020-05-04,HDFCBANK,-267400.0
2020-05-04,BHARTIARTL,-88570.34999999999
2020-05-05,TATASTEEL,2044874.9999999998
2020-05-05,VEDL,1933050.0000000002
2020-05-05,ONGC,321645.0
2020-05-05,HINDALCO,2028250.0
2020-05-05,UPL,-339390.0
2020-05-05,TCS,-134575.0
2020-05-05,RELIANCE,-106100.0
2020-05-05,INFY,-147600.0
2020-05-05,COALINDIA,-208980.0
2020-05-05,HDFCBANK,-279825.0
2020-05-05,BHARTIARTL,-80518.5
2020-05-06,TATASTEEL,2083125.0
2020-05-06,VEDL,1946525.0
2020-05-06,ONGC,324925.0
2020-05-06,HINDALCO,2075500.0
2020-05-06,UPL,-364905.0
2020-05-06,TCS,-151375.0
2020-05-06,RELIANCE,-96100.0
2020-05-06,INFY,-159840.0
2020-05-06,COALINDIA,-264870.0
2020-05-06,HDFCBANK,-193725.0
2020-05-06,BHARTIARTL,-55807.65
2020-05-07,TATASTEEL,2068875.0000000002
2020-05-07,VEDL,1924475.0
2020-05-07,ONGC,309960.0
2020-05-07,HINDALCO,2058875.0
2020-05-07,UPL,-405000.0
2020-05-07,TCS,-159512.5
2020-05-07,RELIANCE,-63200.0
2020-05-07,INFY,-161280.0
2020-05-07,COALINDIA,-309825.0
2020-05-07,HDFCBANK,-227675.0
2020-05-07,BHARTIARTL,-67746.59999999999
2020-05-08,TATASTEEL,2046749.9999999998
2020-05-08,VEDL,1896300.0000000002
2020-05-08,ONGC,311600.0
2020-05-08,HINDALCO,2049250.0
2020-05-08,UPL,-400140.0
2020-05-08,TCS,-145075.0
2020-05-08,RELIANCE,-33800.0
2020-05-08,INFY,-124320.0
2020-05-08,COALINDIA,-324405.0
2020-05-08,HDFCBANK,-224875.0
2020-05-08,BHARTIARTL,-56640.6
2020-05-11,TATASTEEL,2071500.0
2020-05-11,VEDL,1950199.9999999998
2020-05-11,ONGC,315905.0
2020-05-11,HINDALCO,2095625.0
2020-05-11,UPL,-328455.0
2020-05-11,TCS,-105700.0
2020-05-11,RELIANCE,-25600.0
2020-05-11,INFY,-99360.0
2020-05-11,COALINDIA,-307395.0
2020-05-11,HDFCBANK,-235375.0
2020-05-11,BHARTIARTL,-39426.299999999996
2020-05-12,TATASTEEL,2054625.0
2020-05-12,VEDL,2181725.0
2020-05-12,ONGC,312830.0
2020-05-12,HINDALCO,2119250.0
2020-05-12,UPL,-328050.0
2020-05-12,TCS,-90475.0
2020-05-12,RELIANCE,-58000.0
2020-05-12,INFY,-87600.0
2020-05-12,COALINDIA,-371790.0
2020-05-12,HDFCBANK,-275100.0
2020-05-12,BHARTIARTL,-21379.05
2020-05-13,TATASTEEL,2074125.0
2020-05-13,VEDL,2211125.0
2020-05-13,ONGC,320620.0
2020-05-13,HINDALCO,2162125.0
2020-05-13,UPL,-267300.0
2020-05-13,TCS,-88025.0
2020-05-13,RELIANCE,-58000.0
2020-05-13,INFY,-80640.0
2020-05-13,COALINDIA,-255150.0
2020-05-13,HDFCBANK,-211925.0
2020-05-13,BHARTIARTL,-19990.8
2020-05-14,TATASTEEL,2014125.0
2020-05-14,VEDL,2184175.0
2020-05-14,ONGC,312215.0
2020-05-14,HINDALCO,2051000.0
2020-05-14,UPL,-251505.0
2020-05-14,TCS,-129762.50000000001
2020-05-14,RELIANCE,-58000.0
2020-05-14,INFY,-184080.0
2020-05-14,COALINDIA,-315900.0
2020-05-14,HDFCBANK,-303100.0
2020-05-14,BHARTIARTL,-28875.600000000002
2020-05-15,TATASTEEL,2050875.0
2020-05-15,VEDL,2277275.0
2020-05-15,ONGC,312215.0
2020-05-15,HINDALCO,2086875.0
2020-05-15,UPL,-301320.0
2020-05-15,TCS,-121450.00000000001
2020-05-15,RELIANCE,-58000.0
2020-05-15,INFY,-193440.0
2020-05-15,COALINDIA,-277020.0
2020-05-15,HDFCBANK,-310975.0
2020-05-15,BHARTIARTL,-18324.899999999998
2020-05-18,TATASTEEL,1999500.0000000002
2020-05-18,VEDL,2266250.0
2020-05-18,ONGC,298890.0
2020-05-18,HINDALCO,2018625.0
2020-05-18,UPL,-302535.0
2020-05-18,TCS,-79012.5
2020-05-18,RELIANCE,-58000.0
2020-05-18,INFY,-147360.0
2020-05-18,COALINDIA,-465344.99999999994
2020-05-18,HDFCBANK,-471100.0
2020-05-18,BHARTIARTL,-24433.2
2020-05-19,TATASTEEL,2040000.0
2020-05-19,VEDL,2205000.0
2020-05-19,ONGC,316315.0
2020-05-19,HINDALCO,2052750.0
2020-05-19,UPL,-525285.0
2020-05-19,TCS,-59412.50000000001
2020-05-19,RELIANCE,-58000.0
2020-05-19,INFY,-105600.0
2020-05-19,COALINDIA,-409455.00000000006
2020-05-19,HDFCBANK,-477574.99999999994
2020-05-19,BHARTIARTL,-6385.95
2020-05-20,TATASTEEL,2124000.0
2020-05-20,VEDL,2169475.0
2020-05-20,ONGC,319800.0
2020-05-20,HINDALCO,2114000.0
2020-05-20,UPL,-383940.0
2020-05-20,TCS,-45762.5
2020-05-20,RELIANCE,-58000.0
2020-05-20,INFY,-93600.0
2020-05-20,COALINDIA,-385155.0
2020-05-20,HDFCBANK,-353850.0
2020-05-20,BHARTIARTL,-3331.7999999999997
2020-05-21,TATASTEEL,2127750.0
2020-05-21,VEDL,2209900.0
2020-05-21,ONGC,315700.0
2020-05-21,HINDALCO,2266250.0
2020-05-21,UPL,-310230.0
2020-05-21,TCS,-21175.0
2020-05-21,RELIANCE,-58000.0
2020-05-21,INFY,-80400.0
2020-05-21,COALINDIA,-379080.0
2020-05-21,HDFCBANK,-370300.0
2020-05-21,BHARTIARTL,-1665.8999999999999
2020-05-22,TATASTEEL,2058375.0
2020-05-22,VEDL,2182950.0
2020-05-22,ONGC,312215.0
2020-05-22,HINDALCO,2184875.0
2020-05-22,UPL,-174150.0
2020-05-22,TCS,-7262.500000000001
2020-05-22,RELIANCE,-58000.0
2020-05-22,INFY,-29040.0
2020-05-22,COALINDIA,-377865.0
2020-05-22,HDFCBANK,-450800.00000000006
2020-05-22,BHARTIARTL,-555.3000000000001
2020-05-26,TATASTEEL,2103375.0
2020-05-26,VEDL,2153550.0
2020-05-26,ONGC,315700.0
2020-05-26,HINDALCO,2259250.0
2020-05-26,UPL,-283905.0
2020-05-26,TCS,-21525.0
2020-05-26,RELIANCE,-58000.0
2020-05-26,INFY,-33120.0
2020-05-26,COALINDIA,-306180.0
2020-05-26,HDFCBANK,-374325.0
2020-05-26,BHARTIARTL,-832.9499999999999
2020-05-27,TATASTEEL,2159625.0
2020-05-27,VEDL,2153550.0
2020-05-27,ONGC,319595.0
2020-05-27,HINDALCO,2332750.0
2020-05-27,UPL,-122310.0
2020-05-27,TCS,-1312.5
2020-05-27,RELIANCE,-58000.0
2020-05-27,INFY,-2160.0
2020-05-27,COALINDIA,-230850.0
2020-05-27,HDFCBANK,-243425.0
2020-05-27,BHARTIARTL,-277.65000000000003
2020-05-28,TATASTEEL,2216250.0
2020-05-28,VEDL,2203775.0
2020-05-28,ONGC,323285.0
2020-05-28,HINDALCO,2422000.0
2020-05-28,UPL,3167910.0
2020-05-28,COALINDIA,3253770.0
2020-05-28,HDFCBANK,3308375.0
2020-05-29,TATASTEEL,2214000.0
2020-05-29,VEDL,2258900.0
2020-05-29,ONGC,341120.0
2020-05-29,HINDALCO,2429875.0
2020-05-29,UPL,3108780.0
2020-05-29,COALINDIA,3292650.0000000005
2020-05-29,HDFCBANK,3240650.0
2020-06-01,TATASTEEL,2364000.0
2020-06-01,VEDL,2294425.0
2020-06-01,ONGC,344195.0
2020-06-01,HINDALCO,2435125.0
2020-06-01,UPL,3182085.0
2020-06-01,COALINDIA,3330315.0000000005
2020-06-01,HDFCBANK,3306100.0
2020-06-01,HEROMOTOCO,-124959.99999999999
2020-06-01,ADANIPORTS,-46500.0
2020-06-02,TATASTEEL,2395500.0
2020-06-02,VEDL,2374050.0
2020-06-02,ONGC,345630.0
2020-06-02,HINDALCO,2470125.0
2020-06-02,UPL,3206385.0
2020-06-02,COALINDIA,3280500.0
2020-06-02,HDFCBANK,3323600.0
2020-06-02,HEROMOTOCO,-133520.0
2020-06-02,ADANIPORTS,-36000.0
2020-06-03,TATASTEEL,2380500.0
2020-06-03,VEDL,2369150.0
2020-06-03,ONGC,353830.0
2020-06-03,HINDALCO,2508625.0
2020-06-03,UPL,3179250.0
2020-06-03,COALINDIA,3258629.9999999995
2020-06-03,HDFCBANK,3351075.0
2020-06-03,HEROMOTOCO,-137520.0
2020-06-03,ADANIPORTS,-34500.0
2020-06-04,TATASTEEL,2399625.0
2020-06-04,VEDL,2557800.0
2020-06-04,ONGC,348090.0
2020-06-04,HINDALCO,2496375.0
2020-06-04,UPL,3194235.0
2020-06-04,COALINDIA,3256200.0
2020-06-04,HDFCBANK,3324825.0
2020-06-04,HEROMOTOCO,-117359.99999999999
2020-06-04,ADANIPORTS,-36000.0
2020-06-05,TATASTEEL,2542125.0
2020-06-05,VEDL,2579850.0
2020-06-05,ONGC,356495.0
2020-06-05,HINDALCO,2611875.0
2020-06-05,UPL,3237975.0
2020-06-05,COALINDIA,3296295.0
2020-06-05,HDFCBANK,3359999.9999999995
2020-06-05,HEROMOTOCO,-105040.00000000001
2020-06-05,ADANIPORTS,-30000.0
2020-06-08,TATASTEEL,2502000.0
2020-06-08,VEDL,2574950.0
2020-06-08,ONGC,372895.0
2020-06-08,HINDALCO,2561125.0
2020-06-08,UPL,3242025.0
2020-06-08,COALINDIA,3315734.9999999995
2020-06-08,HDFCBANK,3334275.0
2020-06-08,HEROMOTOCO,-92800.0
2020-06-08,ADANIPORTS,-29000.0
2020-06-09,TATASTEEL,2491500.0
2020-06-09,VEDL,2562700.0
2020-06-09,ONGC,369000.0
2020-06-09,HINDALCO,2495500.0
2020-06-09,UPL,3165480.0
2020-06-09,COALINDIA,3293865.0000000005
2020-06-09,HDFCBANK,3296475.0
2020-06-09,HEROMOTOCO,-86240.0
2020-06-09,ADANIPORTS,-27000.0
2020-06-10,TATASTEEL,2430000.0
2020-06-10,VEDL,2599450.0
2020-06-10,ONGC,361825.0
2020-06-10,HINDALCO,2571625.0
2020-06-10,UPL,3207195.0
2020-06-10,COALINDIA,3263489.9999999995
2020-06-10,HDFCBANK,3303650.0
2020-06-10,HEROMOTOCO,-113200.0
2020-06-10,ADANIPORTS,-22000.0
2020-06-11,TATASTEEL,2348625.0
2020-06-11,VEDL,2475725.0
2020-06-11,ONGC,356290.0
2020-06-11,HINDALCO,2527000.0
2020-06-11,UPL,3195855.0
2020-06-11,COALINDIA,3245264.9999999995
2020-06-11,HDFCBANK,3272850.0
2020-06-11,HEROMOTOCO,-96640.0
2020-06-11,ADANIPORTS,-32000.0
2020-06-12,TATASTEEL,2382000.0
2020-06-12,VEDL,2530850.0
2020-06-12,ONGC,343990.0
2020-06-12,HINDALCO,2555875.0
2020-06-12,UPL,3179250.0
2020-06-12,COALINDIA,3206385.0
2020-06-12,HDFCBANK,3311700.0
2020-06-12,HEROMOTOCO,-55520.00000000001
2020-06-12,ADANIPORTS,-21500.0
2020-06-15,TATASTEEL,2296500.0
2020-06-15,VEDL,2508800.0
2020-06-15,ONGC,344810.0
2020-06-15,HINDALCO,2551500.0
2020-06-15,UPL,3148065.0
2020-06-15,COALINDIA,3162645.0
2020-06-15,HDFCBANK,3242575.0
2020-06-15,HEROMOTOCO,-63200.0
2020-06-15,ADANIPORTS,-34500.0
2020-06-16,TATASTEEL,2317125.0
2020-06-16,VEDL,2544325.0
2020-06-16,ONGC,343990.0
2020-06-16,HINDALCO,2626750.0
2020-06-16,UPL,3199500.0
2020-06-16,COALINDIA,3155355.0
2020-06-16,HDFCBANK,3337075.0
2020-06-16,HEROMOTOCO,-45200.0
2020-06-16,ADANIPORTS,-25500.0
2020-06-17,TATASTEEL,2311500.0
2020-06-17,VEDL,2501450.0
2020-06-17,ONGC,345220.0
2020-06-17,HINDALCO,2590000.0
2020-06-17,UPL,3230685.0
2020-06-17,COALINDIA,3123764.9999999995
2020-06-17,HDFCBANK,3327275.0
2020-06-17,HEROMOTOCO,-46560.0
2020-06-17,ADANIPORTS,-27500.0
2020-06-18,TATASTEEL,2385750.0
2020-06-18,VEDL,2621500.0
2020-06-18,ONGC,342760.0
2020-06-18,HINDALCO,2639000.0
2020-06-18,UPL,3265920.0
2020-06-18,COALINDIA,3279285.0
2020-06-18,HDFCBANK,3402700.0
2020-06-18,HEROMOTOCO,-34000.0
2020-06-18,ADANIPORTS,-12000.0
2020-06-19,TATASTEEL,2404125.0
2020-06-19,VEDL,2578625.0
2020-06-19,ONGC,351575.0
2020-06-19,HINDALCO,2643375.0
2020-06-19,UPL,3297915.0
2020-06-19,COALINDIA,3289005.0
2020-06-19,HDFCBANK,3418624.9999999995
