cycle_id,symbol,start,end,status,n_puts,n_calls,assigned,called_away,premium,option_pnl,stock_pnl,costs,max_margin_lev,max_margin_unlev,put_strike,assign_fsp,assign_date,first_call_spot,min_spot_while_held,shares_assigned,shares_ca_delta,shares_called_away,shares_sold,cash_settled,stopped_out,stop_level,max_uncovered_at_call,residual_after_call_away,n_call_topups,option_pnl_t,stock_pnl_t,costs_t,total_pnl,sector,duration_days,assignment_gap_pct,drawdown_while_held_pct
11,INFY,2020-05-04,2020-05-28,put_expired_otm,1,0,False,False,151866.24,151866.24,0.0,189.3134037632,652368.0,3261840.0,680.0,0.0,,,,0,0,0,0,False,False,572.645,0,0,0,151866.24,0.0,189.3134037632,151676.9265962368,Information Technology,24,,
12,COALINDIA,2020-05-04,2020-06-25,completed,1,1,True,True,315900.0,140400.0,175500.0,30885.600734,751680.0,3758400.0,140.0,133.9,2020-05-28,141.3,129.45,27000,0,27000,0,False,False,120.95500000000001,0,0,0,140400.0,175500.0,30885.600734,285014.399266,Oil Gas & Consumable Fuels,52,-0.04357142857142848,-0.03323375653472749
13,HDFCBANK,2020-05-04,2020-06-25,completed,1,1,True,True,398384.8,144384.8,334000.0,32502.458576064,786880.0,3934400.0,960.0,945.25,2020-05-28,951.65,949.85,4000,0,4000,0,False,False,784.55,0,0,0,144384.8,334000.0,32502.458576064,445882.34142393596,Financial Services,52,-0.015364583333333348,0.004866437450409933
14,BHARTIARTL,2020-05-04,2020-05-28,put_expired_otm,1,0,False,False,115141.0848,115141.0848,0.0,149.23964891206398,725517.96,3627589.8,490.0,0.0,,,,0,0,0,0,False,False,452.625,0,0,0,115141.0848,0.0,149.23964891206398,114991.84515108794,Telecommunication,24,,
15,HEROMOTOCO,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,137065.5,137065.5,0.0,173.082263645,809478.0,4047390.0,2250.0,0.0,,,,0,0,0,0,False,False,1977.355,0,0,0,137065.5,0.0,173.082263645,136892.417736355,Automobile,24,,
16,ADANIPORTS,2020-06-01,2020-06-25,put_expired_otm,1,0,False,False,22669.0,22669.0,0.0,48.322584709999994,309900.0,1549500.0,310.0,0.0,,,,0,0,0,0,False,False,279.9475,0,0,0,22669.0,0.0,48.322584709999994,22620.67741529,Services,24,,
17,BAJFINANCE,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,314876.25,314876.25,0.0,367.00088948750005,854865.0,4274325.0,2850.0,0.0,,,,0,0,0,0,False,False,2467.975,0,0,0,314876.25,0.0,367.00088948750005,314509.2491105125,Financial Services,34,,
18,RELIANCE,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,100075.345,100075.345,0.0,132.74117050355,828124.25,4140621.25,1640.0,0.0,,,,0,0,0,0,False,False,1480.4025000000001,0,0,0,100075.345,0.0,132.74117050355,99942.60382949645,Oil Gas & Consumable Fuels,34,,
19,HDFCBANK,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,104247.0,104247.0,0.0,137.29073573,862180.0,4310900.0,980.0,0.0,,,,0,0,0,0,False,False,897.9825,0,0,0,104247.0,0.0,137.29073573,104109.70926427,Financial Services,34,,
20,M&M,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,159090.25999999998,159090.25999999998,0.0,197.1022466534,940702.0,4703510.0,480.0,0.0,,,,0,0,0,0,False,False,426.19,0,0,0,159090.25999999998,0.0,197.1022466534,158893.15775334658,Automobile,34,,
21,POWERGRID,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,71000.0,71000.0,0.0,101.03189,679600.0,3398000.0,170.0,0.0,,,,0,0,0,0,False,False,152.32,0,0,0,71000.0,0.0,101.03189,70898.96811,Power,34,,
22,HINDUNILVR,2020-06-26,2020-07-30,put_expired_otm,1,0,False,False,78009.75,78009.75,0.0,108.6766532525,865137.0,4325685.0,2060.0,0.0,,,,0,0,0,0,False,False,1831.0699999999997,0,0,0,78009.75,0.0,108.6766532525,77901.0733467475,FMCG,34,,
23,DRREDDY,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,79170.0,79170.0,0.0,109.9420103,859670.0,4298350.0,4300.0,0.0,,,,0,0,0,0,False,False,3842.8925,0,0,0,79170.0,0.0,109.9420103,79060.0579897,Healthcare,27,,
24,WIPRO,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,130103.04000000001,130103.04000000001,0.0,165.48907439360002,1032960.0,5164800.0,270.0,0.0,,,,0,0,0,0,False,False,238.80749999999998,0,0,0,130103.04000000001,0.0,165.48907439360002,129937.55092560641,Information Technology,27,,
25,INFY,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,77688.0,77688.0,0.0,108.32575592,882720.0,4413600.0,920.0,0.0,,,,0,0,0,0,False,False,821.1,0,0,0,77688.0,0.0,108.32575592,77579.67424408,Information Technology,27,,
26,SUNPHARMA,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,73096.24,73096.24,0.0,103.31802838160002,940506.0,4702530.0,480.0,0.0,,,,0,0,0,0,False,False,451.94500000000005,0,0,0,73096.24,0.0,103.31802838160002,72992.9219716184,Healthcare,27,,
27,RELIANCE,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,168023.095,168023.095,0.0,206.84430717605002,1019797.0,5098985.0,2020.0,0.0,,,,0,0,0,0,False,False,1757.0349999999999,0,0,0,168023.095,0.0,206.84430717605002,167816.25069282396,Oil Gas & Consumable Fuels,27,,
28,CIPLA,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,75289.5,75289.5,0.0,105.709975805,1013922.0,5069610.0,650.0,0.0,,,,0,0,0,0,False,False,612.1274999999999,0,0,0,75289.5,0.0,105.709975805,75183.790024195,Healthcare,27,,
29,MARUTI,2020-07-31,2020-08-27,put_expired_otm,1,0,False,False,131352.0,131352.0,0.0,166.85117768,959952.0,4799760.0,6000.0,0.0,,,,0,0,0,0,False,False,5323.3375,0,0,0,131352.0,0.0,166.85117768,131185.14882232,Automobile,27,,
30,TATAMOTORS,2020-09-01,2020-09-24,put_cash_settled,1,0,False,False,182841.74999999997,-303938.2500000001,0.0,548.6961843325,1070916.0,5354580.0,135.0,0.0,,,,0,0,0,0,True,False,122.23,0,0,0,-303938.2500000001,0.0,548.6961843325,-304486.9461843326,Automobile,23,,
31,INDUSINDBK,2020-09-01,2020-09-23,stop_loss,1,0,False,False,237237.44,-390554.56000000006,0.0,695.5302169695999,1036552.0,5182760.0,600.0,0.0,,,,0,0,0,0,False,True,533.3325,0,0,0,-390554.56000000006,0.0,695.5302169695999,-391250.09021696966,Financial Services,22,,
32,SBIN,2020-09-01,2020-09-23,stop_loss,1,0,False,False,83700.0,-356332.5,0.0,411.562152175,1062720.0,5313600.0,200.0,0.0,,,,0,0,0,0,False,True,185.385,0,0,0,-356332.5,0.0,411.562152175,-356744.062152175,Financial Services,22,,
33,AXISBANK,2020-09-01,2020-09-22,stop_loss,1,0,False,False,190710.0,-517770.0,0.0,694.8620221,1088880.0,5444400.0,470.0,0.0,,,,0,0,0,0,False,True,412.84499999999997,0,0,0,-517770.0,0.0,694.8620221,-518464.8620221,Financial Services,21,,
34,ASIANPAINT,2020-09-01,2020-09-24,put_expired_otm,1,0,False,False,31297.499999999996,31297.499999999996,0.0,57.732740525,1079700.0,5398500.0,1800.0,0.0,,,,0,0,0,0,False,False,1682.405,0,0,0,31297.499999999996,0.0,57.732740525,31239.767259474997,Consumer Durables,23,,
35,M&M,2020-09-01,2020-09-24,put_cash_settled,1,0,False,False,115615.5,67595.50000000022,0.0,203.08983994499982,1136114.0,5680570.0,580.0,0.0,,,,0,0,0,0,True,False,516.4174999999999,0,0,0,67595.50000000022,0.0,203.08983994499982,67392.41016005522,Automobile,23,,
36,MARUTI,2020-09-01,2020-10-29,completed,1,1,True,True,294605.92000000004,-361394.07999999996,656000.0,44202.1938246928,1041768.0,5208840.0,6500.0,6297.7,2020-09-24,6497.7,6497.7,800,0,800,0,False,False,5869.8025,0,0,0,-361394.07999999996,656000.0,44202.1938246928,250403.72617530724,Automobile,58,-0.03112307692307692,0.03175762579989527
37,BAJFINANCE,2020-09-01,2020-10-29,completed,1,1,True,True,216669.45,-310055.55000000016,526725.0000000001,40626.5456297255,990705.0,4953525.0,3300.0,3028.9,2020-09-24,3138.95,3138.95,1500,0,1500,0,False,False,3097.2725,0,0,0,-310055.55000000016,526725.0000000001,40626.5456297255,176042.90437027445,Financial Services,58,-0.08215151515151509,0.03633332232823783
38,ICICIBANK,2020-09-01,2020-09-24,put_cash_settled,1,0,False,False,121662.47499999999,-397125.0250000002,0.0,501.83821323525007,1098226.25,5491131.25,370.0,0.0,,,,0,0,0,0,True,False,332.3075,0,0,0,-397125.0250000002,0.0,501.83821323525007,-397626.86321323545,Financial Services,23,,
39,KOTAKBANK,2020-09-01,2020-09-24,put_cash_settled,1,0,False,False,79365.2,-296234.80000000034,0.0,366.84849746800023,1055720.0,5278600.0,1340.0,0.0,,,,0,0,0,0,True,False,1216.0525,0,0,0,-296234.80000000034,0.0,366.84849746800023,-296601.6484974683,Financial Services,23,,
40,EICHERMOT,2020-09-01,2020-09-24,put_expired_otm,1,0,False,False,124488.0,124488.0,0.0,159.36536791999998,1118684.0,5593420.0,2000.0,0.0,,,,0,0,0,0,False,False,1811.435,0,0,0,124488.0,0.0,159.36536791999998,124328.63463208,Automobile,23,,
41,SUNPHARMA,2020-09-01,2020-09-24,put_cash_settled,1,0,False,False,114113.44,67073.44000000013,0.0,200.8435301295999,1095808.0,5479040.0,490.0,0.0,,,,0,0,0,0,True,False,443.2325,0,0,0,67073.44000000013,0.0,200.8435301295999,66872.59646987054,Healthcare,23,,
42,TITAN,2020-09-01,2020-09-24,put_expired_otm,1,0,False,False,49651.875,49651.875,0.0,77.74983835625,1091737.5,5458687.5,1040.0,0.0,,,,0,0,0,0,False,False,952.0424999999999,0,0,0,49651.875,0.0,77.74983835625,49574.12516164375,Consumer Durables,23,,
43,DRREDDY,2020-09-28,2020-10-29,put_expired_otm,1,0,False,False,136012.5,136012.5,0.0,171.933872375,974730.0,4873650.0,4900.0,0.0,,,,0,0,0,0,False,False,4360.3725,0,0,0,136012.5,0.0,171.933872375,135840.566127625,Healthcare,31,,
44,KOTAKBANK,2020-11-02,2020-11-26,put_expired_otm,1,0,False,False,100035.0,100035.0,0.0,132.69717065,1065456.0,5327280.0,1480.0,0.0,,,,0,0,0,0,False,False,1343.595,0,0,0,100035.0,0.0,132.69717065,99902.30282935,Financial Services,24,,
45,ASIANPAINT,2020-11-02,2020-11-26,put_expired_otm,1,0,False,False,73710.0,73710.0,0.0,103.98738890000001,1007376.0,5036880.0,2100.0,0.0,,,,0,0,0,0,False,False,1846.9225,0,0,0,73710.0,0.0,103.98738890000001,73606.0126111,Consumer Durables,24,,
46,BHARTIARTL,2020-11-02,2020-11-26,put_expired_otm,1,0,False,False,58112.145000000004,58112.145000000004,0.0,86.97652421555,1062214.8599999999,5311074.3,410.0,0.0,,,,0,0,0,0,False,False,388.78999999999996,0,0,0,58112.145000000004,0.0,86.97652421555,58025.168475784456,Telecommunication,24,,
47,BAJFINANCE,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,161850.0,161850.0,0.0,200.1119915,1149937.5,5749687.5,4600.0,0.0,,,,0,0,0,0,False,False,4172.4800000000005,0,0,0,161850.0,0.0,200.1119915,161649.8880085,Financial Services,34,,
48,JSWSTEEL,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,173745.0,173745.0,0.0,213.08455955,1101438.0,5507190.0,340.0,0.0,,,,0,0,0,0,False,False,297.66999999999996,0,0,0,173745.0,0.0,213.08455955,173531.91544045,Metals & Mining,34,,
49,ADANIPORTS,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,125531.25,125531.25,0.0,160.5031259375,974875.0,4874375.0,390.0,0.0,,,,0,0,0,0,False,False,349.8175,0,0,0,125531.25,0.0,160.5031259375,125370.7468740625,Services,34,,
50,INDUSINDBK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,214110.0,214110.0,0.0,257.10622490000003,1151856.0,5759280.0,800.0,0.0,,,,0,0,0,0,False,False,729.0024999999999,0,0,0,214110.0,0.0,257.10622490000003,213852.8937751,Financial Services,34,,
51,KOTAKBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,125891.84,125891.84,0.0,160.8963817856,1151936.0,5759680.0,1800.0,0.0,,,,0,0,0,0,False,False,1621.0349999999999,0,0,0,125891.84,0.0,160.8963817856,125730.9436182144,Financial Services,34,,
52,SBIN,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,175500.0,175500.0,0.0,214.998545,1127760.0,5638800.0,235.0,0.0,,,,0,0,0,0,False,False,207.61249999999998,0,0,0,175500.0,0.0,214.998545,175285.001455,Financial Services,34,,
53,HDFCBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,60622.87,60622.87,0.0,89.71469579330001,1047084.5,5235422.5,1360.0,0.0,,,,0,0,0,0,False,False,1224.7224999999999,0,0,0,60622.87,0.0,89.71469579330001,60533.1553042067,Financial Services,34,,
54,ITC,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,73440.0,73440.0,0.0,103.6929296,1065312.0,5326560.0,185.0,0.0,,,,0,0,0,0,False,False,164.6025,0,0,0,73440.0,0.0,103.6929296,73336.3070704,FMCG,34,,
55,AXISBANK,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,166608.0,166608.0,0.0,205.30101872,1113408.0,5567040.0,580.0,0.0,,,,0,0,0,0,False,False,511.36,0,0,0,166608.0,0.0,205.30101872,166402.69898128,Financial Services,34,,
56,DIVISLAB,2020-11-27,2020-12-31,put_expired_otm,1,0,False,False,100464.0,100464.0,0.0,133.16503376,1087824.0,5439120.0,3400.0,0.0,,,,0,0,0,0,False,False,3064.335,0,0,0,100464.0,0.0,133.16503376,100330.83496624,Healthcare,34,,
57,ASIANPAINT,2021-01-01,2021-05-27,completed,1,4,True,True,329998.62,-610066.3800000001,1066065.0000000002,47828.792045907,1137192.0,5685960.0,2640.0,2441.7,2021-01-28,2453.65,2277.2,2100,0,2100,0,False,False,2359.2175,1500,0,5,-610066.3800000001,1066065.0000000002,47828.792045907,408169.8279540931,Consumer Durables,146,-0.07511363636363644,-0.06737109390998075
58,TITAN,2021-01-01,2021-04-29,completed,1,3,True,True,534360.75,321735.7499999998,212625.00000000017,46103.38620089249,1120987.5,5604937.5,1500.0,1450.1,2021-01-28,1420.3,1405.25,3750,0,3750,0,False,False,1324.81,0,0,0,321735.7499999998,212625.00000000017,46103.3862008925,488257.3637991075,Consumer Durables,118,-0.03326666666666678,-0.03092890145507199
59,HCLTECH,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,127149.75,127149.75,0.0,166.76934700249998,1133559.0,5667795.0,900.0,0.0,,,,0,0,0,0,False,False,807.925,0,0,0,127149.75,0.0,166.76934700249998,126982.9806529975,Information Technology,27,,
60,TATASTEEL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,108152.3,108152.3,0.0,145.378408277,1035555.0,5177775.0,610.0,0.0,,,,0,0,0,0,False,False,546.635,0,0,0,108152.3,0.0,145.378408277,108006.921591723,Metals & Mining,27,,
61,INFY,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,113490.23999999999,113490.23999999999,0.0,151.38887533759998,1151808.0,5759040.0,1200.0,0.0,,,,0,0,0,0,False,False,1071.3825,0,0,0,113490.23999999999,0.0,151.38887533759998,113338.8511246624,Information Technology,27,,
62,ICICIBANK,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,109395.0,109395.0,0.0,146.77767605,1120680.0,5603400.0,510.0,0.0,,,,0,0,0,0,False,False,448.375,0,0,0,109395.0,0.0,146.77767605,109248.22232395,Financial Services,27,,
63,BAJFINANCE,2021-01-01,2021-02-25,completed,1,1,True,True,243896.3,-475803.6999999998,719699.9999999998,42686.679965336996,1001210.0,5006050.0,5000.0,4810.25,2021-01-28,4734.55,4734.55,1000,0,1000,0,False,False,4488.1275,0,0,0,-475803.6999999998,719699.9999999998,42686.679965336996,201209.620034663,Financial Services,55,-0.03795000000000004,-0.015737227794813125
64,WIPRO,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,117000.0,117000.0,0.0,155.34082999999998,1183840.0,5919200.0,370.0,0.0,,,,0,0,0,0,False,False,329.885,0,0,0,117000.0,0.0,155.34082999999998,116844.65917,Information Technology,27,,
65,TECHM,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,90090.0,90090.0,0.0,125.0404391,1103520.0,5517600.0,920.0,0.0,,,,0,0,0,0,False,False,831.2575,0,0,0,90090.0,0.0,125.0404391,89964.9595609,Information Technology,27,,
66,LT,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,71311.5,71311.5,0.0,103.89603588499999,1121894.0,5609470.0,1220.0,0.0,,,,0,0,0,0,False,False,1102.45,0,0,0,71311.5,0.0,103.89603588499999,71207.603964115,Capital Goods,27,,
67,SUNPHARMA,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,102715.76,102715.76,0.0,139.2569186024,1095444.0,5477220.0,560.0,0.0,,,,0,0,0,0,False,False,506.8125,0,0,0,102715.76,0.0,139.2569186024,102576.50308139759,Healthcare,27,,
68,ULTRACEMCO,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,96758.99999999999,96758.99999999999,0.0,132.54966641,1199688.0,5998440.0,5000.0,0.0,,,,0,0,0,0,False,False,4497.18,0,0,0,96758.99999999999,0.0,132.54966641,96626.45033358998,Construction Materials,27,,
69,SBILIFE,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,73051.65,73051.65,0.0,105.8554273835,772380.0,3861900.0,860.0,0.0,,,,0,0,0,0,False,False,761.0899999999999,0,0,0,73051.65,0.0,105.8554273835,72945.79457261649,Financial Services,27,,
70,UPL,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,115342.5,115342.5,0.0,153.474501575,1143610.0,5718050.0,440.0,0.0,,,,0,0,0,0,False,False,398.905,0,0,0,115342.5,0.0,153.474501575,115189.025498425,Chemicals,27,,
71,HDFCLIFE,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,77649.44,77649.44,0.0,111.03249294559998,1126224.0,5631120.0,640.0,0.0,,,,0,0,0,0,False,False,576.64,0,0,0,77649.44,0.0,111.03249294559998,77538.4075070544,Financial Services,27,,
72,TATAMOTORS,2021-01-01,2021-01-28,put_expired_otm,1,0,False,False,195066.54,195066.54,0.0,243.2429733746,1196316.0,5981580.0,175.0,0.0,,,,0,0,0,0,False,False,158.525,0,0,0,195066.54,0.0,243.2429733746,194823.2970266254,Automobile,27,,
73,BAJAJ-AUTO,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,60108.75,60108.75,0.0,91.2818514125,1139370.0,5696850.0,3800.0,0.0,,,,0,0,0,0,False,False,3497.495,0,0,0,60108.75,0.0,91.2818514125,60017.4681485875,Automobile,24,,
74,TATAMOTORS,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,181173.36000000002,181173.36000000002,0.0,227.59939162640003,1139772.0,5698860.0,250.0,0.0,,,,0,0,0,0,False,False,237.66000000000003,0,0,0,181173.36000000002,0.0,227.59939162640003,180945.76060837362,Automobile,24,,
75,GRASIM,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,55575.0,55575.0,0.0,86.17689425,1139886.0,5699430.0,1000.0,0.0,,,,0,0,0,0,False,False,956.8025,0,0,0,55575.0,0.0,86.17689425,55488.82310575,Construction Materials,24,,
76,UPL,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,289180.71,289180.71,0.0,349.2145876529,1239030.0,6195150.0,530.0,0.0,,,,0,0,0,0,False,False,453.985,0,0,0,289180.71,0.0,349.2145876529,288831.49541234714,Chemicals,24,,
77,AXISBANK,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,51012.479999999996,51012.479999999996,0.0,81.0395423552,1209504.0,6047520.0,630.0,0.0,,,,0,0,0,0,False,False,602.9475,0,0,0,51012.479999999996,0.0,81.0395423552,50931.44045764479,Financial Services,24,,
78,HEROMOTOCO,2021-02-01,2021-02-25,put_expired_otm,1,0,False,False,139434.84000000003,139434.84000000003,0.0,180.60223549160003,1115802.0,5579010.0,3100.0,0.0,,,,0,0,0,0,False,False,2839.5525,0,0,0,139434.84000000003,0.0,180.60223549160003,139254.23776450843,Automobile,24,,
79,COALINDIA,2021-03-01,2021-03-25,put_cash_settled,1,0,False,False,212940.0,-496860.00000000023,0.0,752.5900126000001,1192800.0,5964000.0,145.0,0.0,,,,0,0,0,0,True,False,131.1975,0,0,0,-496860.00000000023,0.0,752.5900126000001,-497612.59001260024,Oil Gas & Consumable Fuels,24,,
80,ADANIPORTS,2021-03-01,2021-03-25,put_expired_otm,1,0,False,False,156488.0,156488.0,0.0,199.80392312,1279400.0,6397000.0,640.0,0.0,,,,0,0,0,0,False,False,588.9649999999999,0,0,0,156488.0,0.0,199.80392312,156288.19607688,Services,24,,
81,ONGC,2021-03-01,2021-03-25,put_cash_settled,1,0,False,False,132440.0,-52360.00000000001,0.0,317.5530676,1286824.0,6434120.0,105.0,0.0,,,,0,0,0,0,True,False,99.49249999999999,0,0,0,-52360.00000000001,0.0,317.5530676,-52677.553067600005,Oil Gas & Consumable Fuels,24,,
82,BPCL,2021-03-01,2021-03-25,put_cash_settled,1,0,False,False,157248.0,-1872.0000000001646,0.0,328.6408043200001,1231344.0,6156720.0,430.0,0.0,,,,0,0,0,0,True,False,386.9625,0,0,0,-1872.0000000001646,0.0,328.6408043200001,-2200.6408043201645,Oil Gas & Consumable Fuels,24,,
83,UPL,2021-03-01,2021-03-25,put_expired_otm,1,0,False,False,111222.54,111222.54,0.0,148.83546781459998,1239615.0,6198075.0,530.0,0.0,,,,0,0,0,0,False,False,502.01,0,0,0,111222.54,0.0,148.83546781459998,111073.7045321854,Chemicals,24,,
84,GAIL,2021-03-01,2021-03-25,put_cash_settled,1,0,False,False,130234.99999999999,-168665.0,0.0,389.91871865,1144360.0,5721800.0,135.0,0.0,,,,0,0,0,0,True,False,122.825,0,0,0,-168665.0,0.0,389.91871865,-169054.91871865,Oil Gas & Consumable Fuels,24,,
85,INDUSINDBK,2021-03-01,2021-03-25,put_cash_settled,1,0,False,False,231265.43999999997,-160594.56000000032,0.0,564.6588141856001,1255338.0,6276690.0,1020.0,0.0,,,,0,0,0,0,True,False,907.7575,0,0,0,-160594.56000000032,0.0,564.6588141856001,-161159.2188141859,Financial Services,24,,
86,NTPC,2021-03-01,2021-03-25,put_expired_otm,1,0,False,False,92340.0,92340.0,0.0,127.57391659999999,703152.0,3515760.0,103.0,0.0,,,,0,0,0,0,False,False,92.1825,0,0,0,92340.0,0.0,127.57391659999999,92212.4260834,Power,24,,
87,TATAMOTORS,2021-03-01,2021-04-29,completed,1,1,True,True,503509.5,52924.50000000058,279584.9999999994,42764.641490105,1040706.0,5203530.0,310.0,285.55,2021-03-25,296.4,286.55,17100,0,17100,0,False,False,279.055,0,0,0,52924.50000000058,279584.9999999994,42764.641490105,289744.85850989504,Automobile,59,-0.07887096774193547,0.003502013657853187
88,TATASTEEL,2021-03-01,2021-03-25,put_expired_otm,1,0,False,False,122655.0,122655.0,0.0,161.70830345000002,1155065.0,5775325.0,680.0,0.0,,,,0,0,0,0,False,False,620.8399999999999,0,0,0,122655.0,0.0,161.70830345000002,122493.29169655,Metals & Mining,24,,
89,RELIANCE,2021-03-01,2021-03-25,put_cash_settled,1,0,False,False,112173.75,84386.25000000015,0.0,191.73484288749992,1298895.0,6494475.0,2000.0,0.0,,,,0,0,0,0,True,False,1786.4449999999997,0,0,0,84386.25000000015,0.0,191.73484288749992,84194.51515711265,Oil Gas & Consumable Fuels,24,,
90,SBIN,2021-03-01,2021-05-27,completed,1,2,True,True,429976.5,-545023.5,1050000.0,48529.269595615,1132050.0,5660250.0,370.0,355.2,2021-03-25,357.2,328.85,15000,0,15000,0,False,False,335.7075,0,0,0,-545023.5,1050000.0,48529.269595615,456447.2304043849,Financial Services,87,-0.040000000000000036,-0.07418355855855852
