date,starting_cash,starting_nav,assigned_stock_value,n_assigned_stocks,assignments_today,open_put_exposure,covered_call_exposure,gross_exposure,borrowed,uncovered_usable_shares,covered_call_opportunities,covered_call_lots_ordered,covered_call_lots_sold,covered_call_premium,cash_after_calls,margin_utilization_after_calls,breach,new_put_capacity,new_put_lots_decided,new_put_lots_attempted,new_put_lots_executed,new_put_lots_rejected,rejection_reason
2019-12-31,20000000.0,20000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20000000.0,0.0,False,20000000.0,31,0,0,0,
2020-01-01,20002728.95890411,20002728.95890411,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20002728.95890411,0.1387104305076682,False,17220950.585222892,0,23,23,0,
2020-01-02,20229796.690244198,20090271.690244198,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20229796.690244198,0.13897497470657963,False,17298226.690244198,0,0,0,0,
2020-01-03,20232609.186225146,20065514.186225146,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20232609.186225146,0.1388716468533329,False,17278983.186225146,0,0,0,0,
2020-01-06,20241047.847209983,19933697.847209983,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20241047.847209983,0.13838275372404577,False,17175217.847209983,0,0,0,0,
2020-01-07,20243861.90741,20002316.90741,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20243861.90741,0.13856599777064957,False,17230675.90741,0,0,0,0,
2020-01-08,20246676.358841483,19993886.358841483,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20246676.358841483,0.1385119406150545,False,17224494.358841483,0,0,0,0,
2020-01-09,20249491.201558825,20071791.201558825,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20249491.201558825,0.13872254708308024,False,17287381.201558825,0,0,0,0,
2020-01-10,20252306.435616422,20100511.435616422,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20252306.435616422,0.13878209064158828,False,17310920.435616422,0,0,0,0,
2020-01-13,20260753.311973207,20126028.311973207,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20260753.311973207,0.13877576622201257,False,17333023.311973207,0,0,0,0,
2020-01-14,20263570.1117727,20162740.1117727,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20263570.1117727,0.13885930109098868,False,17362956.1117727,0,0,0,0,
2020-01-15,20266387.303184543,20176377.303184543,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20266387.303184543,0.13887270038104185,False,17374429.303184543,0,0,0,0,
2020-01-16,20269204.886263173,20167234.886263173,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20269204.886263173,0.13881704734380348,False,17367678.886263173,0,0,0,0,
2020-01-17,20272022.861063045,20174112.861063045,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20272022.861063045,0.13880996994940173,False,17373744.861063045,0,0,0,0,
2020-01-20,20280477.960789766,20173062.960789766,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20280477.960789766,0.13872295969329793,False,17374595.960789766,0,0,0,0,
2020-01-21,20283297.50285585,20150927.50285585,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20283297.50285585,0.13862766364496623,False,17357451.50285585,0,0,0,0,
2020-01-22,20286117.436915528,20129867.436915528,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20286117.436915528,0.1385354378879759,False,17341167.436915528,0,0,0,0,
2020-01-23,20288937.7630233,20172347.7630233,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20288937.7630233,0.13863691191792438,False,17375715.7630233,0,0,0,0,
2020-01-24,20291758.481233668,20207413.481233668,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20291758.481233668,0.13871547700071465,False,17404332.481233668,0,0,0,0,
2020-01-27,20300221.812336106,20065391.812336106,0.0,0,0,14099750.0,0.0,14099750.0,0.0,0,0,0,0,0.0,20300221.812336106,0.13819735123712773,False,17292407.812336106,0,0,0,0,
