date,symbol,kind,amount
2021-01-01,TITAN,option_sale_costs,-93.13433016050001
2021-01-01,HCLTECH,premium,70638.75
2021-01-01,HCLTECH,option_sale_costs,-103.1385261125
2021-01-01,TATASTEEL,premium,64891.380000000005
2021-01-01,TATASTEEL,option_sale_costs,-96.66704496620001
2021-01-01,INFY,premium,70931.4
2021-01-01,INFY,option_sale_costs,-103.46804708599998
2021-01-01,ICICIBANK,premium,68371.875
2021-01-01,ICICIBANK,option_sale_costs,-100.58604753125
2021-01-01,BAJFINANCE,premium,55306.9
2021-01-01,BAJFINANCE,option_sale_costs,-85.87501633100001
2021-01-01,WIPRO,premium,70200.0
2021-01-01,WIPRO,option_sale_costs,-102.644498
2021-01-01,TECHM,premium,54054.0
2021-01-01,TECHM,option_sale_costs,-84.46426346
2021-01-01,LT,premium,44569.6875
2021-01-01,LT,option_sale_costs,-73.785022428125
2021-01-01,SUNPHARMA,premium,58694.719999999994
2021-01-01,SUNPHARMA,option_sale_costs,-89.68966777279998
2021-01-01,ULTRACEMCO,premium,48379.49999999999
2021-01-01,ULTRACEMCO,option_sale_costs,-78.074833205
2021-01-01,SBILIFE,premium,60876.37499999999
2021-01-01,SBILIFE,option_sale_costs,-92.14618948625
2021-01-01,UPL,premium,69205.5
2021-01-01,UPL,option_sale_costs,-101.524700945
2021-01-01,HDFCLIFE,premium,48530.9
2021-01-01,HDFCLIFE,option_sale_costs,-78.24530809100001
2021-01-01,TATAMOTORS,premium,97533.27
2021-01-01,TATAMOTORS,option_sale_costs,-133.42148668730002
2021-01-04,,cash_interest,6836.698142747737
2021-01-05,,cash_interest,2279.5012988049434
2021-01-06,,cash_interest,2279.7019910954573
2021-01-07,,cash_interest,2279.9027010553605
2021-01-08,,cash_interest,2280.103428686208
2021-01-11,,cash_interest,6840.912521968671
2021-01-12,,cash_interest,2280.9064629217723
2021-01-13,,cash_interest,2281.1072789260147
2021-01-14,,cash_interest,2281.3081126105385
2021-01-15,,cash_interest,2281.5089639769003
2021-01-18,,cash_interest,6845.129499079968
2021-01-19,,cash_interest,2282.3124932307787
2021-01-20,,cash_interest,2282.513433025012
2021-01-21,,cash_interest,2282.7143905104244
2021-01-22,,cash_interest,2282.915365688574
2021-01-25,,cash_interest,6849.349075683058
2021-01-27,,cash_interest,4567.438780531829
2021-01-28,,cash_interest,2284.1215175869775
2021-01-28,BAJFINANCE,put_assignment_pay_strike,-2500000.0
2021-01-28,BAJFINANCE,assignment_costs,-10251.475
2021-01-28,ASIANPAINT,put_assignment_pay_strike,-3168000.0
2021-01-28,ASIANPAINT,assignment_costs,-12990.669120000002
2021-01-28,TITAN,put_assignment_pay_strike,-3375000.0
2021-01-28,TITAN,assignment_costs,-13839.49125
2021-01-29,,cash_interest,1484.8923279249148
2021-01-29,BAJFINANCE,premium,66641.25
2021-01-29,BAJFINANCE,option_sale_costs,-98.6373810875
2021-01-29,TITAN,premium,71955.0
2021-01-29,TITAN,option_sale_costs,-104.62061045000002
2021-02-01,,cash_interest,4491.622450330663
