date,symbol,mark_value
2020-02-12,VEDL,2443875.0
2020-02-12,ONGC,436035.0
2020-02-12,HINDALCO,2688000.0
2020-02-12,DRREDDY,-8662.5
2020-02-12,BAJFINANCE,-2675.0
2020-02-13,TATASTEEL,2627400.0
2020-02-13,VEDL,2460500.0
2020-02-13,ONGC,430295.0
2020-02-13,HINDALCO,2711100.0
2020-02-13,DRREDDY,-5625.0
2020-02-13,BAJFINANCE,-1925.0
2020-02-14,TATASTEEL,2595000.0
2020-02-14,VEDL,2445625.0
2020-02-14,ONGC,422505.0
2020-02-14,HINDALCO,2700600.0
2020-02-14,DRREDDY,-4125.0
2020-02-14,BAJFINANCE,-2075.0
2020-02-17,TATASTEEL,2610000.0
2020-02-17,VEDL,2463125.0
2020-02-17,ONGC,409385.0
2020-02-17,HINDALCO,2655100.0
2020-02-17,DRREDDY,-4087.5
2020-02-17,BAJFINANCE,-1925.0
2020-02-18,TATASTEEL,2580900.0
2020-02-18,VEDL,2443875.0
2020-02-18,ONGC,406720.0
2020-02-18,HINDALCO,2576700.0
2020-02-18,DRREDDY,-3600.0
2020-02-18,BAJFINANCE,-1400.0
2020-02-19,TATASTEEL,2592000.0
2020-02-19,VEDL,2477125.0
2020-02-19,ONGC,416560.0
2020-02-19,HINDALCO,2628500.0
2020-02-19,DRREDDY,-2662.5
2020-02-19,BAJFINANCE,-925.0
2020-02-20,TATASTEEL,2653800.0
2020-02-20,VEDL,2478000.0
2020-02-20,ONGC,421275.0
2020-02-20,HINDALCO,2655800.0
2020-02-20,DRREDDY,-2587.5
2020-02-20,BAJFINANCE,-1125.0
2020-02-24,TATASTEEL,2490300.0
2020-02-24,VEDL,2326625.0
2020-02-24,ONGC,401800.0
2020-02-24,HINDALCO,2504600.0
2020-02-24,DRREDDY,-3675.0000000000005
2020-02-24,BAJFINANCE,-600.0
2020-02-25,TATASTEEL,2526600.0
2020-02-25,VEDL,2319625.0
2020-02-25,ONGC,399750.0
2020-02-25,HINDALCO,2440900.0
2020-02-25,DRREDDY,-4612.5
2020-02-25,BAJFINANCE,-625.0
2020-02-26,TATASTEEL,2497500.0
2020-02-26,VEDL,2278500.0
2020-02-26,ONGC,392575.0
2020-02-26,HINDALCO,2377900.0
2020-02-26,DRREDDY,-2962.5
2020-02-26,BAJFINANCE,-225.0
2020-02-27,TATASTEEL,2476800.0
2020-02-27,VEDL,2284625.0
2020-02-27,ONGC,382735.0
2020-02-27,HINDALCO,2356900.0
2020-02-28,TATASTEEL,2273100.0
2020-02-28,VEDL,1981875.0
2020-02-28,ONGC,376995.0
2020-02-28,HINDALCO,2180500.0
2020-03-02,TATASTEEL,2173500.0
2020-03-02,VEDL,1932875.0
2020-03-02,ONGC,365310.0
2020-03-02,HINDALCO,2094400.0
2020-03-03,TATASTEEL,2310600.0
2020-03-03,VEDL,2079875.0
2020-03-03,ONGC,382735.0
2020-03-03,HINDALCO,2228450.0
2020-03-04,TATASTEEL,2253300.0
2020-03-04,VEDL,2079000.0
2020-03-04,ONGC,380480.0
2020-03-04,HINDALCO,2247000.0
2020-03-05,TATASTEEL,2246700.0
2020-03-05,VEDL,2039625.0
2020-03-05,ONGC,379660.0
2020-03-05,HINDALCO,2174900.0
2020-03-06,TATASTEEL,2103600.0
2020-03-06,VEDL,1935500.0
2020-03-06,ONGC,362850.0
2020-03-06,HINDALCO,2100000.0
2020-03-09,TATASTEEL,1929000.0
2020-03-09,VEDL,1654625.0
2020-03-09,ONGC,305655.0
2020-03-09,HINDALCO,2006549.9999999998
2020-03-11,TATASTEEL,1795200.0
2020-03-11,VEDL,1605625.0
2020-03-11,ONGC,293970.0
2020-03-11,HINDALCO,1928850.0000000002
2020-03-12,TATASTEEL,1721100.0
2020-03-12,VEDL,1393875.0
2020-03-12,ONGC,256250.0
2020-03-12,HINDALCO,1681050.0
2020-03-13,TATASTEEL,1954800.0
2020-03-13,VEDL,1466500.0
2020-03-13,ONGC,270190.0
2020-03-13,HINDALCO,1782900.0
2020-03-16,TATASTEEL,1732800.0000000002
2020-03-16,VEDL,1306375.0
2020-03-16,ONGC,246615.0
2020-03-16,HINDALCO,1617350.0
2020-03-17,TATASTEEL,1692900.0
2020-03-17,VEDL,1309875.0
2020-03-17,ONGC,246000.0
2020-03-17,HINDALCO,1614200.0
2020-03-18,TATASTEEL,1682100.0000000002
2020-03-18,VEDL,1274875.0
2020-03-18,ONGC,279415.0
2020-03-18,HINDALCO,1527750.0
2020-03-19,TATASTEEL,1629600.0000000002
2020-03-19,VEDL,1211875.0
2020-03-19,ONGC,250305.0
2020-03-19,HINDALCO,1395100.0
2020-03-20,TATASTEEL,1785300.0
2020-03-20,VEDL,1319500.0
2020-03-20,ONGC,296635.0
2020-03-20,HINDALCO,1476300.0
2020-03-23,TATASTEEL,1625699.9999999998
2020-03-23,VEDL,1095500.0
2020-03-23,ONGC,247640.0
2020-03-23,HINDALCO,1230250.0
2020-03-24,TATASTEEL,1631099.9999999998
2020-03-24,VEDL,1098125.0
2020-03-24,ONGC,256250.0
2020-03-24,HINDALCO,1242150.0
2020-03-25,TATASTEEL,1720500.0
2020-03-25,VEDL,1122625.0
2020-03-25,ONGC,252355.0
2020-03-25,HINDALCO,1323350.0
2020-03-26,TATASTEEL,1706700.0
2020-03-26,VEDL,1151500.0
2020-03-26,ONGC,265475.0
2020-03-26,HINDALCO,1323700.0
2020-03-27,TATASTEEL,1658325.0
2020-03-27,VEDL,1115625.0
2020-03-27,ONGC,264245.0
2020-03-27,HINDALCO,1281700.0
2020-03-30,TATASTEEL,1519200.0
2020-03-30,VEDL,1077125.0
2020-03-30,ONGC,259735.0
2020-03-30,HINDALCO,1243200.0
2020-03-30,KOTAKBANK,-254240.0
2020-03-31,TATASTEEL,1612500.0000000002
2020-03-31,VEDL,1132250.0
2020-03-31,ONGC,280030.0
2020-03-31,HINDALCO,1339800.0
2020-03-31,KOTAKBANK,-222800.0
2020-04-01,TATASTEEL,1593600.0000000002
2020-04-01,VEDL,1096375.0
2020-04-01,ONGC,269575.0
2020-04-01,HINDALCO,1283100.0
2020-04-01,KOTAKBANK,-324640.0
2020-04-03,TATASTEEL,1520400.0
2020-04-03,VEDL,1099000.0
2020-04-03,ONGC,286385.0
2020-04-03,HINDALCO,1243200.0
2020-04-03,KOTAKBANK,-339280.0
2020-04-07,TATASTEEL,1653600.0
2020-04-07,VEDL,1168125.0
2020-04-07,ONGC,298890.0
2020-04-07,HINDALCO,1455300.0
2020-04-07,KOTAKBANK,-316400.0
2020-04-08,TATASTEEL,1643700.0
2020-04-08,VEDL,1230250.0
2020-04-08,ONGC,305245.0
2020-04-08,HINDALCO,1411900.0
2020-04-08,KOTAKBANK,-319200.0
2020-04-09,TATASTEEL,1705500.0000000002
2020-04-09,VEDL,1344000.0
2020-04-09,ONGC,316930.0
2020-04-09,HINDALCO,1505700.0
2020-04-09,KOTAKBANK,-225200.0
2020-04-13,TATASTEEL,1691700.0
2020-04-13,VEDL,1370250.0
2020-04-13,ONGC,307705.0
2020-04-13,HINDALCO,1593200.0
2020-04-13,KOTAKBANK,-216800.0
2020-04-15,TATASTEEL,1708799.9999999998
2020-04-15,VEDL,1375500.0
2020-04-15,ONGC,304835.0
2020-04-15,HINDALCO,1611400.0
2020-04-15,KOTAKBANK,-303600.0
2020-04-16,TATASTEEL,1731299.9999999998
2020-04-16,VEDL,1447250.0
2020-04-16,ONGC,309345.0
2020-04-16,HINDALCO,1687700.0
2020-04-16,KOTAKBANK,-324960.0
2020-04-17,TATASTEEL,1758300.0000000002
2020-04-17,VEDL,1471750.0
2020-04-17,ONGC,312830.0
2020-04-17,HINDALCO,1738100.0
2020-04-17,KOTAKBANK,-308480.0
2020-04-20,TATASTEEL,1716899.9999999998
2020-04-20,VEDL,1425375.0
2020-04-20,ONGC,303400.0
2020-04-20,HINDALCO,1630300.0
2020-04-20,KOTAKBANK,-284000.0
2020-04-21,TATASTEEL,1594800.0
2020-04-21,VEDL,1372875.0
2020-04-21,ONGC,284335.0
2020-04-21,HINDALCO,1499400.0
2020-04-21,KOTAKBANK,-345120.0
2020-04-22,TATASTEEL,1609200.0000000002
2020-04-22,VEDL,1331750.0
2020-04-22,ONGC,267935.0
2020-04-22,HINDALCO,1516200.0
2020-04-22,KOTAKBANK,-304000.0
2020-04-23,TATASTEEL,1621200.0
2020-04-23,VEDL,1358000.0
2020-04-23,ONGC,276135.0
2020-04-23,HINDALCO,1557500.0
2020-04-23,KOTAKBANK,-184400.0
2020-04-24,TATASTEEL,1605000.0
2020-04-24,VEDL,1364125.0
2020-04-24,ONGC,277160.0
2020-04-24,HINDALCO,1451100.0
2020-04-24,KOTAKBANK,-188400.0
2020-04-27,TATASTEEL,1629599.9999999998
2020-04-27,VEDL,1372875.0
2020-04-27,ONGC,280645.0
2020-04-27,HINDALCO,1514800.0
2020-04-27,KOTAKBANK,-85200.0
2020-04-28,TATASTEEL,1641000.0
2020-04-28,VEDL,1344875.0
2020-04-28,ONGC,283720.0
2020-04-28,HINDALCO,1522500.0
2020-04-28,KOTAKBANK,-52960.0
2020-04-29,TATASTEEL,1695599.9999999998
2020-04-29,VEDL,1385125.0
2020-04-29,ONGC,289050.0
2020-04-29,HINDALCO,1628200.0
2020-04-29,KOTAKBANK,-34320.0
2020-04-30,TATASTEEL,1789800.0
2020-04-30,VEDL,1567125.0
2020-04-30,ONGC,327590.0
2020-04-30,HINDALCO,1822799.9999999998
2020-05-04,TATASTEEL,1641600.0000000002
2020-05-04,VEDL,1399125.0
2020-05-04,ONGC,313855.0
2020-05-04,HINDALCO,1622600.0
2020-05-04,UPL,-273105.0
2020-05-04,TCS,-104375.0
2020-05-04,RELIANCE,-100875.0
2020-05-04,INFY,-116820.00000000001
2020-05-04,COALINDIA,-117180.0
2020-05-04,HDFCBANK,-191000.0
2020-05-04,BHARTIARTL,-59046.899999999994
2020-05-05,TATASTEEL,1635899.9999999998
2020-05-05,VEDL,1380750.0
2020-05-05,ONGC,321645.0
2020-05-05,HINDALCO,1622600.0
2020-05-05,UPL,-263970.0
2020-05-05,TCS,-96125.0
2020-05-05,RELIANCE,-79575.0
2020-05-05,INFY,-110700.0
2020-05-05,COALINDIA,-162540.0
2020-05-05,HDFCBANK,-199875.0
2020-05-05,BHARTIARTL,-53679.0
2020-05-06,TATASTEEL,1666500.0
2020-05-06,VEDL,1390375.0
2020-05-06,ONGC,324925.0
2020-05-06,HINDALCO,1660400.0
2020-05-06,UPL,-283815.0
2020-05-06,TCS,-108125.0
2020-05-06,RELIANCE,-72075.0
2020-05-06,INFY,-119879.99999999999
2020-05-06,COALINDIA,-206010.0
2020-05-06,HDFCBANK,-138375.0
2020-05-06,BHARTIARTL,-37205.100000000006
2020-05-07,TATASTEEL,1655100.0000000002
2020-05-07,VEDL,1374625.0
2020-05-07,ONGC,309960.0
2020-05-07,HINDALCO,1647100.0
2020-05-07,UPL,-315000.0
2020-05-07,TCS,-113937.5
2020-05-07,RELIANCE,-47400.0
2020-05-07,INFY,-120960.0
2020-05-07,COALINDIA,-240975.0
2020-05-07,HDFCBANK,-162625.0
2020-05-07,BHARTIARTL,-45164.399999999994
2020-05-08,TATASTEEL,1637399.9999999998
2020-05-08,VEDL,1354500.0
2020-05-08,ONGC,311600.0
2020-05-08,HINDALCO,1639400.0
2020-05-08,UPL,-311220.0
2020-05-08,TCS,-103625.0
2020-05-08,RELIANCE,-25349.999999999996
2020-05-08,INFY,-93240.0
2020-05-08,COALINDIA,-252315.0
2020-05-08,HDFCBANK,-160625.0
2020-05-08,BHARTIARTL,-37760.399999999994
2020-05-11,TATASTEEL,1657200.0
2020-05-11,VEDL,1393000.0
2020-05-11,ONGC,315905.0
2020-05-11,HINDALCO,1676500.0
2020-05-11,UPL,-255464.99999999997
2020-05-11,TCS,-75500.0
2020-05-11,RELIANCE,-19200.0
2020-05-11,INFY,-74520.0
2020-05-11,COALINDIA,-239085.0
2020-05-11,HDFCBANK,-168125.0
2020-05-11,BHARTIARTL,-26284.199999999997
2020-05-12,TATASTEEL,1643700.0
2020-05-12,VEDL,1558375.0
2020-05-12,ONGC,312830.0
2020-05-12,HINDALCO,1695400.0
2020-05-12,UPL,-255150.0
2020-05-12,TCS,-64625.0
2020-05-12,RELIANCE,-43500.0
2020-05-12,INFY,-65700.0
2020-05-12,COALINDIA,-289170.0
2020-05-12,HDFCBANK,-196500.0
2020-05-12,BHARTIARTL,-14252.7
2020-05-13,TATASTEEL,1659300.0
2020-05-13,VEDL,1579375.0
2020-05-13,ONGC,320620.0
2020-05-13,HINDALCO,1729700.0
2020-05-13,UPL,-207900.0
2020-05-13,TCS,-62875.0
2020-05-13,RELIANCE,-43500.0
2020-05-13,INFY,-60480.0
2020-05-13,COALINDIA,-198450.0
2020-05-13,HDFCBANK,-151375.0
2020-05-13,BHARTIARTL,-13327.2
2020-05-14,TATASTEEL,1611300.0
2020-05-14,VEDL,1560125.0
2020-05-14,ONGC,312215.0
2020-05-14,HINDALCO,1640800.0
2020-05-14,UPL,-195615.0
2020-05-14,TCS,-92687.5
2020-05-14,RELIANCE,-43500.0
2020-05-14,INFY,-138060.0
2020-05-14,COALINDIA,-245700.0
2020-05-14,HDFCBANK,-216500.0
2020-05-14,BHARTIARTL,-19250.4
2020-05-15,TATASTEEL,1640700.0
2020-05-15,VEDL,1626625.0
2020-05-15,ONGC,312215.0
2020-05-15,HINDALCO,1669500.0
2020-05-15,UPL,-234360.00000000003
2020-05-15,TCS,-86750.0
2020-05-15,RELIANCE,-43500.0
2020-05-15,INFY,-145080.0
2020-05-15,COALINDIA,-215460.0
2020-05-15,HDFCBANK,-222125.0
2020-05-15,BHARTIARTL,-12216.599999999999
2020-05-18,TATASTEEL,1599600.0000000002
2020-05-18,VEDL,1618750.0
2020-05-18,ONGC,298890.0
2020-05-18,HINDALCO,1614900.0
2020-05-18,UPL,-235305.0
2020-05-18,TCS,-56437.5
2020-05-18,RELIANCE,-43500.0
2020-05-18,INFY,-110520.0
2020-05-18,COALINDIA,-361935.0
2020-05-18,HDFCBANK,-336500.0
2020-05-18,BHARTIARTL,-16288.800000000001
2020-05-19,TATASTEEL,1632000.0
2020-05-19,VEDL,1575000.0
2020-05-19,ONGC,316315.0
2020-05-19,HINDALCO,1642200.0
2020-05-19,UPL,-408554.99999999994
2020-05-19,TCS,-42437.5
2020-05-19,RELIANCE,-43500.0
2020-05-19,INFY,-79200.0
2020-05-19,COALINDIA,-318465.0
2020-05-19,HDFCBANK,-341125.0
2020-05-19,BHARTIARTL,-4257.299999999999
2020-05-20,TATASTEEL,1699200.0
2020-05-20,VEDL,1549625.0
2020-05-20,ONGC,319800.0
2020-05-20,HINDALCO,1691200.0
2020-05-20,UPL,-298620.0
2020-05-20,TCS,-32687.5
2020-05-20,RELIANCE,-43500.0
2020-05-20,INFY,-70200.0
2020-05-20,COALINDIA,-299565.0
2020-05-20,HDFCBANK,-252750.0
2020-05-20,BHARTIARTL,-2221.2
2020-05-21,TATASTEEL,1702200.0
2020-05-21,VEDL,1578500.0
2020-05-21,ONGC,315700.0
2020-05-21,HINDALCO,1813000.0
2020-05-21,UPL,-241289.99999999997
2020-05-21,TCS,-15125.0
2020-05-21,RELIANCE,-43500.0
2020-05-21,INFY,-60300.0
2020-05-21,COALINDIA,-294840.0
2020-05-21,HDFCBANK,-264500.0
2020-05-21,BHARTIARTL,-1110.6
2020-05-22,TATASTEEL,1646700.0
2020-05-22,VEDL,1559250.0
2020-05-22,ONGC,312215.0
2020-05-22,HINDALCO,1747900.0
2020-05-22,UPL,-135450.0
2020-05-22,TCS,-5187.5
2020-05-22,RELIANCE,-43500.0
2020-05-22,INFY,-21780.0
2020-05-22,COALINDIA,-293895.0
2020-05-22,HDFCBANK,-322000.0
2020-05-22,BHARTIARTL,-370.20000000000005
2020-05-26,TATASTEEL,1682700.0
2020-05-26,VEDL,1538250.0
2020-05-26,ONGC,315700.0
2020-05-26,HINDALCO,1807400.0
2020-05-26,UPL,-220814.99999999997
2020-05-26,TCS,-15375.0
2020-05-26,RELIANCE,-43500.0
2020-05-26,INFY,-24840.0
2020-05-26,COALINDIA,-238140.0
2020-05-26,HDFCBANK,-267375.0
2020-05-26,BHARTIARTL,-555.3
2020-05-27,TATASTEEL,1727700.0
2020-05-27,VEDL,1538250.0
2020-05-27,ONGC,319595.0
2020-05-27,HINDALCO,1866200.0000000002
2020-05-27,UPL,-95130.0
2020-05-27,TCS,-937.5
2020-05-27,RELIANCE,-43500.0
2020-05-27,INFY,-1620.0
2020-05-27,COALINDIA,-179550.0
2020-05-27,HDFCBANK,-173875.0
2020-05-27,BHARTIARTL,-185.10000000000002
2020-05-28,TATASTEEL,1773000.0
2020-05-28,VEDL,1574125.0
2020-05-28,ONGC,323285.0
2020-05-28,HINDALCO,1937600.0
2020-05-28,UPL,2463930.0
2020-05-28,COALINDIA,2530710.0
2020-05-28,HDFCBANK,2363125.0
2020-05-29,TATASTEEL,1771200.0
2020-05-29,VEDL,1613500.0
2020-05-29,ONGC,341120.0
2020-05-29,HINDALCO,1943900.0
2020-05-29,UPL,2417940.0
2020-05-29,COALINDIA,2560950.0
2020-05-29,HDFCBANK,2314750.0
2020-06-01,TATASTEEL,1891200.0
2020-06-01,VEDL,1638875.0
2020-06-01,ONGC,344195.0
2020-06-01,HINDALCO,1948100.0
2020-06-01,UPL,2474955.0
2020-06-01,COALINDIA,2590245.0
2020-06-01,HDFCBANK,2361500.0
2020-06-01,HEROMOTOCO,-93720.0
2020-06-01,ADANIPORTS,-34875.0
2020-06-01,MARUTI,-51525.0
2020-06-01,ULTRACEMCO,-61620.0
2020-06-01,BRITANNIA,-38400.0
2020-06-01,HCLTECH,-28770.0
2020-06-01,TATAMOTORS,-117390.0
2020-06-02,TATASTEEL,1916399.9999999998
2020-06-02,VEDL,1695750.0
2020-06-02,ONGC,345630.0
2020-06-02,HINDALCO,1976100.0
2020-06-02,UPL,2493855.0
2020-06-02,COALINDIA,2551500.0
2020-06-02,HDFCBANK,2374000.0
2020-06-02,HEROMOTOCO,-100140.0
2020-06-02,ADANIPORTS,-27000.0
2020-06-02,MARUTI,-55625.0
2020-06-02,ULTRACEMCO,-54030.0
2020-06-02,BRITANNIA,-40000.0
2020-06-02,HCLTECH,-25620.0
2020-06-02,TATAMOTORS,-63210.0
2020-06-03,TATASTEEL,1904399.9999999998
2020-06-03,VEDL,1692250.0
2020-06-03,ONGC,353830.0
2020-06-03,HINDALCO,2006900.0
2020-06-03,UPL,2472750.0
2020-06-03,COALINDIA,2534490.0
2020-06-03,HDFCBANK,2393625.0
2020-06-03,HEROMOTOCO,-103140.0
2020-06-03,ADANIPORTS,-25875.0
2020-06-03,MARUTI,-62600.0
2020-06-03,ULTRACEMCO,-49530.0
2020-06-03,BRITANNIA,-31120.0
2020-06-03,HCLTECH,-21420.0
2020-06-03,TATAMOTORS,-46655.0
2020-06-04,TATASTEEL,1919700.0
2020-06-04,VEDL,1827000.0
2020-06-04,ONGC,348090.0
2020-06-04,HINDALCO,1997100.0
2020-06-04,UPL,2484405.0
2020-06-04,COALINDIA,2532600.0
2020-06-04,HDFCBANK,2374875.0
2020-06-04,HEROMOTOCO,-88020.0
2020-06-04,ADANIPORTS,-27000.0
2020-06-04,MARUTI,-55500.0
2020-06-04,ULTRACEMCO,-61620.0
2020-06-04,BRITANNIA,-36000.0
2020-06-04,HCLTECH,-15750.0
2020-06-04,TATAMOTORS,-45150.0
2020-06-05,TATASTEEL,2033700.0
2020-06-05,VEDL,1842750.0
2020-06-05,ONGC,356495.0
2020-06-05,HINDALCO,2089500.0
2020-06-05,UPL,2518425.0
2020-06-05,COALINDIA,2563785.0
2020-06-05,HDFCBANK,2400000.0
2020-06-05,HEROMOTOCO,-78780.0
2020-06-05,ADANIPORTS,-22500.0
2020-06-05,MARUTI,-42125.0
2020-06-05,ULTRACEMCO,-47790.0
2020-06-05,BRITANNIA,-31239.999999999996
2020-06-05,HCLTECH,-14910.0
2020-06-05,TATAMOTORS,-25585.0
2020-06-08,TATASTEEL,2001600.0000000002
2020-06-08,VEDL,1839250.0
2020-06-08,ONGC,372895.0
2020-06-08,HINDALCO,2048900.0
2020-06-08,UPL,2521575.0
2020-06-08,COALINDIA,2578905.0
2020-06-08,HDFCBANK,2381625.0
2020-06-08,HEROMOTOCO,-69600.0
2020-06-08,ADANIPORTS,-21750.0
2020-06-08,MARUTI,-42400.0
2020-06-08,ULTRACEMCO,-66360.0
2020-06-08,BRITANNIA,-34640.0
2020-06-08,HCLTECH,-12810.0
2020-06-08,TATAMOTORS,-19565.0
2020-06-09,TATASTEEL,1993200.0
2020-06-09,VEDL,1830500.0
2020-06-09,ONGC,369000.0
2020-06-09,HINDALCO,1996400.0
2020-06-09,UPL,2462040.0
2020-06-09,COALINDIA,2561895.0
2020-06-09,HDFCBANK,2354625.0
2020-06-09,HEROMOTOCO,-64680.0
2020-06-09,ADANIPORTS,-20250.0
2020-06-09,MARUTI,-46900.0
2020-06-09,ULTRACEMCO,-66270.0
2020-06-09,BRITANNIA,-31639.999999999996
2020-06-09,HCLTECH,-13860.0
2020-06-09,TATAMOTORS,-21070.0
2020-06-10,TATASTEEL,1944000.0
2020-06-10,VEDL,1856750.0
2020-06-10,ONGC,361825.0
2020-06-10,HINDALCO,2057299.9999999998
2020-06-10,UPL,2494485.0
2020-06-10,COALINDIA,2538270.0
2020-06-10,HDFCBANK,2359750.0
2020-06-10,HEROMOTOCO,-84900.0
2020-06-10,ADANIPORTS,-16500.0
2020-06-10,MARUTI,-41900.0
2020-06-10,ULTRACEMCO,-57600.0
2020-06-10,BRITANNIA,-30920.0
2020-06-10,HCLTECH,-3570.0
2020-06-10,TATAMOTORS,-16555.0
2020-06-11,TATASTEEL,1878899.9999999998
2020-06-11,VEDL,1768375.0
2020-06-11,ONGC,356290.0
2020-06-11,HINDALCO,2021600.0
2020-06-11,UPL,2485665.0
2020-06-11,COALINDIA,2524095.0
2020-06-11,HDFCBANK,2337750.0
2020-06-11,HEROMOTOCO,-72480.0
2020-06-11,ADANIPORTS,-24000.0
2020-06-11,MARUTI,-70925.0
2020-06-11,ULTRACEMCO,-73950.0
2020-06-11,BRITANNIA,-31280.0
2020-06-11,HCLTECH,-10080.0
2020-06-11,TATAMOTORS,-21070.0
2020-06-12,TATASTEEL,1905600.0000000002
2020-06-12,VEDL,1807750.0
2020-06-12,ONGC,343990.0
2020-06-12,HINDALCO,2044700.0000000002
2020-06-12,UPL,2472750.0
2020-06-12,COALINDIA,2493855.0
2020-06-12,HDFCBANK,2365500.0
