date,symbol,kind,amount
2020-02-03,ONGC,premium,4100.0
2020-02-03,ONGC,option_sale_costs,-28.073838000000002
2020-02-04,,cash_interest,1235.5761126524983
2020-02-04,BAJFINANCE,premium,14673.8
2020-02-04,BAJFINANCE,option_sale_costs,-39.611757084
2020-02-04,LT,premium,29067.0
2020-02-04,LT,option_sale_costs,-55.317329060000006
2020-02-04,HCLTECH,premium,12600.0
2020-02-04,HCLTECH,option_sale_costs,-37.348868
2020-02-04,BAJAJ-AUTO,premium,74880.0
2020-02-04,BAJAJ-AUTO,option_sale_costs,-105.30755839999999
2020-02-04,INFY,premium,9300.0
2020-02-04,INFY,option_sale_costs,-33.747974
2020-02-04,TECHM,premium,2760.0
2020-02-04,TECHM,option_sale_costs,-26.611656799999995
2020-02-05,,cash_interest,1255.6777912156858
2020-02-06,,cash_interest,1255.8528120585024
2020-02-07,,cash_interest,1256.027857296348
2020-02-10,,cash_interest,3768.608780797865
2020-02-11,,cash_interest,1256.7282090469314
2020-02-12,,cash_interest,1256.9033763007267
2020-02-13,,cash_interest,1257.0785679699575
2020-02-14,,cash_interest,1257.2537840580273
2020-02-17,,cash_interest,3772.287073705019
2020-02-18,,cash_interest,1257.9548193762157
2020-02-19,,cash_interest,1258.1301575993273
2020-02-20,,cash_interest,1258.305520261705
2020-02-24,,cash_interest,5033.923629467021
2020-02-25,,cash_interest,1259.1825535712733
2020-02-26,,cash_interest,1259.35806292035
2020-02-27,,cash_interest,1259.5335967325445
2020-02-27,LT,put_assignment_pay_strike,-4575000.0
2020-02-27,LT,assignment_costs,-18762.8985
2020-02-27,BAJAJ-AUTO,put_assignment_pay_strike,-4650000.0
2020-02-27,BAJAJ-AUTO,assignment_costs,-19070.486999999997
2020-02-28,,financing,-61.675780192925224
2020-02-28,BAJAJ-AUTO,premium,16380.0
2020-02-28,BAJAJ-AUTO,option_sale_costs,-41.47352839999999
2020-02-28,COALINDIA,premium,15795.0
2020-02-28,COALINDIA,option_sale_costs,-40.835188099999996
2020-02-28,HINDALCO,premium,1400.0
2020-02-28,HINDALCO,option_sale_costs,-25.127651999999998
2020-02-28,LT,premium,33637.5
2020-02-28,LT,option_sale_costs,-60.30456725
2020-02-28,ONGC,premium,1640.0
2020-02-28,ONGC,option_sale_costs,-25.389535199999997
2020-03-02,,financing,-128.64567448382462
2020-03-03,,financing,-42.91713688487775
2020-03-03,BAJAJ-AUTO,dividend,180000.0
2020-03-04,,cash_interest,3.1828848321412213
2020-03-05,,cash_interest,3.1833194507049347
2020-03-06,,cash_interest,3.1837541286152167
2020-03-09,,cash_interest,9.552566597640515
2020-03-11,,cash_interest,6.370986511526745
2020-03-12,,cash_interest,3.186363205244143
2020-03-12,INDUSINDBK,premium,360.0
2020-03-12,INDUSINDBK,option_sale_costs,-23.9928248
2020-03-13,,cash_interest,3.232679618264696
2020-03-16,,cash_interest,9.699363108714724
2020-03-17,,cash_interest,3.2344454709839376
2020-03-17,INDUSINDBK,premium,540.0
2020-03-17,INDUSINDBK,option_sale_costs,-24.1892372
2020-03-18,,cash_interest,3.3053203831525075
2020-03-19,,cash_interest,3.305771720122991
2020-03-19,COALINDIA,ca_distribution,291600.0
2020-03-20,,cash_interest,43.123803666668124
2020-03-23,,cash_interest,129.38907648895534
2020-03-23,ONGC,dividend,41000.0
2020-03-24,,cash_interest,48.745853899750806
2020-03-24,LT,dividend,37500.0
2020-03-25,,cash_interest,53.87308370946266
2020-03-26,,cash_interest,53.88044000524444
2020-03-27,,cash_interest,53.88779730551833
2020-03-27,INFY,premium,111618.0
2020-03-27,INFY,option_sale_costs,-145.39532924
2020-03-30,,cash_interest,207.34976122804682
2020-03-31,,cash_interest,69.14490040187052
2020-04-01,,cash_interest,69.15434204330136
2020-04-03,,cash_interest,114.73859118319498
2020-04-07,,cash_interest,229.52916492088974
2020-04-08,,cash_interest,57.40828839517311
2020-04-09,,cash_interest,57.414790630928024
2020-04-13,,cash_interest,229.68517441258305
2020-04-15,,cash_interest,114.89461687640323
2020-04-16,,cash_interest,57.46032174876679
2020-04-17,,cash_interest,57.466829877976146
2020-04-20,,cash_interest,172.4200162329475
2020-04-21,,cash_interest,57.49286755497634
2020-04-22,,cash_interest,57.4993793704218
2020-04-23,,cash_interest,57.505891923415085
2020-04-24,,cash_interest,57.51240521403977
2020-04-27,,cash_interest,172.5567577271381
2020-04-28,,cash_interest,57.5384635407936
2020-04-29,,cash_interest,57.544980520577816
2020-04-30,,cash_interest,57.55149823849481
2020-05-04,,cash_interest,230.23206677851266
2020-05-04,VEDL,premium,399260.39999999997
2020-05-04,VEDL,option_sale_costs,-459.26496327199993
2020-05-05,,cash_interest,85.08500811610364
2020-05-06,,cash_interest,85.09298801756071
2020-05-07,,cash_interest,85.10096866743199
2020-05-08,,cash_interest,85.10895006578762
2020-05-11,,cash_interest,255.35079663809356
2020-05-12,,cash_interest,85.14088089930289
2020-05-13,,cash_interest,85.14886604092287
2020-05-14,,cash_interest,85.15685193144851
2020-05-15,,cash_interest,85.16483857095004
2020-05-18,,cash_interest,255.51847787849312
2020-05-19,,cash_interest,85.19679037248984
2020-05-20,,cash_interest,85.20478075771379
2020-05-21,,cash_interest,85.21277189233518
2020-05-22,,cash_interest,85.2207637764243
2020-05-26,,cash_interest,340.9150256402057
2020-05-27,,cash_interest,85.26072994299314
2020-05-28,,cash_interest,85.268726324943
2020-05-29,,cash_interest,85.27672345685272
2020-05-29,EICHERMOT,premium,97554.6
2020-05-29,EICHERMOT,option_sale_costs,-130.04962842799998
2020-05-29,GRASIM,premium,19085.7
2020-05-29,GRASIM,option_sale_costs,-44.425934126
2020-06-01,,cash_interest,288.623243647658
2020-06-01,BAJAJ-AUTO,premium,20718.75
2020-06-01,BAJAJ-AUTO,option_sale_costs,-46.1956615625
2020-06-02,,cash_interest,94.95547597330227
2020-06-02,BAJAJ-AUTO,premium,4655.625
2020-06-02,BAJAJ-AUTO,option_sale_costs,-28.67737806875
2020-06-03,,cash_interest,95.3838140337061
2020-06-04,,cash_interest,95.39246658693517
2020-06-05,,cash_interest,95.40111992506343
2020-06-08,,cash_interest,286.2293221444862
2020-06-09,,cash_interest,95.4357387725827
2020-06-10,,cash_interest,95.44439603606132
2020-06-11,,cash_interest,95.4530540848664
2020-06-12,,cash_interest,95.46171291906917
2020-06-15,,cash_interest,286.41111761622267
2020-06-16,,cash_interest,95.49635375437664
2020-06-17,,cash_interest,95.50501651642294
2020-06-18,,cash_interest,95.51368006429448
2020-06-19,,cash_interest,95.52234439806256
2020-06-22,,cash_interest,286.5930285533954
2020-06-23,,cash_interest,95.55700723512355
2020-06-24,,cash_interest,95.56567549922987
2020-06-25,,cash_interest,95.57434454966052
2020-06-26,,cash_interest,95.5830143864869
2020-06-26,BAJAJ-AUTO,premium,75830.7
2020-06-26,BAJAJ-AUTO,option_sale_costs,-106.300203113
2020-06-29,,cash_interest,307.38262057762756
2020-06-29,ITC,premium,96096.0
2020-06-29,ITC,option_sale_costs,-128.40133664
2020-06-29,HEROMOTOCO,premium,50397.72
2020-06-29,HEROMOTOCO,option_sale_costs,-78.5632494548
2020-06-30,,cash_interest,115.75886957753679
2020-07-01,,cash_interest,115.7693704134585
2020-07-02,,cash_interest,112.50599461572487
2020-07-03,,cash_interest,112.51591178797354
2020-07-06,,cash_interest,337.5774895032017
2020-07-07,,cash_interest,112.5555865964479
2020-07-08,,cash_interest,112.56550814012776
2020-07-09,,cash_interest,112.57543055837134
2020-07-10,,cash_interest,112.58535385125566
2020-07-13,,cash_interest,337.78583405657366
2020-07-14,,cash_interest,112.6250531460495
2020-07-15,,cash_interest,112.63498081306298
2020-07-16,,cash_interest,112.64490935517992
2020-07-17,,cash_interest,112.65483877247742
2020-07-20,,cash_interest,337.99430719509803
2020-07-21,,cash_interest,112.69456256870308
2020-07-22,,cash_interest,112.70449636282935
2020-07-23,,cash_interest,112.71443103259915
2020-07-24,,cash_interest,112.72436657808969
2020-07-27,,cash_interest,338.2029089981344
2020-07-28,,cash_interest,112.76411489086883
2020-07-29,,cash_interest,112.77405481588937
2020-07-30,,cash_interest,112.7839956170939
2020-07-31,,cash_interest,112.7939372945596
2020-07-31,INFY,premium,49666.32
2020-07-31,INFY,option_sale_costs,-77.7655919288
2020-07-31,SUNPHARMA,premium,52211.6
2020-07-31,SUNPHARMA,option_sale_costs,-80.541448844
2020-08-03,,cash_interest,365.31076415344893
2020-08-03,BAJAJ-AUTO,premium,36050.55
2020-08-03,BAJAJ-AUTO,option_sale_costs,-62.9163693245
2020-08-04,,cash_interest,125.62143435189135
2020-08-05,,cash_interest,125.63256492722739
2020-08-05,LT,dividend,30000.0
2020-08-06,,cash_interest,128.3018197764494
2020-08-07,,cash_interest,128.31318784494934
2020-08-10,,cash_interest,384.9736707621206
2020-08-11,,cash_interest,128.35866717001997
2020-08-12,,cash_interest,128.37004027543261
2020-08-12,HINDALCO,premium,16340.0
2020-08-12,HINDALCO,option_sale_costs,-41.4202406
2020-08-13,,cash_interest,129.82553553569673
2020-08-14,,cash_interest,129.8370386116748
2020-08-17,,cash_interest,389.545628120618
2020-08-18,,cash_interest,129.8830580503966
2020-08-19,,cash_interest,129.89456622310587
2020-08-20,,cash_interest,129.9060754154865
2020-08-21,,cash_interest,129.91758562762888
2020-08-24,,cash_interest,389.7872905788702
2020-08-25,,cash_interest,129.96363361543428
2020-08-26,,cash_interest,129.97514892746975
2020-08-27,,cash_interest,129.98666525980914
2020-08-28,,cash_interest,129.99818261254293
2020-08-28,BAJAJ-AUTO,premium,67421.25
2020-08-28,BAJAJ-AUTO,option_sale_costs,-97.1289410375
2020-08-31,,cash_interest,407.92468435816716
2020-08-31,HINDALCO,premium,54180.0
2020-08-31,HINDALCO,option_sale_costs,-82.68816620000001
2020-09-01,,cash_interest,140.8042827356872
2020-09-01,TATAMOTORS,premium,130601.24999999999
2020-09-01,TATAMOTORS,option_sale_costs,-166.0324172375
2020-09-01,SBIN,premium,65100.0
2020-09-01,SBIN,option_sale_costs,-94.597409
2020-09-02,,cash_interest,160.14324526168056
2020-09-03,,cash_interest,160.15761493701532
2020-09-03,HINDALCO,dividend,21000.0
2020-09-04,,cash_interest,162.05631877845536
2020-09-07,,cash_interest,486.2125803424166
2020-09-08,,cash_interest,162.11448803557744
2020-09-09,,cash_interest,162.12903459079635
2020-09-10,,cash_interest,162.14358245127963
2020-09-11,,cash_interest,162.15813161714445
2020-09-14,,cash_interest,486.51804626552365
2020-09-15,,cash_interest,162.2163374194456
2020-09-16,,cash_interest,162.23089311362364
2020-09-17,,cash_interest,162.24545011388616
2020-09-18,,cash_interest,162.26000842035026
2020-09-21,,cash_interest,486.82370409939966
2020-09-22,,cash_interest,162.31825079079024
2020-09-23,,cash_interest,162.33281562966908
2020-09-24,,cash_interest,162.3473817754529
2020-09-24,TATAMOTORS,put_assignment_pay_strike,-3847500.0
2020-09-24,TATAMOTORS,assignment_costs,-15777.020025
2020-09-24,SBIN,put_assignment_pay_strike,-4200000.0
2020-09-24,SBIN,assignment_costs,-17222.478
2020-09-25,,financing,-1718.0965074798523
2020-09-25,BAJAJ-AUTO,premium,86360.7
2020-09-25,BAJAJ-AUTO,option_sale_costs,-117.784115813
2020-09-25,SBIN,premium,72450.0
2020-09-25,SBIN,option_sale_costs,-102.6132455
2020-09-28,,financing,-5025.353462605687
2020-09-28,TATAMOTORS,premium,225078.75
2020-09-28,TATAMOTORS,option_sale_costs,-269.06863396250003
2020-09-29,,financing,-1614.9029365114577
2020-09-30,,financing,-1615.3453756721458
2020-10-01,,financing,-1615.7879360490424
2020-10-05,,financing,-6464.922470701428
2020-10-05,HINDALCO,premium,20640.0
2020-10-05,HINDALCO,option_sale_costs,-46.1097776
2020-10-06,,financing,-1612.3596676063985
2020-10-07,,financing,-1612.8014099810853
2020-10-08,,financing,-1613.24327338108
2020-10-09,,financing,-1613.6852578395408
2020-10-12,,financing,-4842.382090168901
2020-10-13,,financing,-1615.4540434143375
2020-10-14,,financing,-1615.8966335632185
2020-10-15,,financing,-1616.3393449696741
2020-10-16,,financing,-1616.7821776669261
2020-10-19,,financing,-4851.675395064614
2020-10-20,,financing,-1618.554357823839
2020-10-21,,financing,-1618.9977973739278
2020-10-22,,financing,-1619.4413584143042
2020-10-23,,financing,-1619.8850409782533
2020-10-26,,financing,-4860.986535297208
2020-10-27,,financing,-1621.6606222320272
2020-10-28,,financing,-1622.1049128134605
2020-10-29,,financing,-1622.5493251183411
2020-10-30,,financing,-1622.9938591800174
2020-10-30,BAJAJ-AUTO,premium,58134.3
2020-10-30,BAJAJ-AUTO,option_sale_costs,-87.000686237
2020-10-30,SBIN,premium,132064.80000000002
2020-10-30,SBIN,option_sale_costs,-167.62855023200004
2020-10-30,TATAMOTORS,premium,168115.8
2020-10-30,TATAMOTORS,option_sale_costs,-206.945410322
2020-11-02,,financing,-4576.189524257289
2020-11-03,,financing,-1526.6502586403542
2020-11-04,,financing,-1527.0685189851874
2020-11-04,LT,dividend,67500.0
2020-11-05,,financing,-1508.993743236964
2020-11-06,,financing,-1509.4071661803166
2020-11-06,HINDALCO,premium,40420.0
2020-11-06,HINDALCO,option_sale_costs,-67.68164780000001
2020-11-09,,financing,-4496.295818114085
2020-11-10,,financing,-1499.9971345726713
2020-11-11,,financing,-1500.4080926917325
2020-11-12,,financing,-1500.8191634020586
2020-11-13,,financing,-1501.2303467344975
2020-11-13,LT,premium,2145.0
2020-11-13,LT,option_sale_costs,-25.939315550000003
2020-11-17,,financing,-6004.244312595289
2020-11-17,LT,premium,4290.0
2020-11-17,LT,option_sale_costs,-28.2786311
2020-11-18,,financing,-1501.53848169504
2020-11-19,,financing,-1501.9498621009839
2020-11-19,COALINDIA,dividend,182250.0
2020-11-20,,financing,-1452.4298483645732
2020-11-23,,financing,-4358.4833230512795
2020-11-24,,financing,-1454.0218793704407
2020-11-25,,financing,-1454.4202415291725
2020-11-26,,financing,-1454.8187128282214
2020-11-26,HINDALCO,call_away_receive_strike,3526000.0
2020-11-26,HINDALCO,call_away_costs,-15637.079025200002
2020-11-26,TATAMOTORS,call_away_receive_strike,3990000.0
2020-11-26,TATAMOTORS,call_away_costs,-19578.16785625
2020-11-26,BAJAJ-AUTO,call_away_receive_strike,4650000.0
2020-11-26,BAJAJ-AUTO,call_away_costs,-18558.619341999998
2020-11-26,SBIN,call_away_receive_strike,4200000.0
2020-11-26,SBIN,call_away_costs,-20378.458625500003
2020-11-27,,cash_interest,919.2094271087229
2020-11-27,HINDALCO,equity_sale,859699.935
2020-11-27,HINDALCO,equity_sale_costs,-908.5166504689001
2020-11-27,LT,premium,46170.96
2020-11-27,LT,option_sale_costs,-73.9535872664
2020-12-01,,cash_interest,3980.1542193212704
2020-12-01,TATASTEEL,premium,86603.95000000001
2020-12-01,TATASTEEL,option_sale_costs,-118.04940183050002
2020-12-01,BAJFINANCE,premium,132892.5
2020-12-01,BAJFINANCE,option_sale_costs,-168.53123157500002
2020-12-01,JSWSTEEL,premium,75026.25
2020-12-01,JSWSTEEL,option_sale_costs,-105.42287798750002
2020-12-01,TATAMOTORS,premium,193121.7
2020-12-01,TATAMOTORS,option_sale_costs,-234.21659480300002
2020-12-01,ADANIPORTS,premium,70077.5
2020-12-01,ADANIPORTS,option_sale_costs,-100.025820725
2020-12-01,M&M,premium,77805.0
2020-12-01,M&M,option_sale_costs,-108.45335495
2020-12-01,KOTAKBANK,premium,119437.36
2020-12-01,KOTAKBANK,option_sale_costs,-153.85719044240003
2020-12-01,SBIN,premium,94185.0
2020-12-01,SBIN,option_sale_costs,-126.31721915000001
2020-12-01,POWERGRID,premium,57399.99999999999
2020-12-01,POWERGRID,option_sale_costs,-86.19986599999999
2020-12-01,HDFCBANK,premium,51641.04
2020-12-01,HDFCBANK,option_sale_costs,-79.9192018136
2020-12-01,ITC,premium,39680.0
2020-12-01,ITC,option_sale_costs,-66.8746112
2020-12-01,AXISBANK,premium,110155.92
2020-12-01,AXISBANK,option_sale_costs,-143.73494479279998
2020-12-01,DIVISLAB,premium,32672.28
2020-12-01,DIVISLAB,option_sale_costs,-59.2320618452
2020-12-02,,cash_interest,1105.986145720284
2020-12-03,,cash_interest,1106.080027278511
2020-12-04,,cash_interest,1106.1739168058675
2020-12-07,,cash_interest,3318.8034429090912
2020-12-08,,cash_interest,1106.5495307059664
2020-12-09,,cash_interest,1106.6434600870891
2020-12-10,,cash_interest,1106.737397441401
2020-12-11,,cash_interest,1106.8313427695791
2020-12-14,,cash_interest,3320.775888216899
2020-12-15,,cash_interest,1107.2071799061207
2020-12-16,,cash_interest,1107.3011651117508
2020-12-17,,cash_interest,1107.3951582953089
2020-12-18,,cash_interest,1107.4891594574717
2020-12-21,,cash_interest,3322.7495057967503
2020-12-22,,cash_interest,1107.8652199631308
2020-12-23,,cash_interest,1107.9592610264463
2020-12-24,,cash_interest,1108.0533100724308
2020-12-28,,cash_interest,4432.589468407049
2020-12-29,,cash_interest,1108.523627155186
2020-12-30,,cash_interest,1108.6177241073506
2020-12-31,,cash_interest,1108.7118290469289
2020-12-31,LT,call_away_receive_strike,4026000.0
2020-12-31,LT,call_away_costs,-16801.7129572
2021-01-01,,cash_interest,1449.1264639676042
2021-01-01,LT,equity_sale,583358.175
2021-01-01,LT,equity_sale_costs,-622.7908676275002
2021-01-01,ASIANPAINT,premium,61117.979999999996
2021-01-01,ASIANPAINT,option_sale_costs,-92.4182343002
2021-01-01,TATASTEEL,premium,108152.3
2021-01-01,TATASTEEL,option_sale_costs,-145.378408277
2021-01-01,INFY,premium,85644.0
2021-01-01,INFY,option_sale_costs,-120.03428756000001
2021-01-01,ICICIBANK,premium,79365.0
2021-01-01,ICICIBANK,option_sale_costs,-112.96419635
2021-01-01,BAJFINANCE,premium,110613.8
2021-01-01,BAJFINANCE,option_sale_costs,-148.15003266200003
2021-01-01,GAIL,premium,112239.99999999999
2021-01-01,GAIL,option_sale_costs,-149.98111759999998
2021-01-01,TECHM,premium,90090.0
2021-01-01,TECHM,option_sale_costs,-125.0404391
2021-01-01,DIVISLAB,premium,65861.31999999999
2021-01-01,DIVISLAB,option_sale_costs,-97.75918770679999
2021-01-01,SUNPHARMA,premium,102715.76
2021-01-01,SUNPHARMA,option_sale_costs,-139.2569186024
2021-01-01,ULTRACEMCO,premium,80632.5
2021-01-01,ULTRACEMCO,option_sale_costs,-114.39138867500002
2021-01-01,SBILIFE,premium,56562.45
2021-01-01,SBILIFE,option_sale_costs,-87.2887530755
2021-01-01,UPL,premium,103808.25
2021-01-01,UPL,option_sale_costs,-140.48705141749997
2021-01-01,HDFCLIFE,premium,77649.44
2021-01-01,HDFCLIFE,option_sale_costs,-111.03249294559998
2021-01-01,TATAMOTORS,premium,120874.2
2021-01-01,TATAMOTORS,option_sale_costs,-159.703140458
2021-01-04,,cash_interest,4994.48165754164
2021-01-05,,cash_interest,1665.2669442924855
2021-01-06,,cash_interest,1665.4135580441614
2021-01-07,,cash_interest,1665.560184704033
2021-01-08,,cash_interest,1665.706824273237
2021-01-11,,cash_interest,4997.560430258732
2021-01-12,,cash_interest,1666.2934729267472
2021-01-12,ONGC,premium,6545.0
2021-01-12,ONGC,option_sale_costs,-30.969604550000003
2021-01-13,,cash_interest,1667.013686569596
2021-01-14,,cash_interest,1667.1604541082904
2021-01-15,,cash_interest,1667.3072345687208
2021-01-18,,cash_interest,5002.362083856073
2021-01-19,,cash_interest,1667.8944468739683
2021-01-20,,cash_interest,1668.0412919567298
2021-01-21,,cash_interest,1668.1881499680546
2021-01-22,,cash_interest,1668.3350209090804
2021-01-25,,cash_interest,5005.445714342837
2021-01-27,,cash_interest,3337.8451903849527
2021-01-28,,cash_interest,1669.2164663988628
2021-01-28,BAJFINANCE,put_assignment_pay_strike,-5000000.0
2021-01-28,BAJFINANCE,assignment_costs,-20502.95
2021-01-28,DIVISLAB,put_assignment_pay_strike,-5040000.0
2021-01-28,DIVISLAB,assignment_costs,-20666.9736
2021-01-28,ASIANPAINT,put_assignment_pay_strike,-5460000.0
2021-01-28,ASIANPAINT,assignment_costs,-22389.2214
2021-01-29,,cash_interest,299.11356883886634
2021-01-29,ASIANPAINT,premium,63063.0
2021-01-29,ASIANPAINT,option_sale_costs,-94.60830737
2021-01-29,BAJFINANCE,premium,105056.2
2021-01-29,BAJFINANCE,option_sale_costs,-141.89223063799997
2021-01-29,ONGC,premium,2310.0
2021-01-29,ONGC,option_sale_costs,-26.201036900000002
2021-02-01,,cash_interest,942.3652048262136
2021-02-01,DIVISLAB,premium,172877.32
2021-02-01,DIVISLAB,option_sale_costs,-218.2581335468
2021-02-02,,cash_interest,334.6424858673933
2021-02-02,BAJAJ-AUTO,premium,57951.49999999999
2021-02-02,BAJAJ-AUTO,option_sale_costs,-88.852809485
2021-02-02,TATAMOTORS,premium,72524.52
2021-02-02,TATAMOTORS,option_sale_costs,-105.26188427480001
2021-02-02,UPL,premium,66416.48
2021-02-02,UPL,option_sale_costs,-98.38429231519999
2021-02-02,AXISBANK,premium,66105.0
2021-02-02,AXISBANK,option_sale_costs,-98.03356894999999
2021-02-03,,cash_interest,358.1604517117899
2021-02-04,,cash_interest,358.19248622041096
2021-02-05,,cash_interest,358.2245235942555
2021-02-08,,cash_interest,1074.7696915007398
2021-02-09,,cash_interest,358.35269314876115
2021-02-10,,cash_interest,358.3847448517987
2021-02-11,,cash_interest,358.41679942159766
2021-02-12,,cash_interest,358.4488568584144
2021-02-15,,cash_interest,1075.4427514875163
2021-02-16,,cash_interest,358.5771066773705
2021-02-17,,cash_interest,358.60917845235366
2021-02-17,ONGC,dividend,14350.0
2021-02-18,,cash_interest,359.9247426506881
2021-02-19,,cash_interest,359.9569349606326
2021-02-22,,cash_interest,1079.967390449744
2021-02-23,,cash_interest,360.0857243565461
2021-02-24,,cash_interest,360.1179310649811
2021-02-25,,cash_interest,360.1501406540415
2021-02-25,BAJFINANCE,call_away_receive_strike,5100000.0
2021-02-25,BAJFINANCE,call_away_costs,-21861.9051705
2021-02-26,,cash_interest,814.3800675851562
2021-02-26,ASIANPAINT,premium,33374.25
2021-02-26,ASIANPAINT,option_sale_costs,-61.1790717575
2021-03-01,,cash_interest,2452.2974627314074
2021-03-01,DIVISLAB,premium,114455.31999999999
2021-03-01,DIVISLAB,option_sale_costs,-152.4755457668
2021-03-01,ONGC,premium,38663.240000000005
2021-03-01,ONGC,option_sale_costs,-67.1344216076
2021-03-02,,cash_interest,833.0398817409185
2021-03-02,ADANIPORTS,premium,85191.0
2021-03-02,ADANIPORTS,option_sale_costs,-119.52421409
2021-03-02,BPCL,premium,97577.28
2021-03-02,BPCL,option_sale_costs,-133.4710415072
2021-03-02,UPL,premium,174408.0
2021-03-02,UPL,option_sale_costs,-219.98166392000002
2021-03-02,GAIL,premium,113155.0
2021-03-02,GAIL,option_sale_costs,-151.01139845
2021-03-02,NTPC,premium,63839.99999999999
2021-03-02,NTPC,option_sale_costs,-95.4832016
2021-03-02,TATAMOTORS,premium,142550.72999999998
2021-03-02,TATAMOTORS,option_sale_costs,-184.11069647269994
2021-03-02,TATASTEEL,premium,119754.8
2021-03-02,TATASTEEL,option_sale_costs,-158.442707252
2021-03-02,RELIANCE,premium,72247.5
2021-03-02,RELIANCE,option_sale_costs,-104.94996252499999
2021-03-02,IOC,premium,9425.0
2021-03-02,IOC,option_sale_costs,-34.21245575
2021-03-03,,cash_interest,911.7119202635433
2021-03-04,,cash_interest,911.7936333810873
2021-03-05,,cash_interest,911.8753538222533
2021-03-08,,cash_interest,2735.8712447630933
2021-03-09,,cash_interest,912.2022868588364
2021-03-10,,cash_interest,912.2840439259902
2021-03-12,,cash_interest,1824.7316166414105
2021-03-15,,cash_interest,2737.5880552997132
2021-03-15,COALINDIA,dividend,121500.0
2021-03-16,,cash_interest,923.6642732373849
2021-03-17,,cash_interest,923.747057596844
2021-03-18,,cash_interest,923.8298493759362
2021-03-19,,cash_interest,923.9126485753269
2021-03-22,,cash_interest,2771.9863655870417
2021-03-23,,cash_interest,924.2438973216276
2021-03-24,,cash_interest,924.3267336304906
2021-03-25,,cash_interest,924.4095773636429
2021-03-25,TATAMOTORS,put_assignment_pay_strike,-5301000.0
2021-03-25,TATAMOTORS,assignment_costs,-21737.227590000002
2021-03-25,GAIL,put_assignment_pay_strike,-5764500.0
2021-03-25,GAIL,assignment_costs,-23637.851055
2021-03-25,BPCL,put_assignment_pay_strike,-6192000.0
2021-03-25,BPCL,assignment_costs,-25390.85328
