put_otm,0.02,0.03,0.04,0.05,0.06,0.07
0.02,-0.3009101699630842,-0.3029974622014129,-0.30275269729324805,-0.3034532640471973,-0.3061877176259813,-0.3115951468385124
0.03,-0.2651210375489098,-0.2672078180924611,-0.2699062324914103,-0.27104933416771115,-0.2735400571612908,-0.28667137780306606
0.04,-0.22476148505519433,-0.22252368838177605,-0.20811673921706397,-0.2297092188395501,-0.21660562081018153,-0.23335346708014337
0.05,-0.20318838987875532,-0.2208421364330606,-0.21003805165998723,-0.2023301669502915,-0.2546795374427173,-0.23088088761603676
0.06,-0.16291743577927065,-0.18966236585998786,-0.18750276340753547,-0.17078782303965334,-0.19583759340713602,-0.17758760300260035
0.07,-0.12292417718029736,-0.1499715106306877,-0.15974653012546547,-0.17218624419032702,-0.15704793779084414,-0.15676259698924588
