trade_date,close,ntr_close,source
2018-06-08,14795.31,13719.23,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-11,14821.8,13743.79,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-12,14898.66,13815.07,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-13,14917.68,13832.7,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-14,14871.97,13790.32,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-15,14885.3,13802.68,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-18,14860.73,13779.89,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-19,14737.7,13665.81,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-20,14822.46,13744.41,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-21,14782.87,13707.7,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-22,14894.02,13810.76,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-25,14812.28,13734.97,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-26,14821.45,13743.47,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-27,14694.16,13625.44,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-28,14581.53,13521.0,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-06-29,14753.91,13680.84,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-02,14675.42,13608.06,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-03,14734.11,13662.48,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-04,14830.5,13751.86,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-05,14808.54,13731.5,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-06,14840.13,13760.79,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-09,14951.2,13863.79,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-10,15081.6,13984.7,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-11,15085.15,13987.99,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-12,15190.82,14085.97,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-13,15184.88,14080.46,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-16,15072.66,13976.41,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-17,15172.31,14068.82,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-18,15135.57,14034.74,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-19,15116.83,14017.37,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-20,15190.13,14085.34,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-23,15293.5,14181.19,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-24,15361.88,14244.59,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-25,15358.72,14241.66,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-26,15410.93,14290.08,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-27,15564.19,14432.19,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-30,15621.47,14485.3,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-07-31,15672.47,14532.6,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-01,15658.27,14519.43,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-02,15520.25,14391.45,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-03,15680.51,14540.05,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-06,15716.78,14573.68,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-07,15720.05,14576.72,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-08,15803.64,14654.22,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-09,15833.23,14681.67,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-10,15776.32,14628.9,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-13,15676.23,14536.09,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-14,15796.36,14647.48,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-16,15727.25,14583.39,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-17,15845.64,14693.17,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-20,15959.04,14798.32,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-21,15985.48,14822.84,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-23,16001.85,14838.02,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-24,15969.8,14808.31,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-27,16156.09,14981.04,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-28,16220.45,15040.72,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-29,16156.02,14980.97,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-30,16135.61,14962.05,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-08-31,16143.51,14969.37,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-03,16007.84,14843.57,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-04,15922.09,14682.51,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-05,15862.15,14627.23,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-06,15947.67,14706.09,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-07,16019.84,14772.65,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-10,15813.26,14582.15,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-11,15605.11,14390.2,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-12,15719.62,14495.79,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-14,15920.48,14681.01,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-17,15731.26,14506.53,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-18,15594.57,14380.48,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-19,15534.28,14324.89,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-21,15408.16,14208.58,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-24,15165.18,13984.52,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-25,15303.55,14112.12,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-26,15284.67,14094.7,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-27,15179.24,13997.49,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-09-28,15114.08,13937.4,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-01,15221.75,14036.69,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-03,15014.23,13845.32,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-04,14656.09,13515.07,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-05,14265.08,13154.5,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-08,14308.79,13194.8,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-09,14243.79,13134.86,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-10,14463.71,13337.67,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-11,14152.0,13050.22,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-12,14480.86,13353.48,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-15,14536.17,13404.48,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-16,14636.1,13496.63,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-17,14453.94,13328.65,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-19,14247.22,13138.02,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-22,14166.64,13063.72,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-23,14031.96,12939.52,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-24,14139.75,13038.93,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-25,14014.33,12923.27,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-26,13882.95,12802.12,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-29,14189.11,13084.44,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-30,14116.91,13017.86,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-10-31,14377.38,13258.06,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-01,14371.1,13252.26,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-02,14609.96,13472.52,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-05,14570.98,13436.58,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-06,14579.28,13444.23,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-07,14673.98,13531.56,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-09,14655.69,13514.7,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-12,14513.12,13383.23,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-13,14651.98,13511.27,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-14,14643.42,13503.38,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-15,14699.33,13554.94,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-16,14790.05,13638.59,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-19,14902.44,13742.24,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-20,14754.03,13605.38,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-21,14676.29,13533.69,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-22,14574.82,13440.12,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-26,14715.81,13570.13,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-27,14794.7,13642.88,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-28,14854.61,13698.13,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-29,15034.36,13863.89,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-11-30,15059.37,13886.95,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-03,15069.07,13895.9,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-04,15049.32,13877.68,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-05,14929.43,13767.12,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-06,14677.79,13535.07,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-07,14805.93,13653.24,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-10,14521.73,13391.17,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-11,14605.79,13468.68,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-12,14866.71,13709.29,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-13,14941.4,13778.17,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-14,14960.64,13795.9,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-17,15075.46,13901.78,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-18,15103.63,13927.76,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-19,15184.78,14002.6,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-20,15163.14,13982.64,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-21,14894.42,13734.84,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-24,14769.13,13619.3,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-26,14860.97,13703.99,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-27,14930.18,13767.81,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-28,15045.34,13874.01,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2018-12-31,15048.98,13877.37,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-01,15114.9,13938.15,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-02,14951.96,13787.9,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-03,14785.38,13634.29,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-04,14861.69,13704.66,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-07,14923.27,13761.44,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-08,14965.34,13800.24,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-09,15038.74,13867.93,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-10,14992.23,13825.04,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-11,14955.33,13791.01,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-14,14875.92,13717.78,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-15,15082.59,13908.36,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-16,15087.41,13912.81,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-17,15109.54,13933.21,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-18,15111.95,13935.43,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-21,15188.0,14005.56,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-22,15133.83,13955.61,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-23,15007.4,13839.02,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-24,15038.07,13867.31,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-25,14942.09,13778.8,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-28,14777.11,13626.66,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-29,14764.59,13615.11,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-30,14764.02,13614.59,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-01-31,15012.34,13843.58,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-01,15099.21,13923.68,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-04,15125.02,13947.48,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-05,15155.99,13976.05,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-06,15337.8,14143.7,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-07,15347.41,14152.56,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-08,15173.02,13991.75,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-11,15100.61,13924.98,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-12,15023.02,13853.43,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-13,14970.62,13805.11,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-14,14906.26,13745.76,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-15,14876.27,13718.11,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-18,14760.48,13611.32,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-19,14709.75,13564.55,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-20,14891.6,13732.24,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-21,14970.12,13804.65,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-22,14972.58,13806.92,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-25,15095.33,13920.1,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-26,15033.15,13862.77,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-27,14993.45,13826.16,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-02-28,14979.39,13813.2,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-01,15077.91,13904.05,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-05,15249.97,14062.71,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-06,15340.93,14140.58,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-07,15348.14,14147.23,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-08,15316.51,14118.08,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-11,15500.61,14287.77,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-12,15685.41,14458.12,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-13,15742.86,14511.07,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-14,15749.67,14517.34,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-15,15867.74,14626.18,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-18,15916.8,14671.4,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-19,16014.33,14756.06,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-20,15998.51,14741.49,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-22,15912.88,14662.58,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-25,15770.26,14531.17,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-26,15949.46,14696.29,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-27,15897.65,14648.55,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-28,16071.26,14808.51,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-03-29,16146.11,14877.49,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-01,16208.94,14935.38,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-02,16270.13,14991.76,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-03,16173.92,14903.11,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-04,16110.09,14844.3,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-05,16204.48,14931.27,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-08,16119.14,14852.63,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-09,16212.81,14938.95,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-10,16091.08,14826.78,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-11,16108.32,14842.66,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-12,16173.27,14902.51,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-15,16238.41,14962.54,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-16,16372.86,15086.42,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-18,16325.13,15042.44,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-22,16105.19,14839.78,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-23,16079.51,14816.12,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-24,16288.16,15008.37,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-25,16170.98,14900.4,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-26,16327.7,15044.81,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-04-30,16318.66,15036.48,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-02,16286.18,15006.55,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-03,16268.79,14990.53,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-06,16110.44,14844.62,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-07,15974.41,14719.28,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-08,15782.09,14542.06,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-09,15701.95,14468.22,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-10,15670.18,14438.95,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-13,15488.6,14271.64,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-14,15591.19,14366.17,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-15,15500.82,14282.89,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-16,15640.22,14411.35,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-17,15848.71,14603.45,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-20,16433.77,15142.55,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-21,16268.26,14990.04,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-22,16325.28,15042.58,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-23,16212.78,14938.92,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-24,16472.95,15178.64,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-27,16585.13,15282.01,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-28,16591.7,15288.07,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-29,16497.62,15201.38,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-30,16615.59,15310.08,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-05-31,16583.46,15280.47,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-03,16815.25,15494.05,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-04,16728.74,15414.34,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-06,16481.14,15186.2,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-07,16518.62,15220.73,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-10,16590.99,15287.41,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-11,16650.75,15342.47,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-12,16568.09,15266.31,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-13,16593.97,15290.15,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-14,16467.55,15173.67,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-17,16257.06,14979.72,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-18,16283.98,15004.53,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-19,16283.94,15004.49,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-20,16493.65,15197.72,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-21,16343.59,15059.45,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-24,16309.52,15028.06,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-25,16444.46,15152.39,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
2019-06-26,16515.68,15218.02,"niftyindices.com Historical Data - Total Return Index (NIFTY 50, gross TRI)"
