date,rank>2,rank>1.5,rank>1,rank>0.5
2021-06-10,68908104.38848375,60951514.74576912,50860914.31004801,618534.4515893668
2021-06-11,69530499.38848375,61504345.99576912,51631009.31004801,618622.8966445967
2021-06-14,69709939.38848375,61659283.49576912,51571431.46925141,620498.152450058
2021-06-15,69723061.88848375,61690979.74576912,51484188.96925141,624526.4916699074
2021-06-16,69450324.38848375,61459512.24576912,51252751.46925141,628184.8044073512
2021-06-17,69258244.38848375,61272975.99576912,50981206.46925141,627288.0906551341
2021-06-18,69066944.38848375,61098773.49576912,50485396.46925141,616681.3504059984
2021-06-21,69346731.88848375,61365680.99576912,50736583.96925141,625211.0501460582
2021-06-22,69728341.88848375,61705532.24576912,51078373.96925141,630669.203858427
2021-06-23,69587526.88848375,61582553.49576912,50946758.96925141,630837.3310375663
2021-06-24,70112339.38848375,62045577.66727712,51232044.39075941,627493.3531842066
2021-06-25,70629766.5797123,62506990.4042855,51730093.373496935,626834.8374248319
2021-06-28,70968536.5797123,62619935.4042855,51729463.373496935,626834.8374248319
2021-06-29,70769779.0797123,62405897.9042855,51407620.873496935,626834.8374248319
2021-06-30,70746931.5797123,62416770.4042855,51533253.373496935,626834.8374248319
2021-07-01,71147268.14044395,62816302.75535898,51802189.94973457,627242.4851847717
2021-07-02,71219240.64044395,62926075.25535898,52006137.44973457,627242.4851847717
2021-07-05,71313518.14044395,62900432.75535898,52067979.94973457,627242.4851847717
2021-07-06,68991195.64044395,60810105.25535898,50196757.44973457,627242.4851847717
2021-07-07,69268568.14044395,61103827.75535898,50438279.94973457,627242.4851847717
2021-07-08,68305820.64044395,60201140.25535898,49630207.44973457,627242.4851847717
2021-07-09,68636708.14044395,60534942.75535898,49941799.94973457,627242.4851847717
2021-07-12,69001158.14044395,60869987.75535898,50223224.94973457,627242.4851847717
2021-07-13,69428928.14044395,61374897.75535898,50748159.94973457,627242.4851847717
2021-07-14,69629400.64044395,61527935.25535898,50894757.44973457,627242.4851847717
2021-07-15,69855830.64044395,61778845.25535898,51053472.44973457,627242.4851847717
2021-07-16,70052850.64044395,61986145.25535898,51178232.44973457,627242.4851847717
2021-07-19,69546050.64044395,61313165.25535898,50517952.44973457,627242.4851847717
2021-07-20,69143970.64044395,60722660.25535898,49906377.44973457,627242.4851847717
2021-07-22,70120428.14044395,61581422.75535898,50742239.94973457,627242.4851847717
2021-07-23,69798250.64044395,61381360.25535898,50570602.44973457,627242.4851847717
2021-07-26,69541445.64044395,61095685.25535898,50323242.44973456,627242.4851847717
2021-07-27,69434863.14044395,61144667.75535898,50318569.94973456,627242.4851847717
2021-07-28,69103240.64044395,60730565.25535898,50033357.44973457,627242.4851847717
2021-07-29,69473057.93942596,60929593.38618337,50083785.31236137,627242.4851847717
2021-07-30,69049194.9754697,60594969.14181156,49869832.47826086,627242.4851847717
2021-08-02,70568781.17550567,62138364.17972807,51155219.559821196,629126.4040365373
2021-08-03,72632334.5486724,64051086.43341339,52752671.260332815,629126.4040365373
2021-08-04,72012796.64306928,63502330.53449103,52310747.50725345,629126.4040365373
2021-08-05,72048452.51475231,63340171.87299363,52180908.15657051,629126.4040365373
2021-08-06,72500069.6633865,63836317.948164314,52689140.707435325,629126.4040365373
2021-08-09,72255659.93913722,63413635.381409384,52170344.06212637,629126.4040365373
2021-08-10,70742999.69323014,62158377.897952236,51040546.71323928,629126.4040365373
2021-08-11,72545868.22259815,63646217.647376336,52396646.26165387,629126.4040365373
2021-08-12,73441505.52690572,64729644.628923565,53392782.70652008,629126.4040365373
2021-08-13,74826966.6058172,65827481.341835596,54253021.04698762,629126.4040365373
2021-08-16,74297496.16535622,65440425.67239053,53904214.25264268,629126.4040365373
2021-08-17,74217914.84033303,65222761.30545146,53518295.169561215,629126.4040365373
2021-08-18,73633469.78823449,64731506.66608309,52962567.97782685,629126.4040365373
2021-08-20,69319184.72921434,60690999.34096862,49303897.37534895,629126.4040365373
2021-08-23,69475161.02419725,60840675.45960503,49411202.80949307,629126.4040365373
2021-08-24,72036686.1039299,63245131.67274465,51555501.95135868,629126.4040365373
2021-08-25,72251074.95423236,64039157.60813444,52493465.47860563,629126.4040365373
2021-08-26,70142328.04025635,62517659.53240159,51148811.456983194,629126.4040365373
2021-08-27,71673973.48968409,64120180.14671016,52678969.55152643,629126.4040365373
2021-08-30,76369730.20145643,68385037.76909101,56624731.06896603,629126.4040365373
2021-08-31,78245034.20213488,70223414.35218199,58381630.65548216,629126.4040365373
2021-09-01,77067368.56629984,69173172.34618258,57376443.07141517,630857.9451910991
2021-09-02,77669792.63782485,70191351.68792127,58193759.64828405,630857.9451910991
2021-09-03,79058987.66457494,71055632.37502755,59079287.88380413,630857.9451910991
2021-09-06,78988049.35409376,71119387.2153358,59133977.559462056,630857.9451910991
2021-09-07,78330896.9367935,70476088.2673126,58652894.91358794,630857.9451910991
2021-09-08,78155075.46403646,70460130.65279679,58736468.91493413,630857.9451910991
2021-09-09,79431529.93368414,71540953.119414,59622397.0612122,630857.9451910991
2021-09-13,81046704.0733375,72965972.05091473,61159791.216895714,630857.9451910991
2021-09-14,81226470.73575485,73213296.1518191,61338930.06722911,630857.9451910991
2021-09-15,82417917.07773724,74454704.06960042,62731513.04875438,630857.9451910991
2021-09-16,82110526.8471421,74309340.80187976,62702985.15917869,630857.9451910991
2021-09-17,80737731.29182625,73035788.84627753,61276346.3962086,630857.9451910991
2021-09-20,72899982.39528528,65719816.90868543,54891779.98023288,630857.9451910991
2021-09-21,75778166.7760785,68359126.4348933,57205207.70762472,630857.9451910991
2021-09-22,77708777.07142812,70101168.51131381,58972919.550147355,630857.9451910991
2021-09-23,79728057.02918741,71767409.3855635,60674633.005503565,630857.9451910991
2021-09-24,78057669.14720911,70390965.30525817,59453795.57139549,630857.9451910991
2021-09-27,78992688.22561777,71123466.94352277,60105298.09378293,630857.9451910991
2021-09-28,79807453.96965218,71951685.52830182,61170052.08572644,630857.9451910991
2021-09-29,81894230.6132055,74074796.64659725,63580477.992715836,630857.9451910991
2021-09-30,80673929.98634158,72679598.53857172,62368870.17594724,630857.9451910991
2021-10-01,81007721.08548026,73171408.03755485,62995693.73106865,632571.9948700729
2021-10-04,83312165.13548025,75195782.08755484,64584945.85260103,632571.9948700729
2021-10-05,84262891.98548025,76203261.43755484,65419741.179546945,632571.9948700729
2021-10-06,82531867.78548026,74540672.23755485,63978357.85682901,632571.9948700729
2021-10-07,83851801.83548026,75711238.78755485,64927863.18421445,632571.9948700729
2021-10-08,84144096.43548025,75907895.88755484,65045602.461470395,632571.9948700729
2021-10-11,85210910.58548026,76772677.53755485,65826317.84215106,632571.9948700729
2021-10-12,85479104.53548026,76622316.48755485,65554682.81725849,632571.9948700729
2021-10-13,86065746.88548025,77062991.33755484,65885619.34107144,632571.9948700729
2021-10-14,86731663.18548025,77449795.13755484,66193437.213356666,632571.9948700729
2021-10-18,87862837.78548026,78707942.23755485,67259986.1954535,632571.9948700729
2021-10-19,87013798.18548025,77970882.63755484,66602809.90800019,632571.9948700729
2021-10-20,86354859.63548025,77401454.08755484,66022405.56761883,632571.9948700729
2021-10-21,85976112.78548026,76852154.73755485,65487669.07407571,632571.9948700729
2021-10-22,85859130.93548025,76686270.38755484,65212426.727137096,632571.9948700729
2021-10-25,86244131.98548025,76807936.43755484,65269969.72543338,632571.9948700729
2021-10-26,88458603.03548026,78949177.48755485,66986843.36327596,632571.9948700729
2021-10-27,88012156.58548026,78690043.53755485,66757738.646553576,632571.9948700729
2021-10-28,85087979.30128026,75762913.08985484,65116273.075032085,632571.9948700729
2021-10-29,85025481.23117238,75580971.99763641,65199128.88212736,632571.9948700729
2021-11-01,88409120.90723062,78882935.63636205,67502881.691825,634434.1994760429
2021-11-02,86818539.7975904,77592395.48882657,66735931.557357006,634434.1994760429
2021-11-03,87682491.78178152,78239135.2999194,67325327.0375782,634434.1994760429
2021-11-04,88084500.21891353,78686095.16883719,67620029.38231452,634434.1994760429
2021-11-08,89144674.77805753,79772144.8731318,68519152.4686239,634434.1994760429
2021-11-09,88651011.72731179,79556876.27515183,68462305.38436873,634434.1994760429
2021-11-10,86617565.12778503,77744545.23098063,67321561.41358364,634434.1994760429
2021-11-11,86910664.9791899,77862171.73994803,67359799.3060942,634434.1994760429
2021-11-12,87182726.281239,78587535.80138363,68004481.561726,634434.1994760429
2021-11-15,84560997.03845645,76207140.6410834,66715853.91746168,634434.1994760429
2021-11-16,84304641.64106973,75936424.9076974,66547733.624356866,634434.1994760429
2021-11-17,83397095.1928892,75084909.22342554,66194483.943500526,634434.1994760429
2021-11-18,81484087.69362697,73340203.58759633,65036054.87471792,634434.1994760429
2021-11-22,80617567.24109945,71917542.48536356,64141224.797183365,634434.1994760429
2021-11-23,83869566.98383673,75071092.085702,66132893.78719629,634434.1994760429
2021-11-24,84255183.17376381,75423449.23045152,66036042.138233885,634434.1994760429
2021-11-25,83943757.06059223,75296557.66893932,66007744.85012107,634434.1994760429
2021-11-26,79199773.62818566,70591626.5226788,62250867.74075079,634434.1994760429
2021-11-29,78415875.7745924,70253215.63650566,62114661.7206199,634434.1994760429
2021-11-30,75340417.89590049,67489465.84429649,59718054.34536527,634434.1994760429
2021-12-01,78616955.70737883,70747398.41797987,62459826.85811743,636290.5713254687
2021-12-02,81789481.7088055,73875981.8569437,64991131.258790895,636290.5713254687
2021-12-03,81573538.39995861,73292285.66057572,64405179.04730015,636290.5713254687
2021-12-06,79931302.54193118,71613894.96363921,62791804.176078744,636290.5713254687
2021-12-07,82921136.19676852,74544918.14716744,65668188.850948915,636290.5713254687
2021-12-08,84988172.81106901,76120507.94896118,67412564.94605877,636290.5713254687
2021-12-09,85637300.26827753,76604905.25207049,67729143.46133165,636290.5713254687
2021-12-10,85498722.56821403,76515379.65592037,67896942.09669092,636290.5713254687
2021-12-13,83961618.99566735,74822824.16796634,66433435.86279779,636290.5713254687
2021-12-14,83661595.66525522,74395309.47075208,65950539.97796568,636290.5713254687
2021-12-15,82218421.67667036,73234049.67140159,64845495.31283636,636290.5713254687
2021-12-16,82818532.52973245,73662252.96933897,65409780.26733302,636290.5713254687
2021-12-17,80311062.22426113,71017655.4639881,62231278.04137887,636290.5713254687
2021-12-20,75579341.83170575,66096887.13634206,57009714.02193342,636290.5713254687
2021-12-21,79321022.89083771,69568112.81380406,60414637.37363806,636290.5713254687
2021-12-22,81315447.29053384,71369265.98509553,62493293.14450755,636290.5713254687
2021-12-23,81146049.53061344,71258203.4496394,62901605.434464954,636290.5713254687
2021-12-24,80270671.1108958,70369813.30685847,62095616.4434333,636290.5713254687
2021-12-27,80730820.87180886,70837505.85480931,62460325.227140225,636290.5713254687
2021-12-28,82247162.31163675,72268954.77868734,63926465.111613415,636290.5713254687
2021-12-29,81282731.09076324,71482958.79235274,63303448.61471249,636290.5713254687
2021-12-30,80407209.47863927,70598884.68789615,62862033.704435974,636290.5713254687
2021-12-31,81299757.86934327,71640814.72131693,64352488.87293148,636290.5713254687
2022-01-03,84991416.75231805,74939633.72771801,66684613.089922935,638350.9467880229
2022-01-04,85231768.74323061,75213372.90418823,69060194.24489719,638350.9467880229
2022-01-05,86414269.27630779,76229279.76363826,70405618.47822814,638350.9467880229
2022-01-06,85139550.63364378,74955050.98720364,68771277.30701776,638350.9467880229
2022-01-07,85578029.22984476,75722670.83917275,70596359.54310188,638350.9467880229
2022-01-10,86334911.23215696,76396686.82645153,71119669.31330168,638350.9467880229
2022-01-11,84522870.52708359,74797894.13307521,70510693.05919574,638350.9467880229
2022-01-12,86711641.3060636,77034867.0117007,73585447.35091059,638350.9467880229
2022-01-13,90311089.06813377,80037084.41104637,75453964.586404,638350.9467880229
2022-01-14,89716146.81233051,79550649.27983022,74586430.16363315,638350.9467880229
2022-01-17,90394149.98840915,80138250.04064927,75830334.41439778,638350.9467880229
2022-01-18,86576389.65436488,76596082.82820834,72544182.44426474,638350.9467880229
2022-01-19,86348395.04762635,75979160.1287914,72054188.40564673,638350.9467880229
2022-01-20,86648402.41722843,76120584.44111437,71387002.29649758,638350.9467880229
2022-01-21,80452508.26220575,70523415.86389275,67486297.81477061,638350.9467880229
2022-01-24,72197611.97036648,63067165.75973977,59543603.345714256,638350.9467880229
2022-01-25,75259792.96008438,65823840.865345195,60673673.35934323,638350.9467880229
2022-01-27,70806099.54927549,61852393.893153906,55885411.74344897,638350.9467880229
2022-01-28,70812253.63057056,61982358.21299803,55874012.08215015,638350.9467880229
2022-01-31,74706235.92615733,65368328.120351195,59539260.504793,638350.9467880229
2022-02-01,79948641.15471083,70075023.6101254,63164721.40455039,640192.0335544012
2022-02-02,81665913.50667101,72084177.75916925,65016363.25419547,640192.0335544012
2022-02-03,79461125.17468655,69878864.71236356,62920578.73092264,640192.0335544012
2022-02-04,79364945.40569332,69510748.6667231,62381408.231780425,640192.0335544012
2022-02-07,77783220.77849251,67464122.12433958,60262743.497888744,640192.0335544012
2022-02-08,79144415.49000716,68553214.66245584,61647093.774600476,640192.0335544012
2022-02-09,83092680.49918249,72037413.38680173,64248623.46067572,640192.0335544012
2022-02-10,85103651.8029494,74010637.19438714,65971856.8531581,640192.0335544012
2022-02-11,82535216.39823788,71390508.3822212,63569864.049090475,640192.0335544012
2022-02-14,73906285.29945561,62761171.67749429,55983633.2383637,640192.0335544012
2022-02-15,79804473.78933218,68453418.16537851,61712355.22738792,640192.0335544012
2022-02-16,80169670.55537036,69093111.01854712,62245669.00506665,640192.0335544012
2022-02-17,79789754.59449512,68981826.83400425,62566076.26843789,640192.0335544012
2022-02-18,80164516.65363058,69223736.90875328,62104445.11453883,640192.0335544012
2022-02-21,77857980.38183904,66991300.80188376,60650347.19213982,640192.0335544012
2022-02-22,74916934.9994779,64257997.09281579,58225765.248411655,640192.0335544012
2022-02-23,74736838.87173802,64050641.12804671,58039054.37258929,640192.0335544012
2022-02-24,62279962.068938494,51914742.72797494,46509547.88510507,640192.0335544012
2022-02-25,72663467.68900907,61236268.90924366,53417571.90788603,640192.0335544012
2022-02-28,76716798.18478087,64565983.291662216,56023774.83663225,640192.0335544012
2022-03-02,78836338.40580976,68088730.9349348,57318607.33637217,642117.8807156367
2022-03-03,80342940.21598944,68904222.67190325,57847873.24810816,642117.8807156367
2022-03-04,77847393.74572185,65986900.59550029,55220804.58389045,642117.8807156367
2022-03-07,78015094.3551704,65637039.93798973,53410460.27521968,642117.8807156367
2022-03-08,80348708.3352677,67864060.53076726,55452226.82992524,642117.8807156367
2022-03-09,82029315.64748284,69290321.27310446,58091271.37165946,642117.8807156367
2022-03-10,83661144.28841367,71079040.36167243,60383812.29710376,642117.8807156367
2022-03-11,84584597.25465706,71545828.4931414,60523423.00293859,642117.8807156367
2022-03-14,85785751.36911294,72562144.90625905,61664745.75165335,642117.8807156367
2022-03-15,81179166.36277571,68371740.0860142,58104143.8558045,642117.8807156367
2022-03-16,85446669.91472441,72517974.49201035,61750069.1237376,642117.8807156367
2022-03-17,88558138.52155036,75428293.22091226,64754630.25212768,642117.8807156367
2022-03-21,87449426.65472466,74237441.8147982,63187999.994212195,642117.8807156367
2022-03-22,90666323.75524649,77290787.9281995,65980872.494950324,642117.8807156367
2022-03-23,91210871.64017943,77355331.64448121,66064327.93618183,642117.8807156367
2022-03-24,93828019.30610824,78983853.56030162,67203393.5145753,642117.8807156367
2022-03-25,92626057.45591614,77657938.47231813,65964829.32679846,642117.8807156367
2022-03-28,92750723.72670183,77705612.48692551,65860941.054957464,642117.8807156367
2022-03-29,92913334.63484612,78080369.3603192,66238480.27916431,642117.8807156367
2022-03-30,92070138.80536252,77904437.31318504,66197476.92052847,642117.8807156367
2022-03-31,91311774.99248132,77207049.27653146,65371208.20954126,642117.8807156367
2022-04-01,91939847.2090427,78277204.06065397,66449979.94023996,644112.712271501
2022-04-04,93644700.23209123,80450170.64926547,68497705.90628673,644112.712271501
2022-04-05,93540493.38318221,80249517.24130654,68283718.04634342,644112.712271501
2022-04-06,92351690.41398743,78826507.73027676,66898843.779369816,644112.712271501
2022-04-07,91801718.31718303,78252955.05705217,66321781.04615869,644112.712271501
2022-04-08,92165794.98795485,78469047.97042397,66479528.59541791,644112.712271501
2022-04-11,90985777.54993127,77511652.21670103,65523515.83672921,644112.712271501
2022-04-12,89320056.78384906,75870926.21799327,64021198.25682147,644112.712271501
2022-04-13,88714164.7802282,75569512.04983382,63717237.20291923,644112.712271501
2022-04-18,86484942.3193107,73811414.10572399,62061978.30696432,644112.712271501
2022-04-19,83857689.1291927,70681864.65753378,59053045.14485664,644112.712271501
2022-04-20,85299788.44436508,72258407.03141257,60630383.499690846,644112.712271501
2022-04-21,85995584.01380189,73256002.4761472,61640769.62017021,644112.712271501
2022-04-22,84998028.33647689,72205134.74052423,60672122.254997656,644112.712271501
2022-04-25,81990906.31113702,69280675.73894109,58017363.4486319,644112.712271501
2022-04-26,82681610.63957842,70097855.27339011,58772282.13176851,644112.712271501
2022-04-27,81824969.96612352,69406882.87141022,58074188.57276352,644112.712271501
2022-04-28,82863918.03974436,70981886.03178595,59567670.270317696,644112.712271501
2022-04-29,81570251.05863272,70017639.67686982,58611838.071098454,644112.712271501
2022-05-02,80969147.42011926,69247377.89989191,57777995.55923908,646260.1752307523
2022-05-04,77300154.63034946,65679638.350795954,54498535.95680579,646260.1752307523
2022-05-05,80256159.42785093,68168952.72568658,56796955.86665697,646260.1752307523
2022-05-06,79544683.25714624,67245395.4230087,55805771.25456564,646260.1752307523
2022-05-09,78309436.83756307,65361398.47883583,54256513.84874748,646260.1752307523
2022-05-10,74748610.53738157,61891904.457871124,51351731.140212886,646260.1752307523
2022-05-11,73294299.51424113,60651976.25361301,50194158.90353897,646260.1752307523
2022-05-12,68175392.51719023,54863431.36491537,45177334.63748515,646260.1752307523
2022-05-13,67189375.79527713,54322767.290631786,44667105.840810485,646260.1752307523
2022-05-16,67521402.70209518,54783325.00758299,45046738.355200194,646260.1752307523
2022-05-17,74062504.57406835,61859956.682927534,51363301.4273523,646260.1752307523
2022-05-18,73291730.4664174,61058776.666950256,50598934.96267486,646260.1752307523
2022-05-19,65581896.62818903,53259167.458502844,43433286.459924914,646260.1752307523
2022-05-20,71706194.30842963,59241001.55643667,48707924.68416554,646260.1752307523
2022-05-23,69344521.90169683,57112243.76593512,46876562.48322102,646260.1752307523
2022-05-24,66621503.14913565,54658858.581350446,44909640.47568218,646260.1752307523
2022-05-25,63614589.31779428,52434266.69740013,42275906.37307277,646260.1752307523
2022-05-26,65345045.99112792,53965658.63683367,43599832.45533389,646260.1752307523
2022-05-27,67756559.68669495,56469518.66496304,46046693.784199685,646260.1752307523
2022-05-30,71487200.4987662,61341299.30564657,50410096.124981225,646260.1752307523
2022-05-31,71980647.47522958,61022390.117465705,50112825.986783564,646260.1752307523
2022-06-01,70497055.7221406,59999986.24558008,49137044.80897172,648754.3499804621
2022-06-02,71835894.99699597,62108988.27389237,50988499.97045207,648754.3499804621
2022-06-03,70796142.79802254,61407496.46794002,50340309.23688233,648754.3499804621
2022-06-06,70634203.21390738,61312757.932845175,50236072.73694004,648754.3499804621
2022-06-07,68942008.02129474,60311036.1295391,49326793.76371728,648754.3499804621
2022-06-08,69717908.84780742,60325709.94354719,49372390.84762515,648754.3499804621
2022-06-09,70182394.44166984,61186651.87229885,50158943.986213535,648754.3499804621
2022-06-10,67211996.05110592,57429756.913222775,46806073.17703168,648754.3499804621
2022-06-13,61451378.920805454,51876201.36479528,41865191.398821026,648754.3499804621
2022-06-14,61325589.58009882,50971346.33640207,41032309.78139605,648754.3499804621
2022-06-15,60193583.74607967,49786276.90731616,40019441.7039389,648754.3499804621
2022-06-16,53754582.666969,43790258.074962005,34677940.11398882,648754.3499804621
2022-06-17,51495387.590987355,41649537.39275342,32325470.564704984,648754.3499804621
2022-06-20,51121487.86708954,41166022.11115843,31948597.862162128,648754.3499804621
2022-06-21,55544868.041162714,45036618.971325874,34562399.5917134,648754.3499804621
2022-06-22,51741311.70946166,41246088.977208436,31854131.18612209,648754.3499804621
2022-06-23,54424467.62020397,43750879.626928225,33937052.64398131,648754.3499804621
2022-06-24,55398338.27160677,44598440.91860683,34268221.46388377,648754.3499804621
2022-06-27,57231741.942446455,46133894.2138824,35655315.00549792,648754.3499804621
2022-06-28,57463316.544006035,46490275.56024237,36399813.263718605,648754.3499804621
2022-06-29,56550789.62730576,44876747.53916298,34860393.87694155,648754.3499804621
2022-06-30,55088662.31099282,43727026.56599574,34032678.20819014,648754.3499804621
2022-07-01,56100760.2732698,45131852.73170918,35090533.844301015,651433.3943992753
2022-07-04,55596835.05911085,45125710.19902292,34719729.23924154,651433.3943992753
2022-07-05,55302065.66060081,44363325.323143095,34172576.10508412,651433.3943992753
2022-07-06,56934714.591723174,45684269.936930254,34216847.9101814,651433.3943992753
2022-07-07,59226122.35633734,47721087.039652705,35873271.94728008,651433.3943992753
2022-07-08,59706723.758695245,47603546.62925261,35192515.71493687,651433.3943992753
2022-07-11,59588731.37274349,47221505.35250953,34614408.70525052,651433.3943992753
2022-07-12,58462504.69745824,45976878.51119134,33449551.385032773,651433.3943992753
2022-07-13,58162508.541895896,45651682.28886564,33105933.788151965,651433.3943992753
2022-07-14,57847282.268893674,45081538.54839684,33132608.41316241,651433.3943992753
2022-07-15,56978849.6263646,44405312.287725165,31849282.75861807,651433.3943992753
2022-07-18,59700141.33393422,47092125.93892056,34437952.45198132,651433.3943992753
2022-07-19,60314260.69868325,47404924.583013415,34189475.66909145,651433.3943992753
2022-07-20,61994159.93346371,48602810.6965978,36011141.09941174,651433.3943992753
2022-07-21,62044440.286185205,49004951.77761057,35994328.74149378,651433.3943992753
2022-07-22,61950354.25475676,49062900.32398799,36043243.5938887,651433.3943992753
2022-07-25,62225290.75174697,49166243.3530214,35994914.7776645,651433.3943992753
2022-07-26,60012861.66907622,47353056.74640578,34166605.961165234,651433.3943992753
2022-07-27,61487367.44179377,48445087.594829455,34825716.847729936,651433.3943992753
2022-07-28,64795805.04046522,51773349.5133013,37756997.498144895,651433.3943992753
2022-07-29,66546163.65723547,54549942.04055536,40769322.25088604,650845.3830553254
2022-08-01,68953137.9762981,56256979.42518929,41415545.46643471,655346.3228487984
2022-08-02,68410753.22023404,55584990.93698794,40569035.24723997,654432.5728487984
2022-08-03,69365097.19508891,56301614.56053232,40990666.77470497,654857.5728487984
2022-08-04,69789552.38336153,56536157.77822013,41323770.89025968,655661.3228487984
2022-08-05,70099053.78367205,56930400.58857033,41635887.592558384,655011.3228487984
2022-08-08,70430555.36657643,56929685.29316367,41597135.45564816,657263.8228487984
2022-08-10,70280504.09417456,56799210.1344202,41241149.53534988,659296.3228487984
2022-08-11,71745168.99324146,58092557.97555292,42144596.73522258,659401.3228487984
2022-08-12,72117808.84467797,58475972.89897087,43204466.51241031,660363.8228487984
2022-08-16,73609290.55437076,60453113.41584645,44469370.925026655,660307.5728487984
2022-08-17,75003818.90520757,62294313.73733024,46137693.57664995,660576.3228487984
2022-08-18,74468949.70011312,61921981.13218978,45139028.79749287,660845.0728487984
2022-08-19,73656092.9377022,60928448.09893833,44042079.086204514,661003.8228487984
2022-08-22,71082087.47436331,58324652.71038951,41334820.151891805,661057.5728487984
2022-08-23,71264720.47298643,58284747.95428276,41416210.70261835,661218.8228487984
2022-08-24,71272527.1573626,58329140.262626395,41664116.31445469,661431.3228487984
2022-08-25,71063170.49570432,58210362.57513122,41668361.98604769,661697.5728487984
2022-08-26,71700324.65040058,58668630.12577752,42056181.87578649,661471.9711128284
2022-08-29,68483510.64463378,55480860.60053843,39102524.028698094,659268.2211128284
2022-08-30,71859628.75405698,59177039.86303173,42699147.84178815,662869.4711128284
2022-09-01,70112567.23830578,57672087.78624435,41002233.35704392,659883.7948430622
2022-09-02,69614620.61974093,57175496.14454195,40384064.001114346,656228.7948430622
2022-09-05,70807873.5322366,58217465.30986623,41306946.50508787,663216.2948430622
2022-09-06,71358116.43628654,58632907.45310181,41511007.907555014,664506.2948430622
2022-09-07,70931776.09421429,58303099.29007526,41283449.4953379,665366.2948430622
2022-09-08,71500463.2903761,59049728.32001774,41939778.76711745,661818.7948430622
2022-09-09,73089371.86559264,60348744.54216021,43319954.471574195,664560.0448430622
2022-09-12,74743126.59931779,61899114.7828798,44659278.379016586,666710.0448430622
2022-09-13,74799959.68366006,62287077.26843675,45013179.80494235,668483.7948430622
2022-09-14,73609870.7685049,60919046.94234591,43588045.1569437,668913.7948430622
2022-09-15,71577387.3533045,58890528.803836964,41706999.43369903,663162.5448430622
2022-09-16,68186169.43751088,55340327.85213938,38318696.383886345,654938.7948430622
2022-09-19,68170363.4367061,55351269.05516854,38244132.75077721,658647.5448430622
2022-09-20,70504965.01470245,57566351.84532064,40539765.385434955,665043.7948430622
2022-09-21,69422347.08936402,56446591.81842895,39251923.18691042,661335.0448430622
2022-09-22,68992624.66014193,55811626.47372167,38369901.153879434,663001.2948430622
2022-09-23,68018591.47648716,54781365.810426794,37461118.03501748,654616.2948430622
2022-09-26,65690859.66057744,52111840.36246276,34650377.91696407,633492.5448430622
2022-09-27,65559179.705347456,51852803.419411376,34577246.69550297,634298.7948430622
2022-09-28,64418503.99293797,50290341.15390985,33096191.88158393,617851.2948430622
2022-09-29,65113322.87752905,51144762.669914894,34269585.25488526,628836.1997580621
2022-09-30,67173788.8771051,53256082.40844175,35998637.65654768,649637.4497580621
2022-10-03,66575017.11933286,51562010.195695266,35458028.40667635,642458.8883352411
2022-10-04,69470391.13976108,55143473.78620466,38432230.153542325,656235.8812682293
2022-10-06,71392955.13764587,56882325.4232108,39799142.13102372,666878.3812682293
2022-10-07,70921069.20001236,56424674.86202538,39474988.624415785,667254.6312682293
2022-10-10,71178006.9757247,56907332.6636243,39835702.913696125,666448.3812682293
2022-10-11,68377708.90297833,53778634.328737624,37198962.89737111,659944.6312682293
2022-10-12,69181631.85541749,55045832.4836907,38181982.81049368,662578.3812682293
2022-10-13,68598389.58195323,54330375.877179384,37310886.40133217,662524.6312682293
2022-10-14,69300132.08149624,55092687.00789916,37730274.91815445,661664.6312682293
2022-10-17,68723763.89587829,54653359.857837155,37253718.99137485,656128.3812682293
2022-10-18,69820861.72982237,56074398.17834615,38487944.700002626,661557.1312682293
2022-10-19,69089049.33132368,55517710.47955939,37871885.325947836,659675.8812682293
2022-10-20,70849935.44929117,57282304.26017023,39647754.617475495,665050.8812682293
2022-10-21,70846136.33263345,57543602.01887164,40139745.07285015,665212.1312682293
2022-10-24,71692634.52550958,58177705.97532551,40808838.67530729,667684.6312682293
2022-10-25,72788128.21270835,58720664.63723656,41000055.02391696,671017.1312682293
2022-10-27,73955286.27242929,59641034.81965587,41817999.639882505,677043.8646388294
2022-10-28,72472292.92451331,58339650.67606221,40924591.47481634,676778.9847875319
2022-10-31,73527502.70963094,59665389.1314124,42145109.47671345,677262.7347875319
2022-11-01,74482729.33605823,60468720.68459909,43021509.65876187,682027.8317295522
2022-11-02,74494191.64341058,60331454.591635965,42957722.61962728,683371.5817295522
2022-11-03,74094109.63118958,59966910.85179806,42592003.35801622,682027.8317295522
2022-11-04,75067635.79889677,60719029.46436019,43279286.87263486,685252.8317295522
2022-11-07,75832665.09030682,61326027.357070625,43780833.2412973,685897.8317295522
2022-11-09,75348929.10816452,60659243.39123888,43198462.46225143,683640.3317295522
2022-11-10,74222509.34696127,59552311.10586662,42351775.11224109,683909.0817295522
2022-11-11,77295407.76219332,62822471.16781343,45428323.029395126,686005.3317295522
2022-11-14,77368590.03569649,63170788.39343081,45625507.57846038,686972.8317295522
2022-11-15,77939304.90317202,63282437.83956599,45903279.05519421,687187.8317295522
2022-11-16,77621639.19458385,62742124.629385054,45488275.79260659,687241.5817295522
2022-11-17,76911501.65943168,62316528.76216023,45100942.78939909,687295.3317295522
2022-11-18,77094779.79721509,62512680.23716356,45214625.04427289,687402.8317295522
