date,ranked_L1,ranked_L2,ranked_L3,ranked_L4,ranked_L5,NIFTY 50 TRI B&H,Equal-weight top-20
2021-07-28,-0.0013324219806728488,-0.0025939974699724644,-0.004473543750281084,-0.004521621739464465,-0.013372630033208877,-0.01271354351090448,-0.01246171874719948
2021-07-29,-0.002160766089837618,-0.004963435901520263,-0.008704877238281838,-0.010189800140366856,-0.018837748371314245,-0.008171391869201572,-0.010662400755909407
2021-07-30,-0.001824148482843846,-0.00452003355061692,-0.008187726129911144,-0.010073796174119742,-0.01788929151827634,-0.009141415162061572,-0.011509723455915832
2021-08-02,0.0,-0.0008543276281973711,-0.001841937833592433,-0.001888491634095768,-0.006252036782369852,-0.001402316282069549,-0.008466304010919079
2021-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-04,-0.000147760717491785,-0.0004912242157882885,-0.0014430852349477385,-0.0030059951582823707,-0.0032508918571146905,0.0,0.0
2021-08-05,-0.0005186253975735244,-0.0019610797421719672,-0.003927115292768235,-0.005758042175260325,-0.005007228022299803,0.0,-4.3583689990467356e-05
2021-08-06,0.0,0.0,-0.0009442014072136296,-0.001199296804900496,-0.000601648948211575,-0.0034606186316789023,-0.0020995711918234683
2021-08-09,0.0,0.0,0.0,0.0,0.0,-0.0021617073757488336,-0.0045477032340467405
2021-08-10,-0.0006153166476240424,-0.0015425850051467016,-0.0031453009399208254,-0.0029480985386565184,-0.0017523291859607992,-0.0008220577344396629,-0.007466126276882257
2021-08-11,0.0,0.0,0.0,0.0,0.0,-0.0006706824708730963,-0.003555030125099501
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007305173379466012
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-17,0.0,0.0,0.0,0.0,-0.0006297667884775926,0.0,0.0
2021-08-18,0.0,-9.202060086699326e-05,-4.9415474634217915e-05,-0.0010481878195435224,-0.001742698511395302,-0.002753105547625423,-0.001543030713526683
2021-08-20,-0.003728418096691777,-0.007956247177243081,-0.01299491855232382,-0.012308666205295693,-0.015704520802201083,-0.009878889423794446,-0.016255084300479283
2021-08-23,-0.0034067979853379393,-0.007004188288523117,-0.012018480642697393,-0.012397642715625934,-0.016841911763347928,-0.007082057092883676,-0.013084924830080502
2021-08-24,-1.8089784237784734e-05,-0.0004153595845204361,-0.0013971840818965964,-0.003614565875385445,-0.003962873265137334,0.0,0.0
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.003695304551885825
2021-08-26,-0.0006957693969120715,-0.0016966984009391117,-0.0032594133963939065,-0.0029102083044396654,-0.0013115188875583161,0.0,-0.009617121502075276
2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.00339762281420819
2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,-0.0017050845587099905,-0.003050223085971915,-0.0052265615710272995,-0.00516007418025366,-0.007951048643708325,-0.0032655527607559076,-0.00029520898618939917
2021-09-02,-0.001604741926624409,-0.0026533741540523126,-0.004445628721696293,-0.004917110718988149,-0.01007831555860872,0.0,0.0
2021-09-03,-0.0006780801003121173,-0.0006669494074249549,-0.001235559752540416,-0.0013970763129494967,-0.006503525253716558,0.0,0.0
2021-09-06,-0.00011623519714709651,0.0,-5.2182007593382096e-05,0.0,-0.0038431765878623736,0.0,0.0
2021-09-07,-0.0005313152236242624,-0.0010006464918335123,-0.001628411324227197,-0.0019074786801518417,-0.0054825206332911325,-0.0009051523344850709,-0.0030222888710162987
2021-09-08,-0.0005735797210247862,-0.0014005857365840813,-0.002386131640447542,-0.0033638265037667647,-0.008391027898586034,-0.0009762944140605523,-0.0034746263196768767
2021-09-09,0.0,0.0,0.0,-0.0004788216318520888,-0.005419100326377935,-6.832855100458168e-05,-0.0009602262178478593
2021-09-13,0.0,0.0,0.0,0.0,-0.0009753007585991957,-0.0008709880589827801,-3.4981650841481304e-05
2021-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,-8.341781721299402e-05,-7.236068319815825e-05,-8.02107389142881e-05,0.0,0.0,-0.0025159529156816296,-0.00297616858152705
2021-09-20,-0.0041073095556529715,-0.008007417275403328,-0.013338484748455892,-0.01038134823542225,-0.011195203764628014,-0.013193604814408344,-0.005541813856991817
2021-09-21,-0.0019124189795880486,-0.004350431294001256,-0.00739915154203008,-0.008178474008165626,-0.010902401391032823,-0.0038299670466799274,0.0
2021-09-22,0.0,-0.00026470002129519443,-0.0008689861817468003,-0.0012551432337142288,-0.0021166356269424202,-0.004701620181799537,0.0
2021-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023018552775406764
2021-09-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0085880176363482
2021-09-28,0.0,0.0,0.0,0.0,0.0,-0.005964262909307738,-0.014907495896955059
2021-09-29,0.0,0.0,0.0,0.0,0.0,-0.008055059065871228,-0.015281853766399123
2021-09-30,-0.0007360039474018087,-0.001351333494700513,-0.002379053226707839,-0.001230311924502292,-0.001383111050818453,-0.01327207838901967,-0.016490456520141028
2021-10-01,0.0,0.0,0.0,0.0,0.0,-0.0180941652045693,-0.021478797902897417
2021-10-04,0.0,0.0,0.0,0.0,0.0,-0.00917611995625267,-0.0131073298044726
2021-10-05,0.0,0.0,0.0,0.0,0.0,-0.0018381957606147248,-0.0036755039291481717
2021-10-06,-0.0024227387558687363,-0.005161667848777807,-0.008556774381744181,-0.009393804322603727,-0.011007786846102818,-0.011711508450578334,-0.012993434328407494
2021-10-07,0.0,0.0,0.0,0.0,0.0,-0.003625949646496651,-0.001000244580784626
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044462573806580696
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-14,0.0,0.0,0.0,0.0,-1.4466712913496771e-05,0.0,0.0
2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-19,-0.000586190145707044,-0.0010877827464427225,-0.001869230974005709,-0.0008726334393776014,-0.0007448361175618201,-0.0031548470730388134,-0.011183039697226227
2021-10-20,-0.0010015837116490456,-0.0018765896737539256,-0.0033014687687239475,-0.002045916914470758,-0.0020475503469955525,-0.011388809020671298,-0.02315583271009891
2021-10-21,-0.0004579347911093379,-0.0008060360956994028,-0.0016616149593042806,0.0,0.0,-0.016043247474894384,-0.021088784898323
2021-10-22,-0.0006194304601999656,-0.0016403914561095023,-0.003059276969367475,-0.002549544189920816,-0.0030534719247596875,-0.019465595353647225,-0.02973299616775482
2021-10-25,0.0,-0.0006855068930473607,-0.0015707362591033114,-0.002363194103276345,-0.0031405588433675025,-0.018897722880500067,-0.03506189163556461
2021-10-26,0.0,0.0,0.0,0.0,0.0,-0.010245129728445157,-0.02363650034054343
2021-10-27,-0.00023666868153693343,-0.0004576922612815615,-0.0008956248450811,-0.0006907170207922642,-0.0010553226514310454,-0.013359549419829309,-0.031693218619465835
2021-10-28,-0.002080244067585113,-0.004408419547829445,-0.007982248447207962,-0.007996872781175668,-0.009416136666666297,-0.032501347894243415,-0.04649495586089569
2021-10-29,-0.0022821876261852614,-0.0050880804475702535,-0.009242855089151347,-0.01004228063212298,-0.012308177867542125,-0.042557564624303046,-0.05235162957347528
2021-11-01,-0.000191100864426752,-0.0009989623541314385,-0.0022611124503557622,-0.0029748864400843678,-0.002448880167297718,-0.02857913622176267,-0.051060901792098656
2021-11-02,-0.0003957756857662087,-0.0016096371259924913,-0.0037234371688259493,-0.0032292807490550413,-0.0023860803369096795,-0.03066813615791031,-0.05102423227278152
2021-11-03,0.0,-0.0009017060259599585,-0.002606589094764855,-0.0028801650185985572,-0.0023716582818320564,-0.0339042158202546,-0.0521991556894722
2021-11-04,0.0,-0.0001880982370238149,-0.0015904867849028115,-0.0012870084087780453,-0.0004433978572661035,-0.029157209996822475,-0.05195574768128852
2021-11-08,0.0,0.0,0.0,0.0,0.0,-0.020936094133080174,-0.050923501607114785
2021-11-09,-5.219685361756987e-05,-0.0003129853110452885,-0.000771987131910512,0.0,0.0,-0.022251306427840456,-0.04973658561033456
2021-11-10,-0.001090326500001182,-0.002604420955450548,-0.005060237744316853,-0.004392893409055687,-0.005039845457827208,-0.023717649121309026,-0.04996229880086356
2021-11-11,-0.000860050505388843,-0.002251810537716392,-0.004442309995707938,-0.00452476138390101,-0.005499049383900667,-0.03127983644668253,-0.051236129217504756
2021-11-12,-4.569253353636782e-05,-0.0009417027176128467,-0.0023559746813021087,-0.002452291749695301,-0.003121849433995516,-0.018860695932816585,-0.050579024557533825
2021-11-15,-0.0010838064218379184,-0.0036276056360353692,-0.007309466182748414,-0.008409195118156854,-0.010233566746499112,-0.018498360801913027,-0.05093076891651693
2021-11-16,-0.0008521760725607175,-0.003383017619066786,-0.0070445092136017795,-0.00874474004268111,-0.010906485633315643,-0.024472545462857487,-0.050143201869884635
2021-11-17,-0.0013044070805480201,-0.004575146882542125,-0.00923063642252031,-0.01163059661793886,-0.014430310615714204,-0.02992419677026792,-0.049217029132686885
2021-11-18,-0.0020945089466504196,-0.0062827442827583235,-0.012299203776329093,-0.014191276749108694,-0.017107206802102315,-0.03717732243028271,-0.05112802140540884
2021-11-22,-0.0022259525778144384,-0.007129654687726639,-0.014027301494053623,-0.018064087879182567,-0.022411444826017313,-0.05580263276711073,-0.054085945829673965
2021-11-23,0.0,-0.002182751495827251,-0.005513501452627856,-0.010520819303504236,-0.014243603202881316,-0.051096809977326685,-0.05317297734108495
2021-11-24,0.0,-0.00011117695829798713,-0.001974762196563562,-0.00579730542607837,-0.008354978698908666,-0.05588159840043594,-0.053351733396247214
2021-11-25,-0.00040706925843492225,-0.0009071080391266362,-0.003458776604527425,-0.007698324339553753,-0.010825079295658457,-0.049311582142583354,-0.05348989357576783
2021-11-26,-0.005223604326214826,-0.009184567669879629,-0.018029777369685585,-0.018808689735863915,-0.022870239580713436,-0.0769510651103763,-0.05876064135610315
2021-11-29,-0.0055730005207336175,-0.01019532990070715,-0.02000495120319079,-0.021266952998905797,-0.02592687334701327,-0.07546016372711728,-0.06008324354461869
2021-11-30,-0.007272828994472125,-0.01360782268799876,-0.026017952211793816,-0.02673515440928509,-0.03208049117203937,-0.07929358629035699,-0.06050589232427528
2021-12-01,-0.003984823141891747,-0.007343643196105809,-0.015046009668539528,-0.016553593663405364,-0.020406182189377176,-0.06933673779744831,-0.056731209801069715
2021-12-02,-0.0024008097151059227,-0.0039546520646723815,-0.009319284983189124,-0.010317951831209426,-0.013224754200432676,-0.0566096690962139,-0.05233581429558121
2021-12-03,-0.0029221500523421984,-0.0048165669101997155,-0.010686372219644746,-0.012118306741800033,-0.015505670046123798,-0.06772077600925819,-0.05530189213551062
2021-12-06,-0.004085458137479958,-0.007262805187165822,-0.014759982990623421,-0.017926511192622785,-0.022763193827685102,-0.08314061058948041,-0.05849358190156717
2021-12-07,-0.0010508932575509222,-0.0019478976873438247,-0.005705889742995129,-0.008114896679825567,-0.010868435735543858,-0.06880324749000755,-0.056137177756653056
2021-12-08,0.0,0.0,0.0,-0.0009460903437620294,-0.0021870761321352017,-0.052917931281763364,-0.05423831426884462
2021-12-09,0.0,0.0,0.0,0.0,0.0,-0.0503634497175941,-0.054139698825237725
2021-12-10,0.0,-2.7045200033937178e-06,-5.971653853587e-05,-0.000928162650986164,-0.0013080448011042467,-0.050665332689014075,-0.05460879933133744
2021-12-13,-0.0009281955828885913,-0.002024769290387307,-0.003670858207742045,-0.004913605315674308,-0.006028294025871128,-0.05841907779475064,-0.05529137530197603
2021-12-14,-0.0009552241522805538,-0.0021216574390887644,-0.003614728117681265,-0.005154241444162322,-0.006225823250893714,-0.06077028897265724,-0.05385242813057778
2021-12-15,-0.002128902613550143,-0.004234679925847584,-0.007242908604288001,-0.008366624731906525,-0.009820768252506884,-0.0663806271987113,-0.05599493915284637
2021-12-16,-0.001898378098535991,-0.0036535768831246207,-0.006344442657021276,-0.007956895226827188,-0.009763869231621314,-0.0649180627652104,-0.056659468291192505
2021-12-17,-0.00414774685089514,-0.00791436002444501,-0.013171791389889997,-0.01775231017852308,-0.022005985210927337,-0.07918628370727399,-0.058618305654173364
2021-12-20,-0.007497626967054805,-0.014496094750541033,-0.024481643941613118,-0.03102542333995517,-0.03808083781408533,-0.09930022847138043,-0.0605960646422109
2021-12-21,-0.0043763084091644755,-0.008692406503232442,-0.014855331963094187,-0.020141845490456944,-0.025139682195539748,-0.09080783354195632,-0.05922919881714839
2021-12-22,-0.002053183921856161,-0.004822508097221956,-0.008993228378290752,-0.012051896008471119,-0.015111555745732197,-0.08049922904605356,-0.057826408614125024
2021-12-23,-0.0024689683470129342,-0.005193519697452964,-0.00947965948809848,-0.011063633687764196,-0.013458429546921113,-0.07414684056234122,-0.05601717507702064
2021-12-24,-0.002967527925194169,-0.006322251010305369,-0.011434373088967997,-0.014145153111326803,-0.01741384296515236,-0.0778793835844428,-0.057418868866951134
2021-12-27,-0.0020759939119492365,-0.005012738910285308,-0.009331877042436654,-0.011655701194438706,-0.014272996813627259,-0.07340592378267297,-0.05728061526940964
2021-12-28,-0.0008307518984559392,-0.002636024586715302,-0.0055381094047970425,-0.006976439261747958,-0.00876302337589796,-0.06543530655478991,-0.05673090949844173
2021-12-29,-0.0013533595920618424,-0.003830829641403355,-0.0075600247586962155,-0.009720807163316247,-0.012082719148716503,-0.0665015315176779,-0.05760126259501974
2021-12-30,-0.0019491836963477782,-0.004934065052235259,-0.009523001608139237,-0.01074476842002614,-0.012908159674751785,-0.06702482052320602,-0.05716332864180951
2021-12-31,-0.0008076601806756845,-0.003168561713926654,-0.006728230799988744,-0.00852024516790617,-0.010562666249579578,-0.058884181596775775,-0.05780848972855246
2022-01-03,0.0,0.0,0.0,0.0,0.0,-0.04415199033067718,-0.05364313049106206
2022-01-04,0.0,0.0,0.0,0.0,0.0,-0.034415036567889135,-0.05125470980074154
2022-01-05,0.0,0.0,0.0,-0.0015483402771045984,-0.0022438367306167883,-0.02790736159950369,-0.05520511119783156
2022-01-06,-0.0017136906425375686,-0.0035635301489914673,-0.0063235704686439576,-0.008176330671907261,-0.009422792255452728,-0.0376326027563918,-0.060659816348713536
2022-01-07,-0.0011127783276857484,-0.0021817664086432043,-0.003645312911271459,-0.004466475951527826,-0.0054823838390042345,-0.03401000709935054,-0.05908415453154103
2022-01-10,0.0,0.0,0.0,0.0,0.0,-0.02367419913168034,-0.05721232324356629
2022-01-11,-0.0005563201425419217,-0.0007457366393587295,-0.0015564517276308587,0.0,0.0,-0.02083030285398424,-0.05415006577748538
2022-01-12,0.0,0.0,0.0,0.0,0.0,-0.01233715227256671,-0.054464388993825
2022-01-13,0.0,0.0,0.0,0.0,0.0,-0.009874104599615907,-0.0550875292705193
2022-01-14,-0.0009254094929167511,-0.0016190962379287743,-0.0019818586536440863,-0.002548425307158264,-0.002379886869044112,-0.00998367413867951,-0.05582224761942256
2022-01-17,-0.00033605403133929457,-0.0012730516692598393,-0.0017604416594733108,-0.0035842657662542576,-0.004576854667820096,-0.007146200902928612,-0.05752262726220747
2022-01-18,-0.0038547560182010665,-0.007911060093756639,-0.012608894427888817,-0.017411599521075738,-0.02083424598318262,-0.01772268403054189,-0.06368227963217421
2022-01-19,-0.00539176554449472,-0.010757565857750118,-0.01629552000389589,-0.022156276968838262,-0.02527906930490409,-0.02710523700835865,-0.07025842314631225
2022-01-20,-0.005687644052121299,-0.012057462630367333,-0.01819492768783726,-0.026005365702772454,-0.03167426058819689,-0.03680856425743395,-0.07647831173663033
2022-01-21,-0.012682653832208568,-0.025133115907332804,-0.039563144019447716,-0.053737537602350116,-0.06487805605340069,-0.04437528549476888,-0.08345788240952556
2022-01-24,-0.02153208788052685,-0.04281020657574697,-0.06908116598883307,-0.08805403357715758,-0.09881084443696386,-0.06976519247778667,-0.09634764179821453
2022-01-25,-0.017468561502346214,-0.035384156264435807,-0.057952240618088124,-0.07412686627511034,-0.08289277889245439,-0.06277427805953106,-0.09681062014447817
2022-01-27,-0.021650382616638764,-0.04440765214931741,-0.07139082384920203,-0.09195845287817572,-0.10208942534307375,-0.07187761762573386,-0.1060922305245936
2022-01-28,-0.02126329076626221,-0.04403426372221453,-0.07076534555280922,-0.09105708101894605,-0.10118884579084586,-0.07232231882393358,-0.10633705817939743
2022-01-31,-0.018455549535052906,-0.03844024449125927,-0.06282376291514269,-0.08233087561720853,-0.09074812217565709,-0.059416538426226295,-0.1014655878960754
2022-02-01,-0.014835334126155897,-0.031057346248945183,-0.05103771063906681,-0.07177410333708978,-0.07873629691680184,-0.04656025323409607,-0.10236317716865517
2022-02-02,-0.011770361077354186,-0.02459960755449553,-0.04130229146666908,-0.060029025324820795,-0.06916465356888091,-0.035540580212270245,-0.09932673679305071
2022-02-03,-0.013931323260211848,-0.028584867595032093,-0.045723358974353756,-0.0653269516644891,-0.0763851851480366,-0.047228627422384206,-0.09894567745140692
2022-02-04,-0.013182548162285479,-0.02742633067427125,-0.04525435197952965,-0.06667773634213325,-0.07711995187651499,-0.04961119815802273,-0.100720809837886
2022-02-07,-0.014828463857167407,-0.03152858130762215,-0.05207113057716217,-0.07314645642219209,-0.08376803271234612,-0.06603491641166559,-0.10273877928132202
2022-02-08,-0.013924544334865785,-0.029352400208466856,-0.04728185977990629,-0.06983193541843047,-0.07996827354003921,-0.06315172623030552,-0.10335377782199318
2022-02-09,-0.01076164774397359,-0.021804656503581432,-0.03356082263283733,-0.05214172157838337,-0.06369059843459823,-0.052238600139568936,-0.09803642292092041
2022-02-10,-0.008285692358889318,-0.017277737381633074,-0.028770139922174476,-0.04769104404141766,-0.059019161560604494,-0.04446218547402636,-0.09663473920953203
2022-02-11,-0.010196598213311425,-0.021377865133484275,-0.03450469158800751,-0.05558034694542069,-0.06889363079700594,-0.05700487508883645,-0.09857554522957923
2022-02-14,-0.018021400569582235,-0.03837657911853387,-0.0626937420931517,-0.08330239389796201,-0.08966398422852118,-0.08530668702896915,-0.10843528772467714
2022-02-15,-0.01193065538587168,-0.024702935526156322,-0.0393790034317556,-0.05859539083263332,-0.07003535861541388,-0.05762904363550225,-0.10373909299675499
2022-02-16,-0.010105261019819345,-0.021249165063839226,-0.03698257677674921,-0.055379487619332646,-0.06704810955551854,-0.059036823299471464,-0.10193486490515202
2022-02-17,-0.010142188426630838,-0.021701055410734305,-0.038649326682649754,-0.05808684816268761,-0.06955799720369538,-0.0599946122012861,-0.10253924147220328
2022-02-18,-0.009479414594441682,-0.01977986032198098,-0.03469258449154655,-0.05168838683587773,-0.06354744244330035,-0.061530097052163835,-0.10356625889994486
2022-02-21,-0.00955759149234936,-0.019963382851518663,-0.03495576031691772,-0.05126543724101962,-0.06185058741048122,-0.06500949665642897,-0.10576200357012489
2022-02-22,-0.01096664689253024,-0.0234592667703879,-0.041646822427214514,-0.059244593486165176,-0.06607640511047308,-0.07122624560730062,-0.1072237613030601
2022-02-23,-0.01168969025171529,-0.024475303867025122,-0.04176666424699382,-0.05916494095292324,-0.06634328104415432,-0.07279951305785537,-0.10820797619247446
2022-02-24,-0.026139323898715094,-0.05553866336416202,-0.08663086180537716,-0.1012130046353128,-0.09454715494266874,-0.1171018781352473,-0.12168881488938521
2022-02-25,-0.01429078684957319,-0.029863123440055594,-0.05837773708913907,-0.07413953310519317,-0.06644874439966542,-0.0948006986758333,-0.11554805702905435
2022-02-28,-0.011453228213748168,-0.02441496724296266,-0.05182080734057293,-0.06621911916559542,-0.06222995921689656,-0.08743649217276794,-0.11554805702905435
2022-03-02,-0.015985447673380615,-0.035414324499331795,-0.05767223028823665,-0.0735826015471297,-0.06786817424550595,-0.09764875103949378,-0.11363980295729481
2022-03-03,-0.017544419753516505,-0.04057054483306022,-0.06697525862254794,-0.07665584729200858,-0.07452860379077386,-0.10351185485738768,-0.11363980295729481
2022-03-04,-0.023861506843213087,-0.05521093414257017,-0.08113909864814706,-0.0838792841203102,-0.0803728802787832,-0.11724469636202683,-0.11363980295729481
2022-03-07,-0.02632387122707036,-0.06352319219452185,-0.08614131921246637,-0.08218691145879653,-0.07633480305725948,-0.1380122801005471,-0.11363980295729481
2022-03-08,-0.023561005096862764,-0.057062959278716185,-0.08087762536974308,-0.07182134764926107,-0.06927721076579751,-0.1298455711803398,-0.11363980295729481
2022-03-09,-0.018897821588903296,-0.04603680154272449,-0.07006024859726812,-0.06559142846079002,-0.06185335945587489,-0.11181155852845848,-0.11363980295729481
2022-03-10,-0.014579898926895818,-0.0359501917992785,-0.06191489533869543,-0.06069446914166177,-0.06132768227809915,-0.0982513835043437,-0.11363980295729481
2022-03-11,-0.01204918396185406,-0.031288761522473174,-0.05612741458277215,-0.05448234940080188,-0.055867775915673934,-0.09631729222687246,-0.11363980295729481
2022-03-14,-0.008459099466794129,-0.022847466110574755,-0.04819108257323568,-0.05003290617059819,-0.04920614508708698,-0.08323204448069899,-0.11363980295729481
2022-03-15,-0.011106864876860856,-0.02764522803859948,-0.055281503905409535,-0.05697981801734997,-0.056083855734789245,-0.09455057786597076,-0.11363980295729481
2022-03-16,-0.0057537034370289675,-0.016222726974860713,-0.04385368408855572,-0.048863900908105884,-0.04994465113402169,-0.07757561148303882,-0.11363980295729481
2022-03-17,-0.0010477121720441351,-0.006355245488256611,-0.03306925226735058,-0.04611755363858627,-0.046419172781855034,-0.060638805525780826,-0.11363980295729481
2022-03-21,-0.0034141743877205144,-0.012559611891071576,-0.03932454987870293,-0.05037705250971258,-0.048449112835575736,-0.06984831419707638,-0.11363980295729481
2022-03-22,0.0,-0.005177860486072716,-0.03142078668501913,-0.0414744921688861,-0.040076838800078174,-0.0590946306769774,-0.11363980295729481
2022-03-23,-0.0003051149280604015,-0.006430141285790003,-0.03118194858358181,-0.03775392537293998,-0.036946624613061974,-0.06288800368455905,-0.11363980295729481
2022-03-24,0.0,-0.0029085829420864018,-0.02490088105522892,-0.030863158937535107,-0.028175376394982465,-0.06413445164790699,-0.11363980295729481
2022-03-25,0.0,-0.0018614991690396598,-0.023074898112745434,-0.03162974219422465,-0.028181312724788743,-0.06792404639552108,-0.11363980295729481
2022-03-28,0.0,0.0,-0.02224453885846922,-0.03198218975386735,-0.030614960507425626,-0.06417450120356483,-0.11363980295729481
2022-03-29,0.0,0.0,-0.018087863507878832,-0.029016904685620792,-0.02556010990796842,-0.0585494277636367,-0.11363980295729481
2022-03-30,0.0,0.0,-0.014090706929487662,-0.02784176349124501,-0.023185714335823948,-0.04915138391995233,-0.11363980295729481
2022-03-31,0.0,0.0,-0.014478429922828773,-0.02876894781758288,-0.027562979567847812,-0.05097137174639865,-0.11363980295729481
2022-04-01,0.0,0.0,-0.01348031593314436,-0.0257871316278504,-0.028320553907104862,-0.03979527876190969,-0.11186398130335262
2022-04-04,0.0,0.0,-0.012765089988457046,-0.024941007730725606,-0.027330878463941444,-0.018985378511751083,-0.10709736627255007
2022-04-05,0.0,0.0,-0.010926781132567953,-0.023873948927630284,-0.026051540321788358,-0.024109076853963907,-0.10544943861526612
2022-04-06,-0.0007751523542127714,-0.0017203623652268796,-0.013885295163070022,-0.02871963596007987,-0.03211123961308138,-0.03224744882441333,-0.10610322661125737
2022-04-07,-0.0016385821825573021,-0.0038025621085833183,-0.014805527588221179,-0.029738246794489442,-0.033460153913925206,-0.04138441490432887,-0.11159504122220398
2022-04-08,0.0,0.0,-0.0021783540760137443,-0.0145657603975885,-0.014415065716776088,-0.033515432869577144,-0.10147572760176804
2022-04-11,-0.00027354351700270563,-0.0009558102501104893,-0.0048678815128524455,-0.01692133327939993,-0.017390894020891556,-0.03946014710277357,-0.10124474359103741
2022-04-12,-0.0009280209557360752,-0.002609970642984183,-0.00788465465247179,-0.020375041219369172,-0.02177071206341552,-0.047320816965596424,-0.10731812111048367
2022-04-13,-0.0009978341417756775,-0.003344987908654451,-0.009830077180499885,-0.02098895793094524,-0.022539630156724666,-0.05029166277820751,-0.10772450304591763
2022-04-18,-0.003689446005942454,-0.009547071745808267,-0.020790398660979537,-0.03305906658960933,-0.037605380800502575,-0.06670366842595055,-0.11225376465689352
2022-04-19,-0.0063107227839208635,-0.015143644161028647,-0.028196729112048624,-0.041694229030863394,-0.04834735536627832,-0.07838642607210955,-0.11871928924672415
2022-04-20,-0.003820624356799418,-0.009210037834626261,-0.022442654874223367,-0.03947680575198109,-0.04540383044941787,-0.06871937011872431,-0.1146866481031158
2022-04-21,-0.0006666799424442926,-0.0017850774879061282,-0.01426705118980598,-0.03204563686058315,-0.03620787600194875,-0.05476512257997723,-0.1070323053058524
2022-04-22,-0.0025461757692473164,-0.005946562011163503,-0.019722756905273253,-0.04036624565963565,-0.04656032659201337,-0.06675618623950164,-0.11173691892177673
2022-04-25,-0.004427639465565014,-0.010361981180285307,-0.025263757838025702,-0.046640911034756094,-0.05444388892742824,-0.0786040538462498,-0.1200389355806023
2022-04-26,-0.002601278185597744,-0.005764805965453923,-0.019074692098320467,-0.03760627130960381,-0.04315799812635379,-0.06518745270090809,-0.10616899643698596
2022-04-27,-0.006659277401896424,-0.014973845842529587,-0.02965837975066865,-0.05457035151906009,-0.0642608824108849,-0.07401271233348738,-0.1172454008738939
2022-04-28,-0.0035227939411049958,-0.007751280424595497,-0.02263045389191376,-0.050737122744515584,-0.05950965945265718,-0.06254644898347805,-0.11176645731838175
2022-04-29,-0.006670121940339668,-0.014427183166229818,-0.02467260900775825,-0.05312579362804981,-0.06249878878117654,-0.07029188191728564,-0.12103345180762204
2022-05-02,-0.008181928031493424,-0.017773085275361256,-0.026218060395936105,-0.05376225979315752,-0.06331508890825366,-0.07211186974373196,-0.11931978561050627
2022-05-04,-0.012514713328052207,-0.029270601746574143,-0.0429866392854249,-0.0845289789661704,-0.09973149943035042,-0.0933932968378609,-0.13070927919173836
2022-05-05,-0.012747790013311167,-0.030718984387890225,-0.04764781471034174,-0.08793902441948209,-0.10089749374134871,-0.09312012864219532,-0.13368229900878315
2022-05-06,-0.01706329017915431,-0.041742296469659323,-0.06518979348745946,-0.11054016305634129,-0.1244929899092021,-0.10787121120813259,-0.1376374309948074
2022-05-09,-0.019160665546523292,-0.04762980192730493,-0.07275367661071253,-0.11890903776032002,-0.1319867976363891,-0.11382008152729362,-0.14298018086177777
2022-05-10,-0.021212080274583545,-0.05055384626412052,-0.07283743291099154,-0.11781369412348386,-0.13604307857624065,-0.11717895463858863,-0.14210979603048668
2022-05-11,-0.02161494922095686,-0.052590070292463986,-0.07799029023359161,-0.12625643810579534,-0.14857270874622075,-0.12114461630069817,-0.14490802630909472
2022-05-12,-0.03297773482284316,-0.07990492112875991,-0.11371849447282267,-0.16953240268159664,-0.19230272242744662,-0.13982168879908385,-0.15793229823213784
2022-05-13,-0.032283339091778496,-0.0777885087824941,-0.10355579609399979,-0.15820565006869425,-0.18071703937421701,-0.14122871281105942,-0.15357050434050545
2022-05-16,-0.029759193263617978,-0.07224595274737966,-0.09919101770749328,-0.14897913144714847,-0.17413462740653973,-0.13795673967902167,-0.1464863232757183
2022-05-17,-0.018637417864264427,-0.04731907982647432,-0.07419212572368561,-0.1254708506663076,-0.14806777924791747,-0.11526526596494302,-0.13637381396050696
2022-05-18,-0.018317311299128725,-0.04658703806261699,-0.0724479006112464,-0.12485902587643372,-0.14831284123893873,-0.11630013137009909,-0.13648782043450858
