date,symbol,kind,amount
2020-03-23,,cash_interest,6383.454294275172
2020-03-23,ONGC,dividend,20500.0
2020-03-24,,cash_interest,2131.4889969489577
2020-03-25,,cash_interest,2131.780048851643
2020-03-26,,cash_interest,2132.071140497067
2020-03-27,,cash_interest,2132.3622718906568
2020-03-27,TATASTEEL,premium,3150.0
2020-03-27,TATASTEEL,option_sale_costs,-27.037217
2020-03-30,,cash_interest,6399.239637983479
2020-03-30,KOTAKBANK,premium,185913.0
2020-03-30,KOTAKBANK,option_sale_costs,-226.46454734000002
2020-03-31,,cash_interest,2159.308928785255
2020-04-01,,cash_interest,2159.6037794615236
2020-04-03,,cash_interest,3583.1429791373557
2020-04-07,,cash_interest,7167.909308564032
2020-04-08,,cash_interest,1792.7891861512144
2020-04-09,,cash_interest,1792.992242857364
2020-04-13,,cash_interest,7172.781290249315
2020-04-15,,cash_interest,3588.0154667757265
2020-04-16,,cash_interest,1794.4141228328276
2020-04-17,,cash_interest,1794.6173635842033
2020-04-20,,cash_interest,5384.461882065715
2020-04-21,,cash_interest,1795.4304877351465
2020-04-22,,cash_interest,1795.6338436030742
2020-04-23,,cash_interest,1795.8372225036999
2020-04-24,,cash_interest,1796.0406244396324
2020-04-27,,cash_interest,5388.732148240445
2020-04-28,,cash_interest,1796.8543934566064
2020-04-29,,cash_interest,1797.057910600387
2020-04-30,,cash_interest,1797.2614507951323
2020-05-04,,cash_interest,7189.860056173816
2020-05-04,UPL,premium,190197.9
2020-05-04,UPL,option_sale_costs,-231.14014452199999
2020-05-04,TCS,premium,61059.37499999999
2020-05-04,TCS,option_sale_costs,-90.22676881249998
2020-05-04,RELIANCE,premium,65568.8
2020-05-04,RELIANCE,option_sale_costs,-95.147363184
2020-05-04,INFY,premium,75933.12
2020-05-04,INFY,option_sale_costs,-106.4567018816
2020-05-04,COALINDIA,premium,81607.5
2020-05-04,COALINDIA,option_sale_costs,-112.64847185
2020-05-04,HDFCBANK,premium,111734.99999999999
2020-05-04,HDFCBANK,option_sale_costs,-145.5229973
2020-05-04,BHARTIARTL,premium,57570.5424
2020-05-04,BHARTIARTL,option_sale_costs,-86.41982445603199
2020-05-05,,cash_interest,1549.3515462081746
2020-05-06,,cash_interest,1549.4968558571345
2020-05-07,,cash_interest,1549.6421791343082
2020-05-08,,cash_interest,1549.7875160409744
2020-05-11,,cash_interest,4649.798599735231
2020-05-12,,cash_interest,1550.368959086864
2020-05-13,,cash_interest,1550.5143641563295
2020-05-14,,cash_interest,1550.6597828629585
2020-05-15,,cash_interest,1550.8052152080293
2020-05-18,,cash_interest,4652.851983578464
2020-05-19,,cash_interest,1551.3870400701985
2020-05-20,,cash_interest,1551.53254062283
2020-05-21,,cash_interest,1551.6780548215795
2020-05-22,,cash_interest,1551.823582667727
2020-05-26,,cash_interest,6207.876496650211
2020-05-27,,cash_interest,1552.5513447416868
2020-05-28,,cash_interest,1552.696954491423
2020-05-28,HDFCBANK,put_assignment_pay_strike,-1440000.0
2020-05-28,HDFCBANK,assignment_costs,-5905.699199999999
2020-05-28,UPL,put_assignment_pay_strike,-1800000.0
2020-05-28,UPL,assignment_costs,-7382.124
2020-05-28,COALINDIA,put_assignment_pay_strike,-1890000.0
2020-05-28,COALINDIA,assignment_costs,-7751.2302
2020-05-29,,cash_interest,1069.740031893107
2020-05-29,COALINDIA,premium,76342.5
2020-05-29,COALINDIA,option_sale_costs,-106.90340915
2020-05-29,HDFCBANK,premium,37659.3
2020-05-29,HDFCBANK,option_sale_costs,-64.693074974
2020-05-29,UPL,premium,96744.59999999999
2020-05-29,UPL,option_sale_costs,-129.16577262799998
2020-06-01,,cash_interest,3268.732525965484
2020-06-01,HEROMOTOCO,premium,60917.99999999999
2020-06-01,HEROMOTOCO,option_sale_costs,-90.03656161999999
2020-06-01,ADANIPORTS,premium,22669.0
2020-06-01,ADANIPORTS,option_sale_costs,-48.322584709999994
2020-06-01,MARUTI,premium,30142.14
2020-06-01,MARUTI,option_sale_costs,-56.4727164626
2020-06-01,ULTRACEMCO,premium,40053.0
2020-06-01,ULTRACEMCO,option_sale_costs,-67.28140127
2020-06-01,BRITANNIA,premium,28080.0
2020-06-01,BRITANNIA,option_sale_costs,-54.2237672
2020-06-01,HCLTECH,premium,18700.64
2020-06-01,HCLTECH,option_sale_costs,-43.9947309776
2020-06-01,TATAMOTORS,premium,81700.0
2020-06-01,TATAMOTORS,option_sale_costs,-112.701203
2020-06-02,,cash_interest,1079.7192920283705
2020-06-03,,cash_interest,1079.817236619299
2020-06-04,,cash_interest,1079.9151900950762
2020-06-05,,cash_interest,1080.0131524565088
2020-06-08,,cash_interest,3240.3333711132063
2020-06-09,,cash_interest,1080.4050641098843
2020-06-10,,cash_interest,1080.5030709092648
2020-06-11,,cash_interest,1080.6010865991377
2020-06-12,,cash_interest,1080.6991111803093
2020-06-15,,cash_interest,3242.3914339607577
2020-06-16,,cash_interest,1081.091271752151
2020-06-17,,cash_interest,1081.1893407994949
2020-06-18,,cash_interest,1081.2874187429777
2020-06-19,,cash_interest,1081.3855055834063
2020-06-22,,cash_interest,3244.4508039647635
2020-06-23,,cash_interest,1081.7779152318124
2020-06-24,,cash_interest,1081.8760465666558
2020-06-25,,cash_interest,1081.9741868032881
2020-06-25,COALINDIA,call_away_receive_strike,1890000.0
2020-06-25,COALINDIA,call_away_costs,-7503.288285999999
2020-06-25,HDFCBANK,call_away_receive_strike,1470000.0
2020-06-25,HDFCBANK,call_away_costs,-6111.59419375
2020-06-25,UPL,call_away_receive_strike,1845000.0
2020-06-25,UPL,call_away_costs,-7889.0633995
2020-06-25,ONGC,equity_sale,334392.72000000003
2020-06-25,ONGC,equity_sale_costs,-362.75397251680005
2020-06-26,,cash_interest,1582.583749390772
2020-06-26,BAJFINANCE,premium,104958.75
2020-06-26,BAJFINANCE,option_sale_costs,-138.0669631625
2020-06-26,RELIANCE,premium,40030.138
2020-06-26,RELIANCE,option_sale_costs,-67.25646820141999
2020-06-26,HDFCBANK,premium,39092.625
2020-06-26,HDFCBANK,option_sale_costs,-66.23402589874999
2020-06-26,M&M,premium,68181.54
2020-06-26,M&M,option_sale_costs,-97.9581057086
2020-06-26,POWERGRID,premium,42600.0
2020-06-26,POWERGRID,option_sale_costs,-70.05913399999999
2020-06-26,HINDUNILVR,premium,33432.75
2020-06-26,HINDUNILVR,option_sale_costs,-60.0614228225
2020-06-29,,cash_interest,4837.388065526017
2020-06-30,,cash_interest,1612.9015025585259
2020-07-01,,cash_interest,1613.047813714622
2020-07-02,,cash_interest,1567.5782635472185
2020-07-03,,cash_interest,1567.7164423500992
2020-07-06,,cash_interest,4703.563899999471
2020-07-07,,cash_interest,1568.2692428260843
2020-07-08,,cash_interest,1568.4074825373687
2020-07-09,,cash_interest,1568.5457344341994
2020-07-10,,cash_interest,1568.6839985176507
2020-07-13,,cash_interest,4706.46682436639
2020-07-14,,cash_interest,1569.2371401685425
2020-07-15,,cash_interest,1569.3754651979882
2020-07-16,,cash_interest,1569.5138024205014
2020-07-17,,cash_interest,1569.6521518371565
2020-07-20,,cash_interest,4709.371540347085
2020-07-21,,cash_interest,1570.2056348735189
2020-07-22,,cash_interest,1570.3440452737832
2020-07-23,,cash_interest,1570.4824678746397
2020-07-24,,cash_interest,1570.6209026771642
2020-07-27,,cash_interest,4712.278049047295
2020-07-28,,cash_interest,1571.1747273096923
2020-07-29,,cash_interest,1571.3132231334632
2020-07-30,,cash_interest,1571.451731165357
2020-07-31,,cash_interest,1571.5902514064487
2020-07-31,DRREDDY,premium,19792.5
2020-07-31,DRREDDY,option_sale_costs,-45.185502575
2020-07-31,WIPRO,premium,43367.68
2020-07-31,WIPRO,option_sale_costs,-70.8963581312
2020-07-31,INFY,premium,19422.0
2020-07-31,INFY,option_sale_costs,-44.78143898
2020-07-31,SUNPHARMA,premium,31326.96
2020-07-31,SUNPHARMA,option_sale_costs,-57.7648693064
2020-07-31,RELIANCE,premium,67209.238
2020-07-31,RELIANCE,option_sale_costs,-96.89772287042
2020-07-31,CIPLA,premium,25096.5
2020-07-31,CIPLA,option_sale_costs,-50.969991934999996
2020-07-31,MARUTI,premium,49257.0
2020-07-31,MARUTI,option_sale_costs,-77.31919163
2020-08-03,,cash_interest,4782.62695072305
2020-08-03,VEDL,equity_sale,1210044.675
2020-08-03,VEDL,equity_sale_costs,-1272.5038146445002
2020-08-04,,cash_interest,1709.9849350933805
2020-08-05,,cash_interest,1710.1364467859655
2020-08-06,,cash_interest,1710.2879719031084
2020-08-06,TATASTEEL,dividend,30000.0
2020-08-07,,cash_interest,1713.0976337336708
2020-08-07,TATASTEEL,premium,6205.0
2020-08-07,TATASTEEL,option_sale_costs,-30.367110949999997
2020-08-10,,cash_interest,5141.389557219962
2020-08-11,,cash_interest,1714.2520673170886
2020-08-12,,cash_interest,1714.4039570951245
2020-08-12,HINDALCO,premium,4085.0
2020-08-12,HINDALCO,option_sale_costs,-28.055060150000003
2020-08-13,,cash_interest,1714.915322325266
2020-08-14,,cash_interest,1715.0672708704212
2020-08-17,,cash_interest,5145.657698636526
2020-08-18,,cash_interest,1715.6751592974797
2020-08-19,,cash_interest,1715.8271751673133
2020-08-20,,cash_interest,1715.9792045063775
2020-08-21,,cash_interest,1716.1312473158662
2020-08-24,,cash_interest,5148.849910790917
2020-08-25,,cash_interest,1716.7395128587257
2020-08-26,,cash_interest,1716.891623034659
2020-08-27,,cash_interest,1717.0437466881785
2020-08-28,,cash_interest,1717.1958838204794
2020-08-28,TATASTEEL,premium,17072.25
2020-08-28,TATASTEEL,option_sale_costs,-42.2188251275
2020-08-31,,cash_interest,5156.570895543836
2020-08-31,HINDALCO,premium,13545.0
2020-08-31,HINDALCO,option_sale_costs,-38.37204155
2020-09-01,,cash_interest,1720.5106012978201
2020-09-01,TATAMOTORS,premium,52240.49999999999
2020-09-01,TATAMOTORS,option_sale_costs,-80.57296689500001
2020-09-01,INDUSINDBK,premium,86268.16
2020-09-01,INDUSINDBK,option_sale_costs,-117.68319261440001
2020-09-01,SBIN,premium,27900.0
2020-09-01,SBIN,option_sale_costs,-54.02746100000001
2020-09-01,AXISBANK,premium,57213.0
2020-09-01,AXISBANK,option_sale_costs,-85.99592566999999
2020-09-01,ASIANPAINT,premium,12518.999999999998
2020-09-01,ASIANPAINT,option_sale_costs,-37.253096209999995
2020-09-01,M&M,premium,33033.0
2020-09-01,M&M,option_sale_costs,-59.62545947
2020-09-01,MARUTI,premium,23209.86
2020-09-01,MARUTI,option_sale_costs,-48.9124412174
2020-09-01,BAJFINANCE,premium,20889.399999999998
2020-09-01,BAJFINANCE,option_sale_costs,-46.381770745999994
2020-09-01,ICICIBANK,premium,44240.899999999994
2020-09-01,ICICIBANK,option_sale_costs,-71.848683131
2020-09-01,KOTAKBANK,premium,31746.08
2020-09-01,KOTAKBANK,option_sale_costs,-58.22195738720001
2020-09-01,EICHERMOT,premium,46683.0
2020-09-01,EICHERMOT,option_sale_costs,-74.51201296999999
2020-09-01,SUNPHARMA,premium,42792.54
2020-09-01,SUNPHARMA,option_sale_costs,-70.2691161986
2020-09-01,TITAN,premium,14186.25
2020-09-01,TITAN,option_sale_costs,-39.071382387499995
2020-09-02,,cash_interest,1786.6842969731572
2020-09-03,,cash_interest,1786.8446163998758
2020-09-03,HINDALCO,dividend,7000.0
2020-09-04,,cash_interest,1787.6330611709825
2020-09-07,,cash_interest,5363.380397191328
2020-09-08,,cash_interest,1788.2747225881924
2020-09-09,,cash_interest,1788.435184724019
2020-09-10,,cash_interest,1788.5956612581358
2020-09-11,,cash_interest,1788.7561521918335
2020-09-14,,cash_interest,5366.749972579214
2020-09-15,,cash_interest,1789.3982167366153
2020-09-16,,cash_interest,1789.5587796837258
2020-09-17,,cash_interest,1789.719357038172
2020-09-18,,cash_interest,1789.8799488012462
2020-09-21,,cash_interest,5370.1216649227235
2020-09-22,,cash_interest,1790.522416726868
2020-09-22,AXISBANK,option_buyback,-212544.0
2020-09-22,AXISBANK,option_buyback_costs,-155.50268096
2020-09-23,,cash_interest,1771.5975250361168
2020-09-23,INDUSINDBK,option_buyback,-228288.0
2020-09-23,INDUSINDBK,option_buyback_costs,-165.27324992
2020-09-23,SBIN,option_buyback,-146677.5
2020-09-23,SBIN,option_buyback_costs,-114.626589725
2020-09-24,,cash_interest,1738.085669593632
2020-09-24,TATAMOTORS,put_assignment_pay_strike,-1539000.0
2020-09-24,TATAMOTORS,assignment_costs,-6310.808010000001
2020-09-24,M&M,put_assignment_pay_strike,-1624000.0
2020-09-24,M&M,assignment_costs,-6659.35816
2020-09-24,BAJFINANCE,put_assignment_pay_strike,-1650000.0
2020-09-24,BAJFINANCE,assignment_costs,-6765.9735
2020-09-24,MARUTI,put_assignment_pay_strike,-1950000.0
2020-09-24,MARUTI,assignment_costs,-7996.150500000001
2020-09-24,ICICIBANK,put_assignment_pay_strike,-2035000.0
2020-09-24,ICICIBANK,assignment_costs,-8344.70065
2020-09-24,SUNPHARMA,put_assignment_pay_strike,-2058000.0
2020-09-24,SUNPHARMA,assignment_costs,-8439.014220000001
2020-09-24,KOTAKBANK,put_assignment_pay_strike,-2144000.0
2020-09-24,KOTAKBANK,assignment_costs,-8791.66496
2020-09-25,,cash_interest,566.9665429054202
2020-09-25,BAJFINANCE,premium,51333.75
2020-09-25,BAJFINANCE,option_sale_costs,-79.5840744125
2020-09-25,ICICIBANK,premium,44240.899999999994
2020-09-25,ICICIBANK,option_sale_costs,-71.848683131
2020-09-25,KOTAKBANK,premium,32526.08
2020-09-25,KOTAKBANK,option_sale_costs,-59.07261758720001
2020-09-25,M&M,premium,73027.36
2020-09-25,M&M,option_sale_costs,-103.2429085424
2020-09-25,MARUTI,premium,87267.36000000002
2020-09-25,MARUTI,option_sale_costs,-118.77291014240001
2020-09-25,SUNPHARMA,premium,66953.46
2020-09-25,SUNPHARMA,option_sale_costs,-96.61877394140001
2020-09-25,TATASTEEL,premium,2210.0
2020-09-25,TATASTEEL,option_sale_costs,-26.0102039
2020-09-28,,cash_interest,1797.154239495011
2020-09-28,DRREDDY,premium,34003.125
2020-09-28,DRREDDY,option_sale_costs,-60.683468093749994
2020-09-29,,cash_interest,602.2583319894065
2020-09-29,TATAMOTORS,premium,73359.0
2020-09-29,TATAMOTORS,option_sale_costs,-103.60459181
2020-09-30,,cash_interest,608.8855893769996
2020-10-01,,cash_interest,608.9402247643435
2020-10-05,,cash_interest,2419.817197825322
2020-10-05,HINDALCO,premium,5160.0
2020-10-05,HINDALCO,option_sale_costs,-29.227444399999996
2020-10-06,,cash_interest,605.6273197225111
2020-10-07,,cash_interest,605.6813021892106
2020-10-08,,cash_interest,605.7352894676261
2020-10-09,,cash_interest,605.7892815581866
2020-10-12,,cash_interest,1817.5298353839635
2020-10-13,,cash_interest,606.005283609733
2020-10-14,,cash_interest,606.059299766166
2020-10-15,,cash_interest,606.113320737318
2020-10-16,,cash_interest,606.167346523618
2020-10-19,,cash_interest,1818.6641313764862
2020-10-20,,cash_interest,606.3834833791476
2020-10-21,,cash_interest,606.4375332463393
2020-10-22,,cash_interest,606.4915879312547
2020-10-23,,cash_interest,606.5456474343234
2020-10-26,,cash_interest,1819.7991352679244
2020-10-27,,cash_interest,606.7619191779655
2020-10-28,,cash_interest,606.8160027769543
2020-10-29,,cash_interest,606.8700911966737
2020-10-29,BAJFINANCE,call_away_receive_strike,1650000.0
2020-10-29,BAJFINANCE,call_away_costs,-6691.935864749999
2020-10-29,ICICIBANK,call_away_receive_strike,2035000.0
2020-10-29,ICICIBANK,call_away_costs,-8704.465175500001
2020-10-29,KOTAKBANK,call_away_receive_strike,2144000.0
2020-10-29,KOTAKBANK,call_away_costs,-9944.9109296
2020-10-29,MARUTI,call_away_receive_strike,1950000.0
2020-10-29,MARUTI,call_away_costs,-8451.074332900002
2020-10-30,,cash_interest,1297.2916736034408
2020-10-30,M&M,premium,58968.0
2020-10-30,M&M,option_sale_costs,-87.90991112
2020-10-30,SUNPHARMA,premium,53235.0
2020-10-30,SUNPHARMA,option_sale_costs,-81.65755865
2020-10-30,TATAMOTORS,premium,76693.5
2020-10-30,TATAMOTORS,option_sale_costs,-107.241164165
2020-10-30,TATASTEEL,premium,13011.460000000001
2020-10-30,TATASTEEL,option_sale_costs,-37.790168161400004
2020-11-02,,cash_interest,3946.1288707718477
2020-11-02,KOTAKBANK,premium,33345.0
2020-11-02,KOTAKBANK,option_sale_costs,-59.96572355
2020-11-02,ASIANPAINT,premium,27641.25
2020-11-02,ASIANPAINT,option_sale_costs,-53.7452708375
2020-11-02,BHARTIARTL,premium,16603.47
2020-11-02,BHARTIARTL,option_sale_costs,-41.70757834730001
2020-11-03,,cash_interest,1242.1991391791037
2020-11-04,,cash_interest,1242.303129114301
2020-11-05,,cash_interest,1242.4071277549515
2020-11-06,,cash_interest,1242.511135101784
2020-11-06,HINDALCO,premium,10105.0
2020-11-06,HINDALCO,option_sale_costs,-34.620411950000005
2020-11-09,,cash_interest,3730.374560324919
2020-11-10,,cash_interest,1243.7704727817447
2020-11-11,,cash_interest,1243.8745942601656
2020-11-12,,cash_interest,1243.978724455052
2020-11-13,,cash_interest,1244.0828633671338
2020-11-17,,cash_interest,4976.74804398856
2020-11-18,,cash_interest,1244.6036363917842
2020-11-19,,cash_interest,1244.7078276179832
2020-11-20,,cash_interest,1244.8120275664867
2020-11-23,,cash_interest,3734.7487087140726
2020-11-24,,cash_interest,1245.2288884239322
2020-11-25,,cash_interest,1245.3331319927197
2020-11-26,,cash_interest,1245.4373842881932
2020-11-26,HINDALCO,call_away_receive_strike,881500.0
2020-11-26,HINDALCO,call_away_costs,-3920.7747563000007
2020-11-26,M&M,call_away_receive_strike,1708000.0
2020-11-26,M&M,call_away_costs,-8073.753482
2020-11-26,SUNPHARMA,call_away_receive_strike,2058000.0
2020-11-26,SUNPHARMA,call_away_costs,-8505.7109926
2020-11-26,TATAMOTORS,call_away_receive_strike,1567500.0
2020-11-26,TATAMOTORS,call_away_costs,-7840.4711425000005
2020-11-26,TATASTEEL,call_away_receive_strike,765000.0
2020-11-26,TATASTEEL,call_away_costs,-3832.7161052000006
2020-11-27,,cash_interest,1827.1746640066358
2020-11-27,HINDALCO,equity_sale,610839.4275
2020-11-27,HINDALCO,equity_sale_costs,-649.96551480685
2020-11-27,TATASTEEL,equity_sale,750179.7225
2020-11-27,TATASTEEL,equity_sale_costs,-794.73172089415
2020-11-27,BAJFINANCE,premium,64739.99999999999
2020-11-27,BAJFINANCE,option_sale_costs,-94.2047966
2020-11-27,JSWSTEEL,premium,57915.0
2020-11-27,JSWSTEEL,option_sale_costs,-86.76151985
2020-11-27,ADANIPORTS,premium,50212.5
2020-11-27,ADANIPORTS,option_sale_costs,-78.361250375
2020-11-27,INDUSINDBK,premium,71370.0
2020-11-27,INDUSINDBK,option_sale_costs,-101.4354083
2020-11-27,KOTAKBANK,premium,47209.44
2020-11-27,KOTAKBANK,option_sale_costs,-75.08614316959999
2020-11-27,SBIN,premium,65812.5
2020-11-27,SBIN,option_sale_costs,-95.374454375
2020-11-27,HDFCBANK,premium,25981.23
2020-11-27,HDFCBANK,option_sale_costs,-51.934869625699996
2020-11-27,ITC,premium,24480.0
2020-11-27,ITC,option_sale_costs,-50.2976432
2020-11-27,AXISBANK,premium,62478.0
2020-11-27,AXISBANK,option_sale_costs,-91.73788202
2020-11-27,DIVISLAB,premium,37674.0
2020-11-27,DIVISLAB,option_sale_costs,-64.68688766000001
2020-12-01,,cash_interest,7934.374740538372
2020-12-02,,cash_interest,2012.003067009124
2020-12-03,,cash_interest,2012.1738557516585
2020-12-04,,cash_interest,2012.3446589915839
2020-12-07,,cash_interest,6037.546430190392
2020-12-08,,cash_interest,2013.0279734453266
2020-12-09,,cash_interest,2013.1988491869743
2020-12-10,,cash_interest,2013.3697394333972
2020-12-11,,cash_interest,2013.5406441858267
2020-12-14,,cash_interest,6041.134690336484
2020-12-15,,cash_interest,2014.2243647499076
2020-12-16,,cash_interest,2014.395342047149
2020-12-17,,cash_interest,2014.5663338577863
2020-12-18,,cash_interest,2014.7373401830519
2020-12-21,,cash_interest,6044.7250830725325
2020-12-22,,cash_interest,2015.4214670988317
2020-12-23,,cash_interest,2015.5925460120238
2020-12-24,,cash_interest,2015.763639447238
2020-12-28,,cash_interest,8063.738989622824
2020-12-29,,cash_interest,2016.6192373375293
2020-12-30,,cash_interest,2016.7904179233662
2020-12-31,,cash_interest,2016.9616130398554
2021-01-01,,cash_interest,2017.1328226882301
2021-01-01,ASIANPAINT,premium,32862.420000000006
2021-01-01,ASIANPAINT,option_sale_costs,-60.602756295800006
2021-01-01,TITAN,premium,41169.3
2021-01-01,TITAN,option_sale_costs,-69.95622010700001
2021-01-01,HCLTECH,premium,42383.25
2021-01-01,HCLTECH,option_sale_costs,-71.3231156675
2021-01-01,TATASTEEL,premium,43260.920000000006
2021-01-01,TATASTEEL,option_sale_costs,-72.3113633108
2021-01-01,INFY,premium,42558.84
2021-01-01,INFY,option_sale_costs,-71.52082825160001
2021-01-01,ICICIBANK,premium,41023.125
2021-01-01,ICICIBANK,option_sale_costs,-69.79162851874999
2021-01-01,BAJFINANCE,premium,27653.45
2021-01-01,BAJFINANCE,option_sale_costs,-54.7375081655
2021-01-01,WIPRO,premium,46800.0
2021-01-01,WIPRO,option_sale_costs,-76.296332
2021-01-01,TECHM,premium,36036.0
2021-01-01,TECHM,option_sale_costs,-64.17617564
2021-01-01,LT,premium,26741.8125
2021-01-01,LT,option_sale_costs,-53.71101345687501
2021-01-01,SUNPHARMA,premium,44021.04
2021-01-01,SUNPHARMA,option_sale_costs,-73.16725082960001
2021-01-01,ULTRACEMCO,premium,32252.999999999996
2021-01-01,ULTRACEMCO,option_sale_costs,-59.91655547
2021-01-01,SBILIFE,premium,36525.825
2021-01-01,SBILIFE,option_sale_costs,-64.72771369175
2021-01-01,UPL,premium,46137.0
2021-01-01,UPL,option_sale_costs,-75.54980063
2021-01-01,HDFCLIFE,premium,29118.54
2021-01-01,HDFCLIFE,option_sale_costs,-56.3871848546
2021-01-01,TATAMOTORS,premium,65022.18000000001
2021-01-01,TATAMOTORS,option_sale_costs,-96.8143244582
2021-01-04,,cash_interest,6444.064178907259
2021-01-05,,cash_interest,2148.5887425033734
2021-01-06,,cash_interest,2148.777908965499
2021-01-07,,cash_interest,2148.9670920822546
2021-01-08,,cash_interest,2149.1562918551062
2021-01-11,,cash_interest,6448.036524856562
2021-01-12,,cash_interest,2149.913207553852
2021-01-13,,cash_interest,2150.1024906247835
2021-01-14,,cash_interest,2150.2917903606117
2021-01-15,,cash_interest,2150.4811067628034
2021-01-18,,cash_interest,6452.011319498478
2021-01-19,,cash_interest,2151.238489050789
2021-01-20,,cash_interest,2151.4278888024087
2021-01-21,,cash_interest,2151.6173052291974
2021-01-22,,cash_interest,2151.8067383326234
2021-01-25,,cash_interest,6455.988564342464
2021-01-27,,cash_interest,4305.129174994942
2021-01-28,,cash_interest,2152.943620505938
2021-01-28,BAJFINANCE,put_assignment_pay_strike,-1250000.0
2021-01-28,BAJFINANCE,assignment_costs,-5125.7375
2021-01-28,TITAN,put_assignment_pay_strike,-2250000.0
2021-01-28,TITAN,assignment_costs,-9226.3275
2021-01-28,ASIANPAINT,put_assignment_pay_strike,-2376000.0
2021-01-28,ASIANPAINT,assignment_costs,-9743.001839999999
2021-01-29,,cash_interest,1633.6758689812589
