trade_id,cycle_id,date,symbol,sector,instrument,expiry,exit_date,strike,lots,lot_size,quantity,entry_quote,entry_premium,exit_price,status,assigned_or_exercised,underlying_entry,underlying_exit,premium_inr,option_pnl,stock_pnl,transaction_costs,margin_requirement,leveraged_capital_requirement,total_pnl,exit_reason
11,4,2020-02-28,HINDALCO,Metals & Mining,CE,2020-03-26,2020-03-26,205.0,2.0,3500.0,7000,0.3,0.2,0.0,expired_otm,False,155.9,94.55,1400.0,1400.0,0.0,25.127651999999998,0.0,0.0,1374.872348,CONTRACT_EXPIRY
12,1,2020-02-28,TATASTEEL,Metals & Mining,CE,2020-03-26,2020-03-26,450.0,2.0,1500.0,3000,2.9,2.8,0.0,expired_otm,False,381.75,284.45,8400.0,8400.0,0.0,32.765912,0.0,0.0,8367.234088,CONTRACT_EXPIRY
13,2,2020-02-28,VEDL,Metals & Mining,CE,2020-03-26,2020-03-26,145.0,3.0,3500.0,10500,0.75,0.65,0.0,expired_otm,False,114.0,65.8,6825.0,6825.0,0.0,31.0473035,0.0,0.0,6793.9526965,CONTRACT_EXPIRY
14,1,2020-03-27,TATASTEEL,Metals & Mining,CE,2020-04-30,2020-04-30,450.0,2.0,1500.0,3000,1.15,1.05,0.0,expired_otm,False,277.25,298.3,3150.0,3150.0,0.0,27.037217,0.0,0.0,3122.962783,CONTRACT_EXPIRY
15,7,2020-03-30,KOTAKBANK,Financial Services,PE,2020-04-30,2020-04-30,1340.0,3.0,400.0,1200,158.9,154.9275,0.0,expired_otm,False,1293.7,1357.2,185913.0,185913.0,0.0,226.46454734000002,1608000.0,804000.0,185686.53545266,CONTRACT_EXPIRY
22,14,2020-05-04,BHARTIARTL,Telecommunication,PE,2020-05-28,2020-05-28,490.0,2.0,1851.0,3702,15.95,15.5512,0.0,expired_otm,False,532.5,562.75,57570.5424,57570.5424,0.0,86.41982445603199,1813980.0,906990.0,57484.12257554397,CONTRACT_EXPIRY
19,11,2020-05-04,INFY,Information Technology,PE,2020-05-28,2020-05-28,680.0,2.0,1200.0,2400,32.45,31.6388,0.0,expired_otm,False,673.7,707.4,75933.12,75933.12,0.0,106.4567018816,1632000.0,816000.0,75826.6632981184,CONTRACT_EXPIRY
18,10,2020-05-04,RELIANCE,Oil Gas & Consumable Fuels,PE,2020-05-28,2020-05-28,1386.8547,2.0,505.0,1010,66.58415841584159,64.91960396039603,0.0,expired_otm,False,1435.2,1472.25,65568.79999999999,65568.79999999999,0.0,95.147363184,1400000.0,700000.0,65473.65263681599,CONTRACT_EXPIRY
17,9,2020-05-04,TCS,Information Technology,PE,2020-05-28,2020-05-28,1920.0,3.0,250.0,750,83.5,81.4125,0.0,expired_otm,False,1930.45,2004.3,61059.37499999999,61059.37499999999,0.0,90.22676881249998,1440000.0,720000.0,60969.14823118749,CONTRACT_EXPIRY
21,13,2020-05-04,HDFCBANK,Financial Services,PE,2020-05-28,2020-05-28,960.0,3.0,500.0,1500,76.4,74.49,14.75,assigned,True,923.0,945.25,111734.99999999999,89609.99999999999,0.0,6051.222197299999,1440000.0,720000.0,83558.77780269999,CONTRACT_EXPIRY
16,8,2020-05-04,UPL,Chemicals,PE,2020-05-28,2020-05-28,400.0,5.0,900.0,4500,43.35,42.2662,8.899999999999977,assigned,True,385.4,391.1,190197.9,150147.90000000008,0.0,7613.264144522,1800000.0,900000.0,142534.6358554781,CONTRACT_EXPIRY
20,12,2020-05-04,COALINDIA,Oil Gas & Consumable Fuels,PE,2020-05-28,2020-05-28,140.0,5.0,2700.0,13500,6.2,6.045,6.099999999999994,assigned,True,142.3,133.9,81607.5,-742.4999999999242,0.0,7863.87867185,1890000.0,945000.0,-8606.378671849923,CONTRACT_EXPIRY
33,12,2020-05-28,COALINDIA,Oil Gas & Consumable Fuels,STOCK,,2020-06-25,,,,13500,,,140.4,called_away,True,133.9,140.4,0.0,0.0,87750.0,0.0,1807650.0,903825.0,87750.0,CONTRACT_EXPIRY
23,12,2020-05-29,COALINDIA,Oil Gas & Consumable Fuels,CE,2020-06-25,2020-06-25,140.0,5.0,2700.0,13500,5.8,5.655,0.4000000000000057,exercised,True,141.3,140.4,76342.5,70942.49999999993,0.0,7610.191695149999,0.0,0.0,63332.308304849925,CONTRACT_EXPIRY
34,13,2020-05-28,HDFCBANK,Financial Services,STOCK,,2020-06-25,,,,1500,,,1028.75,called_away,True,945.25,1028.75,0.0,0.0,125250.0,0.0,1417875.0,708937.5,125250.0,CONTRACT_EXPIRY
24,13,2020-05-29,HDFCBANK,Financial Services,CE,2020-06-25,2020-06-25,980.0,3.0,500.0,1500,25.75,25.1062,48.75,exercised,True,951.65,1028.75,37659.3,-35465.7,0.0,6176.287268724001,0.0,0.0,-41641.987268724,CONTRACT_EXPIRY
35,8,2020-05-28,UPL,Chemicals,STOCK,,2020-06-25,,,,4500,,,442.9,called_away,True,391.1,442.9,0.0,0.0,233099.9999999998,0.0,1759950.0,879975.0,233099.9999999998,CONTRACT_EXPIRY
25,8,2020-05-29,UPL,Chemicals,CE,2020-06-25,2020-06-25,410.0,5.0,900.0,4500,22.05,21.4988,32.89999999999998,exercised,True,405.85,442.9,96744.59999999999,-51305.3999999999,0.0,8018.229172128,0.0,0.0,-59323.6291721279,CONTRACT_EXPIRY
27,16,2020-06-01,ADANIPORTS,Services,PE,2020-06-25,2020-06-25,310.0,2.0,2500.0,5000,4.65,4.5338,0.0,expired_otm,False,329.35,344.0,22669.0,22669.0,0.0,48.322584709999994,1550000.0,775000.0,22620.67741529,CONTRACT_EXPIRY
30,19,2020-06-01,BRITANNIA,FMCG,PE,2020-06-25,2020-06-25,3200.0,3.0,200.0,600,48.0,46.8,0.0,expired_otm,False,3434.85,3450.4,28080.0,28080.0,0.0,54.2237672,1920000.0,960000.0,28025.7762328,CONTRACT_EXPIRY
31,20,2020-06-01,HCLTECH,Information Technology,PE,2020-06-25,2020-06-25,520.0,2.0,1400.0,2800,6.85,6.6788,0.0,expired_otm,False,559.75,550.05,18700.64,18700.64,0.0,43.9947309776,1456000.0,728000.0,18656.6452690224,CONTRACT_EXPIRY
26,15,2020-06-01,HEROMOTOCO,Automobile,PE,2020-06-25,2020-06-25,2250.0,4.0,200.0,800,78.1,76.1475,0.0,expired_otm,False,2326.3,2559.7,60917.99999999999,60917.99999999999,0.0,90.03656161999999,1800000.0,900000.0,60827.96343837999,CONTRACT_EXPIRY
28,17,2020-06-01,MARUTI,Automobile,PE,2020-06-25,2020-06-25,5300.0,3.0,100.0,300,103.05,100.4738,0.0,expired_otm,False,5793.6,5762.3,30142.14,30142.14,0.0,56.4727164626,1590000.0,795000.0,30085.6672835374,CONTRACT_EXPIRY
32,21,2020-06-01,TATAMOTORS,Automobile,PE,2020-06-25,2020-06-25,82.5,5.0,4300.0,21500,3.9,3.8,0.0,expired_otm,False,89.55,103.8,81700.0,81700.0,0.0,112.701203,1773750.0,886875.0,81587.298797,CONTRACT_EXPIRY
29,18,2020-06-01,ULTRACEMCO,Construction Materials,PE,2020-06-25,2020-06-25,3700.0,2.0,200.0,400,102.7,100.1325,0.0,expired_otm,False,3815.7,3802.35,40053.0,40053.0,0.0,67.28140127,1480000.0,740000.0,39985.71859873,CONTRACT_EXPIRY
36,3,2020-01-30,ONGC,Oil Gas & Consumable Fuels,STOCK,,2020-06-25,,,,4100,,,81.5592,uncoverable_odd_lot,False,110.6,81.5592,0.0,0.0,-119067.27999999996,362.75397251680005,453460.0,226730.0,-119430.03397251676,ODD_LOT_SALE
37,22,2020-06-26,BAJFINANCE,Financial Services,PE,2020-07-30,2020-07-30,2850.0,2.0,250.0,500,215.3,209.9175,0.0,expired_otm,False,2903.5,3218.3,104958.75,104958.75,0.0,138.0669631625,1425000.0,712500.0,104820.6830368375,CONTRACT_EXPIRY
39,24,2020-06-26,HDFCBANK,Financial Services,PE,2020-07-30,2020-07-30,980.0,3.0,550.0,1650,24.3,23.6925,0.0,expired_otm,False,1056.45,1050.65,39092.625,39092.625,0.0,66.23402589874999,1617000.0,808500.0,39026.39097410125,CONTRACT_EXPIRY
42,27,2020-06-26,HINDUNILVR,FMCG,PE,2020-07-30,2020-07-30,2060.0,3.0,300.0,900,38.1,37.1475,0.0,expired_otm,False,2154.2,2195.6,33432.75,33432.75,0.0,60.0614228225,1854000.0,927000.0,33372.6885771775,CONTRACT_EXPIRY
40,25,2020-06-26,M&M,Automobile,PE,2020-07-30,2020-07-30,480.0,3.0,1400.0,4200,16.65,16.2337,0.0,expired_otm,False,501.4,598.35,68181.54,68181.54,0.0,97.9581057086,2016000.0,1008000.0,68083.58189429139,CONTRACT_EXPIRY
41,26,2020-06-26,POWERGRID,Power,PE,2020-07-30,2020-07-30,170.0,3.0,4000.0,12000,3.65,3.55,0.0,expired_otm,False,179.2,176.85,42600.0,42600.0,0.0,70.05913399999999,2040000.0,1020000.0,42529.940866,CONTRACT_EXPIRY
38,23,2020-06-26,RELIANCE,Oil Gas & Consumable Fuels,PE,2020-07-30,2020-07-30,1640.0,2.0,505.0,1010,40.65,39.6338,0.0,expired_otm,False,1741.65,2108.85,40030.138,40030.138,0.0,67.25646820141999,1656400.0,828200.0,39962.88153179858,CONTRACT_EXPIRY
50,2,2020-01-30,VEDL,Metals & Mining,STOCK,,2020-08-03,,,,10500,,,115.24235,universe_removal_sale,False,137.04999999999998,115.24235,0.0,0.0,-228980.3249999998,1272.5038146445002,1439024.9999999998,719512.4999999999,-230252.8288146443,UNIVERSE_REMOVAL
52,4,2020-08-12,HINDALCO,Metals & Mining,CE,2020-08-27,2020-08-27,205.0,1.0,4300.0,4300,1.05,0.95,0.0,expired_otm,False,175.8,194.9,4085.0,4085.0,0.0,28.055060150000003,0.0,0.0,4056.94493985,CONTRACT_EXPIRY
51,1,2020-08-07,TATASTEEL,Metals & Mining,CE,2020-08-27,2020-08-27,450.0,1.0,1700.0,1700,3.75,3.65,0.0,expired_otm,False,404.05,426.85,6205.0,6205.0,0.0,30.367110949999997,0.0,0.0,6174.63288905,CONTRACT_EXPIRY
48,33,2020-07-31,CIPLA,Healthcare,PE,2020-08-27,2020-08-27,650.0,2.0,1300.0,2600,9.9,9.6525,0.0,expired_otm,False,720.15,756.2,25096.5,25096.5,0.0,50.969991934999996,1690000.0,845000.0,25045.530008065,CONTRACT_EXPIRY
43,28,2020-07-31,DRREDDY,Healthcare,PE,2020-08-27,2020-08-27,4300.0,1.0,250.0,250,81.2,79.17,0.0,expired_otm,False,4521.05,4437.0,19792.5,19792.5,0.0,45.185502575,1075000.0,537500.0,19747.314497425,CONTRACT_EXPIRY
45,30,2020-07-31,INFY,Information Technology,PE,2020-08-27,2020-08-27,920.0,1.0,1200.0,1200,16.6,16.185,0.0,expired_otm,False,966.0,947.05,19422.0,19422.0,0.0,44.78143898,1104000.0,552000.0,19377.21856102,CONTRACT_EXPIRY
49,34,2020-07-31,MARUTI,Automobile,PE,2020-08-27,2020-08-27,6000.0,3.0,100.0,300,168.4,164.19,0.0,expired_otm,False,6262.75,7098.0,49257.0,49257.0,0.0,77.31919163,1800000.0,900000.0,49179.68080837,CONTRACT_EXPIRY
47,32,2020-07-31,RELIANCE,Oil Gas & Consumable Fuels,PE,2020-08-27,2020-08-27,2020.0,2.0,505.0,1010,68.25,66.5438,0.0,expired_otm,False,2067.1,2110.6,67209.238,67209.238,0.0,96.89772287042,2040200.0,1020100.0,67112.34027712958,CONTRACT_EXPIRY
46,31,2020-07-31,SUNPHARMA,Healthcare,PE,2020-08-27,2020-08-27,480.0,3.0,1400.0,4200,7.65,7.4588,0.0,expired_otm,False,531.7,532.25,31326.96,31326.96,0.0,57.7648693064,2016000.0,1008000.0,31269.1951306936,CONTRACT_EXPIRY
44,29,2020-07-31,WIPRO,Information Technology,PE,2020-08-27,2020-08-27,270.0,2.0,3200.0,6400,6.95,6.7762,0.0,expired_otm,False,280.95,272.35,43367.68,43367.68,0.0,70.8963581312,1728000.0,864000.0,43296.7836418688,CONTRACT_EXPIRY
58,38,2020-09-01,AXISBANK,Financial Services,PE,2020-09-24,2020-09-22,470.0,3.0,1200.0,3600,16.3,15.8925,59.04,stop_loss,False,485.7,412.0,57213.0,-155331.0,0.0,241.49860662999998,1692000.0,846000.0,-155572.49860663,STOP_LOSS
56,36,2020-09-01,INDUSINDBK,Financial Services,PE,2020-09-24,2020-09-23,600.0,4.0,800.0,3200,27.65,26.9588,71.34,stop_loss,False,627.45,528.05,86268.16,-142019.84000000003,0.0,282.9564425344,1920000.0,960000.0,-142302.79644253443,STOP_LOSS
57,37,2020-09-01,SBIN,Financial Services,PE,2020-09-24,2020-09-23,200.0,3.0,3000.0,9000,3.2,3.1,16.2975,stop_loss,False,218.1,183.8,27900.0,-118777.5,0.0,168.65405072500002,1800000.0,900000.0,-118946.154050725,STOP_LOSS
54,4,2020-08-31,HINDALCO,Metals & Mining,CE,2020-09-24,2020-09-24,205.0,1.0,4300.0,4300,3.25,3.15,0.0,expired_otm,False,185.25,159.1,13545.0,13545.0,0.0,38.37204155,0.0,0.0,13506.62795845,CONTRACT_EXPIRY
53,1,2020-08-28,TATASTEEL,Metals & Mining,CE,2020-09-24,2020-09-24,450.0,1.0,1700.0,1700,10.3,10.0425,0.0,expired_otm,False,424.2,343.9,17072.25,17072.25,0.0,42.2188251275,0.0,0.0,17030.0311748725,CONTRACT_EXPIRY
59,39,2020-09-01,ASIANPAINT,Consumer Durables,PE,2020-09-24,2020-09-24,1800.0,4.0,300.0,1200,10.7,10.4325,0.0,expired_otm,False,1979.3,1918.35,12518.999999999998,12518.999999999998,0.0,37.253096209999995,2160000.0,1080000.0,12481.746903789997,CONTRACT_EXPIRY
65,45,2020-09-01,EICHERMOT,Automobile,PE,2020-09-24,2020-09-24,2000.0,3.0,350.0,1050,45.6,44.46,0.0,expired_otm,False,2131.1,2034.45,46683.0,46683.0,0.0,74.51201296999999,2100000.0,1050000.0,46608.48798703,CONTRACT_EXPIRY
67,47,2020-09-01,TITAN,Consumer Durables,PE,2020-09-24,2020-09-24,1040.0,2.0,750.0,1500,9.7,9.4575,0.0,expired_otm,False,1120.05,1096.15,14186.25,14186.25,0.0,39.071382387499995,1560000.0,780000.0,14147.1786176125,CONTRACT_EXPIRY
55,35,2020-09-01,TATAMOTORS,Automobile,PE,2020-09-24,2020-09-24,135.0,2.0,5700.0,11400,4.7,4.5825,12.200000000000003,assigned,True,143.8,122.8,52240.49999999999,-86839.50000000004,0.0,6391.3809768950005,1539000.0,769500.0,-93230.88097689505,CONTRACT_EXPIRY
60,40,2020-09-01,M&M,Automobile,PE,2020-09-24,2020-09-24,580.0,2.0,1400.0,2800,12.1,11.7975,4.899999999999977,assigned,True,607.55,575.1,33033.0,19313.000000000062,0.0,6718.98361947,1624000.0,812000.0,12594.016380530062,CONTRACT_EXPIRY
62,42,2020-09-01,BAJFINANCE,Financial Services,PE,2020-09-24,2020-09-24,3300.0,2.0,250.0,500,42.85,41.7788,271.0999999999999,assigned,True,3643.85,3028.9,20889.399999999998,-114660.59999999996,0.0,6812.355270746,1650000.0,825000.0,-121472.95527074597,CONTRACT_EXPIRY
61,41,2020-09-01,MARUTI,Automobile,PE,2020-09-24,2020-09-24,6500.0,3.0,100.0,300,79.35,77.3662,202.30000000000018,assigned,True,6905.65,6297.7,23209.86,-37480.14000000005,0.0,8045.0629412174,1950000.0,975000.0,-45525.20294121745,CONTRACT_EXPIRY
63,43,2020-09-01,ICICIBANK,Financial Services,PE,2020-09-24,2020-09-24,370.0,4.0,1375.0,5500,8.25,8.0438,34.30000000000001,assigned,True,390.95,335.7,44240.899999999994,-144409.10000000006,0.0,8416.549333131,2035000.0,1017500.0,-152825.64933313106,CONTRACT_EXPIRY
66,46,2020-09-01,SUNPHARMA,Healthcare,PE,2020-09-24,2020-09-24,490.0,3.0,1400.0,4200,10.45,10.1887,4.199999999999989,assigned,True,521.45,485.8,42792.54,25152.54000000005,0.0,8509.283336198601,2058000.0,1029000.0,16643.25666380145,CONTRACT_EXPIRY
64,44,2020-09-01,KOTAKBANK,Financial Services,PE,2020-09-24,2020-09-24,1340.0,4.0,400.0,1600,20.35,19.8413,93.90000000000009,assigned,True,1430.65,1246.1,31746.08,-118493.92000000014,0.0,8849.8869173872,2144000.0,1072000.0,-127343.80691738735,CONTRACT_EXPIRY
78,42,2020-09-24,BAJFINANCE,Financial Services,STOCK,,2020-10-29,,,,500,,,3380.05,called_away,True,3028.9,3380.05,0.0,0.0,175575.00000000006,0.0,1514450.0,757225.0,175575.00000000006,CONTRACT_EXPIRY
68,42,2020-09-25,BAJFINANCE,Financial Services,CE,2020-10-29,2020-10-29,3300.0,2.0,250.0,500,105.3,102.6675,80.05000000000018,exercised,True,3138.95,3380.05,51333.75,11308.74999999991,0.0,6771.519939162499,0.0,0.0,4537.230060837412,CONTRACT_EXPIRY
77,4,2020-10-05,HINDALCO,Metals & Mining,CE,2020-10-29,2020-10-29,205.0,1.0,4300.0,4300,1.3,1.2,0.0,expired_otm,False,179.05,167.9,5160.0,5160.0,0.0,29.227444399999996,0.0,0.0,5130.7725556,CONTRACT_EXPIRY
79,43,2020-09-24,ICICIBANK,Financial Services,STOCK,,2020-10-29,,,,5500,,,399.9,called_away,True,335.7,399.9,0.0,0.0,353099.99999999994,0.0,1846350.0,923175.0,353099.99999999994,CONTRACT_EXPIRY
69,43,2020-09-25,ICICIBANK,Financial Services,CE,2020-10-29,2020-10-29,370.0,4.0,1375.0,5500,8.25,8.0438,29.899999999999977,exercised,True,348.65,399.9,44240.899999999994,-120209.09999999989,0.0,8776.313858631001,0.0,0.0,-128985.4138586309,CONTRACT_EXPIRY
80,44,2020-09-24,KOTAKBANK,Financial Services,STOCK,,2020-10-29,,,,1600,,,1570.9,called_away,True,1246.1,1570.9,0.0,0.0,519680.0000000003,0.0,1993759.9999999998,996879.9999999999,519680.0000000003,CONTRACT_EXPIRY
70,44,2020-09-25,KOTAKBANK,Financial Services,CE,2020-10-29,2020-10-29,1340.0,4.0,400.0,1600,20.85,20.3288,230.9000000000001,exercised,True,1253.05,1570.9,32526.08,-336913.92000000016,0.0,10003.983547187201,0.0,0.0,-346917.90354718734,CONTRACT_EXPIRY
71,40,2020-09-25,M&M,Automobile,CE,2020-10-29,2020-10-29,600.0,2.0,1400.0,2800,26.75,26.0812,0.0,expired_otm,False,592.3,591.95,73027.36,73027.36,0.0,103.2429085424,0.0,0.0,72924.1170914576,CONTRACT_EXPIRY
81,41,2020-09-24,MARUTI,Automobile,STOCK,,2020-10-29,,,,300,,,7117.7,called_away,True,6297.7,7117.7,0.0,0.0,246000.0,0.0,1889310.0,944655.0,246000.0,CONTRACT_EXPIRY
72,41,2020-09-25,MARUTI,Automobile,CE,2020-10-29,2020-10-29,6500.0,3.0,100.0,300,298.35,290.8912,617.6999999999998,exercised,True,6497.7,7117.7,87267.36000000002,-98042.63999999994,0.0,8569.8472430424,0.0,0.0,-106612.48724304234,CONTRACT_EXPIRY
73,46,2020-09-25,SUNPHARMA,Healthcare,CE,2020-10-29,2020-10-29,510.0,3.0,1400.0,4200,16.35,15.9413,0.0,expired_otm,False,489.65,456.35,66953.46,66953.46,0.0,96.61877394140001,0.0,0.0,66856.8412260586,CONTRACT_EXPIRY
76,35,2020-09-29,TATAMOTORS,Automobile,CE,2020-10-29,2020-10-29,137.5,2.0,5700.0,11400,6.6,6.435,0.0,expired_otm,False,131.7,131.9,73359.0,73359.0,0.0,103.60459181,0.0,0.0,73255.39540819,CONTRACT_EXPIRY
74,1,2020-09-25,TATASTEEL,Metals & Mining,CE,2020-10-29,2020-10-29,450.0,1.0,1700.0,1700,1.4,1.3,0.0,expired_otm,False,352.1,401.4,2210.0,2210.0,0.0,26.0102039,0.0,0.0,2183.9897961,CONTRACT_EXPIRY
75,48,2020-09-28,DRREDDY,Healthcare,PE,2020-10-29,2020-10-29,4900.0,1.0,250.0,250,139.5,136.0125,0.0,expired_otm,False,5129.85,4941.95,34003.125,34003.125,0.0,60.683468093749994,1225000.0,612500.0,33942.44153190625,CONTRACT_EXPIRY
90,4,2020-01-30,HINDALCO,Metals & Mining,STOCK,,2020-11-26,,,,4300,,,229.9,called_away,True,192.45,229.9,0.0,0.0,161035.0000000001,0.0,827535.0,413767.5,161035.0000000001,CONTRACT_EXPIRY
89,4,2020-11-06,HINDALCO,Metals & Mining,CE,2020-11-26,2020-11-26,205.0,1.0,4300.0,4300,2.45,2.35,24.900000000000006,exercised,True,188.15,229.9,10105.0,-96965.00000000001,0.0,3955.3951682500006,0.0,0.0,-100920.39516825002,CONTRACT_EXPIRY
91,40,2020-09-24,M&M,Automobile,STOCK,,2020-11-26,,,,2800,,,728.5,called_away,True,575.1,728.5,0.0,0.0,429519.99999999994,0.0,1610280.0,805140.0,429519.99999999994,CONTRACT_EXPIRY
82,40,2020-10-30,M&M,Automobile,CE,2020-11-26,2020-11-26,610.0,2.0,1400.0,2800,21.6,21.06,118.5,exercised,True,594.0,728.5,58968.0,-272832.0,0.0,8161.66339312,0.0,0.0,-280993.66339312,CONTRACT_EXPIRY
92,46,2020-09-24,SUNPHARMA,Healthcare,STOCK,,2020-11-26,,,,4200,,,511.7,called_away,True,485.8,511.7,0.0,0.0,108779.9999999999,0.0,2040360.0,1020180.0,108779.9999999999,CONTRACT_EXPIRY
83,46,2020-10-30,SUNPHARMA,Healthcare,CE,2020-11-26,2020-11-26,490.0,3.0,1400.0,4200,13.0,12.675,21.69999999999999,exercised,True,465.75,511.7,53235.0,-37904.99999999995,0.0,8587.36855125,0.0,0.0,-46492.36855124995,CONTRACT_EXPIRY
93,35,2020-09-24,TATAMOTORS,Automobile,STOCK,,2020-11-26,,,,11400,,,173.75,called_away,True,122.8,173.75,0.0,0.0,580830.0,0.0,1399920.0,699960.0,580830.0,CONTRACT_EXPIRY
84,35,2020-10-30,TATAMOTORS,Automobile,CE,2020-11-26,2020-11-26,137.5,2.0,5700.0,11400,6.9,6.7275,36.25,exercised,True,132.65,173.75,76693.5,-336556.5,0.0,7947.712306665,0.0,0.0,-344504.212306665,CONTRACT_EXPIRY
94,1,2020-01-30,TATASTEEL,Metals & Mining,STOCK,,2020-11-26,,,,1700,,,568.4,called_away,True,438.55,568.4,0.0,0.0,220744.99999999994,0.0,745535.0,372767.5,220744.99999999994,CONTRACT_EXPIRY
85,1,2020-10-30,TATASTEEL,Metals & Mining,CE,2020-11-26,2020-11-26,450.0,1.0,1700.0,1700,7.85,7.6538,118.39999999999998,exercised,True,410.55,568.4,13011.460000000001,-188268.53999999995,0.0,3870.5062733614004,0.0,0.0,-192139.04627336134,CONTRACT_EXPIRY
87,50,2020-11-02,ASIANPAINT,Consumer Durables,PE,2020-11-26,2020-11-26,2100.0,3.0,300.0,900,31.5,30.7125,0.0,expired_otm,False,2172.85,2155.3,27641.25,27641.25,0.0,53.7452708375,1890000.0,945000.0,27587.5047291625,CONTRACT_EXPIRY
88,51,2020-11-02,BHARTIARTL,Telecommunication,PE,2020-11-26,2020-11-26,410.0,2.0,1851.0,3702,4.6,4.485,0.0,expired_otm,False,457.4,468.4,16603.47,16603.47,0.0,41.70757834730001,1517820.0,758910.0,16561.7624216527,CONTRACT_EXPIRY
86,49,2020-11-02,KOTAKBANK,Financial Services,PE,2020-11-26,2020-11-26,1480.0,3.0,400.0,1200,28.5,27.7875,0.0,expired_otm,False,1580.7,1889.1,33345.0,33345.0,0.0,59.96572355,1776000.0,888000.0,33285.03427645,CONTRACT_EXPIRY
95,4,2020-01-30,HINDALCO,Metals & Mining,STOCK,,2020-11-27,,,,2700,,,226.236825,residual_after_call_away,False,192.45,226.236825,0.0,0.0,91224.42750000006,649.96551480685,519614.99999999994,259807.49999999997,90574.46198519321,ODD_LOT_SALE
96,1,2020-01-30,TATASTEEL,Metals & Mining,STOCK,,2020-11-27,,,,1300,,,577.061325,residual_after_call_away,False,438.55,577.061325,0.0,0.0,180064.7225,794.73172089415,570115.0,285057.5,179269.99077910586,ODD_LOT_SALE
99,54,2020-11-27,ADANIPORTS,Services,PE,2020-12-31,2020-12-31,390.0,2.0,2500.0,5000,10.3,10.0425,0.0,expired_otm,False,411.55,483.75,50212.5,50212.5,0.0,78.361250375,1950000.0,975000.0,50134.138749625,CONTRACT_EXPIRY
105,60,2020-11-27,AXISBANK,Financial Services,PE,2020-12-31,2020-12-31,580.0,3.0,1200.0,3600,17.8,17.355,0.0,expired_otm,False,601.6,620.45,62478.0,62478.0,0.0,91.73788202,2088000.0,1044000.0,62386.26211798,CONTRACT_EXPIRY
