date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot,fsp,qty,required_cash,free_cash,shortfall,realised_loss
2020-06-12,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,10500.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,VEDL,UNIVERSE_EXIT_SCHEDULED,,,,,,,,,,,,10500 shares,,,,,,,,,,,,
2020-07-31,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,VEDL,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,sell shares,-228980.3249999998,,,,,,,,,
2020-08-03,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,3000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,TATASTEEL,dividend,,3000.0,,,,,,10.0,,,,,,,,,,,,,,,,
2020-08-06,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,TATASTEEL,covered_call_leftover_shares,"covered 1700, uncovered 1300",3000.0,,,,450.0,1.0,,,,,,,,,,,,,,,,,
2020-08-07,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,HINDALCO,covered_call_leftover_shares,"covered 4300, uncovered 2700",7000.0,,,,205.0,1.0,,,,,,,,,,,,,,,,,
2020-08-27,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2020-08-28,TATASTEEL,covered_call_leftover_shares,"covered 1700, uncovered 1300",3000.0,,,,450.0,1.0,,,,,,,,,,,,,,,,,
2020-08-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2020-08-31,HINDALCO,covered_call_leftover_shares,"covered 4300, uncovered 2700",7000.0,,,,205.0,1.0,,,,,,,,,,,,,,,,,
2020-09-03,HINDALCO,dividend,,7000.0,,,,,,1.0,,,,,,,,,,,,,,,,
2020-09-22,AXISBANK,PUT_STOP_LOSS,,,,,,470.0,,,,,,,,,,412.0,412.84499999999997,485.7,,,,,,
2020-09-23,INDUSINDBK,PUT_STOP_LOSS,,,,,,600.0,,,,,,,,,,528.05,533.3325,627.45,,,,,,
2020-09-23,SBIN,PUT_STOP_LOSS,,,,,,200.0,,,,,,,,,,183.8,185.385,218.1,,,,,,
2020-09-24,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,TATAMOTORS,covered_call_not_available,calls_skipped_distance_cap,11400.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,7.0,,,,,,,,,,,,,,,,,,,
2020-09-25,TATASTEEL,covered_call_leftover_shares,"covered 1700, uncovered 1300",3000.0,,,,450.0,1.0,,,,,,,,,,,,,,,,,
2020-09-25,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,TATAMOTORS,covered_call_not_available,calls_skipped_distance_cap,11400.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,HINDALCO,covered_call_leftover_shares,"covered 4300, uncovered 2700",7000.0,,,,205.0,1.0,,,,,,,,,,,,,,,,,
2020-10-29,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2020-10-30,TATASTEEL,covered_call_leftover_shares,"covered 1700, uncovered 1300",3000.0,,,,450.0,1.0,,,,,,,,,,,,,,,,,
2020-10-30,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-03,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,7000.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,HINDALCO,covered_call_leftover_shares,"covered 4300, uncovered 2700",7000.0,,,,205.0,1.0,,,,,,,,,,,,,,,,,
2020-11-26,HINDALCO,residual_shares_after_call_away,sell_next_day,2700.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-26,TATASTEEL,residual_shares_after_call_away,sell_next_day,1300.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-01-29,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,ASIANPAINT,covered_call_leftover_shares,"covered 600, uncovered 300",900.0,,,,2620.0,2.0,,,,,,,,,,,,,,,,,
2021-02-04,ASIANPAINT,covered_call_topup,"added 300, covered 900, uncovered 0",900.0,,,,2620.0,1.0,,,,,,,,,,,,,,,,,
2021-02-25,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2021-02-26,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-02,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,ASIANPAINT,covered_call_fill_failed,participation_or_margin,,,,,2620.0,3.0,,,,,,,,,,,,,,,,,
2021-03-05,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-09,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,900.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,16800.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,ONGC,covered_call_not_available,calls_skipped_distance_cap,23100.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,8.0,,,,,,,,,,,,,,,,,,,
2021-03-26,ONGC,covered_call_not_available,calls_skipped_distance_cap,23100.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-03-30,ONGC,covered_call_not_available,lot_unresolved_skips,23100.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,GAIL,UNIVERSE_EXIT_SCHEDULED,,,,,,,,,,,,12200 shares; short CE K=135 x12200 exp 2021-04-29,,,,,,,,,,,,
2021-04-01,GAIL,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,buy back CE + sell shares,98331.08500000002,,,,,,,,,
2021-04-29,BPCL,covered_call_not_available,calls_skipped_distance_cap,5400.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,16800.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,ONGC,covered_call_not_available,calls_skipped_distance_cap,23100.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,
2021-04-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2021-05-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2021-06-11,RELIANCE,dividend,,1000.0,,,,,,7.0,,,,,,,,,,,,,,,,
2021-06-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-07-05,JSWSTEEL,dividend,,2700.0,,,,,,6.5,,,,,,,,,,,,,,,,
2021-07-15,M&M,dividend,,2800.0,,,,,,8.75,,,,,,,,,,,,,,,,
2021-07-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,
2021-08-05,MARUTI,dividend,,300.0,,,,,,45.0,,,,,,,,,,,,,,,,
2021-08-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2021-09-16,BPCL,corporate_action_value_adjustment,,,,,,,,,1.0,-58.0,1.0,,,,,,,,,,,,,
2021-09-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-10-28,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2021-10-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,COALINDIA,covered_call_leftover_shares,"covered 8400, uncovered 4200",12600.0,,,,177.5,2.0,,,,,,,,,,,,,,,,,
2021-11-10,COALINDIA,covered_call_topup,"added 4200, covered 12600, uncovered 0",12600.0,,,,177.5,1.0,,,,,,,,,,,,,,,,,
2021-11-25,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2021-11-26,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,12600.0,,,,,,,,,,,,,,,,,,,,,,
