trade_id,cycle_id,date,symbol,sector,instrument,expiry,exit_date,strike,lots,lot_size,quantity,entry_quote,entry_premium,exit_price,status,assigned_or_exercised,underlying_entry,underlying_exit,premium_inr,option_pnl,stock_pnl,transaction_costs,margin_requirement,leveraged_capital_requirement,total_pnl,exit_reason
3,3,2020-01-01,ONGC,Oil Gas & Consumable Fuels,PE,2020-01-30,2020-01-30,122.5,1.0,4100.0,4100,1.8,1.7,6.900000000000006,assigned,True,127.45,115.6,6970.0,-21320.000000000022,0.0,2091.0231796000003,502250.0,502250.0,-23411.023179600023,CONTRACT_EXPIRY
2,2,2020-01-01,VEDL,Metals & Mining,PE,2020-01-30,2020-01-30,145.0,1.0,3500.0,3500,2.2,2.1,4.050000000000011,assigned,True,154.6,140.95,7350.0,-6825.000000000039,0.0,2112.9690229999997,507500.0,507500.0,-8937.969023000038,CONTRACT_EXPIRY
1,1,2020-01-01,TATASTEEL,Metals & Mining,PE,2020-01-30,2020-01-30,450.0,1.0,1500.0,1500,8.95,8.7262,1.4499999999999886,assigned,True,467.75,448.55,13089.300000000001,10914.300000000017,0.0,2806.179282374,675000.0,675000.0,8108.120717626018,CONTRACT_EXPIRY
4,4,2020-01-01,HINDALCO,Metals & Mining,PE,2020-01-30,2020-01-30,205.0,1.0,3500.0,3500,2.95,2.85,11.550000000000011,assigned,True,214.3,193.45,9975.0,-30450.00000000004,0.0,2977.0811705000006,717500.0,717500.0,-33427.08117050004,CONTRACT_EXPIRY
5,4,2020-01-31,HINDALCO,Metals & Mining,CE,2020-02-27,2020-02-27,205.0,1.0,3500.0,3500,2.6,2.5,0.0,expired_otm,False,189.35,168.35,8750.0,8750.0,0.0,33.147825,0.0,0.0,8716.852175,CONTRACT_EXPIRY
10,3,2020-02-07,ONGC,Oil Gas & Consumable Fuels,CE,2020-02-27,2020-02-27,122.5,1.0,4100.0,4100,0.55,0.45,0.0,expired_otm,False,109.25,93.35,1845.0,1845.0,0.0,25.613227099999996,0.0,0.0,1819.3867729,CONTRACT_EXPIRY
6,1,2020-01-31,TATASTEEL,Metals & Mining,CE,2020-02-27,2020-02-27,470.0,1.0,1500.0,1500,9.35,9.1162,0.0,expired_otm,False,438.7,412.8,13674.3,13674.3,0.0,38.521122674,0.0,0.0,13635.778877326,CONTRACT_EXPIRY
7,2,2020-01-31,VEDL,Metals & Mining,CE,2020-02-27,2020-02-27,150.0,1.0,3500.0,3500,3.1,3.0,0.0,expired_otm,False,137.9,130.55,10500.0,10500.0,0.0,35.05739,0.0,0.0,10464.94261,CONTRACT_EXPIRY
9,6,2020-02-04,BAJFINANCE,Financial Services,PE,2020-02-27,2020-02-27,4100.0,1.0,250.0,250,15.05,14.6738,0.0,expired_otm,False,4519.25,4759.8,3668.45,3668.45,0.0,27.602939271,1025000.0,1025000.0,3640.8470607289996,CONTRACT_EXPIRY
8,5,2020-02-04,DRREDDY,Healthcare,PE,2020-02-27,2020-02-27,3000.0,1.0,250.0,250,15.0,14.625,0.0,expired_otm,False,3241.85,3067.05,3656.25,3656.25,0.0,27.589626875,750000.0,750000.0,3628.660373125,CONTRACT_EXPIRY
